,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,0.6233751505613327,3.0458458423614503,4.767035388795193e-05,6.208490702874771e-07,7.225107196973113e-07,4.44333158156951e-05,0.012963159708306193,1.4035143840374077e-05,0.00087530450837221,0.06637427136301995,0.0005880798067664727,9.452430020928659e-07
priorregion1_spot_2,0.9482002019882202,4.348576760292053,4.8488452921446876e-05,1.5072055930431817e-06,3.704641551394161e-06,0.0001500538506661542,0.028021618351340295,0.008791765663772821,0.017633628286421302,0.09164746552705764,0.001921921520261094,2.1723380541516235e-05
priorregion1_spot_3,0.2809579342603683,2.1221627831459045,1.7211195336130915e-05,9.517524603097628e-07,2.0454357567700755e-07,3.343004038924846e-06,2.1048505095677684e-05,0.003644991316832602,0.02710140375420451,0.03226360958069563,0.0006946290261112154,6.226042444268388e-07
priorregion1_spot_4,0.8492803633213043,3.8392891168594363,0.07321856059134006,2.6064888174914815e-06,5.496761377798975e-06,0.00011361278156982735,0.0007872560760006309,0.0043797937221825125,0.04617247190326452,0.07891350612044334,0.0037841521785594526,1.4328136330732377e-05
priorregion1_spot_5,0.3404132753610611,2.5779044389724732,5.7881095244738395e-06,5.154123158490621e-07,5.695255282489598e-07,5.175944534130395e-06,3.630709434219171e-05,0.0023031611694023014,0.01961515247821808,0.05343321226537228,0.0022305482998490334,9.354466499189584e-07
priorregion1_spot_6,0.09117242954671384,1.577953642606735,3.2278332582791333e-06,1.2948463989914674e-07,4.047184898325896e-08,1.2272295236925857e-06,2.699760079849512e-06,0.0013901153462938965,2.303985438629752e-05,0.00472810014616698,9.717515638385521e-07,1.6976768719700892e-07
priorregion1_spot_7,0.17450388818979265,1.7427296698093413,2.7515177407622105e-06,2.1090460080586127e-07,1.3615599385730094e-07,4.1328138877361205e-06,1.893069020297844e-05,0.0007075946050463245,3.091180597039056e-05,0.0033613013569265605,1.1690489054672071e-05,1.2773263620147192e-07
priorregion1_spot_8,0.818931445479393,3.4829036593437195,0.09745165333151817,2.8097755148337456e-06,2.7047513299294224e-06,4.242316153977299e-05,0.000476376291771885,5.419896697276272e-05,0.12176466956734658,0.09345574043691159,0.012579045211896301,2.9053443313387106e-06
priorregion1_spot_9,0.32253089249134065,2.4329731106758117,4.6786539314780384e-05,2.264696922793519e-06,3.2553552955505436e-07,5.5962474334592125e-06,0.0013778013410046697,0.002737916621845216,0.00020465176567086019,0.027611998096108436,8.322288558701985e-05,1.1292651208805183e-06
priorregion1_spot_10,0.1285848505795002,1.427953612804413,0.08049807697534561,6.694639665738578e-07,1.005929629371849e-07,2.9078626994305524e-06,2.165356900150073e-05,0.0007982390146935358,0.0019940451602451503,0.03705014549195766,2.362380246268003e-06,2.619574019036008e-07
priorregion1_spot_11,0.48606836050748825,2.729477894306183,0.12415132187306882,3.3061903309317134e-06,3.1169178242862473e-07,1.5275226178346202e-05,0.00118557017412968,0.0006316584360320121,0.0928682442754507,0.10764126628637313,0.0022630198742263023,6.740287653883569e-06
priorregion1_spot_12,0.1629484139382839,1.9139304995536803,4.19629495809204e-06,5.393434765466054e-08,1.441107258415286e-07,4.5252443123899865e-05,0.007164884824305773,0.0002835852836142294,0.0001703029323834926,0.015048255864530801,4.306143500798499e-06,1.31010233417328e-07
priorregion1_spot_13,0.40537279695272443,2.3942764759063717,9.337674637208693e-05,1.4018331341958401e-06,3.6729642403088294e-07,8.6382967310783e-06,0.03545926697552204,0.0003334905719384551,0.008616115245968104,0.06740400604903699,0.0001804404499125667,5.292958121572156e-06
priorregion1_spot_14,1.0564908146858216,4.24098813533783,0.08112740069627762,7.321147018046759e-06,6.7894097355747364e-06,2.2861054276290815e-05,0.00021110333327669652,0.0004918683276628144,0.22726882696151732,0.11051536276936531,0.01963365962728858,2.5587418804207118e-05
priorregion1_spot_15,0.5165016442537308,3.0597827792167664,0.00016536458788323218,2.630888741350646e-06,7.261444210371337e-07,1.5413813343911904e-05,0.0010167756874579937,0.005892254388891161,0.007678756141103804,0.07379346750676632,0.0002323750901268795,2.898181162436231e-06
priorregion1_spot_16,0.8823331147432327,3.9005811452865604,2.9607012857013613e-05,1.4103913883900531e-06,2.0731482891278578e-06,3.191937248629984e-05,0.0013066058862023055,0.004101216257549822,0.07457873709499836,0.12344347201287746,0.005931847030296922,4.7995021668612024e-05
priorregion1_spot_17,0.005638106469996274,0.694493082165718,2.29730662226757e-07,1.4124909064605618e-08,3.4495448941740395e-09,3.771891286419305e-07,2.0485951139903592e-07,7.195397074610812e-07,1.4585165160951873e-06,3.3050784054466937e-06,6.682470434782316e-08,5.256685398080663e-08
priorregion1_spot_18,0.03270525112748146,1.095403003692627,4.1162124944094106e-07,3.478663010980654e-08,8.954231267566117e-09,1.6429533673090193e-06,2.4806135797916796e-06,3.9987547069131323e-07,5.848622026860539e-06,0.0017493804916739466,3.2174646662497264e-07,6.428086436471858e-08
priorregion1_spot_19,0.03111203759908676,1.0692061841487885,9.343537556105731e-07,2.485215766512283e-08,9.314209625799208e-09,1.4837231319120291e-07,1.1007284861364043e-07,0.00020241033635102213,3.5482156022226268e-06,0.0003534630930516869,2.923648111163857e-07,1.9650874438781332e-08
priorregion1_spot_20,0.6823826611042022,3.0205339074134825,0.1104669813066721,1.435562444385141e-06,3.80720362613829e-07,1.2533440849438193e-05,0.0005088910809718072,9.500580335952691e-06,0.0007312371162697674,0.060075550153851506,0.000888802096596919,8.234654274019704e-07
priorregion1_spot_21,0.8983304888010025,4.115029692649841,0.10571382194757462,1.0177435933655941e-05,3.6903337331750664e-06,3.75266370610916e-05,0.0025571272941306233,0.007741950615309179,0.2370597064495087,0.14835561960935592,0.011202501552179455,0.00019206380165996963
priorregion1_spot_22,0.047335163876414295,0.6204844206571579,0.062261560745537285,2.435019510471648e-07,3.4984788066516626e-09,1.0602574569418268e-07,2.6783159569276905e-06,1.7549501123426127e-07,4.783996496371401e-06,1.900524221127853e-05,5.853456048754424e-08,4.028829199143047e-08
priorregion1_spot_23,0.027105518151074648,0.3891623839735985,0.061394878104329115,1.0367833240820802e-07,1.0231816172101561e-09,1.7961797169618878e-07,7.965260778064476e-07,2.3042443686449587e-08,7.43517205137323e-07,0.0015541178989224138,4.4850537683771566e-08,1.4755514188280476e-08
