,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,4.112913174481038e-08,2.9534179768475614e-09,3.568376337170776e-06,6.846651485830079e-05,3.81308127543889e-06,1.9030528903840607e-06,1.3275420587888221e-05,4.059705224790377e-06,4.131996092837653e-06,3.423833717874914e-07,1.026397200565299e-09,1.0731744110584258,1.0632913438612945e-08,3.2351636264138505e-06,2.1538919483532482e-07,4.979185632691951e-07,1.0843465791943173e-09,2.2519294802236802e-07
priorregion1_spot_2,3.0669877926214904e-08,1.7732996682173762e-09,9.079398182620935e-07,1.050715036399197e-06,2.329041262782994e-06,1.838416646933183e-05,1.3354511429497506e-05,1.484563199483091e-06,3.5812826126857544e-06,4.1081383272967287e-07,1.5044781420670006e-09,1.2207074403762819,4.650241836046121e-09,3.59759469574783e-06,1.2685657111433104e-07,4.592472521380842e-07,1.9307300980209162e-09,1.3474953419745364e-07
priorregion1_spot_3,3.65107689859201e-08,8.309066723555248e-09,2.7398529823585704e-06,8.84920586941007e-06,8.813952717900975e-06,9.310557215940208e-05,2.9966808051540282e-05,1.5696734067205397e-06,3.7663766875084547e-06,3.3241530559280363e-06,2.0149111157330426e-09,0.919985944032669,1.8090893494360217e-08,0.11740727908909321,6.150011529371113e-07,9.051885314192988e-07,9.00572921791465e-10,4.7663839950473627e-07
priorregion1_spot_4,8.358407868058749e-08,9.053500615863188e-09,2.1610219619105923e-06,2.5364359544255427e-06,1.1692169437083066e-05,3.198503895873728e-06,3.952370229853841e-06,9.59568740654504e-05,7.680621661165788e-06,1.589811193980495e-06,2.8432063925443174e-09,0.7513158977031708,2.1975012298725006e-08,0.0536194572225213,0.00010697852158045862,0.06996529586613179,3.2928895166151055e-09,0.002226873929612339
priorregion1_spot_5,2.688289448826709e-08,2.7584065809271866e-09,6.143598807284434e-06,9.058672076207587e-05,2.265326520500821e-05,0.006304186908528209,3.8930992195673754e-05,2.6032406708509368e-06,3.204742170055397e-05,2.736004182679608e-06,2.4896174566357847e-09,1.3582389116287232,1.4610436460671395e-08,1.2524919554834926e-06,2.628604008236835e-07,3.0707067111279695e-07,5.391651169972533e-09,9.133377609771288e-08
priorregion1_spot_6,2.4485617977632046e-08,2.927991060719393e-09,0.06648878045380116,0.407832795381546,0.0003377227854798548,1.5537868330284253e-05,1.706251914583845e-05,6.988327072576794e-06,9.328327541879845e-06,2.09505624582107e-07,1.3891462513626606e-08,0.7455581307411194,1.3314590052715407e-08,5.134830132647039e-07,2.3859943638626645e-07,5.929855745989699e-07,3.980590768115633e-09,2.6930076728604037e-07
priorregion1_spot_7,1.8614415076001477e-08,8.494769421218961e-09,4.78594092783169e-06,0.09260885007679463,1.4651875380877754e-05,3.1817170565773274e-05,2.310430263605667e-05,9.761082719705883e-06,0.003306125325616449,3.195318015514204e-06,1.0937082628448282e-09,1.008207058906555,1.582819191270346e-08,0.17136383503675462,6.789057493961081e-07,1.2487747198974832e-06,1.6045360096139663e-09,5.441629099323109e-07
priorregion1_spot_8,5.433884862071637e-08,2.0209438289509056e-09,3.615959462877072e-06,8.435640347670417e-06,0.018321137689054013,4.780859817401506e-05,2.6481461463845336e-05,5.504492082764046e-06,0.018085008580237625,4.669747980301508e-07,5.959390514398422e-09,0.7395892798900604,7.617989376740297e-06,0.1734251633286476,2.3491868788028115e-07,1.0803642965129256e-06,3.7936811025929275e-09,4.887163470357337e-07
priorregion1_spot_9,0.0006050626165233553,3.4089977396511986e-09,4.45732216576289e-06,9.943431132342085e-06,1.5164263686529011e-05,9.653262122810701e-06,4.372521780169337e-05,8.55050875543384e-06,0.0009782619308680296,1.1452914918663737e-06,2.927185860368553e-09,1.2632988512516024,1.2617552114235764e-08,4.735804463962268e-06,3.4126222629993214e-07,6.303086195202923e-07,2.771289064895655e-09,6.184912166418144e-07
priorregion1_spot_10,1.5433127042996376e-08,3.5015682020578254e-09,1.4202418867625966e-06,6.067708977752773e-06,1.5698377910666754e-05,5.603225436061621e-05,8.081972628133371e-05,6.719984048686456e-06,3.816477556028986e-06,1.0903272524842578e-07,2.0195525918254018e-09,0.786696481704712,1.4931236869131232e-08,4.606516358762747e-06,8.553844708103498e-08,3.3428103876076424e-07,3.4120584246899456e-09,3.2395373210647455e-07
