,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,0.25680248737335204,0.5557292699813843,0.20115328356623652,0.0026162603520788253,2.7162593687535265e-05,0.00027001550770364705,9.299133944296046e-06,4.609052098203393e-06,0.0005594095098786056,0.058774137496948244,0.08590805046260357,3.0192867416189984e-05,1.0776437163352968,0.013096400955691933
priorregion1_spot_2,0.0007136540603823961,0.48217343837022786,2.2534280014951945e-05,2.6375622292107435e-05,0.0002047439294983633,1.3315942624103627e-05,1.504626707173884e-05,4.134401865485415e-06,2.6860615344048713e-05,0.00020647459241445175,0.2681091085076332,0.11219505742192268,0.7384158611297608,0.5462821960449218
priorregion1_spot_3,0.1380622796714306,0.14760990738868712,0.6202126115560531,0.04903792291879654,0.00010064502312161493,1.9003081615665e-05,1.71251132087491e-05,0.0010817317699547855,0.008723268192261456,0.01208030814304948,2.1608864699373953e-05,0.24060504883527756,0.9738700568675995,0.06201082114130259
priorregion1_spot_4,0.31272206008434295,0.20529703572392466,2.461024960211944e-05,1.2975368861134485e-06,0.0001212048198794946,1.978730836071918e-06,2.720791655974608e-06,2.795375550590507e-07,1.3443629950415926e-05,0.05631616488099098,0.30700402408838273,8.295479256048566e-06,1.5155116617679596,0.0007174112804932519
priorregion1_spot_5,0.037513818778097625,0.6104404747486114,0.00013054088776698336,2.1782938165415545e-05,0.00011368364612280857,0.015660354122519492,5.589892953139498e-06,6.257423797251249e-06,0.06750441789627075,0.12279625833034515,2.9355309925449544e-05,1.0729058112701752e-05,0.6233991473913193,0.005377077986486256
priorregion1_spot_6,0.2667530298233032,0.49321765899658204,0.030772456526756288,0.0016875684901606293,0.0918177094310522,0.025360206421464682,0.0013579933380242436,0.0062186743831262,0.050494352541863914,0.22585016936063768,0.00016978568892227487,0.0006862828449811786,0.7321468740701675,0.8099729895591736
priorregion1_spot_7,0.2617079854011536,0.00022119560744613412,0.002421397087164223,2.7883405527973083e-05,7.931996733532288e-05,1.382352053269642e-06,3.483067102934001e-05,1.1457644313850324e-05,0.005073622451163828,0.016484858375042676,2.3722434980300024e-05,0.2954042747616768,0.6645227015018463,0.24503802210092546
priorregion1_spot_8,0.03460178580135107,0.4306886821985245,0.06006621420383453,4.147832441958599e-05,0.03028239766135812,2.2564631035493224e-05,6.9216690826579e-05,6.811032790210447e-06,6.105050561018289e-05,0.00016751652728999036,0.10520653054118156,2.9493825877580097e-05,0.4202676236629486,0.1980240188539028
priorregion1_spot_9,0.15359906256198883,0.3368454188108444,0.9187649279832839,0.001876581960823387,0.013428859505802393,0.011127015715464948,0.00024728226344450377,0.01381648937240243,0.0025759847834706307,0.04581881575286389,0.19189977273344994,0.02483909483999014,0.826521247625351,0.002729352575261146
priorregion1_spot_10,0.09020870029926299,0.24360636696219443,0.00010032085483544507,7.700903806835413e-05,0.00015348391243605875,4.78295560242259e-06,0.0035695794271305204,6.110135450398957e-06,0.0001737050733936485,0.004081531893461943,0.2775370851159096,0.5877367973327636,1.411663615703583,0.13933049365878106
priorregion1_spot_11,0.0008411403803620487,0.06887660846114159,1.1370259016985075e-05,6.7338636199565385e-06,0.0017690019914880395,0.000461624663148541,9.056703265741816e-06,1.1632637551883817e-06,4.431187471709564e-06,0.10931861363351346,0.18641587123274803,0.0007665357203222811,1.0970088851536277e-05,1.715266263484955
priorregion1_spot_12,0.01351437265984714,0.3316296294331551,0.5261439442634582,0.02977113164961338,0.0004751719272462651,8.653452277940233e-06,1.2210534714540702e-05,9.150476984132184e-07,0.22257685363292695,5.903417950321455e-05,0.00021479784336406738,4.978181787009817e-05,0.411665216088295,1.8423492670059205
priorregion1_spot_13,0.0015544917958322914,0.48962094038724896,0.14257540255784987,0.15005972608923912,4.3644677498377865e-05,0.005733461771160364,1.211130702358787e-05,4.159058312325214e-06,0.0018789986846968532,0.05533860363066196,0.442650830745697,1.5358916425611823e-05,0.2348979577422142,1.1481697142124174
priorregion1_spot_14,0.00965224876999855,1.4002470254898072,0.00011438931032898836,1.0574010639174958e-05,0.027905858028680085,4.910009397463e-06,5.187118767935317e-05,2.6532342189966585e-06,0.2085335433483124,0.00020164019952062517,0.0003764359134947881,0.00016561020092922262,0.21046076565980912,0.3814563751220703
priorregion1_spot_15,0.19512671306729318,0.28916552364826204,0.0008838066190946848,4.592815384967253e-05,0.05907606072723865,3.3281323567280197e-06,0.008903497410938143,0.00015647176260245033,0.20231416076421738,0.19532641544938087,0.009078764403238892,0.02700287979096174,1.585087740421295,0.9486974835395813
priorregion1_spot_16,0.1909391604363918,1.2268121719360352,0.0005128026125021279,2.514920079192962e-05,0.0019170655170455575,0.010864404775202273,1.5920671376079554e-05,7.764586416669773e-06,0.007367795449681581,0.03421483486890793,0.25163410007953646,0.00032072360772872344,0.1943868413567543,0.44617927372455596
priorregion1_spot_17,0.17740946188569068,0.0003657288354588673,1.851048527896637e-05,5.525817118723353e-06,3.823325259872945e-05,1.7232232835340258e-06,1.1413756237743656e-05,2.960641847948864e-06,6.949232351871615e-06,0.0008834475826006383,0.005273057776503265,0.08977087177336217,0.6182943165302277,1.3764589965343474
priorregion1_spot_18,2.653890323927044e-05,0.4245979398488999,0.5359395742416382,0.12346433512866498,0.0001297895418247208,2.7514780867932135e-06,1.4641305187979015e-05,1.8724565052252728e-06,0.007216365681961179,6.588224573533808e-06,0.15929429009556773,0.03083110973238945,3.8558012602152306e-05,1.9276309072971345
priorregion1_spot_19,0.2587109386920929,0.23075973168015482,0.001962745049968362,4.581039484037319e-05,0.010805746540427208,0.005417957389727235,0.00010837615336640738,1.452381766284816e-05,0.000980484631145373,0.007560153515078128,4.158487972745206e-05,0.017325700819492338,1.3313850700855254,1.4956942737102508
priorregion1_spot_20,0.03178049772977829,1.109817522764206,0.011279948335140944,0.04069921318441629,0.009051926620304584,0.004712044214829803,1.0132949228136569e-05,5.147516094439197e-06,0.35370194613933564,7.002669735811651e-05,0.07181652635335922,0.03893404919654131,0.35659961551427843,0.46457445025444033
priorregion1_spot_21,0.22925281748175622,0.2639917090535164,0.00046042514295550067,1.1361345059413e-05,0.06884556002914904,5.873652185073298e-06,1.4798895153944616e-05,1.4081595281822957e-06,3.0401438289118234e-05,0.11229783967137337,2.1430821834655945e-05,0.0007460723398253322,0.778298532962799,1.0735899209976196
priorregion1_spot_22,6.250275691854768e-05,0.797475254535675,0.310052090883255,0.007143079116940498,0.004499615705572069,3.4213628737234105e-06,1.0581622746030918e-05,1.1836126304842765e-06,0.212135561555624,7.966216071508826e-05,0.00015056723277666605,0.0003022163175046444,0.12317869700491428,0.5107202917337418
priorregion1_spot_23,0.00032247663621092214,0.2829936951398849,0.19540475234389304,0.0568073695525527,2.7077658705820797e-05,1.555809382125517e-06,3.6500265878203207e-06,6.592176163167097e-07,0.0023019518004730346,0.0033712044823914766,0.03750586435198784,2.291500732098939e-05,0.3975252240896225,1.144393527507782
priorregion1_spot_24,0.07480481602251529,1.2957653582096098,0.0140066163148731,0.0012099822575692087,0.0917198982089758,9.936622689110666e-07,0.0005860195029526949,2.6196331191385977e-06,0.13642617240548133,4.6018805733183406e-05,7.18220080671017e-06,1.3115319052303675e-05,7.208289935078938e-06,0.0022114731837064028
priorregion1_spot_25,0.011122610606253148,0.7279589623212814,0.004139543650671839,0.09594931788742542,7.216690100904088e-05,1.2982953535356502e-06,8.034052399352732e-07,2.3479713831875423e-06,0.0019210021826438608,0.04650235828012228,0.050391544587910175,1.4541895188813214e-05,0.49448284804821013,0.4677196070551872
priorregion1_spot_26,0.00012393312354106457,0.864455857872963,7.636319264747727e-06,3.028703645213682e-06,0.0023561391863040626,1.0804816520249006e-05,3.681535702071415e-06,1.7190678875067534e-06,0.1632946290075779,6.681671147816815e-05,0.22498970404267313,0.0002979724944452755,0.25054274052381514,0.9369109153747558
priorregion1_spot_27,0.02630825825035572,0.6032172173261642,0.02001095600426197,0.000409907873836346,0.05386969782412052,1.4563698016445419e-06,3.308629766252125e-05,1.5388251085823868e-06,0.10666749514639377,3.368552788742819e-05,0.030816397909075022,0.00017426498379791155,0.511554503440857,0.05709633380174636
priorregion1_spot_28,0.13960846215486525,0.2960211858153343,2.5934973655239447e-05,2.138496411134838e-05,0.03282685521990061,3.10552073301551e-07,1.3136737607055695e-06,3.2550449446944185e-07,6.710035595460794e-05,0.0002465649871737696,3.2766884487500645e-06,1.8406585786578945e-05,0.6802379876375199,0.00842429450713098
priorregion1_spot_29,0.0006948319263756275,0.9029837667942048,0.12317401580512523,0.0017460692615713924,0.03559402767568827,3.201019262633054e-06,0.0037639365531504155,1.0244635586786898e-05,0.13875937983393669,0.003723413206171244,0.001063537341542542,0.0002074027586786542,0.607383269071579,0.423315466940403
priorregion1_spot_30,0.27998212426900865,0.5475739538669586,0.04360590353608131,0.0002883707813452929,0.00712229625787586,0.0010967764654196798,7.535104668932036e-05,1.461733359064965e-05,0.0007022209407296032,0.009974029893055559,0.00031146997498581185,0.003954025753773749,1.112033802270889,0.7577545046806335
priorregion1_spot_31,0.5482147425413132,0.4014585956931114,0.032172085344791414,2.7375417721486885e-05,0.00021598971652565525,1.00166193988116e-05,0.00229349551955238,9.145873349325484e-07,0.032909955643117425,0.3469556987285614,0.10197006352245808,0.00017107626699726098,1.7040071845054627,0.5575093865394593
priorregion1_spot_32,0.00014415295445360245,1.1639855325222015,0.0016733684518840165,0.011534509342163803,0.017652386147528887,0.000919445336330682,1.268812775379047e-05,9.843308049539702e-07,0.03142119869589806,8.533108575647931e-06,0.002756295364815742,7.257068682520186e-05,0.08886813446879387,0.3172083586454391
