,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,0.03252748474478721,0.026665174588561057,2.1762160213256723e-05,6.03393449637224e-05,0.23326237946748735,0.9446034073829651,0.037134169787168506,0.07122022584080696,8.502112586938893e-06,0.6679368793964385,0.0003766134701436386,0.00011003951585735196,2.8933980229339795e-05,0.00022702146670781076
priorregion1_spot_2,2.376319598624832e-05,0.04087932873517275,7.289639620466915e-06,0.12659079059958459,0.16288809552788736,0.7049574494361877,1.5913912375253857e-05,5.213940949033713e-06,0.0018890758394263685,0.20674017816781998,0.0033696473692543805,0.000168468013725942,4.3460145917606505e-07,7.224268520076294e-05
priorregion1_spot_3,0.0002307232098246459,0.029356277082115412,0.0011357845040038228,0.0003509374524583109,0.493765851855278,0.6673311173915863,0.019523016456514594,4.2088835652975834e-05,2.4453908372379375e-05,0.11729616411030293,3.5888051388610624e-05,1.1122635896754218e-05,5.408092420111643e-06,0.0025724893203005195
priorregion1_spot_4,0.00036344778927741576,0.003954263706691563,9.46261320677877e-06,1.4934706496205764e-05,0.12495504915714263,0.9236352056264878,0.00037997653125785294,0.000617818403407,6.271139250202395e-06,0.7353243231773376,0.019316572695970535,1.031986212183256e-05,7.880447719799122e-06,0.00045497833780245857
priorregion1_spot_5,0.001928279898129404,0.348885951936245,2.3979499019333165e-05,8.819056965876372e-05,0.9017014294862747,0.4401292979717255,0.00040794965898385274,7.365314013441093e-05,2.2112730221124366e-05,0.508582866191864,0.0016477996832691133,2.9033912142040215e-05,0.00035174024233128873,0.09197114072740077
priorregion1_spot_6,0.0024348759441636504,0.07983898371458054,8.090185074252077e-05,0.00011538542894413696,0.20406315103173256,0.4061545550823212,0.0021393580711446705,0.00025721123529365286,2.5516947152937065e-05,1.0538747072219847,4.9324702013109344e-05,0.00019092908478341998,7.266158013408131e-06,0.007588092284277082
priorregion1_spot_7,0.00033574948174646123,0.0006598130450583995,5.40777959940897e-06,0.0018890673643909396,0.36598908007144926,0.8703619480133056,3.4866253486143257e-06,2.0229640085744906e-06,1.0650074591467273e-05,0.021351043228060005,3.7556642382696737e-05,4.691108210863604e-06,6.193090871420282e-06,2.9448298755596627e-05
priorregion1_spot_8,0.000995064072776586,0.061998372338712214,4.237663160893135e-05,6.20146678556921e-05,0.22163260877132418,0.926602339744568,0.00018295358968316576,0.0002497595487511717,2.7009620589524277e-05,0.8549558758735657,0.0006188240862684325,1.093415125978936e-05,1.4498733344225912e-05,4.4144362254883164e-05
priorregion1_spot_9,0.010180575167760253,0.06986282505095005,5.9232085732219275e-05,0.00015286440830095672,0.48583188503980634,0.919925308227539,0.025494856294244528,0.00016657954547554253,5.040019004809437e-05,0.7622404724359513,0.00038195689558051527,0.001283945405157283,4.0382997212873306e-05,0.0004884046444203705
priorregion1_spot_10,1.6596593468420908e-06,6.578527718374972e-05,5.079654602013761e-05,4.1380945549462926e-05,1.3214665386840354e-05,2.0101938009262086,0.0359251094982028,3.0289541882666526e-05,1.889931054392946e-05,0.00012855752793257126,9.27983996916737e-06,2.678842554360017e-06,3.410827432048791e-07,8.238806403824127e-05
priorregion1_spot_11,0.030578132905066016,0.12582467645406722,1.5743099356768653e-05,0.10032343491911888,0.613688850402832,0.7190405607223511,0.00010328826974728144,5.1374402937653946e-05,5.198887483857106e-05,0.6575578480958939,0.0004767429083585739,3.7544158112723386e-05,6.090788137953495e-05,4.8027894081315026e-05
priorregion1_spot_12,6.887950694363098e-05,0.04429325982928276,2.4005213253985856e-05,3.833246410067659e-05,0.5692955374717713,0.9673623234033585,0.002798898913897574,0.00248650765279308,3.8522167778864974e-05,0.20019030347466468,0.0004077343372046016,0.00024933231761679057,1.3931058902016959e-05,0.0021610072697512807
priorregion1_spot_13,0.00039187288930406797,0.0771751020103693,3.7305609657778406e-05,0.11948208287358285,0.5608983367681503,0.9481591403484344,3.521001144690672e-05,4.165356895100559e-05,0.007718061376363039,0.26495421528816226,0.0005134840146638453,2.7448974014987472e-05,0.002267816395033151,0.0004880217646132224
priorregion1_spot_14,2.3055667497828836e-05,0.003976671886630356,9.403267040397622e-06,1.2431759432729449e-05,0.15524895340204237,0.7326805710792542,4.745087262563175e-05,0.0004282618989236653,1.1650379838101798e-05,0.45899678468704225,7.099177164491267e-05,3.697677789205045e-06,5.704648145865577e-07,1.1002415476468743e-05
priorregion1_spot_15,0.0010962330910842867,0.27555183619260787,0.00015462249139091002,0.15608983859419823,0.9751462578773498,0.7048528641462326,0.000464987667510286,0.0006670412491075695,0.0003902479787939229,0.2329270839691162,0.00010347863571951165,0.00021843302602064796,3.8234110206758496e-06,0.05615200456231832
priorregion1_spot_16,9.59568892540119e-06,0.003927911585196853,7.393629266516658e-06,3.5557633054850164e-05,0.003970868163742125,0.9182736694812775,2.939823264114239e-06,3.3569010838618855e-06,5.456527946989809e-06,0.7180849194526673,2.4029466294450687e-05,0.00021471100044436752,1.4107820504705162e-06,1.1561592054931682e-05
priorregion1_spot_17,0.31710477322340014,0.0033673490281216803,0.04243118669837713,1.3288255831866991e-05,0.0011765491741243751,0.0011558726895600558,0.02598779257386923,1.1949945974265575e-05,3.2456662302138285e-05,1.267415189743042,0.04313611071556807,0.00023624712557648308,0.0014895509462803604,6.456612609326839e-05
priorregion1_spot_18,0.3046138554811477,0.0007964660500874742,0.03931030407547951,7.036483680167294e-07,0.03430128134787083,0.0001286854116187897,0.00032189881312660873,1.5628987569016317e-06,4.393649978737813e-05,1.118316900730133,0.0006440466444473713,1.610282947694941e-06,8.093289434327744e-05,7.931254094728501e-06
priorregion1_spot_19,0.0056161886081099515,0.3220608443021774,5.334369507181692e-05,0.020298284571617843,0.48780596256256104,0.1269143342971802,8.795132816885598e-05,3.159901625622297e-05,6.736708201060537e-05,0.6952509552240372,0.00021977295982651414,0.00021885138194193134,1.4966521575843219e-05,0.012600695248693228
priorregion1_spot_20,0.004109971574507654,0.31988658457994457,2.9772308153042107e-05,0.12466434277594089,0.6958093732595443,0.4151936933398247,6.372625502990559e-05,2.6082163913088156e-05,9.710917875054293e-05,0.7135246425867081,0.017720807902514932,2.4735304850764806e-05,5.3871835189056585e-05,0.00037849243381060665
priorregion1_spot_21,0.1327397555112839,0.00011074385402025655,9.490333695794106e-06,2.7794049037765946e-05,0.876910075545311,0.5671244829893113,4.4381153384165375e-05,3.1803949013919917e-06,1.7474320316068771e-06,0.00916713858023286,3.648442107078154e-05,1.230657439919014e-05,1.699548147371388e-05,0.000492778533953242
priorregion1_spot_22,5.447152070701123e-05,0.1166578009724617,1.0857045117518282e-05,6.171576865199313e-06,0.4409963577985763,0.002684271102771163,1.5151369188970424e-05,0.00013648417734657414,1.4136011259324732e-05,0.4029582589864731,6.0771933476644335e-06,7.202533242889331e-06,1.2796543387594283e-06,1.762072824931238e-05
priorregion1_spot_23,0.3276195675134659,0.000391357894113753,1.0126547613253935e-05,1.7974034381040838e-05,0.0036056263488717377,1.0165337145328521,0.19534222036600113,0.000554317218484357,1.819558582383252e-06,1.306371307373047,0.05957455020397901,9.245452129107435e-05,4.519727226579562e-05,0.00018076438136631625
