	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	4.1363566e-07	0.21326216	0.043765303	0.12001721	5.2051905e-07	2.5308444e-07	0.19915889	4.4377072e-07	0.12362533	0.0021089118	1.4410688e-08	0.29592147	2.7160905e-07	2.8808749e-05	0.0021082575	1.8310128e-06
priorregion1_spot_2	1.684784e-07	0.3809261	0.005203345	0.22432655	2.5479521e-06	1.7927961e-07	0.013591446	0.040372632	0.0805739	6.877485e-08	4.3862456e-09	0.247287	0.001900707	2.7847457e-07	3.0077513e-06	0.0058120834
priorregion1_spot_3	0.01975637	0.16349728	0.06700877	0.113505825	2.9128812e-06	1.7374463e-06	0.4594614	1.0517225e-06	0.12998615	1.8854439e-07	3.1558944e-08	5.497593e-07	0.0012484366	0.045527846	5.566428e-07	8.536225e-07
priorregion1_spot_4	2.175368e-06	0.21972425	0.022679362	0.053964686	4.1764647e-06	0.0018901111	0.13722412	4.8482167e-07	0.15812491	7.354601e-08	1.1712923e-08	0.40638182	1.9660126e-07	1.1302169e-06	2.368796e-06	2.5072563e-07
priorregion1_spot_5	4.653517e-08	0.082995564	2.229629e-07	0.12448685	0.043525033	1.1176251e-07	0.007755669	3.0622962e-07	0.055606354	2.0640464e-08	5.3030673e-09	0.27396816	9.910041e-07	2.4708054e-08	0.4116606	3.590775e-08
priorregion1_spot_6	0.0075540906	0.352196	0.07796457	0.049103912	0.009759449	4.850857e-07	0.08738468	4.6936193e-06	0.100894526	1.4216464e-07	1.2555758e-08	0.15342687	1.1823612e-06	0.045837283	0.07939486	0.036477353
priorregion1_spot_7	3.4721182e-07	0.10769041	0.048222624	0.2411502	1.7011948e-06	4.4117422e-07	0.13689615	8.500158e-07	0.026632324	6.479421e-08	1.2795207e-08	0.37119842	1.8182436e-06	0.015036345	0.05316761	6.793252e-07
priorregion1_spot_8	2.2482857e-07	1.999741e-06	9.468345e-06	0.10461743	0.035012215	2.0638618e-06	0.0865657	3.5436216e-07	0.055236816	0.004518927	1.3395029e-08	0.67182386	5.770419e-07	1.05529544e-07	0.042209964	2.0355338e-07
priorregion1_spot_9	3.819021e-07	0.26021236	0.04977393	0.35696247	2.9066578e-06	4.2660122e-07	6.5456106e-08	6.8784595e-07	7.192827e-08	3.40657e-08	1.2289191e-08	0.33304417	5.3455517e-07	1.788593e-07	1.6386258e-06	1.0313446e-07
priorregion1_spot_10	1.7905401e-06	4.491228e-08	7.540304e-08	4.4121165e-08	6.065223e-08	0.004528328	0.730252	5.242533e-08	0.13435702	3.9075536e-07	0.0025599648	3.6709397e-07	5.6094837e-06	1.1702439e-06	0.118525915	0.009767115
priorregion1_spot_11	3.0810756e-05	3.5156766e-08	0.004223081	3.5118028e-08	0.0067802547	1.8243635e-07	0.5015574	1.6577067e-07	0.03175737	1.8503503e-07	2.6095952e-08	0.34204814	1.7339504e-07	0.036299136	0.07730066	2.2262518e-06
priorregion1_spot_12	2.6466262e-07	0.42546898	0.06351337	0.0005981246	7.105743e-07	6.689156e-07	0.31896353	6.7233073e-06	3.849102e-07	1.590188e-07	2.7076707e-08	0.18241145	1.6925843e-07	4.459524e-07	3.8106728e-07	0.009034669
priorregion1_spot_13	2.0667967e-07	5.5522932e-08	3.226363e-08	2.477031e-08	8.305759e-08	9.385334e-08	0.2293937	1.8979027e-07	3.5548383e-06	5.502826e-08	1.0614779e-08	0.77055717	4.228214e-07	2.2025579e-07	4.3911226e-05	2.524663e-07
priorregion1_spot_14	1.3485231e-06	5.3539065e-08	9.906664e-08	6.339104e-08	0.012402023	1.362167e-06	0.52259225	1.9881696e-07	2.1738446e-05	2.386514e-07	3.3019393e-08	0.2959136	7.9910563e-07	3.6427768e-06	0.16906169	8.319493e-07
priorregion1_spot_15	4.410412e-06	1.2495792e-07	1.1309273e-07	9.599175e-08	1.0528021e-06	4.753947e-07	0.20399272	2.6013806e-06	1.0107543e-06	1.9409472e-07	1.4680649e-08	0.5468625	5.842511e-07	0.043186765	0.17779154	0.02815586
priorregion1_spot_16	0.001192492	0.25177416	2.5540562e-06	0.014576899	0.02935864	0.006381022	0.18999365	9.525783e-07	0.052797608	6.9228136e-08	1.3954164e-08	0.4349787	0.010902551	0.008037011	3.477198e-06	2.5567488e-07
priorregion1_spot_17	7.935651e-07	0.146963	0.13906834	0.030135361	7.2580096e-06	9.170146e-07	0.00030276916	1.4571111e-05	0.024596063	5.7048567e-08	6.098436e-09	0.41594514	0.011737633	0.0024859235	0.22874177	3.8422974e-07
priorregion1_spot_18	9.620695e-08	4.77903e-08	7.8156695e-08	7.978283e-08	0.13183764	1.4395641e-07	0.027920786	1.8602583e-06	0.24058606	2.5460501e-08	6.4846577e-09	0.30915362	0.0003532813	3.3506563e-08	0.2901463	4.9217256e-08
priorregion1_spot_19	0.0066808313	0.33846125	0.020973789	0.16990809	1.7591045e-06	0.00765255	0.1343408	5.771382e-07	0.22133875	1.03130866e-07	1.7250887e-08	0.039649583	6.864979e-07	1.1373722e-06	0.056259617	0.0047304356
priorregion1_spot_20	6.711453e-07	4.20002e-06	0.11885427	0.0065849605	1.6062806e-07	6.9858316e-07	0.3532666	1.4572385e-07	0.14327596	1.9831678e-07	2.516158e-08	0.33917412	3.1319072e-07	8.4607666e-07	0.033637155	0.005199607
priorregion1_spot_21	2.4721396e-07	3.8777895e-08	0.004384666	5.2068028e-08	0.20524758	1.6490826e-07	0.0679813	1.9174828e-05	0.0951785	4.4030344e-08	6.8908688e-09	0.57780313	8.285506e-07	0.029500142	0.019883957	1.0208747e-07
priorregion1_spot_22	1.3403972e-07	8.809798e-08	5.298156e-08	5.7885543e-08	0.04334721	9.2344195e-08	2.7606523e-08	2.397909e-06	3.1388197e-08	5.096091e-08	3.789843e-09	0.1725117	7.620896e-08	1.6327708e-07	0.7841378	8.215121e-08
priorregion1_spot_23	3.5226947e-07	3.0085855e-06	0.034760285	0.09399863	0.105017	1.7343084e-05	0.1271523	0.0623505	0.20013632	1.13139755e-07	1.9393548e-08	0.369845	0.0067058867	3.1656936e-07	1.2449537e-05	4.1141774e-07
