	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.952766e-07	0.12971331	0.044006456	0.19646262	0.09830927	3.500278e-07	0.2543258	0.27718195	6.0014436e-08
priorregion1_spot_2	0.0040257573	2.415946e-07	0.020197315	0.52921915	4.650509e-07	2.1205009e-05	0.44582003	0.0007157529	4.800507e-08
priorregion1_spot_3	0.04324377	7.8499176e-07	0.00017628874	0.37351075	0.048833787	0.027955329	0.42821512	0.07806417	4.0202526e-08
priorregion1_spot_4	4.8057814e-08	0.0371995	7.7952194e-08	0.10225628	7.584038e-08	9.299235e-08	7.851559e-07	0.67512393	0.18541916
priorregion1_spot_5	0.0010945784	0.055472076	0.050228555	0.2564277	0.07166154	8.171273e-05	0.3525034	0.21253029	1.9735337e-07
priorregion1_spot_6	1.4719615e-07	0.06433125	1.3771364e-07	0.58433515	2.2239526e-07	0.03420335	0.03672182	0.2804079	3.3932203e-08
priorregion1_spot_7	1.3824378e-07	0.000117000716	0.007082559	0.4604769	0.10238867	4.9583655e-06	0.2616003	0.16832952	3.45575e-08
priorregion1_spot_8	1.2897268e-06	3.4357065e-06	6.288794e-07	0.34987786	0.026637157	0.02499235	0.39011654	0.20837073	3.386182e-08
priorregion1_spot_9	0.005989474	0.024487182	0.023975218	0.27187014	1.5412721e-06	0.007985554	0.44495195	0.2207388	9.4621434e-08
priorregion1_spot_10	0.031047272	0.06801286	2.1237179e-07	0.43687528	2.7223817e-07	9.493755e-05	0.17996515	0.28400397	1.5532022e-08
priorregion1_spot_11	1.6213978e-07	0.03381502	0.014242356	0.34249324	4.4171057e-07	5.187709e-07	0.46586156	0.14358656	5.1571806e-08
priorregion1_spot_12	3.8000903e-06	0.09467302	4.7376403e-07	0.0954286	8.196808e-06	0.009113993	0.46441206	0.33635962	1.4222222e-07
priorregion1_spot_13	3.3454597e-07	4.7508487e-07	1.1429065e-06	0.83860505	7.73048e-07	0.0069970298	4.1551075e-06	0.15439099	2.2705164e-08
priorregion1_spot_14	1.3975003e-05	6.900545e-05	0.029262254	0.39573625	1.2989469e-05	0.024341878	0.28890145	0.261662	1.6005966e-07
priorregion1_spot_15	8.671513e-08	0.017158516	0.124299176	0.22562198	1.9282368e-07	7.3533926e-07	0.41431284	0.21860646	2.5491861e-08
priorregion1_spot_16	7.32827e-08	0.042910192	0.047218535	1.3350582e-06	2.5543542e-07	6.296345e-08	0.5993507	0.31051886	4.5460805e-08
priorregion1_spot_17	1.8008464e-05	0.012789266	1.10885785e-05	0.22337928	3.887167e-05	3.656663e-05	0.43656215	0.32716182	2.9718358e-06
priorregion1_spot_18	1.4516003e-07	0.021648936	0.029926531	0.10750092	0.117060564	2.6461432e-06	0.628696	0.095164165	8.046969e-08
priorregion1_spot_19	1.0635933e-07	3.4363023e-07	0.114877	0.5253399	0.15198937	2.3430864e-07	0.20779301	3.4227597e-08	1.6834877e-08
priorregion1_spot_20	2.7088365e-07	1.2736496e-07	6.860548e-07	0.7898459	0.055542365	2.512232e-07	0.13031378	5.014879e-08	0.02429648
priorregion1_spot_21	5.633081e-07	1.4869439e-05	3.18513e-07	0.1769458	6.965462e-07	4.5642023e-06	0.57218874	0.1710711	0.07977337
priorregion1_spot_22	6.0083494e-07	0.079753734	4.0511978e-07	0.23704527	0.007259296	0.005819369	0.26272497	0.3335807	0.073815666
priorregion1_spot_23	1.1787349e-07	9.173381e-08	6.4465226e-08	0.54117984	1.1925577e-07	9.6279755e-06	0.4588101	6.449727e-08	2.1947923e-08
priorregion1_spot_24	8.0998393e-07	1.5348321e-06	9.633999e-07	0.5773914	2.0700281e-07	0.004025826	0.33856696	0.080012254	5.3925913e-08
priorregion1_spot_25	1.4317173e-07	0.0956658	6.855785e-07	0.34339574	7.9881795e-07	0.026219003	0.02351659	0.51120126	2.9110364e-08
priorregion1_spot_26	1.0542622e-06	2.7860606e-05	3.7952411e-06	0.41068453	6.544592e-07	6.8137364e-05	0.3126981	0.2354213	0.0410945
priorregion1_spot_27	6.3369e-07	3.8065525e-07	3.0598284e-07	0.34693462	9.544575e-07	0.010017052	0.6430459	1.18617784e-07	8.406001e-08
priorregion1_spot_28	0.0045926315	1.9023084e-05	1.5620632e-05	0.40475044	0.017251143	0.023201903	0.39497086	0.15433276	0.0008656794
priorregion1_spot_29	2.2465625e-07	0.0070871655	0.030979572	0.20727712	0.008225095	0.00016451122	0.3727246	0.37354174	2.528638e-08
priorregion1_spot_30	8.055569e-06	0.00014322282	2.3964576e-06	0.4654605	5.6684303e-06	0.045753542	0.27243325	0.21619323	2.0441644e-07
priorregion1_spot_31	0.004213059	1.6792945e-05	0.01579841	0.42544815	1.0239758e-05	0.08627047	0.40916398	0.058896594	0.00018226905
priorregion1_spot_32	0.015089048	4.771689e-07	2.9206117e-07	0.047560267	2.2414636e-07	2.1053534e-06	0.6819408	0.2554068	2.5596291e-08
priorregion1_spot_33	1.2158999e-07	0.014086226	0.003368009	0.30937305	2.49778e-07	4.061227e-07	0.6717946	0.0013773716	2.1532916e-08
priorregion1_spot_34	1.7811017e-07	0.067189485	1.7134615e-06	0.1793995	9.2524596e-07	3.918207e-07	0.394244	0.35916382	2.8127722e-08
priorregion1_spot_35	2.6203543e-06	9.940717e-07	1.9984632e-06	0.6850737	0.0062901643	0.122007206	0.09472349	0.0545034	0.03739652
priorregion1_spot_36	0.0052530877	0.013221288	1.3679374e-07	0.27515835	2.8070366e-07	6.3768794e-06	0.19817017	0.29337096	0.21481928
priorregion1_spot_37	8.938285e-08	0.07962453	2.7724798e-07	0.06711959	1.0303368e-06	8.262513e-08	0.041079983	0.8121744	1.677718e-08
priorregion1_spot_38	1.2497472e-05	0.008126415	0.069497794	0.5207016	0.040744357	0.05012424	0.20753269	0.103260376	1.2828234e-07
priorregion1_spot_39	6.0636917e-06	2.479079e-07	3.3654665e-06	0.609926	1.0434983e-05	0.00026297904	0.38976827	2.2426104e-05	2.3793042e-07
priorregion1_spot_40	0.037348475	2.3693542e-06	2.7896292e-06	0.03491589	6.7627695e-07	6.7738542e-06	0.6596592	0.25615504	0.011908847
priorregion1_spot_41	5.917465e-07	0.034400992	4.4741655e-06	0.073704675	1.6648171e-06	5.6975255e-06	0.5637557	0.27743244	0.0506937
priorregion1_spot_42	0.03707047	3.1614377e-06	4.9353315e-07	0.2890929	0.09333707	0.032557085	0.21457711	0.33336174	2.188084e-08
priorregion1_spot_43	1.317097e-06	0.02263993	4.6774744e-07	0.60993665	1.6724138e-07	9.709049e-06	0.29988512	0.067526646	1.422417e-08
priorregion1_spot_44	0.010840232	0.1842629	0.03797326	0.003810825	1.1202776e-06	7.787896e-07	0.017668437	0.74544215	2.5039773e-07
priorregion1_spot_45	5.474594e-07	0.016551146	6.192279e-07	0.21667816	3.2732206e-07	0.014799423	0.060453195	0.69032294	0.0011937099
priorregion1_spot_46	1.3520486e-07	0.0015607304	0.04133171	0.20266053	0.012416282	1.644752e-06	0.5920017	0.15002719	5.5083895e-08
priorregion1_spot_47	5.5509586e-06	0.0063958745	2.26541e-05	0.24321356	0.04150159	2.1728385e-05	0.53926694	0.16957186	2.8681401e-07
priorregion1_spot_48	1.1668485e-07	0.1939885	1.6345943e-05	0.2281135	6.0183786e-05	9.993853e-07	0.0010600154	0.5767603	1.1926876e-08
priorregion1_spot_49	0.0002203585	7.0953765e-06	0.027100133	0.39931107	0.014454799	0.0005328784	0.43543124	0.122941904	5.7149566e-07
priorregion1_spot_50	0.0027800617	0.064790756	5.476874e-07	0.20153496	0.028195802	1.0157775e-05	0.40350252	0.24728818	0.051896997
priorregion1_spot_51	6.015148e-06	1.211167e-05	2.6517496e-06	0.410229	7.598392e-06	0.00048736032	0.41065145	0.17859884	4.999841e-06
