	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.0012654242	0.075723685	0.10488695	0.23206945	1.3717765e-05	0.10556199	0.26972017	0.2096972	0.0010613546
priorregion1_spot_2	0.02679778	0.164661	0.088602625	0.2818206	0.081648335	1.2082172e-05	0.2780039	0.07845361	6.727993e-08
priorregion1_spot_3	0.04378077	0.046631794	0.038695212	0.2501594	0.10634607	0.11716649	0.25414166	0.13571855	0.007359981
priorregion1_spot_4	1.0248659e-06	6.3938285e-07	5.2143264e-06	0.08224646	0.040470656	0.10723902	0.57028097	0.19975577	1.9953745e-07
priorregion1_spot_5	2.1330707e-06	2.4275886e-07	1.6924858e-07	4.6788693e-05	2.2465154e-07	7.5626976e-06	0.9999424	3.488072e-07	1.3636682e-07
priorregion1_spot_6	0.044935267	0.034910426	0.16955847	0.35788682	0.06533471	0.019326178	0.15639365	0.14395198	0.0077025443
priorregion1_spot_7	0.120157555	0.101501614	3.6528434e-06	0.22277117	1.4215342e-06	0.08973559	0.33021754	0.12027808	0.015333418
priorregion1_spot_8	0.0005416136	0.022402074	0.023230271	0.21945326	0.15113123	0.15627274	0.24509098	0.17798315	0.0038946865
priorregion1_spot_9	0.011640665	0.018018909	0.08809214	0.19112584	0.20404473	0.11534508	0.21284926	0.15543135	0.0034521276
priorregion1_spot_10	6.3961456e-06	1.7622905e-06	7.6076896e-07	0.41420949	1.9149224e-06	0.10902412	0.37557417	0.096610084	0.004571291
priorregion1_spot_11	0.09978928	0.25410798	2.850536e-06	0.06769795	1.3569232e-05	0.08082918	0.33042827	0.1579119	0.009218952
priorregion1_spot_12	0.051841207	0.20155598	0.19172567	0.33610466	2.4597342e-05	0.0012852671	0.16905181	0.037408162	0.0110027045
priorregion1_spot_13	9.230435e-07	3.1053224e-07	6.0617737e-07	0.7451641	4.2760016e-07	2.961109e-05	0.2548036	3.4484154e-07	1.1404131e-07
priorregion1_spot_14	0.028885415	0.006979259	0.1186637	0.14625892	0.21612476	0.07517239	0.2455705	0.16073816	0.0016068453
