	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	6.30063e-08	2.9752394e-07	3.101255e-08	2.9776167e-08	0.020829817	2.175163e-07	1.0390563e-07	0.8670411	0.112128116	2.000634e-08	6.117034e-08	4.172963e-08
priorregion1_spot_2	0.006881531	8.824343e-08	0.09924005	0.3182524	2.3965447e-07	0.002433161	2.4333322e-05	0.5695339	3.2967304e-07	1.5073154e-07	0.0015535038	0.002080275
priorregion1_spot_3	1.3986579e-07	0.000311543	0.13533413	0.49008384	1.7086928e-07	2.3243643e-07	0.0063911597	0.34258488	0.025222212	3.214608e-08	4.0916657e-07	7.138846e-05
priorregion1_spot_4	0.00041744614	0.0005059387	0.11557144	0.40031242	5.4030693e-06	0.003811094	3.0837685e-07	0.46766183	0.010418999	2.6184226e-08	0.0012949883	2.0930288e-07
priorregion1_spot_5	4.922378e-08	5.9162698e-08	0.09389525	0.342425	1.2168161e-07	1.7010551e-07	0.006759737	0.5555806	5.538737e-05	4.398251e-08	0.0012835235	1.09766205e-07
priorregion1_spot_6	5.2960356e-08	1.3141724e-07	0.030433409	0.12475092	3.083318e-07	0.092207395	1.9602726e-07	0.7267005	0.019534653	3.0285246e-08	0.006372304	5.5495974e-08
priorregion1_spot_7	5.396613e-08	5.435449e-08	0.117418654	0.30489138	3.9115267e-07	0.18334	1.4215898e-07	0.39434862	2.920137e-07	1.857971e-08	1.5184257e-07	2.314193e-07
priorregion1_spot_8	2.2408182e-08	4.3323247e-08	0.033615462	0.261462	8.049393e-08	4.836006e-08	8.905857e-08	0.6495641	0.055319156	5.5543477e-08	3.8753587e-05	1.0551478e-07
priorregion1_spot_9	5.6216145e-08	7.60721e-08	0.08187325	0.44164774	5.2812575e-06	0.032994993	4.196904e-07	0.40788648	0.033794723	2.2058254e-08	1.6662756e-07	0.0017967807
priorregion1_spot_10	0.00038034355	9.1766495e-08	0.09312949	0.29631525	2.796875e-07	3.6739564e-07	0.0051198504	0.59892607	0.0052102045	2.2870712e-08	0.00091786246	2.4515114e-07
