,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,2.9280339077786274e-07,1.8113379329776082e-08,0.09553325064480304,4.103320225112839e-05,8.647095601190812e-05,1.907022679006332e-05,1.218973598042794e-05,0.0008563170587876812,6.1390190694510235e-06,0.021762369573116305,0.2789089933037758,0.17828653976321218,5.2280966400530824e-08,3.804050011240178e-05,0.31700892448425294,1.1597259572226903e-05,1.9793745131835295e-08,4.0886385022531614e-06
priorregion1_spot_2,4.247589711070532e-08,2.8106761362778346e-08,0.09456291832029819,0.005564382742159068,3.799530622927705e-05,6.173006586323027e-05,2.8482881407398964e-05,3.2944111262622754e-05,8.692930532561149e-06,4.273744912097754e-06,0.11446570567786693,0.21760539412498475,3.4831995243678196e-08,7.929725461508496e-06,0.4297443643212318,1.660514135437552e-05,1.4055140340474282e-08,0.0001042671956383856
priorregion1_spot_3,1.4193910713444781e-08,2.535817131388285e-07,7.425754269263508e-08,1.7376472101204858e-07,2.8287352336064944e-07,2.3367980901412013e-07,2.6670660275840423e-07,1.8264486314478746e-07,5.985401287489367e-07,5.586065924489959e-07,2.2936850418986413e-09,0.42578552216291427,3.399434078676933e-09,5.716232948316247e-07,0.4991447865962982,1.0595634648780106e-06,2.2653554809792808e-09,3.5250914152129555e-07
priorregion1_spot_4,2.2478856642749177e-08,7.4304058905738655e-09,1.535459080059809e-06,4.101091599295615e-06,7.300703316559521e-07,3.181934289386845e-07,6.885342514806325e-07,1.4722300477387761e-06,2.422440076088606e-07,1.1391019143047743e-06,0.6974611639976502,1.0448079819980193e-06,1.173718469082985e-08,3.62605909742797e-07,0.27587179094552994,7.222538869200434e-07,1.517703549502869e-08,5.457513196915897e-07
priorregion1_spot_5,7.855989245797446e-08,7.619114095192003e-09,0.1390186682343483,1.969515351447626e-05,1.7520342316856842e-05,0.09164906106889248,5.017277476326853e-06,9.802177874007612e-06,5.874763269275718e-06,4.5526981921284465e-06,0.23734444081783293,5.170015538169537e-06,5.5755227101883527e-08,1.4944527720217595e-05,0.08417052812874316,0.04502253420650959,2.3511534674725e-08,7.958488185977331e-06
priorregion1_spot_6,1.4393854499417103e-07,1.1261600407763696e-08,6.053670267647248e-06,1.7489139372628416e-05,0.0006532980187330395,0.04417241662740708,1.930743419507053e-05,7.40131341444794e-05,3.787368279972725e-06,9.577758282830474e-05,0.5011322498321533,6.460099461946811e-06,3.529374735080638e-05,0.001374349818797782,0.7082260191440582,6.568367425643373e-05,1.9138478624114442e-08,5.407325193118596e-06
priorregion1_spot_7,1.3314507274486687e-08,9.968423864137321e-10,4.679017031605781e-08,2.0862424889855905e-07,9.171012713693472e-08,3.693074177135714e-07,3.771871206481592e-07,1.3988424143462908e-07,4.0344119298652006e-07,2.860771761703518e-08,0.17246894538402557,0.4171355441212654,4.737804903953702e-09,4.763531350704398e-07,2.3430622864140106e-08,1.5706003750892707e-07,9.707298076477856e-10,2.0621611795945683e-08
priorregion1_spot_8,4.5219179156674735e-08,1.622995222660961e-08,1.2619192716556427e-06,1.5733043369436928e-06,5.535601019346359e-07,3.8866079279387126e-07,7.461058004309962e-07,1.2659141589210777e-06,4.2123122767634413e-07,0.026102364528924227,0.22938528954982756,1.8520862568038865e-06,1.639719986457067e-08,7.470244008800365e-06,0.5053677201271057,2.768302010736079e-06,9.122805932904043e-09,3.2545892736379756e-06
priorregion1_spot_9,1.3539676686491474e-07,2.4987823987743247e-08,1.8003861896431772e-06,6.631653695876593e-06,6.276735075516626e-06,1.4305263584901697e-05,7.30758270037768e-06,5.612798418042076e-06,1.7201283128542857e-06,2.729309323967755e-06,0.39021835327148435,0.3923911139369011,2.1397605536321866e-07,0.0037770158611238,0.12108091376721859,8.252625684690431e-06,9.118815658126777e-09,3.070896241297305e-06
priorregion1_spot_10,1.295883698126943e-08,6.395143370419021e-09,0.12232615537941455,7.400671233881441e-06,5.316393549037457e-06,0.22488347589969637,1.0030301336882985e-05,2.9298582649062155e-05,4.964955633113277e-06,4.5832814805635284e-07,0.4670007973909378,0.15808571875095367,2.2597218141129364e-08,3.810804707882198e-06,1.868799770932128e-07,1.913204818038139e-06,4.71701888660192e-09,2.2718020318279746e-07
priorregion1_spot_11,6.404721375474764e-08,1.411911343396355e-09,6.735464694429539e-07,8.542488245666392e-07,4.776994330768503e-07,1.4706070544434625e-06,7.150049441406737e-07,4.3257163042653704e-07,6.297182011394398e-07,0.00020049821105203592,2.6700125554945947e-09,0.1863513499498367,9.722177063409278e-09,3.7724155163232354e-06,0.2192468859255314,1.3048335119947295e-06,6.600683888358105e-09,0.06717713698744773
priorregion1_spot_12,7.240175143863326e-08,1.0208621858964762e-08,4.859589225247874e-07,3.3099544793913087e-06,2.6986221314473374e-06,0.08183699175715446,4.056588909406856e-06,2.5535346480864974e-06,4.283496332391224e-06,6.168510917632375e-05,0.07405931390821933,0.19221969246864318,4.706936067577772e-08,0.0002606759095215239,0.5624816596508025,4.085822001798078e-06,8.832201725539336e-09,3.818844306806568e-05
priorregion1_spot_13,1.7366772908644634e-08,2.0255316757200606e-09,5.535655446919919e-07,1.308684016976258e-06,3.757068739673741e-07,0.122453972697258,1.9120772549285905e-06,1.9129641771087337e-06,6.922299576217483e-07,4.886097457301731e-07,1.5124900887286687e-09,4.902411518514782e-07,1.3952087796198501e-08,1.5486325878555363e-06,0.37984202206134793,7.370425919361878e-07,2.256503239816965e-09,0.08337790928781032
priorregion1_spot_14,1.7245307759594654e-08,2.3380164804187587e-09,0.18480379357934,3.2757747612777165e-05,1.9882066135323838e-05,6.913897686899873e-06,2.3543997940578267e-06,8.888545517038438e-06,3.7821584442099265e-06,3.33128603813293e-07,0.24636962935328482,0.2542558342218399,4.545625031937562e-09,1.2903657307106189e-06,1.5518687561666412e-07,5.643721237902355e-07,8.650430993739634e-09,9.918224641580764e-08
priorregion1_spot_15,9.951133392860357e-08,8.836839038295352e-09,0.010061813099309803,8.774713496677578e-05,0.000431427633157,0.1506218060851097,0.00030873153737047686,0.00022716117964591832,1.02563929885946e-05,3.599848841986386e-05,0.15291278809309006,0.12354725934565068,6.188888868052801e-08,8.389672439079732e-06,0.3285842269659042,1.0525314837650511e-05,2.3204344845595414e-08,1.630012366149458e-05
priorregion1_spot_16,3.251429667727734e-08,5.084223597684457e-09,1.1489070857351182e-06,4.629452132576262e-06,6.902892096150027e-06,3.674167146527907e-06,4.121199049222924e-06,2.9203894314377978e-06,1.503764860899537e-06,4.860638955506147e-06,0.2751275435090065,0.4298147916793823,1.642375133670271e-08,3.681988837342943e-05,0.19099662080407143,4.6992704028525624e-06,1.7476047808884233e-08,1.1010306980097085e-05
priorregion1_spot_17,4.64598594263066e-08,9.785676402529475e-09,0.09588970169425011,2.341907666050247e-05,8.23826712803566e-06,6.191103057062719e-06,8.01873634372896e-06,1.0307262937203633e-05,3.102587538705848e-06,2.6469255408301252e-05,0.324111832678318,0.19112154096364975,6.07941391450595e-08,0.009527515666559338,0.36990304440259936,1.318146828452882e-05,1.2863831733156418e-08,6.069560799915052e-06
priorregion1_spot_18,1.5999179083792115e-07,9.746332718663099e-09,1.7322267297004145e-06,4.405148024488881e-06,4.158942510912312e-06,1.2012988747756026e-06,1.8441184238326968e-06,1.676396760785792e-06,1.907742574758231e-06,3.182190289408027e-06,0.15002566426992417,0.10231214836239814,2.0877195527901904e-08,1.718044393328455e-06,0.3763682246208191,1.3966166307000097e-06,0.033824380673468116,0.020782024320214986
priorregion1_spot_19,4.847741941205186e-08,1.8168480109270745e-09,3.703797375465001e-07,8.706312968342901e-07,4.020619684297345e-07,1.5808109594672715e-06,6.947259038270204e-07,5.24096364529214e-07,6.921920089553168e-07,9.57576145310668e-07,0.07210149578750133,0.16644374206662177,3.8859230677701365e-08,3.893267455623573e-06,0.16120718494057654,2.3721900788586938e-06,2.5540096704190773e-09,5.884659685762017e-07
priorregion1_spot_20,2.640163108935667e-06,5.488843468626216e-09,1.2648498056933023e-06,3.885643275225448e-06,2.4488687904522523e-05,7.850700598055483e-07,1.1376947782082427e-06,0.00772867170162499,2.3030339889373867e-06,2.907436396526464e-06,4.632645000945957e-09,0.3221467897295952,1.1313393022405194e-08,1.0117328292835738e-05,0.2681841731071472,1.8037889549304965e-05,9.95145644111517e-08,4.0080186636259896e-07
priorregion1_spot_21,2.2634508756169684e-08,3.879931598227416e-09,1.5988980806014297e-07,4.2973624374553766e-07,3.2129620848309064e-07,2.7670110256394766e-07,2.8842342345569707e-07,7.210682753111542e-07,1.6644963238832133e-07,1.3332913738395292e-06,0.24057717472314835,2.628537941973264e-07,1.1860538640107165e-08,6.860915505058073e-07,0.5038818150758744,7.900177536157571e-07,3.1049369408897575e-09,0.0519468255341053
priorregion1_spot_22,2.7757151865870358e-08,8.707046328382262e-09,0.1234322752803564,1.0889427312577028e-05,7.81443968662643e-06,1.0840469121831121e-05,4.4195722512085926e-05,0.00011213283287361265,3.698730006362894e-06,2.4412459538325493e-06,0.15038853585720063,0.2143390044569969,4.067839025623244e-08,4.4385874161889665e-06,0.38173332065343857,4.995364520254952e-06,1.0172663955643202e-08,6.261798034756794e-06
