	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	3.9254058e-07	0.24070634	4.2030215e-06	2.127658e-06	0.007846124	2.2695768e-07	6.8070955e-07	0.75143987	4.1685915e-08
priorregion1_spot_2	5.7200023e-06	6.542359e-06	7.6748995e-07	6.790627e-07	7.3734793e-07	0.06896216	1.135848e-06	0.93102205	1.7354617e-07
priorregion1_spot_3	8.537943e-07	0.098344356	2.8912245e-06	1.0501362e-06	4.060794e-06	1.3097545e-06	1.777261e-06	0.9016436	9.652632e-08
priorregion1_spot_4	0.01179481	0.066724166	0.35450384	5.0264896e-07	9.350325e-06	1.1887954e-06	6.665824e-07	0.56696534	5.69823e-08
priorregion1_spot_5	2.9180657e-07	1.2843797e-06	2.031664e-07	8.920605e-07	3.3311477e-07	4.8783886e-07	1.2338572e-06	0.99999523	4.4457412e-08
priorregion1_spot_6	1.4303489e-06	0.17154126	0.16380158	1.0099264e-05	0.22530709	2.5192261e-07	0.2575783	0.18175995	2.5875066e-08
priorregion1_spot_7	7.485346e-06	0.12935016	0.13298132	7.9557725e-07	0.33625197	2.2492982e-06	1.2372922e-06	0.40140477	3.4385884e-08
priorregion1_spot_8	1.2374208e-05	2.6467383e-06	1.8517545e-06	0.29987854	3.685723e-06	0.00010315165	0.4655333	0.23446439	1.2339649e-07
priorregion1_spot_9	6.6562376e-07	1.5065876e-05	6.490746e-07	7.5749654e-06	8.9248414e-07	5.530868e-07	0.5030956	0.49687883	1.703944e-07
priorregion1_spot_10	1.4455554e-06	2.427056e-05	0.10569646	1.0109635e-06	1.7898074e-05	7.636534e-07	2.4841306e-06	0.8942556	9.529924e-08
priorregion1_spot_11	5.5740753e-07	3.545623e-05	3.041954e-07	4.548552e-07	4.2835012e-07	8.3581017e-07	2.9665074e-07	0.9999616	6.6036264e-08
priorregion1_spot_12	1.4507464e-05	0.0050354623	0.38157	0.013275051	0.19692263	4.8425336e-06	0.29766455	0.10551296	3.3135787e-08
priorregion1_spot_13	3.629555e-07	0.23928602	0.11473462	5.893038e-07	1.603336e-05	3.001544e-07	1.005449e-06	0.64596105	4.646622e-08
priorregion1_spot_14	6.9900966e-06	0.001984507	0.5507946	1.3144513e-07	0.24838088	3.9698116e-07	1.8187323e-07	0.19883229	2.3284656e-08
priorregion1_spot_15	0.014040026	3.0410897e-06	0.15823808	4.0261642e-07	0.00021375435	5.184237e-07	6.394373e-07	0.82750326	2.6417098e-07
priorregion1_spot_16	2.3908906e-05	0.020757154	3.456865e-05	4.4165595e-06	3.4004847e-06	0.015261959	4.8812603e-06	0.96390945	1.533392e-07
priorregion1_spot_17	8.8804177e-07	0.26053602	0.3440031	2.8941375e-07	2.2047656e-05	5.636455e-07	4.3142106e-07	0.39543658	7.8356074e-08
priorregion1_spot_18	1.3420284e-06	3.2167299e-07	2.7999087e-07	0.057165116	6.4394214e-07	5.8365106e-07	0.9320472	0.010784488	2.623945e-08
priorregion1_spot_19	0.0026717559	4.8666548e-06	2.5091445e-06	3.556314e-07	9.003496e-07	1.8949577e-06	5.075195e-07	0.9973172	6.492815e-08
