	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.074593e-05	0.3410397	0.19563012	0.0025798131	0.06062795	1.4129486e-06	0.013718186	0.38639212	3.3830645e-08
priorregion1_spot_2	1.5640564e-05	0.16120082	0.25751457	3.0501278e-07	0.34759352	1.5520514e-07	2.960841e-06	0.23367213	1.4991135e-08
priorregion1_spot_3	1.0265214e-06	3.2898695e-06	0.22597814	6.3925626e-07	4.19911e-06	7.2982397e-07	4.9796563e-07	0.7740115	3.580384e-08
priorregion1_spot_4	0.008476728	0.04386335	0.20044981	0.054883637	0.24056943	5.61991e-06	0.15470707	0.29704434	3.0684358e-08
priorregion1_spot_5	7.0478956e-05	0.22365773	0.20777279	1.2768708e-06	0.16406487	0.004683817	4.8165807e-06	0.3997278	1.6355973e-05
priorregion1_spot_6	0.08282596	0.18171449	0.13086338	0.059342455	0.105688445	0.29857397	0.00015391415	0.14083719	1.0962735e-07
priorregion1_spot_7	1.1320724e-06	2.052004e-06	0.09253014	0.092789166	0.28160822	2.9611167e-05	0.30066466	0.23237506	1.8871148e-08
priorregion1_spot_8	0.09208229	0.022225983	0.26311594	0.08017175	0.04461142	0.3085138	5.8613114e-05	0.18922015	4.0544982e-08
priorregion1_spot_9	0.006312261	0.2213789	0.12673205	1.3796532e-06	0.29641777	9.769851e-06	0.025334027	0.32381377	2.3607898e-08
priorregion1_spot_10	0.13837187	9.778686e-07	0.032427944	2.279035e-05	1.8321616e-06	0.8291649	6.6593298e-06	3.0173944e-06	1.8718854e-08
priorregion1_spot_11	1.6987073e-06	0.22157276	0.13081749	0.017564278	0.04663138	1.1215274e-06	2.5396264e-05	0.58338594	2.6778899e-08
priorregion1_spot_12	0.07929127	0.056272868	0.09298282	0.060121574	0.16187674	0.50570834	9.57908e-05	0.043650635	3.746501e-08
priorregion1_spot_13	0.029211352	0.23208363	0.24153613	4.399714e-06	0.24698152	5.7551933e-06	0.007663026	0.2425142	3.2119626e-08
priorregion1_spot_14	2.2646557e-06	0.20315696	0.021255674	0.0037921844	0.14803278	1.0294566e-06	0.0060420902	0.617717	4.8547417e-08
priorregion1_spot_15	3.098776e-07	0.15207152	0.20393896	0.05474764	0.109859295	1.5999187e-07	0.027159896	0.45222214	4.203741e-08
priorregion1_spot_16	5.376179e-07	0.33443612	0.05371931	0.005359017	0.2154587	1.9665497e-07	0.014153434	0.37687272	1.6799207e-08
priorregion1_spot_17	0.08036237	0.076455995	0.21150374	0.11348862	0.14626595	0.18286234	7.588841e-05	0.18898503	3.1819354e-08
priorregion1_spot_18	0.0026945674	0.054145645	0.30374244	0.17488858	6.2780796e-06	0.09708247	0.12687746	0.23982172	0.00074074225
priorregion1_spot_19	0.027662357	0.14917159	0.02955299	2.7736107e-07	0.41897455	1.5611909e-07	0.00948665	0.3651514	1.5487592e-08
priorregion1_spot_20	2.2683504e-05	7.578091e-06	0.21883361	0.10780776	0.056761198	0.41222528	0.00016736725	0.20417418	3.7523117e-07
priorregion1_spot_21	1.8631838e-06	0.048422024	0.5247529	2.8452465e-07	0.11869928	2.7971205e-07	4.2094558e-07	0.30812284	6.18541e-08
priorregion1_spot_22	9.888549e-07	0.28886387	0.028445272	0.0039620926	0.30744788	1.7737985e-07	0.011550524	0.35972926	1.2557203e-08
priorregion1_spot_23	1.1958294e-06	6.782381e-05	6.643174e-07	8.20991e-07	8.649169e-06	0.05459963	2.865508e-05	0.9452924	4.157555e-08
priorregion1_spot_24	2.1656551e-06	0.29607445	0.161904	3.5092722e-07	0.0697781	2.3649201e-07	2.983939e-07	0.47224024	6.724303e-08
priorregion1_spot_25	0.012059503	0.36590773	0.08263208	7.7460146e-07	0.23502056	6.269213e-07	0.000631574	0.30374712	3.9923204e-08
priorregion1_spot_26	0.008473059	0.2633258	0.18910924	3.3055387e-06	0.25242066	4.5018805e-06	0.012330365	0.27433303	1.8580161e-08
