,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,8.802784323052038e-05,1.5064281105995176,0.06517213508486748,1.3805817570755608e-05,0.942435923218727,1.2360806067590602e-06,1.1023590332115418e-05,0.7183046311140061,0.8479663550853729
priorregion1_spot_2,4.969535384589108e-05,1.5759132921695709,0.06977752931416036,0.00011434875268605538,0.6257434695959091,1.9032375462302298e-06,0.00010994295225827955,0.5278154939413071,0.46970834732055666
priorregion1_spot_3,6.457743220380507e-05,1.5081905543804168,0.01369431377388537,9.828430984271107e-06,0.44916390925645827,5.435864181890793e-07,2.5533060806992585e-06,0.08683124855160713,0.5780190229415894
priorregion1_spot_4,0.0026467446703463795,1.4784237265586853,0.052358937449753284,0.0001652999097132124,1.2958249211311341,0.0057553858263418075,0.00011002957289747429,0.16952959522604943,0.37811937034130094
priorregion1_spot_5,1.9487897134240484e-05,1.0044127643108367,0.1287771135568619,1.1128501000712276e-05,0.7967895269393921,4.584140555152771e-07,1.0206519391431357e-05,0.08027775250375271,1.0354746222496032
priorregion1_spot_6,1.3420530740404503e-05,0.8151453137397766,0.08822000995278359,2.385299330853741e-06,0.25105901807546616,3.7817669173989546e-08,6.637823389610276e-07,0.16255374774336814,0.6660478979349136
priorregion1_spot_7,4.170057982264553e-05,1.561039638519287,0.03552781958132983,4.962541752320249e-05,0.4349012047052383,2.174854182612762e-06,1.725993861327879e-05,0.5000569388270378,0.3727508127689361
priorregion1_spot_8,2.9438733872666492e-05,0.9474004983901978,0.07395385131239891,1.1868489264088566e-05,0.5421627998352051,2.9143525352992584e-07,4.011811779491836e-06,0.22067127376794815,1.0563609898090363
priorregion1_spot_9,3.3440146694374563e-06,0.32177434414625167,0.002160791528876871,3.3636258365277174e-07,0.15157118514180185,5.122510682298298e-08,4.9370842702956e-07,0.0032766492222435772,0.3864173233509064
priorregion1_spot_10,4.932851538796967e-06,0.05748798958957195,2.5140157504210947e-05,3.2883193966881664e-06,0.0008610832737758756,1.1255196206150232e-07,4.115396734505339e-07,0.023242837749421597,1.2307138562202453
