,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L2/3_spot_1,1.9179753323328442e-07,0.08792545832693577,2.502391067693566e-08,0.6654693335294724,0.00014091762495809234,3.2358909447793845e-05,1.7467984071117827e-05,4.536348933470436e-05,4.594050660671201e-05,1.3429694217848009e-05,0.00013745851101703012,2.404870729222353e-08,1.1108426224382128e-05,8.296269334095997e-06,7.785655178338403e-08,5.12564373167379e-08,2.585857214398857e-06,2.7242489419876393e-08,0.023851400427520274,0.001653910003369674,4.072750630257361e-06,3.868224975889234e-08,0.10561196096241475
L2/3_spot_2,2.351221368712686e-07,2.666510013682455e-07,2.7502874555551673e-08,0.5793026924133301,1.0878195962504834e-05,8.348874325747602e-06,8.818075457384111e-06,1.1754228762583806e-05,1.8178515256295216e-05,3.1464271614822796e-06,3.1781073062120413e-06,1.7772961324880043e-08,7.571639230263828e-07,2.316884592801216e-06,3.800960115540875e-08,9.283899373713212e-08,4.316024114814354e-06,3.1032423564170135e-08,1.2148410974077707e-06,0.21722700595855715,7.539316158045041e-07,1.0275224449074473e-08,0.3286507114768028
L2/3_spot_3,3.991687606230699e-07,7.756198812103321e-07,6.556186704642643e-08,0.5279490292072296,0.004353069257922471,0.04427085090428591,3.185252421644691e-06,3.752136162802344e-05,3.793177274928894e-05,2.2598598775402933e-06,1.2771396313837615e-06,1.4484442756312889e-08,4.242238264851039e-06,8.217857293857377e-06,1.7885195049416328e-07,7.409805107272404e-08,2.033877092344483e-06,8.62747821628318e-08,0.026228231471031906,0.33127682507038114,7.303724999019323e-07,3.0164707709445794e-08,3.137634339509532e-05
L2/3_spot_4,5.1995670702353895e-08,4.1477332786143965e-07,8.946271989884736e-09,8.377445738005918e-07,3.3417024496884553e-06,1.0570227118478214e-06,2.0309647510430296e-07,1.931162096298067e-05,1.3941095630798373e-06,4.4343886003161974e-07,7.762192439031423e-07,2.250416919480359e-09,5.547646946979512e-06,8.928023646603834e-07,2.4922546959516016e-08,1.6006600933593518e-08,3.1897002656933186e-07,7.88289531428177e-09,0.046893166936933996,0.9509268969297409,2.472305880019121e-07,1.0191896260280942e-08,0.21374267861247062
L2/3_spot_5,1.3491264283516102e-07,3.0781821607206445e-07,9.578229054341136e-09,0.3920277804136276,0.0005133930098963901,2.7510753079695862e-05,1.629887556191534e-05,6.637868245888967e-05,1.4845803843854811e-05,5.577127376454883e-06,9.313437112723478e-06,7.912463262371716e-09,1.7948383401744658e-06,3.155215435981518e-05,3.3712006519692756e-08,2.1832064334148527e-07,0.00012521273165475578,3.6216071208627905e-08,1.1893769897142193e-05,0.04572184626013041,1.9127298173771126e-06,1.2982236663461322e-08,0.3234459787607193
L2/3_spot_6,1.0026475507629586e-07,2.1130162934923647e-07,7.876577861054558e-08,0.5848556488752366,0.00011254397068114486,2.8623927391890905e-05,5.1951217528767305e-06,1.4439688902712077e-05,4.87383695144672e-06,3.2948688499345738e-06,3.949973006456276e-06,6.475574543252094e-09,4.2348051238150225e-06,9.955662862921602e-05,2.4958714472944628e-08,6.107947399414116e-07,1.2573881986099877e-05,1.3532147136174902e-07,1.0045327542229644e-06,0.04069970026612282,9.232232230260707e-07,1.640693572113605e-08,0.23463991582393645
L2/3_spot_7,1.1560757222639496e-07,6.215344882321006e-07,2.7388329382205256e-08,0.19847788065671923,1.0689004420783022e-05,8.487517015964841e-06,9.39204651331238e-06,4.7611371519451503e-05,1.0491398688827759e-05,2.3998519509405014e-06,6.944227152416715e-07,1.0053023302702968e-08,1.9438627077761342e-06,6.493426985798579e-06,2.386995262781966e-07,1.1619162911813419e-07,5.994813636789332e-06,2.954130280841128e-07,6.172379926283611e-05,0.4366101503372192,5.392969825379624e-07,3.8326568230218073e-08,0.06788819916546346
L2/3_spot_8,5.959590545501214e-08,7.309422130674648e-07,1.5900361276521836e-07,0.4844655394554138,0.010179209243506194,2.0635365126508985e-05,1.1139241496493924e-05,3.0137608973745962e-05,3.38929277859279e-05,0.00045900782570242884,4.413381011545426e-05,1.1265636423729576e-08,2.077362853469822e-06,5.286457258080191e-06,1.8335929485857606e-08,3.5733694225825736e-08,5.520124045688136e-06,3.220463611341984e-08,6.944511869733106e-06,0.2223205327987671,5.22868906500662e-06,9.44205025277256e-09,0.10318477191030978
L2/3_spot_9,4.1126141070435557e-08,2.733637586516125e-07,2.0782574594591097e-08,0.6132047325372696,9.060010779649019e-06,5.898181052543805e-06,4.588611204781046e-06,1.6536935163458114e-05,4.709192708105548e-05,1.7602806053673706e-06,6.290663463914825e-06,1.1517460762888732e-08,9.387461614096537e-06,1.411054194022654e-06,8.041216545962017e-07,7.642343007319141e-08,2.0391398379615565e-06,1.1707368008373465e-08,0.01569692771881819,0.1672233507037163,0.0006091885530622676,6.622571078196416e-08,5.142353256815113e-06
L2/3_spot_10,3.317581871442599e-08,3.82710219071214e-07,1.698821998630251e-08,0.2635612234473228,6.000102421239717e-05,0.00021100473386468366,7.723659655312076e-06,0.0005537898192415014,2.7682689869834574e-05,5.310631468091742e-06,7.254212300722429e-06,1.1002374611379651e-08,2.09221841487306e-06,8.107804569590371e-06,6.16778979889432e-08,7.271049327073343e-08,3.955903775931802e-06,2.31850755483265e-08,3.841302486762289e-06,0.37868212759494785,9.539452804574467e-07,2.1615587364465228e-08,0.2107285887002945
L2/3_spot_11,1.6347410358719117e-08,3.5198331573838e-07,1.391761097480071e-08,0.47992114424705506,5.018650062993401e-06,2.091614192067937e-06,1.867433672941843e-06,3.4189547022833728e-06,3.235438782667188e-06,1.0524731010264078e-06,9.247333963458005e-07,5.786812917740748e-09,2.7340365136296896e-06,2.8447102636164347e-06,4.657585002121323e-08,2.802524363687553e-08,5.639010538516231e-07,1.0320242704864315e-08,1.4994558341641098e-06,1.0478286924353597e-06,4.425941597219207e-07,4.576629075714323e-09,0.4155667871236801
L2/3_spot_12,3.047605474648663e-07,2.5281736157012348e-06,2.6353087889674497e-08,0.6024850398302078,0.036606102250516415,3.946822153011454e-06,2.154909054752352e-06,8.46866169013083e-06,9.097313341044354e-06,1.5576062139643912e-06,1.50100714790824e-06,3.0125461059071765e-08,1.5408436979669204e-06,2.0531153722913587e-06,2.049538920800842e-08,7.897367396481059e-07,1.184303641821316e-06,7.014760434742584e-08,2.068023047741008e-06,0.8227073967456817,7.22379652984273e-07,1.5536931696757963e-08,3.7734953480139667e-06
L2/3_spot_13,2.874246334272357e-08,2.793885172991395e-07,1.1550955703043543e-08,0.5448281854391098,6.0145046745674346e-06,1.6571417745581133e-05,1.3087415072732258e-05,0.00011778364387282636,6.363071679515997e-06,7.283140212166472e-06,2.0180447222628574e-06,4.7029821148569795e-09,2.073163193472283e-06,0.00011327929023536853,2.7631264831740058e-08,2.5215109822340765e-08,0.0002066906439722516,2.458855465903298e-08,1.5162803447310581e-05,0.06851457729935646,5.393812330112269e-07,1.8003452062487213e-08,0.36720068752765656
L2/3_spot_14,3.0389351195481147e-07,0.09292493648827076,1.3792220059372088e-07,0.4200393587350845,0.024488129653036594,2.8004805062664673e-05,1.7503264825791123e-05,1.3344913850232842e-05,1.6586624860792656e-05,2.057177982806024e-06,3.569313491880167e-06,1.0735115152371577e-08,1.042705900999863e-06,3.483306920770701e-06,1.503749011533273e-07,5.961610440863297e-08,6.550832085849834e-06,7.187254880136607e-08,1.5835180738577042e-05,0.4222154915332794,1.034557254797619e-06,7.32851049178862e-07,1.90799431038613e-05
L2/3_spot_15,3.0294637554106886e-08,5.603265890385956e-07,2.322290608702815e-08,0.4324588969349861,4.7796014314371865e-06,4.528631961875363e-06,2.2635889763478193e-06,3.6497718156169874e-06,7.205392012110678e-06,1.6305824260598457e-06,1.1800519473581518e-06,5.372264721970055e-09,2.697250408800756e-06,1.4964693264118978e-06,8.56380473202023e-09,6.846478264321832e-08,6.816249992880331e-07,1.9425011732465693e-08,1.1449657222328826e-06,1.2519811630249023,5.440259258193691e-07,9.37865305417063e-09,7.654190170569564e-07
L2/3_spot_16,5.6011693949642456e-08,2.648525622817033e-07,2.472617843807257e-08,0.7451777577400208,1.2850801113017951e-05,3.9647576159040914e-06,2.0114309108976157e-06,1.0385539235358009e-05,2.618490307213506e-05,0.00010951417534670327,2.317627049706062e-05,1.9390950622977243e-08,5.062620675744257e-06,3.263000132847083e-06,4.22274869293915e-08,6.75247413539637e-08,1.7144894968623705e-06,3.1540083256231814e-08,0.006366220465861261,0.2243781268596649,2.4629992594782385e-06,1.8788421041193715e-08,0.24969418346881866
L2/3_spot_17,2.6799147967437878e-08,3.193967913261986e-07,1.5415237220040014e-08,0.8844327449798584,9.231314425051097e-06,6.055729068066285e-06,1.9112407642296604e-06,1.0137324898096267e-05,0.035226420126855375,3.223358123705111e-06,4.41123784185038e-06,5.395390290097168e-09,2.357249741180567e-06,2.7824363087347594e-06,3.362352090334753e-05,2.0265354372384086e-08,1.5807722036242921e-06,3.869929336985934e-08,6.75307461506236e-07,0.29665547907352446,5.376699590442513e-07,5.166307115445079e-09,4.616155024450563e-07
L2/3_spot_18,2.45661526321328e-07,3.671991990472634e-07,1.0404133270469629e-07,0.6996967226266861,4.397972188598942e-05,0.000402348859643098,1.2733495259453775e-05,9.503577712166589e-05,0.028791820351034406,6.163365505926777e-05,1.2585994227265473e-05,8.907103143940277e-08,1.1345877283019946e-06,1.221459242515266e-05,4.110424995928953e-08,7.927163956367166e-08,2.076212776955799e-05,3.020481491589067e-08,5.711254448215186e-06,6.850160639260139e-06,1.4538143773279444e-06,2.206954370365111e-08,0.755889281630516
