,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L2/3_spot_1,0.4149945124983787,0.12447144389152527,2.537406274427667e-07,0.1289025142788887,8.38446449051844e-05,5.875745155208279e-05,0.0008366327441763133,3.4658725235203745e-05,0.00014988773036748171,4.6542309246433436e-05,0.12434591017663478,2.542768742230806e-08,3.2340206757908167e-06,7.778024610161083e-06,1.8468639808588705e-07,8.92092089088692e-08,0.00017061364342225717,3.646537241053239e-08,1.8604324759508016e-05,0.1608623094856739,3.5844812941832063e-06,3.7381792417079404e-08,5.824249801662518e-05
L2/3_spot_2,0.08584439754486084,0.10764654986560344,8.148624779380498e-08,0.085401314124465,0.01630326556041837,3.977853066317039e-05,6.698179749946576e-05,0.00010909400225500576,3.913872478733538e-05,0.004367068596184254,0.0013304539083037526,2.6303728795085136e-08,6.136685478850268e-05,2.0542113634292037e-05,2.818596499309934e-07,1.7350104215552166e-07,0.2607043609023094,4.756660469951157e-08,2.2181606072990693e-05,2.857289991879952e-05,1.635431608519866e-05,3.289705219344796e-08,0.24076080322265625
L2/3_spot_3,2.308687818697308e-08,3.420521425141488e-05,2.984900476121765e-07,4.6194219862627504e-07,6.876942848066392e-07,4.296536374681637e-07,4.7361299095882717e-07,2.463491171056376e-07,6.38276995346132e-07,5.462889163254658e-07,5.013389795749391e-07,1.0528278382437862e-08,1.392468377048317e-07,1.6411963486007155e-07,6.07631921667462e-08,6.715983991156805e-09,3.762523718364719e-07,2.6946318842924205e-09,1.2435529512799805e-07,1.3474493980407716,5.685147186795804e-07,1.67650895832594e-08,4.6456558209229117e-07
L2/3_spot_4,5.208918025800813e-07,0.129371789842844,1.949673155365872e-07,0.36630662679672243,0.068340203166008,5.5990660985116844e-05,3.564238231774653e-05,1.9363188766874372e-05,9.349576903332491e-05,1.872050779638812e-05,1.8279908181284556e-05,3.2519311154999285e-08,2.2892965034770904e-06,6.786620338061767e-06,2.6211259438468917e-07,2.244384324967541e-06,0.1704419583082199,1.7866218584572383e-07,1.3548365222959548e-05,0.3178704857826233,5.0623500555957435e-06,2.9545567503674877e-08,0.2968257263302803
L2/3_spot_5,0.017925112321972848,1.451804682801594e-05,9.264446347856394e-08,0.3370809629559517,7.721606671111658e-05,0.0003641736824647524,5.7856275634549097e-05,1.803044415282784e-05,4.023390829388518e-05,1.9777785928454248e-05,3.802294631896076e-05,3.850412610972853e-08,1.8120951335731664e-05,9.09387122192129e-06,6.637655012298182e-08,9.026688907454172e-08,0.3140324279665947,2.2284430034602564e-08,9.743680357132689e-06,0.2576407819986343,6.066574133001268e-05,2.487425554420497e-08,0.5810507774353026
L2/3_spot_6,1.7192444090596837e-07,0.2121607057750225,7.577745222420163e-08,0.40504252463579177,0.00012403225846355782,3.24499682392343e-05,2.9421560157061325e-05,2.216833545389818e-05,2.078219995382824e-05,1.8755363089439925e-05,0.2696557804942131,2.118157613750782e-08,1.550004753880785e-05,4.273311560609727e-06,5.8694436511075304e-08,8.501517356762633e-08,0.010298984684050083,2.402210599328214e-08,1.0104306466018898e-05,0.20338565185666083,8.086621392067173e-06,1.6430176952297873e-08,3.279509655840229e-05
L2/3_spot_7,0.14620428383350373,6.386684435710777e-06,9.76000890773321e-08,5.5403859914804346e-05,0.00019184298434993255,3.267186423272506e-06,4.23879350819334e-06,3.425788952426956e-06,5.367458288674243e-06,3.052850638596283e-06,0.31391113698482515,8.468615364520815e-09,1.7349865231608419e-06,8.164136670529843e-06,6.817685154203445e-08,1.5023554453819087e-07,0.18370592296123506,2.14363058859135e-08,2.512230628326506e-06,5.552029006139491e-06,0.05396732389926911,6.920069175464505e-08,0.2239164486527443
L2/3_spot_8,2.4263339781782634e-07,1.6138672617671545e-05,6.851014688891155e-08,0.6962474942207337,4.990177694708109e-06,1.2356437446214841e-05,1.5644268114556325e-05,2.0831756501138443e-05,1.198210270558775e-05,1.695082619335153e-05,0.20507748574018478,3.47488404273122e-08,2.0867179227934684e-05,1.6148237409652215e-05,2.0891545318590944e-06,3.0805109190623627e-06,1.7356789521727477e-05,2.663841414118906e-07,0.027286646794527768,0.0099448477383703,2.442145273562346e-06,4.5829988870593755e-08,0.40276410430669785
L2/3_spot_9,7.109791226866946e-08,2.0244646293576807e-05,3.412115070489108e-08,0.24114687517285346,3.459788729287539e-06,4.8695577106627745e-06,3.816970888692595e-06,8.512007252647892e-06,4.7027859363879546e-05,7.950557437652607e-06,0.5387257695198059,9.76279328490648e-09,8.246544126677692e-07,2.2692921902489615e-06,2.868015336332519e-08,1.848937847270804e-08,5.818904492116417e-06,8.894753467103555e-09,0.028766168188303708,0.13362106159329415,4.953184998157667e-06,8.299773091025031e-09,2.266332171529939e-06
L2/3_spot_10,0.20790975987911225,0.13314232155680655,1.689450733977083e-07,0.09009537138044835,0.000158872343308758,2.0811030390177623e-05,2.95484549496905e-05,2.5420939800824274e-05,0.00010200113138125744,9.000397449199229e-06,0.17862593829631807,2.1159770025036552e-08,0.00745547809638083,6.899129789417202e-06,8.301171305902244e-08,1.2220707148458133e-07,0.13187009990215304,5.899178052715115e-08,1.6031699124141598e-05,0.09548871926963329,9.233816808773555e-06,5.559702387358812e-08,0.14675900265574454
L2/3_spot_11,0.8820924878120422,3.86488559342979e-06,1.419894442022951e-08,1.020913339289109e-06,2.6223307941108944e-06,7.119937549759925e-07,2.458698077134614e-06,5.863630747171556e-07,4.918865897707292e-07,5.21620830795655e-07,1.46987179050484e-06,3.060049402847653e-06,5.146668831912394e-06,1.7608220446163616e-06,1.7663058571315563e-08,1.964090108330652e-08,2.389417215908907e-06,3.294324208980016e-08,0.25174645483493807,0.4566518560051918,3.710712988436171e-07,2.2663933174627004e-09,1.0767931871669135e-05
L2/3_spot_12,0.00796339795924723,1.002075823635096e-05,6.233228049268292e-08,0.46712144911289216,7.176780877671263e-06,2.7328142095939256e-06,4.794885694536788e-06,3.928720900603366e-06,6.217465215740959e-06,2.5846619223557354e-06,2.3763766603224215e-05,2.989076639536848e-08,2.0313484355938272e-06,4.390563753986498e-06,2.8305707466813606e-08,1.0568394621657262e-07,0.08165911808609963,1.0084188417636142e-08,0.032317649014294146,0.10849994607269764,1.0664027968232405e-05,1.3533459330972165e-08,0.4680149361491204
L2/3_spot_13,0.24207400977611543,4.806005040336459e-06,2.4559020772585427e-07,2.8308804303378567e-06,5.289298337629589e-06,2.347350732634368e-06,7.113313517947972e-06,2.846457186933549e-06,2.8632047701648844e-06,7.92260166235792e-06,0.9114187538623809,1.2223761602925266e-08,7.055316382320598e-06,7.756564173178049e-06,0.0003943356656236574,1.3099227516022439e-07,3.4179358772235e-05,2.1605847067007743e-08,0.00014745257940376177,1.8869110647301568e-06,1.1691364477428578e-06,7.682916631779335e-08,0.2792145416140556
L2/3_spot_14,1.3164299472734343e-08,6.925331558704784e-06,1.0899841296208024e-08,1.1251878333951028e-06,1.17310164000628e-06,1.732413448962689e-06,2.7285710757496418e-06,2.195876322730328e-06,8.846912521676133e-07,4.786409067492059e-06,0.7016596913337707,1.6620628318086971e-09,2.440713473106371e-07,9.171988637035611e-07,1.2759214840230018e-08,1.5146034826329923e-08,1.4968866389608593e-05,7.43406785019829e-09,1.4853719790153265e-06,3.5169660236533674e-06,1.014732328030732e-06,5.793354795891049e-09,0.6158929198980331
L2/3_spot_15,5.6349552323808894e-05,0.24170890673995019,2.939989487416028e-08,7.759722905120725e-07,1.0517899738715643e-06,1.0244984480323183e-06,1.6406157158144196e-06,8.827347187434498e-07,1.065209914941079e-06,9.437426740532828e-07,0.6680910497903824,9.96989220070077e-09,9.204322736877656e-07,2.200078233727254e-06,6.792772992980644e-08,9.991785177021485e-08,2.346977544220863e-06,1.272336277224895e-07,1.0416281497782622e-06,0.3079649105668068,1.3255726059924201e-06,8.250912486573726e-09,1.5103341922895198e-06
L2/3_spot_16,1.1336784275783886e-07,0.362747223675251,2.518555639596798e-08,8.27990851348659e-07,2.60554560327364e-06,1.6390204962135613e-06,3.096462614848861e-06,1.577850036937889e-06,1.306101665932147e-06,7.730418019491481e-07,0.9685920089483262,9.55421386450439e-09,4.2492074641131695e-07,9.562897361092837e-07,1.925046309025902e-08,1.7404167262924376e-08,0.5048635542392731,7.004618862715973e-09,3.1662646904351277e-07,4.555230276537259e-07,3.2282574693454083e-07,5.765715416217177e-09,1.052916280741556e-06
L2/3_spot_17,0.21587278097867968,7.86100731602346e-06,2.9909142451600704e-08,6.71170507757779e-06,1.0420507578601246e-05,4.346882315076073e-06,3.053275850106729e-06,3.6422454400053542e-06,1.590194102618625e-06,0.00037445629568537696,0.34099795669317245,9.249085364260169e-09,1.3245596903743717e-06,2.833994585671462e-06,4.099944330704375e-08,1.6041231232222237e-08,0.50306735932827,1.1667991284269875e-08,6.798660888307495e-06,0.24214361608028412,6.279725494096055e-06,1.4842735396314312e-08,4.001439447165467e-06
L2/3_spot_18,0.13301469758152962,1.2972153581358728e-05,4.193478435610132e-08,0.4108029440045357,3.0469295325019636e-05,2.0513324034254766e-05,6.610119889955967e-05,2.2585575334233002e-05,3.284984177298611e-05,5.856573193341319e-06,4.377032219053945e-05,1.306620132091041e-08,3.864226414407312e-06,2.2802860621595757e-05,0.00019562476227292792,9.102778584235693e-08,0.23672361075878143,2.3964432305234597e-08,2.6808785605680896e-05,0.17158225327730178,1.0534799093875335e-05,2.866875723483986e-08,0.4070841267704964
L2/3_spot_19,8.885172420036724e-08,0.3333189681172371,4.722340101181999e-08,0.36290102899074556,2.2243449620873438e-06,1.1675270934574656e-05,0.015563823841512203,2.237616145066568e-05,0.00018760124366963283,7.698561466895626e-06,0.4383922144770622,3.390802554292804e-08,9.728986412937958e-07,3.3057318773899175e-06,2.7679428971083556e-08,3.004443192011763e-08,1.1371171058272012e-05,1.219842276078964e-08,6.005787327012514e-06,2.0242166556272427e-06,2.5057495804503563e-06,3.6256440849591346e-09,1.1441978995208047e-05
L2/3_spot_20,4.472446221370774e-06,0.09119484685361384,5.233562188067254e-08,0.057043569348752494,2.10810014323215e-05,7.599559444315673e-06,3.284303111286136e-05,1.1422284433137975e-05,6.088087070565963e-06,5.991463649479556e-06,0.25557354688644407,1.4719919061434439e-08,2.1584604746749394e-05,6.403350994332868e-06,3.380090305427075e-08,3.8937562152341344e-08,2.1808572273585018e-05,9.652689758610222e-09,2.392478245383245e-05,0.08697011023759843,1.9945352732975153e-06,2.499198865635322e-08,0.18437773957848547
L2/3_spot_21,0.06708115264773368,0.13901156708598136,1.2995822544326075e-06,0.4836541309952736,3.495536911941599e-05,4.0249766789202114e-05,0.0363553000614047,2.8701030805677875e-05,6.399837620847393e-05,1.5725022694823566e-05,3.904436980519677e-05,4.75770214336535e-08,3.195352383045247e-06,6.453334344769246e-06,2.5049860369108504e-06,1.6563709124284287e-07,0.2069932207465172,4.376866570510174e-07,2.5447289590374567e-05,0.14838489145040512,1.1380164141883141e-05,1.688099423802214e-07,0.38549488633871076
