	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	0.011271077	0.512032	0.00759678	2.7982907e-07	0.011204623	2.8856682e-08	0.45789528	8.809871e-09
priorregion1_spot_2	1.455254e-05	0.5657637	4.7452772e-08	0.054151498	8.116614e-09	1.0650584e-08	0.37862483	0.0014454004
priorregion1_spot_3	0.012630733	0.34504262	2.665575e-07	2.1829958e-08	0.09647532	3.411203e-08	0.320562	0.22528896
priorregion1_spot_4	1.9879512e-06	0.39254346	1.964028e-07	1.19437775e-08	1.7165526e-08	6.46063e-09	0.6047364	0.0027179942
priorregion1_spot_5	0.013251189	0.34896526	3.1832627e-05	8.690865e-09	0.20482682	8.291599e-09	0.43197238	0.00095252425
priorregion1_spot_6	0.016492585	0.62988204	2.683719e-08	1.7699287e-08	0.060287736	1.07875335e-08	0.2902164	0.0031213239
priorregion1_spot_7	5.5012646e-05	0.41987538	4.051634e-07	1.3127613e-08	7.724344e-08	3.2460267e-08	0.57479423	0.0052748504
priorregion1_spot_8	0.018406998	0.9815929	6.942269e-08	8.466793e-09	7.3351654e-09	3.4351274e-08	2.4217089e-08	7.185906e-09
priorregion1_spot_9	2.1080588e-05	0.64155835	1.7331047e-07	0.045525316	7.3516624e-09	1.4932603e-08	0.3128951	6.0810934e-09
priorregion1_spot_10	1.401346e-05	0.45458394	4.7817e-07	1.2729958e-08	5.8974927e-09	1.0438695e-08	0.5454015	1.3258539e-08
priorregion1_spot_11	0.058619663	0.90346503	3.7241865e-08	1.356974e-08	0.03385123	5.0233627e-08	0.0020441923	0.0020197888
priorregion1_spot_12	0.012788054	0.48868987	0.008978916	3.2085794e-08	3.3716624e-08	1.2035131e-08	0.4886606	0.0008824284
priorregion1_spot_13	1.5750371e-05	0.59458137	0.001212961	7.196032e-09	1.18624826e-08	8.802823e-09	0.40418983	8.553587e-09
priorregion1_spot_14	4.055485e-05	0.7946213	1.3555328e-06	8.275293e-09	1.478513e-08	1.0697745e-08	0.20533676	7.250991e-09
priorregion1_spot_15	0.009227606	0.22509032	8.560241e-08	8.618288e-09	2.4318755e-08	1.1784273e-08	0.765682	8.7523695e-09
priorregion1_spot_16	6.5425866e-06	0.77870333	0.04783167	5.6106806e-08	7.5306383e-07	1.2969161e-07	2.2071374e-07	0.17345735
priorregion1_spot_17	1.696319e-05	0.6326871	0.003915664	0.00049370463	2.606329e-07	1.644586e-08	0.36288634	1.6024268e-08
priorregion1_spot_18	0.0016727515	0.5513948	0.0035330341	6.2292553e-09	0.028154485	5.8945804e-09	0.4140829	0.0011619088
priorregion1_spot_19	0.0051134815	0.19713579	0.0064301314	2.1653957e-08	1.6074726e-08	2.2145132e-08	0.79132056	3.1676937e-09
priorregion1_spot_20	0.05499214	0.46208405	6.419172e-08	0.0026833473	0.07062924	4.2170674e-07	0.33935153	0.07025914
priorregion1_spot_21	0.0026564752	0.6126989	3.7662282e-08	1.9659282e-08	3.673679e-08	7.64778e-09	0.3213818	0.06326269
priorregion1_spot_22	0.0010180341	0.7411916	7.471019e-07	0.0009155112	5.908277e-08	1.359156e-08	0.21924765	0.037626386
priorregion1_spot_23	1.11042375e-07	0.101704195	1.4909197e-08	1.4250353e-08	9.138633e-09	1.5844215e-08	0.89829564	6.0596546e-09
priorregion1_spot_24	3.1580482e-06	0.28940582	7.291102e-08	2.7910875e-08	2.4027588e-07	3.5925304e-08	0.16531152	0.5452792
priorregion1_spot_25	1.2865691e-05	0.57299095	1.9737242e-07	1.525001e-08	0.08011734	2.017804e-08	0.25583443	0.091044225
priorregion1_spot_26	0.0218551	0.5231969	6.912434e-08	7.2266704e-09	1.1199098e-08	1.0989382e-08	0.45494798	9.528649e-09
priorregion1_spot_27	1.258268e-06	0.23511982	3.619435e-08	1.4301561e-08	0.028873436	5.7203884e-08	0.49758863	0.23841669
priorregion1_spot_28	1.8494632e-06	0.28285426	1.209183e-06	1.5292448e-08	0.030228939	1.6730358e-08	0.68329996	0.003613773
priorregion1_spot_29	2.9793135e-05	0.4878888	0.0028223263	8.568805e-09	8.429911e-08	1.4781689e-08	0.50925905	1.32449145e-08
priorregion1_spot_30	2.125907e-06	0.24796069	7.1097894e-08	0.00019140693	0.011502342	2.2764533e-08	0.7365547	0.0037886624
priorregion1_spot_31	6.1634523e-06	0.34540927	2.101225e-07	1.4667326e-08	0.007341308	0.0035658868	0.6436771	2.7261935e-08
