,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,8.183534809802495e-08,2.398693854654966e-09,1.1439396075729748e-06,0.08821628987789154,1.8415934209770058e-05,0.05771176889538765,1.818405353333219e-05,1.2822069834328432e-06,0.07312227562069892,9.430622220918395e-08,2.7775076127944946e-09,0.07944093607366086,7.776113530866269e-09,6.555660860385615e-07,4.8911145711372233e-08,1.405519974184699e-07,2.9286292058117176e-08,6.086599562138418e-08
priorregion1_spot_2,3.2970011375255125e-06,1.646216105655185e-07,1.101694942917675e-05,0.14095965325832366,1.763318341545528e-05,0.22544966638088226,3.98121364924009e-05,1.458321648897254e-05,0.06478552035987377,0.047455210797488684,1.7974933719244755e-08,0.03434194196015596,5.99920374710905e-08,1.2514812124209132e-05,3.03784518109751e-06,1.474762035513777e-06,0.10436205007135868,1.9326913616168895e-06
priorregion1_spot_3,5.842671384925779e-07,1.2882646345246944e-07,2.763386928563705e-05,0.21632881909608842,8.855380110617261e-05,0.17124539911746978,0.00030845273577142504,0.021351637970656156,0.12036326937377453,7.200541148222328e-07,1.6250536116757528e-08,0.13780276998877525,0.001152586448006332,2.4579897399235054e-06,6.185076443898652e-07,7.424370693343009e-07,0.17336970791220663,5.665318269620912e-07
priorregion1_spot_4,1.3822573592392472e-07,3.0863692823679402e-09,4.804249124390481e-06,0.1654330424964428,4.1847107968351335e-05,0.0725960809737444,9.322234018327436e-06,6.102197858126602e-06,0.20432296991348267,1.1054042410307831e-07,1.432702567694122e-09,0.27825260162353516,1.5242920703428808e-08,4.533371679826814e-07,7.255064033984127e-08,4.282959253032459e-07,1.6008483483265224e-09,3.3720205294685e-07
priorregion1_spot_5,6.221522653504508e-07,7.711854635772397e-07,7.5656786293620826e-06,0.09730979800224304,2.4438715354335726e-05,1.9733872591132242e-06,1.799489655240905e-05,6.862601821921999e-06,0.1288280077278614,3.032770507616078e-07,5.578222395108412e-09,0.0370708679780364,0.0003147301176795736,2.985586240811244e-06,1.337949271373873e-07,3.2978164767882843e-07,0.33851939290761945,3.1905462094528053e-07
priorregion1_spot_6,1.0460653072641435e-07,2.0424896796100713e-08,2.1587140054180054e-05,0.0017688873340375724,1.2951300413988065e-05,0.24205616638064384,7.455382660737087e-06,9.55363934735942e-06,0.19723210558295248,6.462122428274597e-07,4.5126576697640535e-09,0.01963298749178648,1.3282890698462781e-08,2.0809252987419313e-06,2.578186141022343e-07,4.304020222889449e-07,0.037697885744273664,2.829539582194229e-07
priorregion1_spot_7,1.0747580745373853e-06,8.751257141170755e-08,0.00015810143231647088,6.186882746987976e-05,0.037373525090515614,0.3637940034270286,5.3741852570965425e-05,0.00023307073715841397,0.1427965998649597,7.321939818893953e-07,1.1740241756541536e-08,0.10710974149405957,3.7601686031507595e-08,1.2163603628323472e-06,5.626607588737899e-07,4.4389298210489873e-07,0.28514913469552994,3.3887759514072975e-07
priorregion1_spot_8,8.72023159104174e-07,5.999469294692972e-08,2.032327329288819e-05,1.1994075703114505e-05,1.0805923102452652e-05,0.10118435770273208,0.022339587938040494,4.944760185026098e-05,0.20066878497600557,0.20670977234840393,1.1145078104846107e-08,2.4963855139503725e-06,1.166433829524749e-07,2.6448249514032796e-06,0.01626764116808772,5.862036346115929e-07,0.07286738455295562,2.9442252434819237e-05
priorregion1_spot_9,3.052730369290657e-06,7.466335816275205e-08,3.1030432751322224e-06,0.07021534517407417,4.779451819558745e-06,0.11837188638746739,4.35180309068528e-06,8.028142474358901e-06,3.129846554656979e-05,1.5346932173088136e-06,4.710916678973831e-09,0.1517946809530258,8.824510366878259e-08,0.00046389812196139245,3.219636326434739e-07,1.321700261769365e-06,0.20186917707324029,1.9526737418118504e-07
priorregion1_spot_10,1.945942091907682e-08,2.8216219360999166e-09,5.252386108622886e-06,0.20920425653457642,4.2049325384141414e-05,0.028702150005847214,6.7669368718270565e-06,1.9721338503586595e-06,3.749706218059146e-06,2.0284413224658237e-07,4.94414449381253e-09,0.7229347109794617,3.805051296268403e-09,8.255317794692019e-07,6.503919109945855e-08,1.155236425631756e-07,1.309200842181113e-09,6.880662439812113e-08
priorregion1_spot_11,5.37724008609075e-07,2.0914552507633742e-07,1.8834840375347995e-06,0.10493185706436634,1.0575959140624037e-05,1.4729161705417937e-06,7.089327700668946e-05,6.851133139207377e-06,0.2869990482926369,1.1997529760776616e-07,5.131462099683404e-09,0.1262496292591095,3.1195623240165564e-08,7.118221930113579e-07,8.925429852979506e-08,2.860618877775778e-07,0.4217125236988068,1.3909187117633338e-07
priorregion1_spot_12,3.3936233165832166e-07,2.8801176821247058e-08,7.80215414124541e-05,0.5450691878795624,2.9529476887546482e-05,0.1755310468375683,8.339210080521299e-06,3.668338649731595e-05,2.3585334361087007e-06,3.2919179943746715e-06,8.981785981632129e-09,0.09859570674598217,5.537079687201186e-07,1.3296207953317206e-06,0.00012627251271624118,5.226404255154193e-07,0.20004029497504233,7.266501427238836e-07
