,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,0.0004831933183595538,0.08731406778097153,1.0563028275966644,7.452473778357672e-06,2.562811827659607,1.3361617050122732e-06,1.7141881198767805e-05,0.4374572440981865,0.47282394915819165
priorregion1_spot_2,6.317018160189037e-05,0.10305992551147938,0.4056146234273911,1.7041568571585228e-05,1.1296861231327058,4.0556392946200507e-07,9.523007020106888e-06,0.6868598222732544,0.6287156969308854
priorregion1_spot_3,0.00018657505279406905,0.007688684412278235,0.6962906450033188,3.301080482742691e-06,2.3274229168891907,3.6601300479333077e-07,9.24089189879851e-07,2.5159928100038087e-05,1.1549996972084045
priorregion1_spot_4,0.0013411164691206068,0.008594985445961356,1.781089973449707,1.4182854920363753e-05,2.8441664099693296,2.3677158424106893e-06,4.545356568996794e-06,0.0004094963820534758,0.42512988299131393
priorregion1_spot_5,3.880404328810982e-05,0.0009387479367433116,0.7627313017845154,1.6722349755582398e-06,1.328285026550293,1.1985867089947533e-07,4.935392198035516e-07,3.4477948247513275e-05,0.971384134888649
priorregion1_spot_6,3.8262254747678526e-05,0.0018837272422388197,0.9709853410720825,9.43147233556374e-06,1.0824490547180174,5.705761680019351e-07,1.2646110860714543e-06,0.00019513006118359043,0.3960495963692665
priorregion1_spot_7,1.0023776076195647e-05,0.0010548919555731118,0.5279380023479462,1.2643701268189034e-06,0.9529208540916443,5.995981631201631e-08,4.4385947433056573e-07,7.024041442491582e-05,1.3209035217761995
priorregion1_spot_8,8.440866940873093e-06,0.0001311804575379938,0.7484467774629593,6.451632629023152e-07,0.5691153168678285,6.201086844015435e-08,3.72808480619824e-07,7.355968432420924e-06,1.0516004979610443
priorregion1_spot_9,1.9002500630449502e-05,0.0003168714843923226,0.563390126824379,4.077961898474313e-06,1.074163168668747,7.955988650110157e-08,9.81800883437245e-07,1.679866272752406e-05,0.1458044372498989
priorregion1_spot_10,5.513681790034752e-05,0.004366533691063524,0.40246837586164474,1.775640424739322e-06,1.801260381937027,1.444385056004194e-07,1.0558641633906519e-06,0.00023113244242267683,1.445434957742691
priorregion1_spot_11,4.472628052099026e-06,3.942343428207096e-05,0.5389897018671036,1.7775585149593097e-06,0.135055573284626,4.90884037418482e-08,5.273898551649837e-07,2.0313361915214047e-06,0.3368630021810532
priorregion1_spot_12,0.00024312561581609773,0.12091474384069444,0.6767729222774506,6.733238728884317e-06,2.246763551235199,1.0780211709970904e-06,4.037213352603431e-06,0.32830561548471454,1.3095854699611664
priorregion1_spot_13,1.7971007582673338e-05,0.08477043025195599,0.1708952285349369,1.7289409868226358e-06,0.7283113956451416,2.3100419070942736e-07,2.626426839924534e-06,1.3034234642982483,1.5067475020885466
priorregion1_spot_14,4.0236525092041116e-05,0.0017922504805028441,0.9899317592382431,4.9047291213355494e-06,1.5548404157161713,1.6543372467481278e-07,1.005453441393911e-06,2.5085971992666602e-05,1.1017352521419526
priorregion1_spot_15,7.463123365596403e-05,0.011930272867903113,0.5616673290729522,2.2824508164376315e-06,1.321691507101059,3.285216280346504e-07,8.650107815810772e-07,7.742914713162463e-05,0.4464655429124832
priorregion1_spot_16,2.8671407562796958e-05,0.0008500143652781844,0.7739570558071137,8.9833039567111e-07,1.1802159011363984,2.0378004066401446e-07,4.975183969690988e-07,1.3801916247757618e-05,0.5606680691242218
priorregion1_spot_17,4.508330021053553e-05,0.0001649046054808423,0.4599671930074692,8.388766161715467e-07,0.17937040254473685,2.742570401892408e-07,1.0974193060064864e-06,6.913598326718785e-06,0.23084474727511406
priorregion1_spot_18,0.00027650196570903066,0.3365224421024322,0.9673348873853683,0.00027484655292937533,2.2798931121826174,1.678551425357e-05,2.680080388017814e-05,0.9906738966703414,0.34733931720256805
priorregion1_spot_19,3.5198833892025054e-08,3.112638911062504e-08,3.069564096236377e-08,2.4634239359500044e-08,1.1520754767957443e-07,3.3312512609517955e-10,2.0029958935907646e-08,1.2667942144162226e-07,0.42613287866115573
priorregion1_spot_20,0.000106593746386352,0.0018546271661762147,0.6702638655900955,2.4306746468027996e-06,1.968841540813446,9.832476060012142e-08,4.4465999309295513e-07,2.804790801747004e-05,1.311431497335434
priorregion1_spot_21,1.8071581143885852e-05,0.0011683972494211047,0.7853092044591904,1.5676214900395283e-06,0.995992761850357,1.063014902769055e-07,5.413932427700274e-07,9.459850025450578e-06,0.3184569075703621
priorregion1_spot_22,0.006479242723435164,0.016146232094615697,1.1854373753070833,0.00048266223311657094,3.9923294067382815,7.983686446095818e-05,2.177712367483764e-05,0.20014119148254395,3.2728517794566873e-06
priorregion1_spot_23,1.10704839698883e-05,0.24138353988528252,1.1316277141304455e-05,6.820472094659635e-06,0.00047098963259486484,6.047393299013493e-07,0.0013390907377470284,1.5050371885299683,0.29066070914268494
priorregion1_spot_24,2.246558633487439e-05,0.0008190254418877884,0.42770067900419234,1.4622160449562216e-06,1.0636085093021392,1.192860043630617e-07,7.273071872759828e-07,6.685557650598639e-06,0.2953897535800934
priorregion1_spot_25,9.592579850448147e-08,2.9165916526352475e-08,3.037480125200887e-08,2.7473789732113116e-08,1.0083685282324953e-07,6.31421295804735e-10,1.083864509254795e-08,5.3686161116672797e-08,0.7258158445358277
priorregion1_spot_26,3.286183837190038e-05,0.0010926246468443424,1.006226521730423,9.034562765464216e-07,1.1440043926239014,1.5891846345539306e-07,8.144795430098385e-07,2.0230230711604234e-05,0.43087422102689743
priorregion1_spot_27,0.009067643573507667,0.09063827432692051,1.5430990576744081,2.0486504126893124e-05,3.6071160674095157,3.0821183031548572e-06,9.579455718267128e-06,0.34107764065265656,1.0908906579017639
priorregion1_spot_28,6.40984122583177e-05,0.16146534010767938,0.6916719794273376,9.680824496172135e-06,1.645358431339264,4.865120033059613e-07,7.325822957682249e-06,0.48486770391464235,0.8379182279109956
priorregion1_spot_29,5.702253034201022e-08,3.0042983834022155e-08,6.460245902673025e-08,3.293599384335266e-08,1.1747709862675037e-07,3.056322694927616e-09,7.885634811799491e-09,8.01316229370741e-08,0.426368448138237
priorregion1_spot_30,2.5376460871484597e-05,0.0005817108409246429,0.4804448619484901,2.398906576672744e-06,0.8338612586259843,1.6038935584106185e-07,3.703314206404685e-07,3.0486474952340358e-05,0.7364883810281754
priorregion1_spot_31,0.01152149448171258,0.000570757655077614,0.9241970658302308,0.00036684002989204604,1.603629183769226,6.460824465648329e-07,1.4385222925739072e-06,1.1729227162504687e-05,3.561861348089224e-07
priorregion1_spot_32,9.520643834548537e-05,0.0016665800882037728,0.9661705613136291,4.2000918938356335e-06,2.238791632652283,2.455703523196462e-07,6.966463615754037e-07,6.588386968360282e-05,1.1256004214286803
priorregion1_spot_33,8.304344919451978e-05,0.06741395704448222,0.47837591022253034,5.042192788096145e-05,1.3008270859718323,2.0325453874647793e-06,6.0456642313511114e-05,0.7686153471469879,0.14490193128585815
priorregion1_spot_34,1.2531545235106024e-05,0.0010441443650051952,0.3489859774708748,6.41741763729442e-07,0.9632414489984512,2.609824747423773e-08,2.476789177308092e-07,1.6464969939988807e-05,0.7476903289556504
priorregion1_spot_35,9.658182671046234e-06,0.00048394394107162956,0.38326488882303233,1.5058696590131148e-06,0.974026957154274,4.37728367330692e-08,4.838625073944058e-07,1.2007229634036779e-05,1.4251980125904085
priorregion1_spot_36,4.509159607550828e-05,0.016603820491582155,0.9163045167922974,1.7298636919349518e-06,1.4436122357845305,4.18171786975563e-07,9.417359876806585e-07,0.0011852213938254865,1.4285991430282592
priorregion1_spot_37,4.468492770683952e-05,0.4220985993742943,0.234784135222435,9.853639276116156e-05,0.5393710821866988,2.999864830144361e-06,0.002142868074588478,1.0296358823776246,0.3938769310712814
priorregion1_spot_38,5.490596140589332e-05,0.002223881240934134,1.3312564313411714,3.397002149085893e-06,2.38330442905426,3.7438356059738e-07,8.931915687071523e-07,2.1016325808886906e-05,1.0872407495975496
priorregion1_spot_39,0.003324235696345568,0.08163264133036137,0.8027826786041259,3.825227508968965e-06,1.5874565541744232,4.0463212656050026e-07,2.687063044959359e-06,0.3083669513463974,0.5865465015172958
priorregion1_spot_40,7.079307579260785e-05,0.016386338509619236,0.9728095889091491,1.8207203174824828e-05,2.3928105950355527,1.4752259687611515e-06,2.9636024009960238e-05,5.772607255494222e-05,0.5984491050243378
priorregion1_spot_41,7.749989299554727e-06,0.0001255496266821865,0.708174192905426,3.2376210157281093e-07,0.6597495257854461,3.493770570628385e-08,2.0186883489259345e-07,9.183682914226666e-06,0.14514763578772544
priorregion1_spot_42,6.26871601525636e-06,0.0001663998882577289,0.3831251785159111,6.343809133113609e-07,0.40485295206308364,7.30009183769198e-08,2.1642906986585333e-07,2.00856087531065e-06,0.37342827022075653
priorregion1_spot_43,0.00020703841582871973,0.46226027011871335,0.59651198387146,7.697040819039104e-05,1.9605950891971586,0.00011247935908613727,9.637855728215073e-05,0.9344023406505584,0.37379502058029174
priorregion1_spot_44,6.737569628967322e-06,0.08568328358232974,0.19853081181645393,1.214630964341268e-06,0.08803732842206954,1.0091863131833636e-07,1.750418329038439e-06,0.3954305946826935,0.9104431718587875
priorregion1_spot_45,9.530882425679011e-06,0.00028448857920011507,0.5405607014894486,6.525828865733275e-07,1.0035187661647795,3.628685796286391e-08,1.4159703738414466e-07,1.2005391363345554e-05,0.46184371411800385
priorregion1_spot_46,0.00010574092957540416,0.0009541847597574815,0.3927009791135788,1.506727551259246e-06,1.1535712540149687,2.864501638555339e-07,3.8054792383945824e-07,8.053577948885504e-06,0.39558497816324234
priorregion1_spot_47,4.7474544226133736e-05,0.17158377394080163,0.6141442120075226,1.2284392505534927e-05,1.5470572948455812,3.9028816587460826e-07,6.894969533277618e-06,0.6609241992235184,0.4519955202937126
priorregion1_spot_48,8.436855232218932e-08,3.207122762916015e-08,1.0831676675593371e-07,2.9024673775523983e-08,1.3365878501758745e-07,1.3507278906477185e-09,1.2383080472133657e-08,4.470128427414011e-08,0.8700805783271789
priorregion1_spot_49,1.3202550644564327e-05,0.38914560824632644,0.5227970808744431,1.8717919601840548e-06,0.38868097215890884,1.0157508718577903e-07,3.190407335296186e-06,0.7655245006084442,1.3403038024902343
priorregion1_spot_50,0.00019072197173954918,0.018939801305532456,1.5637830793857574,6.166107164062851e-06,2.4102379202842714,4.6832947475650144e-07,1.6003570465272789e-06,0.0004443284109584056,1.176988822221756
priorregion1_spot_51,0.00012038679815304933,0.10784589163959027,0.2685112565755844,7.269402090059884e-06,1.4066354870796203,4.719770103633892e-07,6.346122381728492e-06,0.8484728336334229,1.2015800476074219
priorregion1_spot_52,9.896406072584796e-06,0.06381699070334435,0.4758906751871109,0.0002572003402747214,1.0171661019325255,8.357830239447139e-07,1.2833765822506393e-05,0.3968908056616783,3.0367345544846107e-07
priorregion1_spot_53,4.748794935949264e-06,2.7809099810838235e-05,0.22846548780798911,5.381809103255365e-07,0.15315364599227907,9.271176111269597e-08,2.142835597851445e-07,1.3393811002515577e-06,0.8816668778657913
priorregion1_spot_54,2.206377575930674e-05,0.0035669222939759496,0.9692115008831025,3.148514929307567e-06,1.5335785388946532,2.0854525146773996e-07,6.699767766349396e-07,7.064160308800638e-05,1.546117126941681
priorregion1_spot_55,2.076592809316935e-05,0.062455598078668115,0.3340690970420837,2.4873974894035204e-06,0.4442826524376869,2.3240184248152222e-07,4.214381897327258e-06,0.5033801078796387,0.15447176098823548
priorregion1_spot_56,3.5255843954473677e-06,7.32033047825098e-05,0.32662403136491774,4.7267054128496974e-07,0.36747401058673856,3.349364448013148e-08,1.4309352565078372e-07,2.7932914122175136e-06,0.5896366745233536
priorregion1_spot_57,2.2295666349236855e-05,0.026114940643310547,0.08115471601486207,7.830332697267296e-06,0.001102416863432154,2.1381116326324446e-07,3.693277983529697e-06,0.3395866796374321,0.33867091536521915
priorregion1_spot_58,1.3104421122989152e-05,0.0015120604657568038,0.5919067651033401,1.4126684800430668e-05,0.866650539636612,3.0977033276258227e-07,1.63579456966545e-06,0.00010615371902531479,0.2327718511223793
