	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	0.42601332	0.45821247	9.480588e-08	1.8863736e-07	5.6009718e-08	4.0114196e-07	0.11577352	1.0629179e-08
priorregion1_spot_2	0.38712877	0.40909478	1.6673702e-07	9.878612e-07	0.036984287	6.025644e-05	0.16673078	1.6353582e-08
priorregion1_spot_3	0.012538119	0.44655266	7.486143e-08	7.565522e-08	0.008942716	9.001382e-08	0.53196627	1.3029735e-08
priorregion1_spot_4	0.09241772	0.27080983	1.9424499e-07	2.0421035e-07	0.036281478	3.4612876e-07	0.6004902	2.5693302e-08
priorregion1_spot_5	0.16369791	0.54157335	1.0071574e-07	1.2837356e-07	7.274957e-08	1.6574467e-07	0.29472834	1.1581766e-08
priorregion1_spot_6	0.13694547	0.60713774	5.780334e-08	1.3979381e-07	0.03032879	1.7535703e-07	0.22558753	1.5035171e-08
priorregion1_spot_7	0.29931515	0.47688124	1.06055325e-07	1.890579e-07	6.930745e-08	1.8298208e-07	0.22380313	1.7161087e-08
priorregion1_spot_8	0.0781046	0.31215972	4.3363244e-08	6.243938e-08	2.0689729e-08	6.2254465e-08	0.6097354	5.004487e-09
priorregion1_spot_9	0.17364235	0.31915444	9.6492e-07	7.4328307e-07	0.14420716	6.2879203e-06	0.36298802	2.9708783e-08
priorregion1_spot_10	0.22923464	0.5983055	4.9207816e-08	0.0039221626	2.551869e-08	7.246132e-08	0.16853754	4.1971697e-09
priorregion1_spot_11	0.050598633	0.11329124	1.2251958e-07	1.5454997e-07	0.053467788	3.0216876e-07	0.7826417	2.847318e-08
priorregion1_spot_12	0.24469629	0.42582774	7.169328e-08	4.6992636e-07	7.747582e-08	3.4933148e-06	0.32947183	1.3899051e-08
priorregion1_spot_13	0.050239645	0.3402755	1.09706654e-07	1.2651489e-07	1.3819066e-07	0.0020485115	0.60743594	2.1371845e-08
priorregion1_spot_14	0.2108202	0.46304646	5.631672e-08	7.1915785e-08	0.0943571	8.5246774e-07	0.23177524	1.1767899e-08
priorregion1_spot_15	0.12734298	0.4570447	1.5549102e-07	2.576202e-07	0.027058577	1.7027074e-07	0.38855317	2.8094302e-08
priorregion1_spot_16	0.21426544	0.52068955	5.753576e-08	1.3817761e-07	3.858994e-08	0.0024236694	0.26262113	9.049214e-09
priorregion1_spot_17	0.3904129	0.4135301	3.252508e-07	0.0018253806	0.021194702	6.238349e-07	0.17303604	1.7697838e-08
priorregion1_spot_18	0.048530083	0.33671325	1.6403148e-07	2.5376772e-07	9.7623314e-08	2.5867598e-07	0.61475587	1.550168e-08
priorregion1_spot_19	2.4056988e-07	8.637614e-08	5.2476803e-08	6.1672985e-08	4.0374115e-08	4.667911e-08	0.9999994	8.425551e-09
priorregion1_spot_20	0.354451	0.43851614	1.1006713e-07	2.6367206e-07	8.722247e-07	2.1484939e-06	0.20702949	1.5248864e-08
priorregion1_spot_21	0.09926265	0.3519019	9.89061e-08	9.401622e-08	4.012676e-08	1.2027803e-07	0.5488351	1.4343664e-08
priorregion1_spot_22	0.018613761	0.30734345	9.457194e-08	7.093975e-08	5.9518396e-08	1.5774029e-07	0.67404246	1.7177083e-08
priorregion1_spot_23	0.16049765	0.61473846	6.995012e-08	1.4985216e-07	2.8050373e-08	5.0425666e-07	0.22476307	8.310085e-09
priorregion1_spot_24	0.1033635	0.70513123	4.6919126e-08	2.1220336e-07	5.993509e-08	1.7571853e-07	0.1915048	9.191073e-09
priorregion1_spot_25	0.036323164	0.26752308	9.090978e-08	7.3500225e-08	9.535665e-06	8.0012717e-07	0.69614327	3.2143014e-08
priorregion1_spot_26	0.15476248	0.34439015	1.6895751e-07	6.508664e-08	2.8811609e-08	4.941485e-08	0.50084704	4.450914e-09
priorregion1_spot_27	0.08891952	0.20198566	9.1725205e-08	1.0671786e-06	0.04207127	5.547987e-07	0.6670218	1.4342932e-08
priorregion1_spot_28	0.044588573	0.46501422	1.936634e-07	7.341539e-08	1.18197235e-07	2.3105986e-07	0.49039665	1.6571468e-08
priorregion1_spot_29	0.2126972	0.5773391	8.850235e-08	1.617667e-07	5.325992e-08	1.7105364e-07	0.20996317	1.371723e-08
priorregion1_spot_30	0.0058904453	0.53882957	2.856514e-08	2.9404978e-07	2.7164146e-08	4.371434e-08	0.45527956	7.270645e-09
priorregion1_spot_31	0.017325675	0.05518543	5.106518e-08	7.7673555e-08	0.020082299	0.013944356	0.8860665	0.0073956237
priorregion1_spot_32	0.12856032	0.60066986	5.499072e-08	2.1247814e-07	1.8416815e-08	2.8630554e-08	0.27076945	3.5166527e-09
priorregion1_spot_33	0.22579436	0.32662833	2.0573863e-07	3.3134611e-07	0.09779119	7.137853e-06	0.34977853	2.1323256e-08
priorregion1_spot_34	0.01480629	7.089203e-07	8.621163e-08	4.4216105e-08	6.272152e-08	9.5440924e-08	0.98519266	7.879325e-09
priorregion1_spot_35	0.13436022	0.61258817	6.338152e-08	8.151023e-08	5.3087103e-08	8.740615e-08	0.25305134	1.5473619e-08
priorregion1_spot_36	0.084777534	0.42490512	0.0006831524	0.000977213	5.027986e-08	0.011042655	0.47761416	5.196435e-08
