	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	3.131501e-06	0.024808658	0.0028201523	2.3710213e-06	0.030681016	1.420629e-05	1.2723162e-05	3.316483e-07	0.0025643469	1.0662683e-07	0.050728034	0.5591539	0.004635652	4.002515e-07	0.32457456	3.9857937e-07
priorregion1_spot_2	2.8526813e-07	0.030604705	3.1373797e-06	1.3714246e-06	1.1416376e-05	3.0268563e-07	6.583569e-07	0.011288879	3.3294117e-07	2.251771e-06	4.720336e-09	0.6668002	3.221238e-06	0.06398772	0.22729342	2.0784216e-06
priorregion1_spot_3	0.051782634	0.052640334	5.332721e-07	2.7697963e-06	0.18509619	0.06271453	1.3893724e-07	2.9136222e-06	1.0428211e-07	1.0178332e-07	7.769669e-09	0.39205164	0.009577102	0.02417815	0.20958677	0.012366057
priorregion1_spot_4	8.908826e-07	0.0033144886	1.4791472e-06	2.2807833e-06	0.035056524	0.022894038	2.066067e-07	1.038946e-06	1.5921019e-07	4.505084e-07	0.0020308606	0.48006	0.006385666	0.0072664423	0.44298413	1.2678179e-06
priorregion1_spot_5	0.00622387	0.118095376	4.2900527e-07	1.00111765e-05	0.042213336	0.010195084	0.0018899369	1.8933091e-06	1.5122694e-07	0.00041542525	0.0010465649	0.48735726	2.910904e-06	0.0085203955	0.32402703	3.7934387e-07
priorregion1_spot_6	3.6296374e-06	0.1184842	1.4160539e-06	4.332942e-05	0.06282228	0.013803014	1.3075082e-07	5.774784e-06	1.6249709e-07	3.6114133e-07	1.3206383e-08	0.22216271	0.025753746	3.2016374e-05	0.5568772	1.0037727e-05
priorregion1_spot_7	0.027477805	0.009422074	8.1061165e-07	1.6303842e-06	0.14393918	2.2351542e-05	1.4492606e-07	0.012046177	1.2394199e-06	3.7603064e-07	8.827023e-09	0.4113048	0.034966644	7.280624e-05	0.3607422	1.7845313e-06
priorregion1_spot_8	2.7602775e-06	3.0077244e-05	0.010346301	2.27615e-06	0.04839122	0.09908063	1.5728241e-06	5.569449e-07	1.7757988e-07	2.612918e-07	0.053226046	0.5612754	7.119809e-05	0.038427357	0.18914391	2.657417e-07
priorregion1_spot_9	2.3658845e-07	0.050751403	0.055088595	2.508427e-06	0.11634551	0.060399514	5.5651608e-08	0.03701959	9.075266e-08	1.207628e-07	6.5168364e-09	0.32388958	0.057100292	7.311856e-07	0.29940107	6.813469e-07
priorregion1_spot_10	5.237254e-07	1.8715757e-07	2.7567597e-07	2.5514967e-07	1.8766326e-06	8.3648393e-07	0.010352364	1.6392231e-07	1.6054005e-07	3.8647252e-07	0.019576527	0.9452097	5.135759e-07	0.024855832	2.7158487e-07	9.9379015e-08
priorregion1_spot_11	8.7993175e-07	0.5199876	2.2887994e-06	0.08312299	1.3701908e-06	0.06984977	8.233006e-08	4.970968e-06	1.2116695e-07	0.0009914816	6.504952e-09	0.21846889	2.4811652e-05	7.0198456e-07	0.10732492	0.00021923354
priorregion1_spot_12	2.719204e-07	1.9724475e-06	1.3458265e-06	5.571507e-07	0.06073452	1.8989085e-05	4.896289e-08	8.1847736e-07	9.100162e-08	1.0498029e-07	8.053757e-09	0.11067066	1.2999654e-06	4.5768766e-07	0.8285688	1.0759555e-07
priorregion1_spot_13	2.0549296e-06	2.5826068e-06	3.7250738e-06	7.6192424e-07	2.798084e-05	0.30502596	6.1268236e-07	1.8676166e-06	1.7263328e-07	1.4145855e-06	1.3873051e-08	0.31412172	0.041892316	2.0839481e-05	0.32658932	0.012308676
priorregion1_spot_14	3.3037545e-06	7.797897e-06	7.9374655e-07	0.00015645118	0.03264891	0.12743852	5.1834498e-08	7.257264e-07	1.447255e-07	7.888375e-08	4.1102686e-09	0.3440623	0.00043025712	6.368332e-07	0.4951892	6.0759787e-05
priorregion1_spot_15	1.1512296e-06	2.8782204e-05	1.3449242e-07	3.07478e-07	0.20772734	3.774513e-07	4.514778e-08	1.4635617e-05	0.0007936286	5.3352807e-08	4.047504e-09	0.298531	0.038728807	2.2730055e-07	0.45292747	0.0012460013
priorregion1_spot_16	0.0063537774	0.0071785776	1.03619e-06	4.9594923e-06	0.09639441	0.044474248	1.15795615e-07	0.00029856263	1.137836e-07	1.4436256e-07	1.2345165e-08	0.39570045	0.010068215	5.863033e-07	0.4395246	2.4118023e-07
