	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.0143618705	1.279139e-05	0.00903689	9.717761e-07	0.07301356	0.16226007	9.797555e-08	1.6604068e-06	0.0072961203	6.579731e-08	8.560562e-09	0.3424733	0.16308694	9.3266425e-07	0.22845449	2.7010825e-07
priorregion1_spot_2	1.5811354e-07	0.11599661	1.0528867e-05	1.1702998e-05	0.080741055	0.08127717	7.1470865e-08	3.711559e-07	0.004842124	3.7035953e-08	3.766118e-09	0.5552877	0.008821915	1.377405e-07	0.15301046	2.3307951e-08
priorregion1_spot_3	2.3287726e-05	0.009461368	0.028321993	3.5420805e-07	0.107217796	0.15402526	1.1937681e-07	1.197815e-06	1.435041e-07	6.777701e-08	9.235251e-09	0.15935819	0.5017323	2.8011686e-07	0.039857473	1.8844251e-07
priorregion1_spot_4	0.012297952	0.15056553	8.057221e-06	0.013440014	0.12146416	0.17833893	0.021275396	8.632637e-07	0.08683185	1.0487582e-07	7.700344e-09	0.27492824	0.037320454	0.08421079	0.019315826	1.7734325e-06
priorregion1_spot_5	0.037543308	7.9485096e-07	8.364668e-07	2.7825843e-07	6.5960614e-07	0.7676131	1.6164697e-07	0.0074028703	8.4558195e-08	1.5250724e-07	1.08817835e-08	5.805842e-08	1.1918626e-06	0.09221512	1.6576696e-07	0.09522118
priorregion1_spot_6	1.0839489e-05	5.145129e-07	1.0725554e-06	3.9348697e-07	5.6741663e-07	0.29016322	1.9941442e-07	1.5137297e-05	3.7339026e-07	1.1280295e-07	8.8825605e-09	0.3957457	0.007944964	2.14535e-06	0.30611444	2.710616e-07
priorregion1_spot_7	7.9615354e-05	0.2706546	6.8151608e-06	1.7236933e-05	5.400162e-07	0.14604747	0.014865749	1.4855617e-06	0.015200983	1.2179794e-07	1.4129999e-08	0.35312846	0.15485007	1.953056e-06	0.045144744	1.9370296e-07
priorregion1_spot_8	2.3771734e-07	4.2232472e-07	0.0051399977	3.6676836e-05	5.0002956e-07	0.0947706	6.682947e-08	5.045952e-07	8.860806e-08	5.7290006e-08	9.681866e-09	0.4427435	0.256891	4.7748443e-07	0.20041558	3.1784887e-07
priorregion1_spot_9	6.9263115e-07	0.19556947	0.011393113	0.0005517802	0.08528547	6.60771e-07	8.102584e-07	4.8216e-06	2.5157553e-07	5.305328e-08	7.731793e-09	0.42235774	4.192822e-06	0.0025943725	0.28223652	1.0395002e-07
priorregion1_spot_10	0.00020281017	1.555323e-07	0.0015559144	4.0358836e-07	0.086420216	4.5109317e-07	3.7997733e-08	2.4776654e-07	4.373172e-08	3.0087342e-08	4.2307047e-09	0.85414034	2.8021913e-07	1.1481908e-07	0.05767857	3.9210744e-07
