	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.09613527	0.15245943	0.08191272	0.0903384	3.6128847e-07	4.6655376e-07	7.423778e-07	3.7632242e-07	3.2306258e-07	0.005210557	0.15665302	0.06996431	2.8503808e-07	0.33609113	0.011231392	1.2157166e-06
priorregion1_spot_2	1.4220792e-07	0.21983643	0.13670218	0.26930416	0.006941132	2.57043e-07	5.022841e-08	4.0926074e-07	4.1014726e-08	8.527758e-08	4.576052e-09	6.613651e-07	2.1010116e-07	0.3562099	5.266226e-06	0.010999057
priorregion1_spot_3	0.10413293	0.061824307	0.021612417	0.072089605	3.2394203e-07	0.0024081725	1.2424974e-06	1.5162877e-07	2.3335399e-07	4.1185203e-07	0.19010219	0.35252106	3.3587295e-07	0.19529483	1.0668579e-05	1.1553166e-06
priorregion1_spot_4	7.296766e-07	0.34440833	0.024520297	0.18515517	0.020762041	0.0057855607	4.7281335e-07	8.9725484e-07	2.8847546e-07	6.1855275e-08	0.058900457	0.2503029	5.4750416e-07	0.097143546	0.013018679	1.8415986e-07
priorregion1_spot_5	1.930139e-07	0.4471491	0.15632802	0.30232906	0.0030497322	2.9934662e-07	0.0009284691	6.4301653e-06	5.703387e-08	3.9592067e-08	4.5809423e-09	2.361153e-07	2.3340472e-06	0.08289196	2.537842e-07	0.0073137973
priorregion1_spot_6	0.0023390017	0.4205604	0.13741712	0.24889547	7.0699265e-05	1.8126671e-07	0.004613051	1.7996185e-06	1.1417098e-07	7.576458e-07	0.03584999	9.442924e-07	6.71731e-07	0.15024899	5.168562e-07	2.9517187e-07
priorregion1_spot_7	1.941977e-07	2.6549698e-05	0.08956143	0.27285516	1.0062259e-05	4.598605e-07	0.0031338404	1.148999e-07	1.3463308e-07	0.0012765634	0.034728136	0.47682375	2.8788809e-06	0.11049545	3.7700735e-07	0.011084919
priorregion1_spot_8	0.2032294	5.459151e-08	7.0247886e-08	9.4319134e-08	0.090280384	7.9686245e-08	1.4004331e-07	1.1627959e-07	9.773957e-08	4.7677915e-08	0.4458659	0.24669714	1.1035812e-07	7.4022324e-08	0.01392621	8.189811e-08
priorregion1_spot_9	0.003483535	0.3180147	0.13443647	0.2224174	1.4408336e-06	3.4501786e-06	8.867312e-07	4.3565186e-07	1.1203237e-07	0.010783622	0.11613349	0.03521339	0.014503941	0.14212452	5.398076e-07	0.0028820096
priorregion1_spot_10	5.8176706e-08	0.6145548	5.8301157e-07	0.17693532	7.7518064e-07	1.2434909e-07	1.9768106e-07	1.4024627e-07	7.017982e-08	3.4938953e-08	0.20850648	6.4384245e-08	1.1466672e-06	4.7717254e-08	9.892142e-08	6.4812156e-08
priorregion1_spot_11	0.0021533128	0.11550137	0.2822683	0.37984312	7.268621e-06	3.1117827e-07	9.682334e-08	1.3888008e-06	7.1514975e-08	0.010113861	0.07308006	0.0070680445	3.1415826e-07	0.12996195	3.5911316e-07	1.3134125e-07
