,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,0.05340058468282222,1.355159854888916,0.27986728847026826,0.43451945334672926,0.004257903876714409,8.12727212178288e-05,0.00018926641278085298,0.007863852055743336,1.715881262498442e-05,0.0026112185209058226,7.99548445229448e-08,0.04220350868999958,0.7018045902252197,1.2910126864910128,0.5984306633472443,0.39799804240465164
priorregion1_spot_2,0.0016006744001060725,0.4868564710021019,0.19571661204099655,0.25303624868392943,0.0004132184301852248,4.27463270170847e-05,5.449423781556106e-07,5.35518223841791e-05,3.4985302619361394e-07,6.5123179865622665e-06,4.548045886565433e-08,0.8311046719551086,1.0910846769809723,0.23472823202610016,0.000776653879438527,1.8595655262743095e-06
priorregion1_spot_3,2.8897474749101093e-05,1.154164546728134,0.503463613986969,0.1930244520306587,0.00028109431586926804,2.3788394173607234e-05,3.3820028164655016e-07,0.000244192350510275,9.087149749120728e-07,1.9927317680412675e-06,3.595351554253057e-08,0.17630090191960335,0.39559722840785977,0.0486368216574192,7.800120715728554e-06,4.1626679490036624e-07
priorregion1_spot_4,1.4811540893333586e-06,3.0215143084526064,0.538152402639389,0.8142796754837036,0.0016253116657026113,5.649418483244518e-07,2.935837358108984e-07,0.0009519449522485957,1.513699953648029e-06,1.2423325244981244e-06,2.2865085025358668e-08,3.3576315945538224e-05,5.890347210879554e-07,2.137429855793016e-05,3.470431897767412e-06,1.8265245245174812e-07
priorregion1_spot_5,0.0008705926593393087,0.5938869416713715,0.23307690471410752,0.26259719878435134,0.0001753309967170935,4.182056750323682e-06,2.317905909876572e-06,0.0002798889647237957,1.0422284333344578e-06,0.013887767028063536,3.6966205207988885e-08,3.0413920194405366e-05,1.7465179666942277e-06,0.6337406426668167,0.19010458812117575,0.3495820939540863
priorregion1_spot_6,7.698808644818202e-07,1.0800544321537018,0.4358549043536186,0.33019197583198545,0.001097821380244568,3.291703148988745e-06,7.677944182660212e-07,0.00021296345585142265,1.1058799827878828e-06,1.2650123267121673e-06,8.243477580549552e-08,1.586807060241699,2.1854025590073437e-06,5.2867923477606384e-05,2.538589023970417e-05,1.519706373187546e-07
priorregion1_spot_7,9.660946307121777e-05,0.6848443150520325,0.40473184883594515,0.5526640325784683,4.560917586786673e-05,1.5878632439125796e-06,6.841218294084684e-08,3.779473245231202e-05,4.684210210825768e-08,2.0912156469421464e-05,5.690634186095168e-09,8.011347176761777e-06,7.699287777995778e-07,0.9573762446641922,5.2514592425723094e-06,2.688964968911023e-06
priorregion1_spot_8,0.0003691419609822333,2.544090974330902,1.1717025935649872,0.5615598231554031,0.0010406819346826524,6.047937154107787e-06,4.875699346484907e-07,0.0024217614671215417,1.482166044297628e-06,7.900746240920852e-05,1.4695486161286908e-08,0.00018855946836993098,3.574459469746216e-06,1.4855573534965514,1.7181996827275726e-05,5.736965408686957e-06
priorregion1_spot_9,7.347690370806959e-05,1.041299432516098,1.5772635996341706,1.0282053112983705,0.00057388843561057,0.00032988971943268556,1.6467134901176906e-05,0.16184749975800514,5.350320890329386e-07,0.00022341909570968712,9.68650457622289e-08,0.0002617297039250844,0.28257521986961365,0.6519590377807618,0.28206189423799516,0.09576470740139484
priorregion1_spot_10,3.399960878596176e-05,0.177216574549675,0.10168921872973442,0.06016921047121286,0.00038463838718598713,2.816250321302505e-06,1.8863247362332917e-06,0.0917118638753891,6.745559659293577e-07,0.13166834861040116,4.677229927807503e-08,1.0882672607898711,0.1293659321963787,0.25775267630815507,0.0019009153707884253,0.15527825951576232
priorregion1_spot_11,0.00015610643677064218,0.8765157759189606,0.4372545540332794,0.3522858813405037,0.005754340579733253,1.716592805678374e-05,2.2151438133732882e-05,0.00045931515924166897,1.2466074895201019e-05,0.0002718318297411315,4.547419962364074e-06,3.3684247970581054,1.6937830423557898e-05,0.5179626286029816,0.29304464310407635,0.4467249408364296
priorregion1_spot_12,5.1173736392229326e-05,0.6825673878192902,0.28048986196517944,0.46957382261753083,5.129702876729425e-05,6.639552702836228e-06,3.929320556039784e-07,2.6749279459181708e-05,1.2879612967253707e-07,0.00023053945187712088,1.0113600232841693e-07,8.861809192239889e-06,2.334139526283252e-06,0.14229362905025483,0.1070467971265316,0.4387625873088836
priorregion1_spot_13,3.7861394162064246e-07,0.0024755269289016726,0.6359480142593384,0.46612898260354996,0.05463788900524377,1.787715636965004e-05,5.014425454419325e-07,0.1124304175376892,5.773558484634123e-07,5.817374585603831e-07,7.972099709263604e-08,1.6863471746444703,6.31288610293268e-06,3.504270298435586e-05,1.9882877950294642e-05,2.7945899461201408e-08
priorregion1_spot_14,6.093890938529967e-08,0.2066259928047657,0.0009608982625650242,0.14405042231082915,0.06776772253215313,1.175700782596323e-06,2.5331161968011882e-08,7.101493656591629e-06,1.781632823494306e-08,3.5093355776893986e-08,1.663437556587155e-08,8.33826229609258e-06,1.8190535300277588e-08,2.6583978069538715e-06,1.3846940802864085e-07,1.4364898692775797e-08
priorregion1_spot_15,0.010838314704596997,0.23775455355644226,1.1114235520362854,0.8495216131210327,0.00718285704497248,6.689054534945172e-05,1.0418499914521818e-05,0.0014185469248332084,9.36118794925278e-06,0.00672595277428627,9.969669179099583e-07,2.322669279575348,0.5062016844749451,1.9277360320091248,0.18133958503603936,0.44733619689941406
priorregion1_spot_16,5.029215435570223e-06,1.3797309041023256,0.4001662880182266,0.4811317026615143,0.35620047748088834,3.3388482552254577e-05,1.6029109929149853e-06,0.02515716338530183,3.539278191055928e-06,6.792479871364776e-06,2.440389977209634e-07,1.2773360073566435,1.0942661447188584e-05,0.00012507087812991814,0.00017855880796560086,6.288806730481156e-07
priorregion1_spot_17,7.4050233251909975e-06,1.5827343344688416,1.4404051899909973,0.8365216881036758,0.0054235225310549145,1.1587593962758549e-05,6.948890614921768e-07,0.0013016610057093204,4.261037545916225e-07,0.022396981343626977,1.0401096872669768e-07,0.2810040727257728,1.1380702744645534e-05,0.02869360577315092,0.001392079598736018,0.0675211574882269
priorregion1_spot_18,0.00029542781558120626,0.7376047611236572,0.8985346704721451,0.7347653299570084,0.001072077127173543,8.188335814338644e-05,1.1123177898753058e-06,0.13891032934188843,3.6774639937675603e-07,0.4080378293991089,1.6417297743487325e-07,0.00016116450860863553,4.1196289021172565e-05,0.762613832950592,0.5281056195497513,0.10321562960743905
priorregion1_spot_19,8.097671937434826e-08,0.019127713702619075,0.8151187688112259,0.6133494228124619,0.0008670946815982462,2.0612729167623916e-05,4.505814601429848e-08,0.12407992891967297,5.625306020995425e-09,1.2185060782599066e-07,1.794044228731196e-08,3.6102471199228607e-06,2.5516141732850883e-07,1.3274222965264926e-06,6.679112431129397e-07,3.7119385432049513e-08
priorregion1_spot_20,9.404091542819515e-06,1.9742424726486205,1.4738549947738648,0.548472175002098,0.0008400460559641942,6.77841522701783e-05,1.0169621759814618e-06,0.6925267785787583,1.0592894909677853e-06,6.50179970307363e-06,9.46822613201448e-08,0.002053489617537707,0.27350190877914426,0.0015618099423591048,4.3076775546069265e-05,1.4572003749435681e-06
priorregion1_spot_21,1.452310772265264e-06,1.2394728481769561,0.0038476967951282855,0.16129222512245178,0.0026552538154646756,2.537292925808288e-06,1.1239659500006383e-06,0.0005455457780044527,1.7045518006852948e-06,1.7033007623012965e-06,7.192444648751462e-08,0.8783601343631744,1.3489987225057123e-06,0.00021346685171010903,1.8391666685602103e-06,7.318449952720131e-08
priorregion1_spot_22,0.0005114942294312642,1.126767075061798,0.9958516299724579,0.46116281896829603,0.0015477135661058127,0.00019153675602865403,5.202104443924327e-06,0.007745804847218096,3.3945848144867346e-06,0.000540838236338459,2.1308614392978602e-07,1.4315123438835144,7.535854865636794e-06,0.7361818730831147,0.021538569685071708,0.258880515396595
priorregion1_spot_23,1.3144596948677647e-06,2.160087358951569,1.247410488128662,0.9598119735717774,0.0011122978874482214,2.6928987153951313e-06,1.4240573875667906e-07,0.0010127112735062837,1.9124247785384799e-07,9.547448996727327e-07,1.9521130756317007e-08,1.8469101996743122e-05,2.4286998382194724e-06,6.864718989163521e-06,1.0440876303619007e-05,1.229745706154972e-07
priorregion1_spot_24,2.3965763489286478e-06,2.1448473853524776e-05,0.003912495577242226,1.6108600721054245e-05,9.980789036490024e-05,0.002019146492239088,0.0012898535467684269,3.160613869113149e-05,2.0591168777173154e-06,8.897720761069651e-07,2.532999687332449e-07,0.019548907782882454,0.5667132437229156,0.11773943826556206,4.080581575749421e-07,1.152333993559296e-07
