	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	1.9135139e-07	2.2368993e-06	0.5950682	0.035548016	0.1862644	1.4873699e-06	2.9426998e-08	0.03855493	3.6315217e-08	5.3637525e-08	0.00014685534	0.119473435	2.7229722e-05	0.01183872	0.013073856	1.9758811e-07
priorregion1_spot_2	2.4681484e-07	3.484101e-07	0.44333577	9.1561714e-07	4.1848324e-07	0.029502075	2.139296e-07	3.3191913e-07	0.21401308	3.9625736e-08	8.705553e-09	0.23805702	1.227339e-07	0.0750892	1.2333406e-07	6.458752e-08
priorregion1_spot_3	1.7275597e-07	9.2274627e-07	0.5634894	0.007485802	3.6946599e-06	0.021680523	4.9171587e-07	1.7376875e-05	0.12961297	8.9519666e-08	6.7096244e-09	0.24363594	0.019112863	0.008989034	2.1327703e-07	0.0059706294
priorregion1_spot_4	1.329704e-06	9.8547126e-08	0.1451055	1.854274e-07	1.9306922e-06	3.7317048e-07	0.025025439	0.17701238	0.5007027	1.1912879e-07	1.1482513e-08	1.7591228e-07	3.169328e-07	0.053899176	0.012813596	0.08543671
priorregion1_spot_5	1.4510776e-07	9.2187975e-08	0.10616684	2.3181258e-07	8.428518e-08	2.0584345e-07	0.042156875	6.917319e-08	0.33416528	3.811692e-08	9.947885e-09	0.5175096	2.8279686e-07	8.465566e-08	1.6868213e-07	7.670997e-08
priorregion1_spot_6	1.0878853e-07	4.5358902e-08	4.710483e-08	4.886262e-08	5.7121742e-08	6.321929e-08	4.7037116e-07	7.1499066e-08	0.22635779	4.1721225e-07	8.604697e-09	0.7660434	1.1183335e-07	0.007596305	9.080329e-08	9.268359e-07
priorregion1_spot_7	2.6174465e-07	9.827195e-07	0.52756196	1.8678731e-05	1.284892e-05	4.1500624e-07	0.009000222	1.9818153e-06	0.13117965	4.0495735e-08	7.242657e-09	0.29573795	1.3343677e-06	0.03648275	8.0767273e-07	8.2751704e-08
priorregion1_spot_8	1.5019974e-07	1.2050053e-06	0.4605138	9.985889e-06	0.035341147	0.009510321	2.225494e-07	2.7025949e-06	0.23997638	9.555527e-08	9.056863e-09	0.25302517	1.2229518e-07	0.0016182527	4.1456136e-07	8.08191e-08
priorregion1_spot_9	0.004996792	1.2005748e-07	0.20401287	2.3836441e-07	4.0667257e-07	1.6319741e-07	0.004887827	1.8262405e-07	0.54583824	7.8261635e-08	1.1049373e-08	0.18690927	4.1501409e-07	0.053353	1.8390915e-07	2.7337214e-07
priorregion1_spot_10	7.1068723e-07	1.914953e-07	0.42708185	8.267343e-06	4.99889e-07	1.0824475e-06	0.018543366	3.408296e-07	0.28863934	0.0006096372	9.8471675e-09	0.2639273	4.62524e-07	0.001186531	2.3367384e-07	2.0372876e-07
