,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,0.915726500749588,1.7718081380735384e-05,2.3174212742560487e-06,6.986614607740195e-07,0.0011354470567312093,4.869358667747293e-06,1.737132868129266e-06,0.027812205813825132,2.015209645378491e-06,0.003545547742396593,2.0619374918595665e-08,1.8557968020439148,7.192196108007921e-07,0.16410367414355279,0.017997486889362337,1.9731478550966132e-05
priorregion1_spot_2,0.07087114565074443,2.9842418598491353e-07,3.816614821516851e-06,5.629485059444051e-07,0.00018679977147257888,7.288842482466862e-07,0.08024277426302434,2.8492637557064886e-05,6.454964818658482e-06,6.093606293688936e-06,1.3107389396083137e-08,2.3175363540649414,4.83552408070409e-07,0.05254159662872553,0.17076465114951134,8.135141712273253e-07
priorregion1_spot_3,0.10807236693799496,1.4195532997973715e-07,6.479298519934674e-07,7.440947378256625e-08,6.463407044066116e-05,3.3042836804497706e-07,1.319342192118711e-06,4.759650005325967e-06,4.486973898565338e-06,1.666030556179976e-06,6.95299744446487e-09,1.9481640040874482,2.78032936762429e-07,0.11971356198191643,0.33070332556962967,3.5863557457105344e-07
priorregion1_spot_4,0.18549279347062111,1.726507406374367e-06,1.2887794412108633e-06,4.4000697130286426e-07,0.0003595435948227532,9.039944757205378e-07,2.444196798023768e-06,5.683667041012086e-05,5.4011167594580915e-05,1.8207426194294384e-06,1.1854020209867144e-08,2.534579634666443,6.415803767367834e-07,0.004108938970603049,0.9267839938402176,0.0002894702251069248
priorregion1_spot_5,0.6164143323898316,2.975476220967721e-07,1.1007729199263851e-06,2.598933093622691e-07,0.000149098044494167,1.2256607249128137e-06,1.955516040652583e-06,0.00018547212530393154,2.1531133938879065e-06,1.7312628074250826e-06,8.627316905318596e-09,1.6687367081642153,9.11651662249824e-07,0.0020297424984164537,0.6475382298231125,0.050997375324368474
priorregion1_spot_6,0.19528528898954392,7.331621077355522e-06,9.220306310453452e-07,2.719619956792485e-07,6.880673099658452e-05,8.391178937472433e-07,9.298083142539326e-07,9.707568869998795e-06,2.8143307190475756e-05,1.6384144089442999e-06,3.5617378491004104e-09,1.7188336908817292,4.30821883412591e-07,0.025147625431418418,0.5132932454347611,6.446552106353921e-07
priorregion1_spot_7,0.5707130491733552,5.594109029516404e-06,0.00010157648939639333,3.339715760830586e-06,0.8645012557506562,2.28802318815724e-06,1.6359401854515455e-06,0.0003448077535722405,5.4928726285652376e-06,0.0006978580437134952,4.87483658773158e-08,1.7429626524448394,1.4619187709286052e-06,0.38523494899272914,0.48250317424535755,0.00022025368743925359
priorregion1_spot_8,0.06200881507247687,7.556461270041838e-08,1.4768664925668419e-06,1.4858004391271609e-07,0.0004849778531934134,3.6866076413843984e-07,5.056634290667717e-06,3.71229303709697e-05,0.00014126962196314707,1.8376813216036682e-06,7.0032093679728294e-09,1.8408533334732056,4.715451311199104e-07,0.00423513448331505,0.2615479677915573,2.8010654887111743e-06
priorregion1_spot_9,0.30857875049114225,5.696496009477414e-06,1.003725219561602e-06,4.2487872349283866e-07,0.0002724586476688273,5.0754276571751685e-06,0.630411571264267,3.3310930120933335e-05,0.0006714487943099812,9.824662083701696e-05,5.0200404189126856e-08,2.7515978455543517,2.74440282055366e-06,0.4153337746858597,0.16561198905110358,0.0003584712205338292
priorregion1_spot_10,0.1182429514825344,2.250460534014565e-06,5.4571782857237853e-05,1.1139172056573444e-05,0.0005049187951954081,1.2492412110987062e-06,2.7514735165823376e-06,6.046815542504192e-05,0.020718911662697792,2.9662927317986035e-05,2.663839202554641e-08,1.3026797771453857,4.602080821314303e-07,0.02690009670332074,1.7890668988227845,1.2019371706628591e-05
priorregion1_spot_11,4.2908214510362085e-07,1.33690242165585e-07,1.9133249509195598e-06,1.576892252330708e-08,0.06575756259262562,1.216671694947991e-07,8.86896977192464e-08,8.937417032939266e-06,0.00012157343408034648,1.0947974296016128e-07,2.2433541024824424e-09,1.2953950762748718,3.2829658209720946e-07,7.90277530882122e-07,2.592921100585954e-06,6.802825258667157e-09
priorregion1_spot_12,0.5838495254516601,1.0963166096189525e-05,1.6175788744021702e-06,3.208502704410421e-07,0.0030491237877868114,7.446778113262553e-06,2.399363268068555e-06,0.0002519227491575293,4.918871923109691e-06,0.00011059183161705733,2.2124463703221407e-05,2.0974358439445497,4.976587888450013e-07,0.2926705867052078,0.3640621051192284,0.0048481716308742765
priorregion1_spot_13,0.03495446462184191,1.6087034964584745e-05,0.0011260366241913288,1.433270808774978e-05,0.003170612931717187,4.945954478898784e-05,0.517295777797699,9.348215025966057e-05,0.02965622190386057,2.4073617441899842e-05,9.551626935717651e-05,3.752033793926239,8.330476384799113e-06,0.02040716791525483,0.20106720849871637,4.029097885904776e-06
priorregion1_spot_14,0.39840963780879973,2.387787094448868e-06,2.5679984560156304e-06,2.5651816457639145e-07,0.00025988994602812456,7.094876792734795e-07,1.1173801738095791e-06,9.344280188088306e-05,4.166989788245701e-06,1.1753240278267187e-05,7.644069421886002e-09,2.149785566329956,7.711471482707567e-07,0.33856818825006485,0.24817981347441673,9.382209191244328e-06
priorregion1_spot_15,3.220903110445761e-07,7.715735961255632e-07,1.908133071992779e-05,0.0019354284915607425,0.0276817224919796,2.761649014360046e-07,2.3703468201574652e-07,7.969792068251991e-06,9.155575128261262e-07,7.37644006676419e-07,1.9737168432953923e-08,2.323595714569092,9.085455474178161e-07,6.873819671682214e-07,2.3988699012988946e-06,1.90553275380978e-09
priorregion1_spot_16,0.09936444163322448,1.4358215184984146e-05,0.00011665061683743262,2.206154558734852e-05,0.0025817631627433005,2.582175829957123e-06,2.736845567596902e-06,0.04529043156653643,0.00012735698473989032,3.5408281291893224e-06,3.6047506668523984e-08,2.36153781414032,9.990007413307466e-07,0.003999695926904678,0.598501518368721,1.236746820723056e-05
priorregion1_spot_17,0.30276502072811123,1.073188502687117e-06,2.344854090097215e-06,3.880738290718e-07,7.594172056997195e-05,9.139890107690008e-06,3.4932911603391408e-06,5.174795205675764e-05,1.0373951681685867e-05,2.6631318405634377e-06,0.00012813432986149567,2.2884497761726377,6.565654075529892e-07,0.22793958783149718,1.6496025204658509,1.3630060630021035e-05
priorregion1_spot_18,0.051156597770750524,2.447433473662386e-07,7.956732957836721e-07,1.5008450944264952e-07,1.7852546989161056e-05,3.316829989330472e-07,2.0631758275158063e-06,1.6626790056761821e-06,0.01714430870488286,2.1258718788885745e-06,4.935765374192159e-09,0.6050007224082947,6.016824087851093e-08,0.01452141311019659,0.15464664697647096,2.8918462788851686e-07
priorregion1_spot_19,0.7085854947566986,1.2783340935129674e-06,9.689128319223528e-06,3.397807654437202e-06,0.378110009431839,4.804732589036577e-06,8.474965125060408e-06,0.08917623423039912,1.3585685837824713e-05,4.744775924336864e-06,8.9349072004552e-05,3.045733630657196,0.0007969042344484478,0.025763812009245157,0.12698371931910515,1.045476633407816e-05
