	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	2.0265856e-05	0.046050582	0.2821765	4.425641e-08	0.48005238	2.8931825e-06	7.731646e-08	0.08525692	0.106440246
priorregion1_spot_2	0.011440524	0.06072942	0.19876266	1.2875003e-07	0.28458896	3.614986e-07	2.0623685e-07	0.23116677	0.21331093
priorregion1_spot_3	0.009671678	0.047474924	0.19868955	2.4143714e-07	0.4666873	1.5328797e-06	2.0687129e-07	1.2236891e-06	0.27747327
priorregion1_spot_4	0.008677196	7.47521e-05	0.48140955	2.2498579e-08	0.42509532	2.6643554e-06	2.4880244e-08	0.0013948373	0.08334556
priorregion1_spot_5	0.012813486	0.017190952	0.26294762	2.8455878e-07	0.39206648	8.017147e-07	4.3656902e-07	0.0081645055	0.3068155
priorregion1_spot_6	0.010175588	0.025586933	0.4439418	5.6059633e-08	0.36283156	4.5294783e-07	3.7585654e-08	1.4823997e-06	0.15746199
priorregion1_spot_7	0.024219245	1.198043e-05	0.16298743	3.3030693e-07	0.3495394	7.405413e-07	4.331481e-07	0.009366736	0.45387372
priorregion1_spot_8	0.043381058	4.333101e-06	0.24166432	2.9615396e-07	0.2925415	9.411378e-07	4.3202294e-07	4.296782e-06	0.42240286
priorregion1_spot_9	0.010403084	2.1774724e-06	0.3689468	6.352403e-08	0.53980005	1.960555e-07	5.146965e-08	9.834215e-07	0.080846496
priorregion1_spot_10	0.037165254	6.179649e-05	0.11906773	4.38108e-07	0.43143296	1.1835474e-06	8.040427e-07	0.011013745	0.40125602
priorregion1_spot_11	0.02673055	1.9974856e-05	0.33100554	1.0070612e-07	0.3158399	9.582531e-08	1.3684895e-07	0.040976238	0.28542745
priorregion1_spot_12	0.01638023	0.066731095	0.1966413	3.0160737e-07	0.36714253	1.4382938e-06	4.6148836e-07	0.06686019	0.28624246
priorregion1_spot_13	0.019841552	3.1493055e-05	0.079662226	3.552667e-07	0.13851656	7.210368e-07	7.148081e-07	0.3330812	0.42886528
priorregion1_spot_14	0.028625173	0.024839688	0.30775875	2.8900163e-07	0.34420514	1.4500583e-06	3.3089634e-07	1.7978567e-06	0.2945674
priorregion1_spot_15	0.01875341	0.0702549	0.31899327	7.5063966e-08	0.40764764	1.9213952e-07	1.4180031e-07	5.775942e-07	0.18434973
priorregion1_spot_16	0.023398167	3.6251681e-06	0.28235668	6.531931e-08	0.4742078	8.1142167e-07	7.868014e-08	0.004793762	0.21523908
priorregion1_spot_17	0.0013386634	0.18506742	0.32210827	6.7103706e-08	0.25695047	7.6175297e-06	6.00382e-08	0.0038114423	0.23071598
