	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.15755104	0.13876463	0.13857064	0.07460412	6.7618776e-06	0.16728908	0.09526883	0.13216364	0.09578132
priorregion1_spot_2	0.1467349	0.096965514	0.13190795	0.09993803	0.13735832	0.083351985	0.09470486	0.10422302	0.1048154
priorregion1_spot_3	0.097778484	0.32776007	1.6056491e-06	3.4847042e-07	8.492344e-06	3.1604682e-07	4.7310087e-07	0.46000704	0.114443146
priorregion1_spot_4	0.14339767	0.05086402	0.07825855	0.080737814	0.26098415	2.9846601e-06	0.16437572	0.12783787	0.09354114
priorregion1_spot_5	1.1611997e-06	0.2190107	0.15419987	0.1162736	0.0998321	0.068674974	0.14071038	0.09819355	0.10310365
priorregion1_spot_6	0.11360999	0.11309908	0.11177365	0.11086004	0.11291892	0.1122239	0.11102087	0.11320314	0.10129037
priorregion1_spot_7	0.139822	0.07519138	0.10611789	0.16133277	0.19588272	1.3800756e-05	0.13867976	0.09395493	0.0890048
priorregion1_spot_8	0.16934022	0.12688626	0.106602676	0.10858467	0.120726556	0.14774929	0.044896517	0.06398851	0.111225285
priorregion1_spot_9	0.14129685	0.12760536	0.12638867	0.055926595	0.12987956	0.1314152	0.056429576	0.12208354	0.10897475
priorregion1_spot_10	0.3105766	0.17287262	0.08271327	6.1326e-07	0.24599569	3.7177629e-06	4.7233016e-07	0.04539491	0.14244214
priorregion1_spot_11	0.074673906	0.15915039	0.117038466	0.22861885	6.7287124e-06	0.15278225	0.090987846	0.09390145	0.08284016
priorregion1_spot_12	0.13707499	0.11584265	0.117063895	0.091637164	0.12689061	0.11980056	0.089153044	0.09431261	0.10822449
priorregion1_spot_13	0.3101215	0.11715978	9.788961e-06	1.5921852e-06	0.072044685	0.20829032	4.42511e-07	0.1300087	0.16236311
priorregion1_spot_14	0.1376388	0.14985083	0.14197183	0.001749247	0.1392712	0.12952064	0.028540088	0.15686812	0.11458927
priorregion1_spot_15	0.07312425	0.16641085	0.062562555	0.11881149	3.3424144e-06	0.21547888	0.12059232	0.15649797	0.086518325
priorregion1_spot_16	0.18371533	0.061376724	0.1366466	0.11268865	0.26015207	2.668736e-07	0.054297436	0.089301825	0.101821095
priorregion1_spot_17	0.048505668	0.12655748	0.083378494	0.20092325	0.12506956	0.04996842	0.15110713	0.12634675	0.088143244
