	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	2.4997306e-07	0.014306484	6.2267657e-07	0.97181094	0.008759301	0.0051207608	1.3777018e-06	1.7063279e-07
priorregion1_spot_2	7.0377155e-08	7.025987e-08	1.1928934e-07	0.9999968	7.171547e-08	2.700331e-06	8.1150716e-08	2.8974782e-08
priorregion1_spot_3	0.0014483392	2.2358238e-07	2.2748647e-07	0.9975384	0.0010120616	7.020389e-07	6.994118e-08	3.804784e-08
priorregion1_spot_4	0.008649745	1.152054e-07	0.05738367	0.9262516	0.0065763113	0.0011384076	1.1092074e-07	5.8555862e-08
priorregion1_spot_5	7.8454924e-08	5.1595254e-08	1.6047436e-07	0.99999934	6.797006e-08	2.0944441e-07	7.230035e-08	2.98586e-08
priorregion1_spot_6	1.0599964e-07	4.976113e-08	1.3802538e-06	0.9999977	1.9111916e-07	3.005668e-07	2.4964078e-07	4.5625427e-08
priorregion1_spot_7	2.6930962e-07	0.0030019348	1.00377854e-07	0.99112004	0.0058771423	1.3133761e-07	1.04960094e-07	2.0928388e-07
priorregion1_spot_8	3.5195363e-08	3.9157356e-08	1.2078571e-07	0.99999934	6.5442336e-08	4.3171605e-07	3.6949345e-08	2.6345472e-08
priorregion1_spot_9	1.7664563e-07	1.4789686e-07	1.8304229e-07	0.99999887	1.2464379e-07	3.3892908e-07	1.4432449e-07	8.642066e-08
priorregion1_spot_10	6.6044635e-08	5.408423e-08	1.192686e-07	0.99999934	6.4167004e-08	1.9493159e-07	6.346275e-08	1.5475436e-08
priorregion1_spot_11	5.955079e-08	5.191135e-08	2.369277e-07	0.99999934	4.1147967e-08	1.8760944e-07	6.262319e-08	3.9740176e-08
priorregion1_spot_12	8.465566e-08	1.06517334e-07	1.1459263e-07	0.9999992	6.4662e-08	2.0855195e-07	7.3705344e-08	2.1369784e-08
priorregion1_spot_13	1.2401544e-07	7.9466254e-08	2.3101026e-07	0.9999993	5.0839542e-08	1.7814608e-07	8.438581e-08	2.2966113e-08
