	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	2.3204873e-08	0.015606469	1.7929906e-06	0.44859925	0.21260652	0.050399777	0.2727861	2.6834906e-08
priorregion1_spot_2	6.117028e-08	0.020955151	0.0013741805	0.31477216	0.29064378	0.059608676	0.31264594	2.6677048e-08
priorregion1_spot_3	4.62185e-08	1.1571791e-05	0.022212734	0.3105757	0.28945976	0.07014022	0.30487692	0.0027230063
priorregion1_spot_4	0.0007431619	0.019360492	4.7520015e-07	0.44383824	0.2487737	1.3317299e-06	0.28728238	2.3517822e-07
priorregion1_spot_5	2.7180285e-08	0.009772121	5.0670246e-07	0.45665416	0.23425038	0.008169413	0.2868703	0.0042831255
priorregion1_spot_6	3.3839363e-08	0.0069763944	2.31804e-07	0.4983856	0.25894797	8.5340005e-08	0.23431644	0.001373201
priorregion1_spot_7	2.0887546e-08	0.000103398204	0.0010612595	0.45311972	0.2430013	0.008375691	0.29433858	6.9126614e-08
priorregion1_spot_8	8.7108546e-08	6.1365677e-07	0.00026005958	0.46482524	0.2765317	0.0047606253	0.25362158	5.5500962e-08
priorregion1_spot_9	6.612762e-08	1.6575153e-07	5.9325737e-07	0.51833284	0.20313847	0.008840072	0.26968777	2.280136e-08
priorregion1_spot_10	9.6807725e-08	0.016642839	1.6325737e-06	0.39031097	0.29420838	0.014008396	0.28482708	6.135678e-07
priorregion1_spot_11	4.6226646e-08	0.03510785	2.104779e-05	0.32413423	0.2714099	0.050825067	0.3167896	0.001712306
priorregion1_spot_12	1.4942617e-07	0.021014147	0.00012788766	0.36174425	0.23729812	0.051069476	0.32874563	3.171896e-07
priorregion1_spot_13	3.7614495e-07	5.4983394e-07	1.3784516e-07	0.513152	0.25420937	0.0056713065	0.22696613	6.997284e-08
priorregion1_spot_14	1.1027978e-07	0.008803462	1.1774394e-07	0.4672389	0.24750236	2.0584575e-07	0.27335638	0.0030984506
priorregion1_spot_15	3.0824268e-08	0.006615622	8.0354863e-07	0.44204217	0.26004586	1.0760291e-06	0.28752056	0.0037738592
priorregion1_spot_16	3.5376107e-07	0.007331629	4.5988716e-07	0.49197015	0.23781142	3.6925024e-07	0.26288554	5.60449e-08
priorregion1_spot_17	1.1404745e-06	0.024018325	0.020143425	0.28336963	0.2900533	0.091054775	0.28829762	0.0030618568
priorregion1_spot_18	8.345672e-08	0.016928408	2.6224777e-06	0.3929774	0.25231674	0.007640127	0.33013436	2.0543283e-07
priorregion1_spot_19	9.498009e-08	0.020714961	0.011798398	0.3243521	0.295073	0.040397707	0.30551085	0.0021529044
priorregion1_spot_20	0.0037842237	0.011205406	5.766697e-07	0.4465068	0.25532812	6.643883e-07	0.27495247	0.008221833
priorregion1_spot_21	2.1320453e-08	0.0090846745	9.648828e-07	0.43547362	0.26048583	0.02253791	0.27241695	6.576664e-08
priorregion1_spot_22	0.016451359	1.7325501e-06	1.1254264e-07	0.5102198	0.24477164	9.563608e-08	0.22855528	2.98278e-08
priorregion1_spot_23	4.2025114e-08	0.0112053435	7.664953e-06	0.41410917	0.22710809	0.043819018	0.29881972	0.0049309456
priorregion1_spot_24	8.0030325e-08	0.0018560694	0.037489258	0.30336267	0.29038638	0.063163534	0.30374196	6.073013e-08
priorregion1_spot_25	3.935823e-08	0.02211549	0.016763203	0.32554004	0.26567608	0.055441804	0.31446326	1.8603373e-08
