	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	4.5142062e-07	4.895151e-07	6.546193e-08	6.477955e-08	0.9088408	1.4715448e-06	0.09115538	2.0093348e-07	2.81868e-07	1.8994864e-07	3.951625e-07	1.5899408e-07
priorregion1_spot_2	0.087759234	2.3379075e-06	1.6473157e-08	2.4771277e-08	0.69124645	0.20114703	1.1456535e-06	7.838067e-08	8.6701425e-07	5.7223396e-08	1.4165784e-07	0.019842608
priorregion1_spot_3	4.5934382e-07	0.0045303344	5.2381523e-08	8.938144e-08	0.5178372	0.08417794	0.15061413	2.3515906e-07	5.031181e-07	0.001333685	0.02353151	0.21797389
priorregion1_spot_4	0.0017416535	1.2476697e-07	5.845547e-08	0.0011868385	0.9475736	4.226347e-05	0.042478714	0.0045741177	9.891868e-07	5.584875e-07	0.0024009997	1.4225773e-07
priorregion1_spot_5	0.1904201	2.0674963e-06	2.784831e-07	0.00073858595	0.4398069	0.27316907	1.9045199e-06	4.7117138e-07	2.1140141e-07	2.0161269e-07	0.006181885	0.08967828
priorregion1_spot_6	0.21689123	0.011800045	4.228672e-08	4.9989595e-08	0.44255146	0.3202551	0.003955731	8.3915246e-08	2.4805482e-07	9.421624e-07	0.004544528	6.0078565e-07
priorregion1_spot_7	1.3318472e-06	0.004828405	4.580013e-08	1.16796954e-07	0.6287452	0.06543363	0.08545612	0.0007804734	8.4616695e-06	6.433637e-08	0.027067795	0.18767837
priorregion1_spot_8	0.06325635	4.439116e-07	2.176846e-07	1.1380694e-07	0.6222906	0.17456481	0.073433384	1.3780196e-07	1.893776e-07	8.9676824e-08	4.0287986e-07	0.06645328
priorregion1_spot_9	0.0043517114	1.8674078e-07	3.483486e-08	6.1148484e-08	0.798524	0.0031332797	0.07628374	4.4145274e-08	1.9012047e-07	0.00072686054	4.541399e-06	0.11697524
priorregion1_spot_10	1.1029763e-06	0.00057285343	8.933074e-08	6.407958e-08	0.8580155	2.5865177e-06	0.14140488	3.52118e-07	1.8416199e-06	1.600896e-07	4.1903465e-07	1.3145377e-07
priorregion1_spot_11	0.0143190175	0.007446841	6.93213e-08	0.00021447038	0.8045554	0.14123552	4.1179583e-06	0.00074696325	0.003384944	0.00013497175	3.05968e-07	0.027957413
priorregion1_spot_12	6.2297323e-07	0.0009978949	8.2185636e-08	8.674894e-08	0.41577595	0.26158866	0.06936579	0.003747483	2.642964e-07	0.00091212976	0.056463074	0.19114791
priorregion1_spot_13	0.08279304	6.4961887e-06	3.2555175e-08	5.1365127e-08	0.76515377	0.075710945	0.07474125	2.1927212e-07	0.001588676	1.3062649e-07	5.181025e-06	2.5693126e-07
priorregion1_spot_14	0.0039815158	5.8726496e-08	1.2721993e-08	3.3791647e-08	0.9558521	1.6250061e-07	0.040165156	4.9848815e-08	2.389859e-07	7.1246184e-08	1.8280132e-07	3.0719016e-07
priorregion1_spot_15	8.9994484e-07	2.1421276e-07	2.448198e-07	1.5896616e-07	0.6341127	0.19875176	0.11307605	3.0668986e-07	3.1370976e-07	1.5360686e-07	7.141686e-07	0.054056384
priorregion1_spot_16	0.107928276	0.0050834827	4.7384955e-08	1.11491275e-07	0.60360193	0.17356217	0.04931798	0.007434385	1.0181652e-06	5.5790156e-07	4.6058662e-07	0.053069554
priorregion1_spot_17	4.393137e-07	1.1928036e-07	6.1532376e-08	3.7323233e-08	0.99999785	3.9536334e-07	3.951794e-07	5.7872395e-08	1.811776e-07	9.892093e-08	1.6230774e-07	1.9392644e-07
priorregion1_spot_18	0.057490543	0.0064971442	7.036287e-08	7.3613585e-08	0.6030743	0.19384116	0.13909546	2.3949772e-07	4.2175705e-07	7.070593e-08	3.14365e-07	2.0373169e-07
priorregion1_spot_19	0.1630972	1.23739155e-05	4.5293213e-08	7.906052e-08	0.2194692	0.61268616	1.0143458e-07	0.003123987	0.0015924827	6.214337e-08	1.11642166e-07	1.8116109e-05
priorregion1_spot_20	0.20246032	1.4493819e-06	5.937525e-08	6.691353e-08	0.3073953	0.43742904	0.0527122	3.2811693e-07	3.8655503e-07	2.0618197e-07	4.1356574e-07	2.2428688e-07
