,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,4.123964413338399e-06,3.547993965185014e-05,2.2502555370330812,8.089699913398364e-05,0.5303476035594941,1.457427877187729,1.0345485634388754e-06,0.0037617522291839125,1.028302347094723e-06,1.0756318488347461e-06,4.790267482235322e-07,1.3078032016754149,8.804479739410455e-06,1.311787777922291e-05,0.40339088886976243,1.2229659546392214e-06
priorregion1_spot_2,7.689351804174295e-08,2.9434437692543724e-06,0.140548525005579,1.9825704811182734e-07,0.08212646655738354,3.540907346177846e-05,2.0187057625520308e-08,5.0309336802456525e-05,4.793819776693909e-08,2.2973395630287996e-07,4.363753869363053e-09,0.725886595249176,4.9645016986232804e-08,7.410886655634385e-06,0.24822153747081757,1.5029253077614158e-07
priorregion1_spot_3,1.3215076251071878e-06,3.258394535805565e-05,1.2609908163547514,3.102034797848319e-05,0.014029051410034299,1.7290144443511963,1.7398769500687194e-07,0.0025342521024867893,2.8412500938657106e-07,2.838744308064634e-07,9.074720281887495e-08,1.0278287470340728,1.6464056216136669e-06,8.093230962913368e-06,0.9994007796049118,3.0823053549511313e-07
priorregion1_spot_4,3.6262625371819014e-06,2.2867579218655012e-06,0.6411416471004485,1.8810688743542415e-06,5.884890447305225e-06,0.7695401668548585,1.4943819053314657e-06,2.1566487157542726e-05,1.4155780689861788e-07,2.8563071646203755e-05,0.011989052407443523,0.00016840990429045632,3.2713522557514807e-07,0.0482422161847353,0.03958753626793623,0.0026687868637964127
priorregion1_spot_5,1.1694032252762555e-06,7.6215991384742665e-06,1.1571202158927918,1.674378581810743e-05,0.037031145021319385,0.7571190804243088,5.48542507772254e-07,0.005578725226223469,4.245308687700345e-07,1.4076307365940011e-06,1.8680129585391116e-07,2.3090169191360475,3.339151362524718e-06,2.003340832743561e-05,1.0620823740959167,5.550486719130276e-07
priorregion1_spot_6,1.3592511223237124e-07,0.00018433231525705196,2.482323241233826,0.002353482868056744,0.2415579542517662,0.002535440993960947,1.2423116331206076e-07,0.00011945141850446817,6.733280429216394e-07,5.731393542873775e-07,8.69186994378879e-08,1.214683198928833,1.9625766185527027e-06,2.8170303494334807e-06,0.28565618991851804,2.6785898921133364e-08
priorregion1_spot_7,2.147519023765199e-06,8.364756740775191e-06,0.541763088107109,2.4847052713994343e-06,0.0001786003645975143,0.2407440185546875,2.5252686413068665e-07,5.7607459712016866e-05,1.310217896843824e-07,7.514225700333555e-07,3.5746832516281314e-08,1.8529235780239106,4.6947602925229145e-07,0.02621460948139429,0.4418025374412537,5.090602286372815e-07
priorregion1_spot_8,1.1345114323546571e-07,4.733446530735819e-05,1.498590564727783,1.847730272857007e-05,0.0006229480146430434,0.16785512417554854,2.382950171408993e-07,0.00013989998624310828,9.77261795043205e-08,2.1252983160024996e-07,3.030712232288125e-08,1.1383535921573638,1.449320780011476e-06,3.3510087291688255e-06,0.8090864807367325,8.887695273074315e-08
priorregion1_spot_9,4.204906417726306e-05,3.510217284201644e-05,3.714767134189606,1.5092636567715092e-05,0.5654386878013611,0.2840040400624275,6.155962546472438e-06,0.8597456634044647,2.1361319468837797e-07,1.8879551703321339e-06,0.00016301298383041284,0.003983037685975433,0.00016810825181892144,0.005390337598510086,0.0020691691432148216,1.6683004915307718e-07
priorregion1_spot_10,3.3206168268407057e-07,1.3659247679242983e-05,0.7539071828126908,7.629808101228263e-06,0.6436802744865417,0.0024332007975317537,2.776477145971512e-07,0.0007165809423895553,3.917219203231071e-07,6.639182259959854e-07,1.7340160596290843e-07,1.902907806634903,8.701365658225768e-07,5.3761581057187865e-06,2.246746587753296,9.463627996808554e-08
