,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,7.338360802577881e-07,1.4759543240070343,0.5156520456075668,0.3020294293761253,0.10940803326666355,5.892373178539856e-06,1.761264613264757e-07,2.1939803481101987,2.4562547622508647e-07,4.829382646676095e-07,3.023668043056205e-07,0.19240255802869796,1.238647250829672e-05,3.804881441737962e-06,8.52677062539442e-06,4.337495838058203e-08
priorregion1_spot_2,4.344044441495498e-06,0.612438753247261,0.11157497279345989,0.27492401152849194,0.2088018514215946,2.624256012495607e-05,2.7304317654852644e-06,1.985588079690933,1.0650780541254789e-05,3.365810687228077e-06,1.7289030381562044e-06,3.208257186412811,7.599277523695491e-06,1.081389855244197e-05,1.3887922204958158e-05,1.0490804989160552e-07
priorregion1_spot_3,2.3266140303235264e-07,4.859179898630828e-06,0.0009958227165043354,0.00013325214240467176,0.2657078519463539,3.243177260969788e-07,7.077076951134132e-08,1.3515091598033906,5.504150752955184e-08,2.7441864318689114e-07,4.014321355327866e-08,9.381786185258534e-06,4.734342127221681e-07,1.9018164095996327e-06,2.0952088206627195e-07,1.0942696437865607e-08
priorregion1_spot_4,3.302772392999032e-06,0.0014917855965904893,0.0005789683636976406,3.2166258824872786e-05,0.23442647978663445,4.362185318314005e-05,1.5814991627394193e-06,3.046740961074829,0.00022478238024632448,0.0012474278861191125,0.00031032497790874916,1.0776650607585907,1.45424492075108e-05,8.013361075427384e-05,1.1217688279430152e-05,4.259660215666372e-07
priorregion1_spot_5,1.6566806380069467e-06,1.6815411448478699,0.5833578050136566,0.05005349051207304,0.02312157666310668,2.522371380564437e-06,9.690742643897466e-08,1.37054500579834,1.2433276936008045e-06,7.91900706076376e-07,1.0242916204106223e-07,0.19535117521882056,1.2271113121187227e-06,1.0282296307195794e-05,1.0056408029868179e-06,4.595074347690797e-08
priorregion1_spot_6,7.577238829981069e-06,8.620801527285949e-05,0.003089542966336012,0.007190595869906247,0.5022126346826553,4.025928283226676e-05,3.950246764361509e-06,4.592406272888184,8.143581726471893e-05,1.6144788673955191e-06,1.0479165268861834e-06,0.7176528364419937,7.769601288600826e-05,1.0605475654301702e-05,2.9795665886922508e-05,2.8532118960811205e-07
priorregion1_spot_7,6.130682635330232e-07,0.006404419825412333,0.0003521364080370404,0.00036258563341107225,0.33890290111303334,1.9559897111776085e-06,6.884486616343111e-08,2.905899477005005,2.612711853089422e-07,1.5286810963743847e-07,2.3382375715641502e-07,0.0027692994568496946,2.748395206708665e-06,2.7374485398468096e-06,0.0035223689745180306,4.305149943206743e-08
priorregion1_spot_8,5.492975134302468e-07,8.40534605231369e-05,0.968165311217308,0.938773638010025,0.5328918635845185,4.506207551457919e-05,1.894869996021953e-07,1.328781497478485,1.231248290878284e-06,2.088505304698174e-07,7.58733952466173e-07,1.4577762126922609,3.7917514873697656e-06,9.377903637641794e-07,1.7811662291933317e-05,2.9520732613974592e-08
priorregion1_spot_9,3.0052159854676574e-05,0.00011440561611379964,0.0015729639737401158,0.000280471750011202,1.3717958748340606,0.038949533179402356,3.291020620963536e-05,4.084681177139282,2.2524783435073918e-05,7.100346228980925e-05,5.499990379576047e-06,2.268394839763641,4.4917255581822244e-05,0.00015038072015158833,0.0006678329809801653,1.4154437565139232e-06
priorregion1_spot_10,0.003066862642299384,0.000928145507350564,0.012275197124108673,0.006106485961936414,0.32947089076042174,4.775071483891224e-05,4.959933858117438e-06,6.086577200889588,0.00018789384921547025,3.068263936256699e-06,5.240732957645378e-06,0.83352490067482,6.905809423187748e-05,3.1058395143190866e-05,3.590498999983538e-05,2.4399217437576224e-07
