,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,0.5574434369802475,1.7177586674690246,0.06002695765346289,1.1984745583504267e-06,1.2741195973831056e-06,2.7756818144553112e-05,0.05679303500801325,0.0008881210145773367,0.0035295696812681853,0.000622896509594284,0.012246463261544705,0.7834341526031494
priorregion1_spot_2,0.38029175251722336,1.6166176795959473,3.775146524276352e-07,3.4960645756143546e-08,1.2146293784098817e-07,7.619224390964519e-07,2.7228414182900454e-06,2.8685273628070716e-05,4.225675602356205e-05,1.3257115369924577e-06,8.294568669953152e-06,0.0003776997124077752
priorregion1_spot_3,0.2698065891861916,1.1316295206546783,2.0092653087999682e-07,1.9912854298809183e-08,9.013616271147385e-08,3.271116526093465e-07,6.077285235051024e-07,5.4338078552973466e-05,1.216228506564221e-05,8.437230860636191e-07,4.008534187960322e-06,0.00016526375475223176
priorregion1_spot_4,1.2708098769187928,3.248907136917114,7.6078342317487115e-06,2.851594615549403e-07,1.2340996954662842e-05,0.00013181314425310118,0.004995624395087361,0.00010493310874153395,0.07897454127669334,0.00016998311839415693,0.0004334525146987289,0.0019683553255163133
priorregion1_spot_5,0.9083745986223221,2.5387389540672305,1.778392612550306e-06,2.0997317733417732e-07,2.4098269250316663e-06,6.477287643065212e-05,0.000326324935304001,8.949525044954498e-06,0.00026410714490339166,0.0003351471765199676,5.337283182598185e-05,0.002346199401654303
priorregion1_spot_6,1.4355983138084412,3.174089550971985,0.06364044956862927,3.144565573620639e-06,4.175591607236129e-06,0.0004671459028031677,0.010768978809937836,1.7437051610613707e-05,0.0012358883919660003,0.026006943732500076,4.5236767437017986e-05,0.723965236544609
priorregion1_spot_7,0.029250050708651543,0.17503324523568153,0.0259111319668591,3.178697056682722e-07,1.873118105066851e-09,4.8569484967231355e-08,5.064219816830473e-08,1.013231951674243e-08,7.509156716878351e-07,4.646118192397353e-08,4.424487598519988e-09,1.7085707337827217e-08
priorregion1_spot_8,0.6256590723991393,1.999932551383972,1.7201586445025901e-06,1.5764112220040262e-07,6.913180783385543e-07,8.024041471799137e-06,1.2153630723332754e-05,0.00031706604058854285,0.00025328633782919493,4.192903475086496e-06,7.816699849172439e-07,1.8075034040521133e-05
priorregion1_spot_9,0.25979530066251755,0.9172139078378677,2.526424202642375e-06,1.651802975288774e-07,1.219487825210308e-06,0.008931305911391973,0.00010679210026864895,7.158050067346266e-07,0.01654827818274498,4.4977554534852966e-05,1.376341185732599e-06,0.602896100282669
priorregion1_spot_10,1.709157371520996,3.7635810136795045,2.5373994230903917e-05,4.7681352981499004e-07,2.4654761091369437e-05,9.943419063347392e-05,0.0008864902687491849,0.004290190804749727,0.07103664577007295,0.00020398498600116002,0.0008420890982961283,0.003166866593528539
