,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,0.2267198942601681,1.4725486636161804,4.4262743131184836e-06,9.519408877167736e-07,1.3451982795231743e-05,0.01936807706952095,0.0015710861305706205,2.221068012714386,0.05712093897163868,0.5514745593070983,0.0015178363246377558,8.536433506378673e-06
priorregion1_spot_2,0.09763839542865753,0.2754932790994644,0.11915843673050404,1.6789642529602136e-06,0.003469063097145408,0.031260620895773174,0.00033753853203961627,0.4481169670820236,0.02635683137923479,1.588123655319214,0.038906227052211764,0.008662026282399893
priorregion1_spot_3,0.23715270161628724,1.4089529037475585,7.350654186666362e-06,8.86912317810129e-07,0.0035505933454260227,0.06477113328874111,0.037125670164823536,1.8620551228523254,0.019714187365025282,1.0842960476875305,0.004202512092888355,1.4026583539816785e-05
priorregion1_spot_4,0.23317565768957138,1.1388053715229034,2.8911920253449352e-06,3.1406858340687905e-07,0.0023681067978031933,0.01848155884072185,0.02360154539346695,0.7234215646982193,0.07459076009690761,0.24662890136241913,0.01052812417037785,1.640143800614169e-05
priorregion1_spot_5,0.29907156229019166,1.3453465342521669,7.72041457821615e-06,8.012496238052336e-07,1.5844997415115357e-05,0.026318075601011515,0.05245607402175665,1.4436735808849335,0.002624217129778117,0.4266394019126892,0.004288062988780438,4.945281602886098e-06
priorregion1_spot_6,0.002492818527389318,0.0015531512210145593,3.847678920010367e-06,2.5514654993230585e-07,1.0443769212997723e-06,0.0003682482929434628,0.13394842743873597,1.3333615422248841,0.03587479349225759,0.6106855422258377,0.10429249405860902,0.013452967070043087
priorregion1_spot_7,0.08591638393700124,0.6198809444904327,0.0023198978509753948,1.0775334999379993e-06,1.6250024236796894e-05,0.0020126301445998252,0.10889057405292987,2.1786248803138735,0.1916404791176319,0.6341645389795304,0.08259946443140508,0.00027178637246834115
priorregion1_spot_8,0.05647982563823462,0.5660728514194489,3.587762330425903e-06,5.464818372047376e-07,7.51215436594066e-06,0.004391975095495582,0.06041002795100212,2.2312143683433536,0.0007502397173084319,0.6054912507534027,2.1494345855899158e-05,4.413826377458463e-06
priorregion1_spot_9,0.04101142529398203,0.3604150742292404,3.007005503263827e-07,1.5079359343417313e-07,2.4275280520669184e-05,0.007703498378396035,0.009498689323663712,0.00011873504263348877,0.00029473135946318503,0.22699829041957856,0.004824696015566588,4.5300505462364533e-07
priorregion1_spot_10,0.11037990935146808,0.4727633148431778,0.053455886989831926,1.0347609588734486e-06,7.744917888885539e-06,0.0024964253418147567,0.0001715850172331557,2.2249515414237977,0.00302067797165364,0.615514200925827,0.0003447684473940171,1.6619374093806983e-06
priorregion1_spot_11,0.1740897938609123,0.8673775106668472,5.816098519062507e-06,9.839033737080173e-07,1.7456841487728524e-05,0.04395398907363415,0.000610926968511194,2.14984370470047,0.00434627782087773,1.382435530424118,0.010481053171679378,6.972841288188648e-06
priorregion1_spot_12,0.0007955828215926886,0.00022799037978984415,1.3837830863394633e-07,2.23945965771577e-08,1.651477383290967e-07,1.9004881210094028e-06,8.427904276686605e-07,1.9120734632015228,2.362035229452886e-06,8.809510691207834e-05,1.8670306101142844e-08,1.651581120754031e-08
priorregion1_spot_13,0.02186108836904168,0.273560805618763,1.624945230105368e-06,6.942667809539673e-08,2.5911950501722457e-06,0.00013243602224974894,0.15117157325148584,0.5986757963895798,0.004261602670885623,0.38846549987792967,0.11342311762273312,0.011598789086565376
priorregion1_spot_14,1.8601855117594823e-05,3.427077026572079e-05,8.195792531751068e-07,4.318168915773413e-08,3.11248501816408e-07,1.2003091001133726e-06,3.227425182217303e-07,0.28471539914608,5.823383645520152e-07,0.22507662922143937,1.9544384667824487e-05,2.4750035887421974e-08
priorregion1_spot_15,0.028224627859890463,0.0008653793192934245,2.009461263696721e-06,1.359168628312091e-07,1.4393999265394087e-06,0.004634157614782453,0.1394773259758949,1.1617219626903534,0.021209175419062375,0.8256045877933502,0.23368660584092138,6.163784678392403e-06
priorregion1_spot_16,0.01630852185189724,0.3914629280567169,5.145233984649167e-07,4.973263116880844e-08,1.1796252783824457e-05,0.00041624816367402673,1.1860771974170349e-05,1.094233864545822,1.885717701952672e-05,0.0008162339450791478,8.688304234283352e-07,3.377982196184348e-07
priorregion1_spot_17,0.0016560214222408832,0.0006354697747156024,1.7812813155160257e-06,1.3544768506790206e-07,2.907765519921668e-05,0.020749978814274074,0.08532481342554092,0.3787959709763527,0.0005217032390646636,0.6121664077043534,0.012534651858732104,4.912409258395201e-06
priorregion1_spot_18,0.19286677762866022,1.0626871168613434,3.220816652174108e-05,6.400021874242157e-07,2.0474611801546416e-06,0.001466093957424164,0.0002764788398053497,0.7886453092098236,9.390200866619126e-05,0.19222689792513847,8.58732119013439e-06,1.889943263222449e-07
priorregion1_spot_19,0.40091063231229784,1.7656679332256318,0.0019254182407166809,2.0961317295586924e-05,0.003553913172800094,0.0006273982377024368,0.017312545701861384,1.4097774565219878,0.19326709285378457,0.3137235924601555,0.0009240049694199115,0.0015614347299560904
priorregion1_spot_20,0.7632353663444519,1.9375187635421751,0.08667451925575734,1.7459273976783153e-06,4.797830952156801e-05,0.04297679960727691,0.08401970528066159,0.45762849450111387,0.006210869364440442,0.7669042885303498,0.00932772313244641,3.2509556035620338e-06
priorregion1_spot_21,0.19982038214802741,0.779567077755928,3.3100571499744544e-06,0.00027211610286030917,6.657458834524732e-06,0.009737832797691226,0.018620143923908473,2.2482115387916566,0.0008060098334681243,0.23596371337771416,0.006700446386821568,2.545283496147022e-06
priorregion1_spot_22,0.21628986150026322,0.7083726644515991,1.7838657356605837e-06,2.637210727129968e-07,0.00011242211294302252,0.0013352794572710992,0.11866432540118695,1.4590636193752289,0.0015587503381539135,0.8525366455316544,0.006091634486801922,5.242796441962128e-06
priorregion1_spot_23,0.30099280923604965,1.4509745836257935,0.05984370652586222,2.1894516635256878e-06,0.19698001965880393,0.06621253527700902,0.017888253089040518,1.1749389469623566,0.13927953839302062,0.3821646928787232,0.001005043665645644,5.214478587731719e-05
priorregion1_spot_24,0.17816012799739836,1.2301179230213166,2.324468448478001e-06,5.965703053334437e-07,0.00016885836885194297,0.007939516194164753,0.001638788398122415,3.329969358444214,0.07472583986818791,0.1327996276319027,0.0024326182901859288,7.3653490744618485e-06
priorregion1_spot_25,0.030553432647138834,0.13267455473542214,0.0009772636200068518,1.4463731758951328e-06,1.145727092080051e-05,0.009588902536779641,0.00012772820628015327,2.4765216946601867,0.00024233885342255236,0.12154445722699166,0.05727586597204209,5.605198850844318e-07
