,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,3.8513146449759006e-08,3.957823047073817e-09,2.1617042875732295e-05,0.37207842618227005,0.2921769708395004,0.0013943186670076102,4.47371512564132e-05,1.1236584396101534e-05,1.0566399396338966e-05,1.946118163687061e-06,2.563677747868809e-09,1.2465067811717745e-05,2.594300383407245e-07,7.141350891970433e-07,1.4053193950758213e-07,3.5333292203176825e-07,1.6658964374638432e-09,1.677492008411719e-07
priorregion1_spot_2,2.6698802191305054e-08,7.3870908723350224e-09,3.804761690844316e-05,0.22791763693094252,0.15874444991350173,7.811938885424752e-05,4.338431176620361e-06,5.535221475838625e-06,0.24248319640755653,1.4738029108229966e-06,1.877142918882413e-09,2.399415313902864e-06,2.6855804335923496e-08,1.4797736582750076e-06,1.8315098699872577e-07,1.9710051120114257e-07,1.4867918673999724e-09,1.4007798867510247e-07
priorregion1_spot_3,3.9507458993170984e-08,3.807510684517013e-09,1.8213364512575937e-06,0.31862015128135684,0.22090377956628798,1.2568011106850464e-05,9.659307988840737e-06,4.99091081564984e-06,0.10943104289472103,2.149616932456411e-06,1.7623020487356201e-09,0.01687274305149913,1.4422732474983491e-08,3.978713812102797e-06,3.727523676388955e-07,6.667876675692242e-07,1.076755024032039e-09,3.012636526023016e-07
priorregion1_spot_4,7.595387323533488e-08,1.6144520331717875e-09,5.321181401996001e-06,4.665363012463786e-05,0.26374035626649855,4.448521394806448e-06,3.0037357373657872e-05,0.06997979618608952,0.2923470720648766,2.2027222598808296e-06,3.487953370573394e-09,3.4925415775433072e-06,4.667579145412049e-09,5.434809793314344e-07,3.274400910413533e-07,1.718525133753701e-07,6.895124721184587e-10,3.3289215792819967e-07
priorregion1_spot_5,0.00010706309294619133,5.778416944934862e-09,0.0012967224465683103,0.06599267683923245,0.11090869195759297,6.644825657531329e-06,4.542287933873013e-05,2.473314771123114e-05,0.5808215856552124,6.308385792408445e-07,2.9646793464621625e-09,1.9799609049186984e-06,2.9765350717525512e-08,3.238335281707805e-07,1.0445331959374473e-07,2.3775017155003297e-07,1.4459784880571648e-08,1.6820541901552132e-07
priorregion1_spot_6,4.9999727380622977e-08,5.476636721901685e-09,4.725540256913519e-05,0.24239708334207535,0.14526471644639968,2.471886464263662e-05,4.017480187030742e-05,0.00014491374386125247,0.37575564086437224,1.4505461194858073e-06,2.5737204922826607e-09,4.528918907453772e-06,1.7840044463923732e-07,5.192011343524428e-07,1.996355983635567e-07,3.507239668465445e-07,8.064806866769914e-09,2.197490928779189e-07
priorregion1_spot_7,1.2376004043801459e-08,3.793123637407803e-09,1.3173900833862718e-05,0.1742040514945984,0.2964923590421677,0.029963922780007125,0.00013858488964615392,2.6127578053092292e-06,0.09670375548303127,1.3890156765228312e-06,8.521043398657113e-10,2.3984015024325343e-05,6.4196413740447156e-09,1.3641424061461294e-06,1.847454200287757e-07,4.884167992713629e-07,1.1865596283300308e-09,1.1562517272523111e-07
priorregion1_spot_8,5.846053365843318e-08,2.4383039476383317e-09,2.915910556566814e-06,0.29204294085502625,1.1831193978650846e-05,1.215115122477073e-06,1.0813741880610905e-06,2.741593436894618e-06,0.6419774025678634,5.031093934348974e-07,9.790042831969715e-10,1.0025039784977707e-06,2.9959627556586103e-09,6.207027070104233e-07,8.158396127555534e-08,1.1694145563012626e-07,6.477502950685832e-10,3.318340517921571e-08
priorregion1_spot_9,2.8028079235298265e-08,3.382468183321663e-09,1.3357459874896448e-05,0.1148645903915167,4.5696429879171774e-05,0.00013800718224956653,0.00028132947772974154,1.5021559011074715e-05,0.455448891222477,3.904614811744978e-06,1.3191792769262633e-09,2.962481530630612e-05,1.0503058867072923e-08,1.2357583614175383e-06,1.1028219084607827e-07,2.3453070454593217e-07,8.9849439832701e-10,1.7199201209905366e-07
priorregion1_spot_10,9.95331541631117e-09,3.2063831256756717e-09,6.36068873518525e-06,0.17875983491539957,0.3552950337529182,1.730060648696963e-05,3.941665750062384e-06,4.784060615747877e-06,0.1702172175049782,1.751956921225428e-06,1.6595404161989792e-09,2.0269865217414917e-05,4.605712922156614e-09,4.168865780229681e-06,1.4523807578825656e-07,5.802282686317995e-07,9.724798022414662e-10,8.970001985630917e-08
