,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,1.9229240477085114,8.686640873278862e-09,2.015337736693823e-08,3.338741940694945e-08,3.289014713914185e-08,6.080409562514434e-08,2.0732332206563344e-08,2.2004680388931776e-08,1.8935812207132585e-08,9.05151389396508e-09,3.740519627370986e-09,2.1110480741270977e-08,1.3039924429136819e-08,1.2855188424865106e-08,1.777948082093417e-08,1.997008363119335e-08,2.0627618502189197e-09,4.9914239630410865e-09
priorregion1_spot_2,1.1413594007492065,8.252974775802003e-10,3.667436632159849e-09,6.046427980521686e-09,6.3978927711261235e-09,3.434227946463864e-09,6.7254689373186235e-09,4.57261772890405e-09,2.197895498934344e-09,4.280928589395217e-09,9.274501416856041e-10,1.581678399364961e-09,6.529500562457714e-09,5.575397721280241e-09,2.2949632194624314e-09,2.7711960615128822e-09,8.780974031230571e-10,1.189114473554298e-09
priorregion1_spot_3,1.6759767651557922,5.019996862642984e-09,6.990878298474002e-09,8.583908739367985e-09,2.4325409420100644e-08,1.489171248536536e-08,1.1249154896475491e-08,1.2623534040301366e-08,1.0045552523152424e-08,1.3883801974756693e-08,1.0538477157595595e-08,8.754073599348544e-09,5.348319518816424e-07,1.3709836821362842e-08,1.083726233197524e-08,7.435003257505457e-09,3.794334688222989e-07,5.335164554587381e-09
priorregion1_spot_4,1.562791895866394,6.397824847681477e-09,2.1502354883295995e-07,6.785641879503147e-08,7.816690370532342e-08,4.920545961795143e-07,1.1782898425849453e-07,1.1241867241551519e-07,1.6864571534824792e-07,7.639161658801186e-08,4.397092445707073e-09,1.368582601912749e-07,3.1080340789912956e-08,7.033817972512679e-08,1.7352239183310303e-06,1.957584601086637e-07,6.0470780383070646e-09,3.675975804071641e-05
priorregion1_spot_5,1.6935260593891144,4.328239100459541e-09,6.784514070545811e-08,8.11996120120284e-08,2.1538103496254736e-07,7.106065353923441e-08,1.9375751421080166e-07,1.2611691957431506e-07,6.302725807927345e-08,6.946910886540536e-08,6.254808693206827e-09,4.132275606139047e-08,1.3582572089276823e-08,7.609307139944123e-08,2.3226549217270074e-08,1.0314690435109242e-07,1.8137162827169816e-09,1.8319900796370804e-08
priorregion1_spot_6,1.785873293876648,1.82490493272347e-09,1.8028770742972708e-08,1.2379445646359954e-08,1.498309858405378e-08,4.177026422524933e-08,1.9265542494650845e-08,2.979733269015128e-08,1.0814631412614517e-08,1.1990742443401815e-08,7.407615298937742e-09,1.5093004357424888e-08,9.302281540612968e-08,1.7775173599687833e-08,8.7575377616389e-09,2.7246783851353493e-08,2.8789884698454676e-09,5.324345808688235e-09
priorregion1_spot_7,1.144403648376465,1.1752633255479595e-09,6.254172468800334e-09,3.801886627741169e-09,9.356828689632835e-09,6.217808601327591e-09,6.8862753943577106e-09,4.709501078004053e-09,8.053261746354679e-09,3.5753638716329307e-09,1.9203414913793185e-09,1.0887889789756856e-08,7.240768384875197e-09,3.490572064723807e-09,2.1686556217481724e-09,5.227621846515263e-09,9.45507749872121e-10,3.528006242703441e-09
priorregion1_spot_8,1.3231223046779632,5.705402128519667e-09,5.135968028646687e-09,7.667778945119609e-09,1.0626317203943359e-08,2.125563174359968e-08,7.188271911040545e-09,8.692717079483714e-09,1.5244274464976115e-08,9.037454340443675e-09,2.4282621691185117e-09,2.4660937736342706e-08,2.412195776457793e-08,1.388887609365952e-08,7.22207087466842e-09,1.84056538898858e-08,8.533831863388743e-09,1.6221382193037928e-08
priorregion1_spot_9,1.5453932821750642,5.779060696653459e-09,2.0367562285628084e-07,2.463751741288434e-07,1.1376888409131426e-07,1.2290711666196332e-07,1.9356125662284288e-07,1.1601113953929601e-07,1.713170476591586e-07,1.2619563207749705e-07,7.613029406883242e-09,1.0288304792993585e-06,2.0601212202819854e-08,1.4993688353115432e-07,7.607985459401336e-08,1.2809863250140552e-07,5.6962696337592435e-09,1.226340771154355e-07
priorregion1_spot_10,2.013756287097931,6.531491067107708e-07,6.24273358340588e-08,5.076542830551034e-08,1.9744663930509888e-07,1.6081385467714426e-07,1.1767642078552854e-07,7.051090449294864e-08,1.2605266306309204e-06,5.753876273217884e-08,1.923035544137974e-08,1.7459502004157913e-07,4.486437905626418e-08,1.409351023085037e-06,5.762739920811555e-08,3.314484513339266e-06,9.29088859180638e-09,9.732364070202948e-08
priorregion1_spot_11,2.2566950798034666,5.249295664810916e-09,4.986080853086606e-07,1.1961484602807107e-07,2.0303509060681792e-07,3.4517158127300717e-07,2.9814540596362345e-07,1.120814669519632e-07,1.950357827240623e-07,6.309051983066639e-08,2.04869782471917e-08,5.22858593399178e-07,8.390969377103375e-08,2.81393869272506e-07,6.034907951146806e-08,0.00021318384242476898,7.27641222830755e-09,7.802855854777136e-08
priorregion1_spot_12,2.1660967826843263,2.419247246976397e-09,1.0056881365017037e-06,1.3264623746067628e-07,7.548621709929648e-08,1.0599705007052762e-07,1.054398907740506e-07,2.3642460504902383e-07,5.590337988081729e-08,6.051792382777421e-08,1.5117787821594674e-08,6.474924632016158e-08,8.227443402120115e-08,6.560122329801743e-08,2.3666645621034378e-08,4.553516976812944e-08,8.193408751466793e-09,1.9590534172664318e-08
priorregion1_spot_13,1.9771321296691895,8.202239989429927e-08,1.3665900155501732e-06,4.06035664468618e-07,1.284059993622577e-06,0.0006975421129027382,1.0665889749361667e-05,2.440092123379145e-06,1.7802855779791572e-06,9.921726125128316e-08,2.3097493428991817e-08,4.97949740747572e-06,1.0286683540527974e-07,2.045955147877976e-06,3.0966401141085955e-07,2.2585775951711185e-07,7.4130662719440465e-09,1.5757920408532302e-07
priorregion1_spot_14,2.0991314888000487,6.25582550206616e-09,1.0713721565025479e-06,5.54595982293904e-07,9.815263013024378e-07,7.260160941768847e-06,9.550369725275235e-07,1.2680954398547327e-06,3.917816897569537e-07,1.263219978397956e-07,6.91845289946258e-09,3.188774854834264e-07,8.67791372911597e-06,1.5641012566902644e-06,3.0959009400532975e-08,3.819297774043662e-07,6.525494242737295e-08,6.440623167236481e-07
priorregion1_spot_15,1.6515235304832458,2.484903405264305e-09,8.692587716296886e-09,1.0701176433869364e-08,8.506874582536738e-09,7.01281421822131e-09,1.438048751190024e-08,4.182294799370824e-09,4.343195358913476e-09,5.718857498671071e-09,1.9186812805216393e-09,1.8811525670514584e-08,1.2677213812040122e-08,2.6836175770483806e-08,9.15637463627661e-09,6.501453864160567e-09,1.549947409307251e-09,5.909251221680734e-09
priorregion1_spot_16,0.8579505145549774,1.3953200372895937e-09,1.1392573506796567e-08,1.2951318906218034e-08,3.586574344183191e-08,5.2177410658771354e-08,2.2024886536797797e-08,1.7289187237423676e-08,2.555473059828728e-08,6.763122439856772e-09,2.4079256699671704e-09,1.670838738476732e-08,1.0378856840631557e-08,1.5911521344946776e-08,4.497045775764264e-08,6.788872486396258e-09,5.137032244029172e-09,1.4648003388018085e-08
priorregion1_spot_17,2.5810422539710998,1.2263038629001243e-08,2.924518398117471e-07,4.3942166456645286e-07,2.3156746280506014e-07,1.4313357667106175e-06,2.8228899680016183e-07,2.1291934757527997e-07,4.843716880031934e-07,1.9170244272004311e-07,9.0566950827764e-09,1.8935121545382572e-06,2.6492958795643066e-07,5.012101451029594e-06,3.731933497874707e-06,2.3362636198953625e-07,1.2247711378421401e-08,9.95054790564609e-07
priorregion1_spot_18,1.507604116201401,5.688578785800758e-09,1.0707586675096082e-07,7.101320953495362e-08,1.0815594926327776e-07,1.8648050996716848e-07,1.54344603942036e-07,1.106223336932999e-07,8.249109875180239e-08,1.6317176765312525e-08,1.4632374367717916e-09,1.2441460981449384e-07,4.456743667446972e-08,2.0689200130874497e-08,7.088534701438221e-08,2.199368385191747e-08,5.114008860829244e-09,3.268103103692966e-08
priorregion1_spot_19,1.5588474154472352,1.8592954342810944e-09,5.27118819704242e-09,6.452446332794183e-09,4.2371305353228195e-09,1.2264891990909632e-08,5.1897287800528605e-09,8.154658948100746e-09,3.1667215294461926e-09,3.977010354372369e-09,7.510327293402953e-09,1.3732516013220675e-08,6.529429641410901e-09,6.112840011951449e-09,4.052238544716148e-09,3.5523001540305197e-09,2.709685242852089e-09,2.361045936538631e-09
priorregion1_spot_20,2.3077063083648683,3.4589973774146193e-09,3.2547376882519076e-08,2.0763839003734573e-08,1.3566637280248985e-08,5.729012304556136e-08,1.8137504831372553e-08,2.0780038134660117e-08,3.2835099439409986e-08,1.6149977088986133e-08,4.280881737983577e-09,4.198457617121676e-08,7.250042273199142e-08,3.215848529691812e-08,1.459305769557773e-08,1.9589245781048703e-08,3.767475464933056e-09,1.518912799980399e-08
priorregion1_spot_21,2.0646829843521117,7.493173281858391e-09,8.049635837892311e-08,5.872709323284653e-08,9.643495140210235e-08,1.2011480912121897e-07,1.4306716025203062e-07,7.829264170311491e-08,4.3970376673030394e-08,1.5972586542289945e-08,7.214860161184334e-05,6.542006936172129e-08,5.621123619903302e-07,6.090679356418605e-08,4.884861422027598e-08,4.520264038632149e-08,0.0001952551363501698,2.961330691775288e-08
priorregion1_spot_22,2.4562793254852298,1.4054555208531383e-06,1.1522787168871675e-07,6.836539192534021e-08,6.617102883410553e-08,6.217079295822714e-08,1.6148474912824898e-07,1.3129446330140127e-07,3.854391366076016e-08,3.136458186503432e-08,5.630178212534531e-09,4.8824809084635496e-08,2.2875301397107253e-06,1.5354302504988484e-07,4.006423424129935e-08,1.2098300095075845e-08,1.3179451574529822e-08,2.889870822642138e-08
priorregion1_spot_23,1.2026232540607453,7.990960870785103e-09,6.209345997376658e-08,2.473471036879005e-08,5.841938062189912e-08,1.8396306842305423e-07,2.8029957555020248e-08,2.099292304436062e-08,7.265785200161191e-08,1.0031029340495934e-08,1.6699889415772163e-09,1.1667199117937344e-07,2.1924681004037442e-08,3.2233612614618323e-06,2.206770020052318e-08,1.7459604180203316e-07,2.441388236018583e-09,2.7109398370583905e-08
priorregion1_spot_24,2.0538291931152344,3.850095020574429e-09,4.3362812007785585e-08,1.8552685165929006e-08,3.6521143620404924e-08,1.2549926751148637e-07,3.0496369696209055e-08,3.630870093473959e-08,4.873095118540505e-08,5.804812452936403e-08,2.843147339781638e-09,3.793453853262464e-08,3.139647066774387e-08,3.2183967988430597e-07,4.9410753000245225e-08,2.9042918825439302e-08,7.757264119945263e-09,1.0767113600707037e-08
priorregion1_spot_25,1.0961785018444061,1.6634291943873337e-09,1.0979420261847395e-08,1.9416275698347363e-08,1.078609330740221e-08,2.7331826846221933e-08,2.6593260571416978e-08,1.1265967891915808e-08,1.1264363308782778e-08,4.1866544897573025e-09,7.706088961390023e-10,2.3521923431246704e-08,8.8950915611008e-08,7.72047203945192e-09,6.7734063025071134e-09,6.558316956173371e-09,6.63766273056865e-09,5.90479849460479e-09
priorregion1_spot_26,1.064956831932068,2.880886795786353e-09,9.111171994646838e-09,7.736527640744839e-09,1.0412893347577779e-08,1.1884779960169569e-08,1.5870341663060116e-08,1.1866693272466479e-08,3.211331989216859e-09,4.100095152281825e-09,3.9722869882297125e-09,8.486983116284819e-09,7.921145964928656e-07,7.243498711950736e-09,1.9536089412852675e-09,3.581139118580268e-09,1.4076329657441988e-09,6.237879390802449e-09
priorregion1_spot_27,1.8032707154750824,4.8517143858006765e-09,5.319064282360842e-08,4.7085064913687805e-08,1.228328457614225e-07,4.704921625631187e-08,5.3871074356948164e-08,7.703908977418905e-08,3.234451195766042e-08,2.170937660750383e-08,7.912386656983017e-09,7.29984474645562e-08,3.505219337966992e-05,6.718152505413856e-08,4.4397901888260095e-08,2.4504093332211598e-08,2.21853746484868e-09,5.118431154471637e-08
priorregion1_spot_28,2.154732203483581,5.181993190106482e-09,6.003360848438888e-08,9.041782220720054e-08,6.915199968204888e-08,1.5494723584197346e-07,1.247635772472222e-07,4.629329186656151e-08,3.7727590118663566e-08,1.0986021301562233e-07,2.79532585967246e-09,3.872182414710324e-08,3.9436627830014005e-08,1.9822850774176005e-07,5.609380213655869e-08,2.989689491528225e-08,8.605998846888952e-09,6.315986844640521e-08
