,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,3.2627119850303646e-08,1.6673542457823486e-08,5.5264741604332826e-06,0.25510520935058595,4.584165731102985e-06,0.009443040192127229,4.190925551483816e-06,4.549784284790804e-06,0.15358306393027304,3.202903030796733e-07,1.1906065200406602e-08,6.286768325480807e-06,1.5937910724517226e-08,2.282108357576362e-06,1.6911886717707604e-07,3.114653580382765e-07,3.5870804548920894e-09,1.4226533266992193e-07
priorregion1_spot_2,2.5244469092911003e-08,6.602148783230179e-09,9.766630546437227e-06,5.025824589210971e-06,1.6358681818928745e-06,2.8708234708574315e-06,1.4126400355962692e-05,0.027946981508284806,0.6550221085548401,5.889167145056719e-08,1.0325944266309506e-09,2.5854485699028377e-07,4.568950306982345e-09,8.053536610930223e-08,2.6519900764299106e-08,1.8653266931067947e-08,4.8309179989658454e-09,3.418994243276075e-08
priorregion1_spot_3,4.950083578592057e-08,7.001339663581518e-09,3.3049603729296003e-07,0.052956827171146865,7.380051624750194e-06,3.15353620408132e-06,3.8828598150075775e-07,1.8874848706218472e-06,0.47632045000791545,1.4338288778503738e-07,1.188481468794578e-09,0.04883335586637259,4.442836298856889e-09,1.220975451587947e-06,1.8070154581550923e-07,3.502886400497119e-07,6.415670972259592e-09,4.7277131898226804e-08
priorregion1_spot_4,3.612100059058321e-08,6.014508158180832e-09,2.462309112161165e-06,0.4454745382070541,5.859562315890799e-06,1.215781235259783e-05,9.585482030161075e-06,2.2680339316139e-05,0.5221732884645462,8.390862547003052e-08,1.6308252470675911e-09,9.129918225880829e-06,7.0189795309261175e-09,9.260914850983682e-07,5.122100823484744e-08,2.2241135795297852e-07,7.736041196526601e-10,2.272508696776754e-08
priorregion1_spot_5,2.6801582464486273e-08,1.4803118419948193e-08,2.7993742264698087e-06,0.33269446045160295,7.380506781373697e-06,3.7714232917096526e-06,1.6044533276726723e-05,7.606178478454241e-05,0.4841059476137161,1.3656755584179336e-06,4.017916088727703e-09,7.439593287017488e-06,7.49678296330103e-08,7.456336902578186e-07,5.914698760989267e-07,3.3234463501230496e-07,2.4922802488447365e-09,9.927165422141116e-07
priorregion1_spot_6,5.544572179161378e-08,6.723281065212916e-09,3.798233638008242e-06,0.3321720317006111,1.235534646184533e-05,1.884439088826184e-05,3.39008831360843e-05,1.2441570333976415e-05,0.37181390523910524,9.852834992329917e-08,3.482899746387602e-09,0.002056270418688655,4.092281691292499e-09,6.488433797358085e-07,1.4495171711814693e-07,1.4787260198545483e-07,1.7870765312011374e-09,5.916322241006357e-08
priorregion1_spot_7,9.063874806258809e-08,1.635504700558954e-08,2.5142622916973782e-06,0.13281771764159203,5.445586793939583e-05,1.2849705353801256e-05,0.05739742126315832,2.442207933199825e-05,0.415624888241291,4.5942747988192424e-07,6.124609619462263e-09,2.4324583046109185e-05,6.376741694680278e-08,1.0867094033528701e-06,7.068871454976034e-05,5.144417343672103e-07,4.129056652146802e-09,6.753617128651969e-07
priorregion1_spot_8,2.6878328807100614e-08,3.808922532932968e-09,8.31635989015922e-06,0.35623647123575214,7.0265808517433475e-06,6.004383908475574e-06,3.826672691502608e-05,0.016797280218452216,0.23830381184816363,2.535389413083067e-07,2.5975722461879514e-09,2.383423247920291e-06,5.265001368215395e-09,3.9211886644352494e-07,7.463784555739039e-07,1.4367828171657493e-07,9.55350920595066e-10,5.327944965216602e-08
priorregion1_spot_9,1.8023915515641417e-08,6.0345744623546695e-09,0.06678278818726541,0.293004535138607,2.9852796433260665e-05,2.0077837348253524e-06,4.170849024376367e-06,0.0009635316499043257,0.46170314848423005,7.777727546454118e-08,2.114434871636206e-09,1.6738631074986187e-06,4.406311049365287e-09,2.632236729027682e-07,1.1800218047142154e-07,2.2320693346955525e-07,5.196024305265113e-10,7.818862997055476e-08
priorregion1_spot_10,4.0795950617678045e-08,2.6212167214545446e-09,9.942409087670969e-06,0.057605746574699884,1.755791718096589e-05,1.663176526562893e-05,0.020180696342140435,2.4567222317273264e-05,0.409946870803833,3.257776896248288e-07,4.078037263433032e-09,1.9243763176746144e-06,6.4621202611192535e-09,1.6471787844807295e-07,2.598042243562304e-07,1.7213823184647483e-07,1.106641767112393e-09,1.1790088265684066e-07
