,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,3.117092806093069e-08,1.3148905242399426e-09,1.809451026701936e-06,0.9313915699720382,8.306811241709511e-06,0.022497270349413158,4.224473786962335e-06,3.029925801456557e-06,2.2175474555297114e-06,3.260637981838954e-07,2.125453002488342e-09,3.5595474855654175e-06,4.159620714538903e-09,2.784841308312025e-06,9.984501296855796e-08,3.79386636950585e-07,3.947015136951393e-09,1.6609990609595117e-07
priorregion1_spot_2,2.845840796794619e-07,2.079867504889421e-08,3.163818273606012e-05,0.5407337337732315,0.00010723258055804762,0.004560399218462408,4.697947806562297e-05,2.0151696753600847e-05,8.32087889648392e-06,3.436504499632065e-07,7.055481687778809e-09,9.860750142252073e-05,8.523149190864389e-08,7.229340508274618e-06,1.2066433967561353e-07,8.949228487153961e-07,0.11905317455530166,3.2784634385052414e-07
priorregion1_spot_3,4.468705441240673e-07,9.55859437823392e-08,5.727890875277808e-05,0.43621315360069274,7.132550745154731e-05,0.04775754529982805,6.07143960223766e-05,0.029980313219130042,0.013714619539678096,6.371878185973401e-07,1.0009579618497356e-07,9.856737815425732e-05,3.17856303055919e-08,3.976620462253778e-06,5.381433680895498e-07,7.264573895326976e-07,0.11959608867764472,1.8081508699197001e-07
priorregion1_spot_4,0.006172100314870477,4.7036534311928337e-08,0.00012359189859125763,0.7843842506408691,0.0001495480893936474,1.53150079313491e-05,1.6015168421290584e-05,0.03473324533551932,2.5277914937760217e-05,2.848511527986375e-07,8.602357830511665e-08,0.0015611599606927483,0.000285237145726569,8.527564068572246e-06,3.474110840784306e-07,8.362081416635194e-07,0.24786281362175944,2.3985531640846606e-07
priorregion1_spot_5,1.8882135393027967e-07,1.0982881258314592e-05,2.364679476158926e-05,0.478851518034935,5.1034270836680665e-05,1.5493863338633672e-05,7.242193669299013e-06,0.034644275158643725,2.0780676277354362e-05,5.124689181457143e-07,3.0468486289514377e-09,6.116694567026572e-05,3.4492847511558015e-08,0.0003203855885658413,4.169015383581609e-07,1.005253989205812e-06,0.0909579649567604,2.2292843979698775e-07
priorregion1_spot_6,2.6964382141159148e-05,8.408985831920291e-06,0.007604713644832372,0.7256279736757278,0.10417498350143432,0.00012829677652916873,3.945636071875925e-05,0.00010135557749890722,4.4094589065934996e-05,8.781566151583319e-07,1.465655854460124e-08,0.00498725159559399,2.1573982067479847e-07,1.6656062416586793e-05,3.5049070277182184e-07,2.2711456153956535e-06,0.12296844646334648,3.910923851435655e-07
priorregion1_spot_7,5.4365759716290544e-08,5.6516569646447585e-09,8.256063447333873e-05,0.6642218768596649,9.74197049799841e-05,0.028355075325816867,0.013231369061395526,4.743510417029029e-05,0.0002479991700965911,3.786341338241073e-07,4.1802850514471855e-09,2.6282509588781976e-05,1.045419253387081e-08,4.672175282394164e-06,2.6343054599919923e-07,6.486332665645022e-07,4.9173524585555135e-09,1.3706387846923465e-07
priorregion1_spot_8,5.5592381187352655e-08,3.662358576406178e-08,0.018503557424992323,0.5148224204778672,0.00022347658741637134,0.03667313028126955,1.2942114835823306e-05,9.033782662299928e-05,8.513556967955084e-05,1.2782419901213872e-06,2.6842449263320136e-09,0.00020731260810862294,8.181162325371361e-09,1.3725291239552461e-06,5.647230182148633e-07,3.4794992984643616e-07,6.36965684641666e-09,1.211363702680046e-07
priorregion1_spot_9,0.0002349267073441297,2.036143103012478e-08,0.07404634281992913,0.7602189689874649,0.11725175194442272,0.0001420700784365181,1.302700939049828e-05,0.0013928590633440763,5.858462736796355e-05,1.0020630043072743e-06,2.0227604569100778e-08,5.745705202571117e-05,6.919632618007656e-08,9.769797943590675e-05,1.0567614481260534e-06,0.005917675816453994,0.08840728886425495,1.0531800171520445e-06
priorregion1_spot_10,8.49298999128223e-08,5.750946474591956e-09,1.5445678229752957e-06,0.5036056578159332,6.826369997270377e-07,1.1589943369472167e-06,4.904046249976091e-07,1.1400725725252417e-06,1.2081668216978868e-07,6.659018225718683e-08,1.1123428733661456e-09,5.614082994043202e-07,5.156406412964999e-09,7.610583061534727e-08,5.394683011417101e-08,2.2922695830374097e-08,0.10870383232831955,1.4295971029198996e-08
priorregion1_spot_11,6.545710959926509e-08,5.874689645857245e-09,2.3584153586853064e-05,1.0187019526958465,0.00010524370227358303,0.061484113708138464,3.121535783066065e-05,3.0499468084599358e-05,1.8692086723604006e-05,1.5724040792974848e-06,2.2939452826165056e-08,7.143818329495844e-05,1.560343598612235e-05,1.542608163163095e-06,8.957773616202759e-07,6.739959246715444e-07,4.216669591272648e-09,2.7784466851699106e-07
priorregion1_spot_12,4.682089183916105e-07,6.46959495753663e-08,0.037963388860225676,0.5109806150197983,0.06693170331418515,0.023566054180264473,0.00017941720652743244,8.673378288222011e-05,0.026767586544156074,1.2712176896911843e-06,6.552982263485773e-08,7.42679007089464e-05,0.00025513551154290334,1.9063714989897563e-05,4.750114726448374e-07,1.6999127126382522e-06,0.0817131470888853,2.4177341089171024e-07
priorregion1_spot_13,7.573933089588537e-08,1.2422411266310717e-09,0.039828657358884814,0.8879541397094727,2.1572993591689738e-05,5.145742647982843e-06,9.640271218813724e-06,2.912030431616586e-05,6.099675283621764e-06,2.364814058353204e-07,6.289178289264897e-09,0.012893126113340259,9.768542863497489e-09,7.167681104647273e-07,7.467025824325902e-08,3.3684199394201644e-07,8.624466074635962e-09,1.4102524303893915e-07
priorregion1_spot_14,2.0900894437403402e-08,2.4253472785673587e-09,0.019722332991659642,0.24194231256842613,0.05647306516766548,2.8764995931851445e-05,7.226391312542546e-06,6.299252854660153e-05,0.006745709758251906,5.508913176299757e-07,4.148198007314363e-09,2.8645341899391497e-05,5.385845058825112e-09,3.1356295266959933e-06,2.520005310202578e-07,6.341385471841932e-07,6.150549647365721e-09,6.412239166309065e-08
priorregion1_spot_15,4.617566826681242e-08,1.367626373260933e-09,4.0166564332366764e-07,0.4327796339988708,4.6242961815323724e-07,4.7413613515345796e-07,1.4345633161383376e-07,3.606409705980696e-07,1.3172250774573514e-07,9.728882766069092e-09,1.086672485328677e-09,2.1135267402883076e-07,1.0917713955116428e-09,2.807878400901132e-08,6.604841207291656e-09,1.3556665123815037e-08,5.020678345291075e-10,1.7508661276366412e-08
priorregion1_spot_16,1.37669995581291e-07,3.067872089701496e-09,1.7493883024144453e-05,0.7775963455438614,0.043803627043962484,0.03499971646815538,2.5153389469778634e-05,4.5783166206092575e-05,7.616440998390318e-05,2.454863583523093e-07,4.786723595273656e-09,5.202900774747833e-06,6.654688644580633e-09,1.0393560330612674e-06,1.4469591533838865e-07,1.927876859042499e-07,1.275873757755619e-08,7.863008946173978e-08
priorregion1_spot_17,2.766784305663351e-07,1.6227076855557245e-07,1.6238680564129025e-05,0.6703529387712478,4.194667981209932e-05,0.0004472981323488057,2.9302658276719743e-05,8.792052540229633e-06,1.0847447401829416e-05,3.1990642668233704e-07,7.149821223961796e-09,0.009729784214869142,3.1769999623065818e-06,8.204790628951742e-06,1.1164937561147782e-07,3.1864172171935935e-07,0.16549571901559829,1.2171274903494124e-07
priorregion1_spot_18,9.703716614239966e-07,1.8362468523491775e-08,2.1795392785861623e-05,0.4179726108908653,8.735003393667285e-06,1.935749369295081e-05,7.029076482467645e-06,8.356014814125955e-06,3.646648269750585e-06,4.0107743330963786e-07,6.619294312670832e-09,5.362666684050055e-06,3.1732397154371483e-08,0.005029112123884261,6.699468428905675e-07,5.306934895088488e-07,0.15690203309059142,1.1979403637951694e-07
priorregion1_spot_19,7.215481474531772e-08,7.620960795762244e-09,0.07565496638417243,0.5244183987379074,0.1858079291880131,5.4940739209996545e-05,1.569707492308226e-05,0.00035563108103815467,0.023356766626238822,2.7240027549169095e-07,6.525003048984957e-09,2.064113114101929e-05,7.691533365772329e-09,2.7598574433795876e-06,2.838295543483582e-07,6.519720130881978e-07,1.066857304721225e-08,1.776837322609026e-07
priorregion1_spot_20,1.73656296453828e-07,1.9105354631676622e-08,1.680067214238079e-06,0.7872810631990432,3.721136351941823e-06,5.7886004469764885e-06,3.1451531754100872e-06,2.700404024835734e-06,5.726410279294214e-07,7.23910464017763e-08,1.8224811992872959e-09,3.908566441168659e-06,5.563473259861951e-09,2.545204367265797e-07,1.1907726111815009e-07,1.3296766709913754e-07,3.8280376424282286e-09,6.704859032424793e-08
priorregion1_spot_21,1.3682596431863205e-06,9.07498471924839e-09,7.3853680078173065e-06,0.26820158064365385,0.00010875742118514609,3.789916481764521e-05,4.474150300666224e-05,5.128411576151848e-05,8.12441235211736e-06,1.43921991480056e-07,4.821515120490005e-09,2.587173939900822e-05,0.0004456813228898682,6.365138716546425e-07,3.501703830011138e-07,0.0001728821203869302,0.12856786027550698,1.4330012305663335e-07
priorregion1_spot_22,5.792562536299783e-08,3.578598972708847e-09,0.06594892702996731,0.6607867121696472,0.16270197853446008,0.027328754588961602,3.993820828327444e-05,4.988375203538453e-05,2.3934399087011114e-05,3.5820020656274214e-07,4.880718917910087e-09,4.376523520477349e-05,1.4438576778630365e-08,0.014001200953498483,1.4940153647557963e-07,6.595904807227271e-07,5.918360268530876e-09,1.1270664224127815e-07
priorregion1_spot_23,4.4088500672501145e-08,8.192533318407413e-09,0.022040183283388613,0.3496528178453446,0.08847211077809335,4.4664851702691526e-05,1.721669386824942e-05,0.05006587672978639,3.762812157219742e-05,6.106826913310215e-05,4.1845236609106e-09,2.1060051676613514e-05,9.928215005672314e-09,1.7915106855070918e-05,4.422561164574291e-06,4.994793215473692e-07,6.943948904769572e-09,3.902169353864338e-07
priorregion1_spot_24,9.921133203860681e-09,2.7698334070791473e-09,1.5380662080133334e-05,0.2881918251514435,0.04734217934310436,0.013783718133345247,7.452482736880483e-06,9.280971562475316e-06,0.02639537286013365,2.2283745622075916e-07,6.7129203751292736e-09,1.673848129257749e-06,3.8374275757036e-09,2.681008629679127e-06,1.0743642206989536e-07,3.970706075051567e-07,2.8871633417359996e-09,7.150691985202685e-08
priorregion1_spot_25,4.1486380837341134e-07,0.005857421364635229,9.722782488097437e-05,0.3157165333628655,2.1601903335977115e-05,1.6159960614459125e-05,9.14114802981203e-06,2.0186828533041992e-05,1.4122910897640395e-05,4.417712645476968e-07,1.2541697724799408e-08,0.022212000656872986,2.8774074621651383e-06,1.2143307401402126e-06,3.003385245392565e-07,1.3667925941263094e-06,0.416203972697258,1.9628921776870814e-07
priorregion1_spot_26,3.100148278463166e-05,1.0208941803035999e-09,3.921508579196598e-07,0.6938203543424606,6.364940674075115e-07,3.612139187225694e-06,6.907923904009294e-07,4.841563793434034e-07,9.958997964076844e-08,8.928165335930771e-08,1.7189686229990289e-09,2.5528588736278835e-07,0.00018213178991572932,2.353195732496261e-07,1.4518463808954608e-08,5.1085985752763464e-08,1.3111657448661163e-08,1.889848002534223e-08
priorregion1_spot_27,1.314433752952482e-07,3.2411276151833594e-08,0.00010592227918095888,0.5306641310453415,0.00036181602772558105,4.379448637337191e-05,0.0002983840648084879,6.297963700490073e-05,2.6581292604532792e-05,2.6794597118851016e-07,3.0088348257351073e-09,2.030072164416197e-05,6.233454587345477e-05,2.6838982307708648e-06,1.2964682483129764e-07,7.670163370221418e-07,0.17299405336380005,4.5358392064542846e-08
priorregion1_spot_28,4.4102592866579474e-08,7.989261741059295e-09,1.4839075311101625e-05,0.9443627327680588,5.6641884839336853e-05,0.05881851352751255,6.150156405055895e-05,2.2702331898472038e-05,8.919047104427591e-06,1.3833129415274927e-07,1.2969044393962294e-09,1.6599675655015746e-05,9.570682379944629e-09,1.0818632347309177e-06,9.490876067275168e-08,4.209929656440182e-07,2.059238612961423e-09,6.281604427726962e-08
priorregion1_spot_29,0.0011208109848666937,3.4204988514829894e-05,2.039132195932325e-05,0.9707821667194366,7.34247179934755e-05,0.05378944501280784,4.241020524204942e-05,1.2485514616855653e-05,2.8946615771019424e-06,1.171138563904606e-06,5.793860102798477e-09,1.2473017750380678e-05,3.238342269895611e-08,2.326981223177427e-06,2.3668871733661946e-07,6.51188258871116e-07,7.1937506396224655e-09,9.096300232158684e-07
priorregion1_spot_30,6.9626223675456345e-09,4.79110202900035e-10,3.918343921327505e-07,0.45401566624641415,1.1342752713972005e-06,2.883506817852322e-06,6.33350768453056e-07,4.013324840457244e-07,1.466872518562923e-07,5.244232692547257e-08,2.23686707379045e-08,6.872463643503578e-07,1.3635897355701588e-09,6.790415454815958e-07,1.4996253838717167e-08,3.409890290129169e-08,5.145174397647168e-10,8.730593314965064e-08
priorregion1_spot_31,9.558696461908766e-07,1.2182116370240692e-05,6.433834787458182e-05,0.8127622157335281,0.03721418026834727,4.285918566893088e-05,5.126843389007263e-05,0.010669485246762632,6.0694856074405834e-05,1.4947732154269035e-06,3.0596491740197965e-08,4.8556531874055514e-05,4.085493365835192e-08,0.0048916753847152,2.9315002279872714e-06,3.17534532996433e-06,0.11963368728756904,6.236361571154703e-07
priorregion1_spot_32,8.200526870894011e-08,4.821789367781548e-09,0.05497236084192991,0.5082695454359055,0.12327359952032567,0.00011747053831641098,1.065529168045032e-05,3.0135150609567063e-05,1.998182679017191e-05,5.496928253023727e-07,3.123980774066837e-09,0.01994573846459389,1.4687409066027611e-05,6.8792470301559666e-06,3.299250423083323e-07,7.355992494240129e-07,5.6256712177571446e-09,9.120944142182453e-08
priorregion1_spot_33,4.917277873772719e-08,5.708694028605521e-09,3.6566444759955626e-05,0.6166364461183549,0.09459474459290504,0.09824145883321762,9.586873238731641e-06,3.152156277792529e-05,3.2590076443739235e-05,1.7163973780043308e-07,2.747403893277323e-09,1.889992990982137e-05,1.182705244850979e-08,9.388521630171455e-06,1.3208255538188494e-07,1.0720785780904408e-06,8.380642846361754e-09,1.633760042807353e-07
priorregion1_spot_34,1.1793890912770167e-07,2.8113161647524977e-07,0.07178267687559128,0.40627870112657544,0.08667347729206085,4.733475325338077e-05,3.9712323086860124e-05,4.481485357246129e-05,0.02711220197379589,6.357149715086053e-07,1.0159456120817368e-08,0.001076815353007987,0.0001325715747952927,3.860552726564493e-06,6.319004654642413e-07,2.068228343432566e-06,0.15382959991693496,3.9800869302553113e-07
priorregion1_spot_35,4.773155680481978e-07,5.788610146773011e-09,0.035912598855793475,0.46186715811491014,0.047468443773686884,8.235919995058794e-05,7.438357829414599e-06,1.9263940430391813e-05,7.191467957454734e-05,1.419718223871769e-07,2.0378329868009362e-08,1.8145750436815435e-05,1.0628064956108574e-05,4.239470422362501e-06,1.410210558105973e-07,7.913791961300375e-07,2.9829222758515078e-09,1.0943387849238207e-07
priorregion1_spot_36,9.325230587720057e-09,1.6411300929330965e-09,3.02867570098897e-06,0.84838525056839,4.316723370720866e-05,9.945972669811453e-06,6.0563181023098884e-06,5.359737383514585e-06,2.321057013432437e-06,6.990993917099786e-08,1.3039612500875818e-09,0.0019719679607078434,3.4304473151003383e-09,2.1673854917025895e-06,3.005500701647179e-07,2.2518257409842592e-07,1.837816293592809e-09,1.3709522548310815e-07
priorregion1_spot_37,0.00017432482927688399,2.782636450149312e-08,9.905351871566381e-05,0.6110970884561538,2.8006409684167015e-05,0.04042349997907877,4.306923005970021e-06,9.319054925072125e-06,9.416281500307379e-06,4.1655411706642555e-07,4.609356629714512e-09,5.4324131997418594e-05,2.3118113361420002e-07,0.0002809034878737293,7.24110020655644e-07,1.7147688083696268e-06,0.1702868938446045,1.064979284137735e-06
priorregion1_spot_38,4.8569850719104584e-08,2.374488494716332e-09,0.00021735282425652258,0.7615473926067352,0.09559359550476074,1.3106327060086189e-05,8.25711504148785e-06,0.03498584944754839,8.183152976926068e-06,2.333083422456639e-07,2.5522224667007266e-09,0.02169075757265091,1.3350371341758206e-08,5.671521626027242e-06,5.191304325080637e-07,6.998143959435766e-07,6.981462119526327e-09,1.549110102416762e-07
priorregion1_spot_39,2.4717450397560013e-08,1.0447875509189686e-09,2.6623172288964273e-05,0.5570779383182526,0.22406172230839727,0.14640538319945334,6.245552981454239e-06,1.0052788411485382e-05,0.002020064741373062,8.545900804790563e-08,4.391771057932204e-09,5.510878872883041e-06,4.5496354683649546e-09,3.5985281670036784e-06,1.2303892660270321e-07,4.892064652040063e-07,6.276170672059322e-09,4.31487151786314e-08
priorregion1_spot_40,1.197249531514899e-07,3.954191688535502e-05,6.3630921886215224e-06,0.791521430015564,2.0276343730074586e-05,0.03286142870783806,2.6644859281077513e-05,1.4284565304478747e-05,4.8636328301654435e-06,1.1222497505514185e-06,3.5212537552453685e-09,0.0004258710614521988,1.4691809235856113e-08,2.0069060064997755e-05,1.5266295065430314e-06,7.75415259113288e-07,4.5815526261705484e-09,9.269235334841142e-07
priorregion1_spot_41,9.506420983740327e-09,3.850328322840824e-09,6.925543380020826e-06,1.0360293865203858,5.23661356055527e-06,1.0466523826835328e-05,3.4217574693684583e-06,1.5256760343618226e-05,2.8070836719962246e-06,0.0005499447492184117,1.268222575845357e-07,8.834554591885535e-06,6.377646322164312e-09,2.1223036037554265e-05,5.05418049101536e-07,2.681549403860117e-07,1.7767556759196168e-08,1.3249315600205594e-07
