,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,0.055571439862251285,2.054421042174681e-08,8.009815064724535e-06,9.763864795786504e-07,7.171463789745758e-06,7.928440072646482e-06,0.00014520995755447076,0.00010195880859100726,0.00011525280642672442,2.244920131033723e-06,8.325053606483835e-08,1.3901371812607978e-05,1.1839861273765564,2.1147576717339692e-06,4.115731667297951e-06,1.1702723270445858e-06,4.599101686153518e-08,9.051312929386768e-07
priorregion1_spot_2,0.10972142331302165,2.9753445041080795e-08,1.698663913884957e-06,3.340141961416521e-06,4.534020808932838e-06,2.764888495221385e-06,0.22099131271243097,7.908843798531962e-07,6.440571439725319e-07,1.0259893542752253e-06,5.021199500632178e-09,2.133648467861349e-06,0.6298869162797929,3.470909746283724e-07,1.5457021120823814e-07,2.508510547727383e-07,4.4704105661708125e-08,1.285542865048228e-07
priorregion1_spot_3,0.2332782432436943,1.3564260870069234e-08,3.6670635807922734e-07,3.0998163822459903e-07,4.651415252965308e-07,4.54741021371774e-07,0.0551054073497653,5.610130045852202e-07,2.1793109183931847e-07,7.283516936240632e-08,2.2295985835363296e-09,6.32732479743936e-07,0.44227245450019836,1.0323808794510115e-07,1.5832866839815552e-08,7.765005172188921e-08,1.2592413423107018e-08,3.201286240539503e-08
priorregion1_spot_4,0.6891936928033828,1.1785607556547009e-08,2.8647206136156455e-07,3.0103954031801553e-07,2.1795222892251332e-06,2.42295310499685e-06,3.9866929455456554e-07,3.449413185308004e-07,6.897535087091456e-07,1.34667483564499e-07,5.258317448131322e-09,3.960166026217849e-07,0.7821924984455109,8.101084887357502e-07,7.18626335327599e-08,1.872775598599219e-07,1.8894898623500465e-08,2.1515500137070376e-07
priorregion1_spot_5,1.3092923200019869e-05,2.9089112452140856e-09,2.202412483498506e-08,1.9418825747408165e-08,4.569870935000609e-08,3.522899572061534e-08,6.085816046663696e-08,1.704527177182058e-08,9.923949662038467e-09,1.5271740672062605e-08,4.489720173417311e-09,6.116064014349832e-07,1.394483321905136,2.355609156623473e-08,1.5399364095003422e-08,1.3385173147639763e-08,7.111636186891701e-05,2.0045980342331406e-08
priorregion1_spot_6,0.45196761935949326,3.2595805277146895e-09,1.9449090942202927e-07,1.0276207660808724e-06,8.766016094341468e-07,8.387323362057942e-07,7.712204620702324e-07,1.6403998017722188e-07,4.64740706718203e-07,0.0001801837563107256,3.047647989529168e-09,2.751572105808009e-06,0.49261644929647447,7.9348307338023e-07,2.2857886747829072e-07,2.7945396681161587e-07,2.3670619597737646e-08,3.32849003825686e-07
priorregion1_spot_7,0.08424706533551216,3.441743405829811e-08,6.945054138896011e-07,6.378854322974803e-07,1.3320194739208092e-06,0.00030180740868672733,7.221157784442767e-06,1.6295224099849292e-06,8.017098843993154e-06,8.256681184093395e-07,8.413564849263367e-08,2.0822435180889444e-05,1.2952131152153015,1.9100991539744428e-05,1.5091261388988646e-06,1.298932852478174e-06,3.664925340984837e-08,4.518207879300462e-06
priorregion1_spot_8,0.21776333078742027,2.082392093427643e-07,2.447620599923539e-05,2.9742493211415425e-06,9.222631933880621e-06,6.753610682608269e-06,8.424746056334698e-06,2.9378161343629472e-05,0.009822724899277092,2.675703744898783e-05,2.5077111676097277e-08,5.6121388479368764e-05,1.336948537826538,8.163972506736172e-06,5.33532024746819e-06,3.883447288899333e-06,3.417693150709056e-07,7.70744175042637e-06
priorregion1_spot_9,0.025181103497743607,1.1944321354206978e-08,1.5761020932814065e-07,4.0462300887611507e-07,1.7196242993122726e-06,4.74587538974447e-06,2.0944968468938898e-06,3.3221963491314455e-07,5.472487259794434e-07,3.945503806335183e-07,1.2487751313017273e-07,3.820648521468684e-06,0.8734618186950683,1.4514224062622817e-07,1.4602533582319666e-07,9.22630839284011e-08,4.2108155469122725e-07,1.0924719191507393e-07
priorregion1_spot_10,0.11407256461679936,1.782895671098572e-08,1.5238061507716343e-06,5.142128628676801e-07,6.965140300962959e-07,6.251329000406259e-06,8.290141437328203e-07,1.2711049919289508e-06,0.006869965582154691,2.988516143886954e-07,1.3048470393073332e-08,2.13534574413643e-06,1.1500045418739318,7.46989604749615e-07,5.237864939999781e-07,2.7447242985090274e-07,6.02744865574323e-08,2.1482513332671262e-07
