	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	0.9999988	1.1920768e-06	2.7372765e-08	8.664063e-09	1.7692312e-08	1.08877725e-08	8.130523e-09	6.9595933e-09
priorregion1_spot_2	0.91084635	0.075270206	5.176212e-07	6.279845e-08	5.6218195e-08	0.00454305	0.0024971713	0.0068425867
priorregion1_spot_3	0.86953074	0.09310115	0.02881462	2.8782045e-08	3.005189e-08	7.356071e-08	0.008553486	2.2857135e-08
priorregion1_spot_4	0.879855	0.10146529	0.011402298	9.245746e-09	3.603011e-08	3.320332e-08	0.006319453	0.00095781253
priorregion1_spot_5	0.8638542	0.058940277	0.034139015	1.8163021e-07	0.036477983	2.866762e-08	0.00658837	2.2693555e-08
priorregion1_spot_6	0.9014091	0.046667136	0.013351731	1.2526491e-08	2.7301036e-08	4.00636e-08	0.029519092	0.009052874
priorregion1_spot_7	0.8563705	0.09249347	0.030693248	0.0076656877	0.0127771385	3.8205226e-08	1.0852787e-08	2.7476167e-08
priorregion1_spot_8	0.8846538	0.07614608	0.03431311	0.0016310221	1.4888797e-08	6.52605e-08	0.0032559193	2.4982356e-08
priorregion1_spot_9	0.8268314	0.083880015	6.633921e-08	8.356543e-09	0.089288376	2.0874133e-08	6.5261894e-08	9.02662e-09
priorregion1_spot_10	0.83433926	0.07477667	0.08409057	1.6433825e-08	8.258011e-09	0.0012582247	1.0678472e-06	0.005534223
priorregion1_spot_11	0.9149655	0.048517197	4.7179134e-07	1.0713081e-08	0.032281753	0.004235012	1.4105505e-08	6.9078543e-09
priorregion1_spot_12	0.8631835	0.10893477	0.027881522	2.3356355e-08	6.815989e-08	6.004379e-08	1.6197822e-08	1.9075708e-08
priorregion1_spot_13	0.8265577	0.07915296	0.03939101	3.7461493e-08	0.0035576895	1.16701415e-07	0.051340245	2.4448784e-07
priorregion1_spot_14	0.9128452	0.063570395	5.073586e-06	0.023579296	1.6873967e-08	1.121837e-08	9.928299e-08	4.923012e-09
priorregion1_spot_15	0.89114237	0.07790077	0.015406967	0.0155499065	1.9534811e-08	6.726746e-09	1.0553306e-08	2.7359823e-09
priorregion1_spot_16	0.74446803	0.049917836	4.8651186e-06	1.6197326e-08	0.19126485	0.014344349	1.5963266e-08	1.2846041e-08
priorregion1_spot_17	0.90044177	0.092884	2.2605772e-07	7.688059e-09	0.0026477524	1.5517113e-08	0.0025229724	0.0015033016
priorregion1_spot_18	0.9532332	0.032073695	2.965214e-07	1.0070854e-08	9.199678e-09	1.8185958e-08	0.01469285	4.299546e-09
priorregion1_spot_19	0.7539234	0.12016781	0.023664296	1.2961962e-08	0.09030836	5.847817e-09	1.3805082e-08	0.011936156
