	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	1.0053253e-06	8.8894546e-07	0.99998987	2.1992812e-06	1.310375e-06	2.6073328e-06	9.0656823e-07	1.1952841e-06
priorregion1_spot_2	0.017571468	0.06330957	0.89196855	4.5112537e-07	0.027149947	2.7712154e-08	4.760716e-08	1.2188724e-08
priorregion1_spot_3	1.7665735e-07	1.4438926e-07	0.99999845	2.9121426e-07	4.5500138e-07	2.032557e-07	1.1359769e-07	1.8580283e-07
priorregion1_spot_4	4.1641197e-06	0.52020144	0.47979417	5.3261765e-08	3.3944875e-08	2.8160382e-08	4.177441e-08	1.3765781e-08
priorregion1_spot_5	1.0435484e-07	7.669188e-08	0.9999993	1.8041166e-07	7.510008e-08	8.95449e-08	7.993272e-08	1.287282e-07
priorregion1_spot_6	6.3268743e-07	0.14046738	0.8595315	1.7939911e-07	1.1064995e-07	9.799849e-08	9.935794e-08	6.246188e-08
priorregion1_spot_7	0.015482902	0.14454404	0.8399726	1.2275886e-07	1.7019637e-07	5.531753e-08	8.4257984e-08	4.2507956e-08
priorregion1_spot_8	6.577561e-08	1.1001329e-07	0.99999946	1.01494486e-07	5.9427183e-08	4.6605894e-08	6.626716e-08	3.09798e-08
priorregion1_spot_9	2.077668e-07	1.3212886e-07	0.99999917	1.6976777e-07	4.884257e-08	5.9883924e-08	1.0987538e-07	1.032743e-07
priorregion1_spot_10	1.9571901e-07	1.4696879e-07	0.72478205	1.6164248e-06	0.25728312	2.4788972e-07	0.017932307	2.2206986e-07
priorregion1_spot_11	4.2439393e-07	0.09175662	0.9082423	1.2756504e-07	2.8120047e-07	5.093044e-08	2.1672166e-07	4.6299874e-08
priorregion1_spot_12	0.017472185	1.978539e-07	0.98252714	1.6018086e-07	6.224288e-08	1.320309e-07	4.8310376e-08	2.2168004e-08
priorregion1_spot_13	1.602878e-07	1.0593547e-07	0.99999964	7.32966e-08	2.6436387e-08	2.8166063e-08	3.8801485e-08	2.715742e-08
