	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	2.0938325e-05	0.7716636	1.4121846e-06	0.14205688	0.077359274	2.6363987e-08	0.008897785	1.7357586e-08
priorregion1_spot_2	1.891463e-06	0.5136896	9.726306e-08	3.538667e-09	0.044631127	7.103234e-09	0.4416768	4.330561e-07
priorregion1_spot_3	0.00347852	0.1888589	1.6977485e-07	0.10560021	1.9516723e-07	3.0808444e-08	0.14269568	0.5593663
priorregion1_spot_4	9.848826e-09	5.3840243e-09	2.2930298e-08	1.5210361e-08	0.07201681	1.2760785e-08	0.8906189	0.03736421
priorregion1_spot_5	3.240329e-08	0.001922628	2.5196142e-08	0.02341315	0.012941215	1.5644115e-08	0.084353656	0.8773693
priorregion1_spot_6	0.0046197395	0.6189876	2.3642401e-07	0.31538048	0.06016333	1.5301937e-07	2.2459176e-08	0.0008484886
priorregion1_spot_7	3.625082e-08	0.007991848	5.7930178e-05	0.00018963532	0.037468314	2.7550394e-08	0.02889284	0.92539936
priorregion1_spot_8	4.1636224e-07	0.11881373	2.7537482e-07	0.13866223	3.841097e-05	1.6044925e-08	0.00054829416	0.7419366
priorregion1_spot_9	0.040484495	0.5512455	0.022090493	0.09540766	0.019560387	1.8624862e-08	6.259923e-08	0.27121136
priorregion1_spot_10	0.022776917	0.69450474	1.4443422e-07	0.0048140674	0.0057714307	1.3724621e-08	0.269555	0.0025777337
priorregion1_spot_11	5.563543e-07	0.2177812	2.6448953e-07	1.7442815e-08	1.5134463e-08	4.0769642e-08	0.782218	1.24715305e-08
priorregion1_spot_12	0.008193727	0.29037234	3.6501245e-08	9.531141e-09	0.10879484	2.202798e-08	0.5926391	1.7700403e-08
priorregion1_spot_13	0.0051451214	0.4457105	1.01694994e-07	9.83301e-09	0.08323491	2.2303661e-08	0.15610054	0.30980882
priorregion1_spot_14	1.3838521e-06	0.73864377	0.0023019076	8.241052e-09	0.017778428	5.0470117e-09	0.13602215	0.10525231
priorregion1_spot_15	1.7832437e-07	0.07502929	5.6366854e-08	0.14148894	0.0011903375	1.8564473e-08	0.065960325	0.7163309
priorregion1_spot_16	0.037668403	0.7176639	9.8992686e-08	1.373891e-08	0.0044079972	1.5662474e-08	5.0152117e-08	0.24025953
priorregion1_spot_17	1.3222456e-06	0.2436631	6.572579e-08	1.0018673e-08	0.0062023536	1.5573598e-08	2.0528201e-08	0.7501331
priorregion1_spot_18	0.09695774	0.39066213	0.10282198	8.555988e-09	0.041240938	2.9705799e-08	2.0587205e-08	0.3683172
priorregion1_spot_19	9.7942875e-06	0.70781666	0.013327592	0.0022098555	0.110440426	3.005992e-08	0.015779162	0.1504166
priorregion1_spot_20	0.016080434	0.09294053	7.2257215e-08	0.027316634	0.017912433	1.4129724e-08	0.047716167	0.7980337
priorregion1_spot_21	1.8096578e-07	0.025752561	1.0036852e-07	0.002050922	3.0115937e-06	3.4220264e-08	0.17785673	0.79433644
priorregion1_spot_22	0.020238299	0.09138891	0.0015427314	0.5001834	0.022885235	3.248734e-08	2.6050152e-08	0.36376137
priorregion1_spot_23	1.2484048e-07	0.13161974	8.923536e-08	0.23978363	0.055565543	2.6027879e-08	0.31043553	0.26259527
priorregion1_spot_24	2.5129523e-07	0.14182633	0.03853555	0.3199437	0.06020751	0.03171855	2.2736463e-08	0.40776804
priorregion1_spot_25	2.10802e-07	0.09199831	4.6205347e-08	0.045790784	0.02435685	3.1589558e-08	0.00051653397	0.8373372
priorregion1_spot_26	0.010136865	0.34132174	1.7269713e-07	0.08644492	0.18070474	2.5845576e-08	5.1610165e-08	0.38139153
priorregion1_spot_27	2.1170276e-08	3.795759e-08	2.2832761e-07	0.2346102	0.0045225616	3.3831455e-08	5.175043e-08	0.7608668
priorregion1_spot_28	8.884702e-06	0.32103983	3.4676947e-07	9.314907e-09	0.004520838	2.808078e-08	0.0012731804	0.6731569
priorregion1_spot_29	1.1221019e-05	0.30525708	0.0040140105	0.13868058	0.029297207	5.6983396e-08	0.27394912	0.24879071
priorregion1_spot_30	1.703158e-08	2.9952574e-08	3.674645e-08	1.6719353e-08	2.3385502e-07	2.506525e-08	0.7966975	0.2033022
priorregion1_spot_31	1.4367824e-08	1.5629551e-08	0.0038064683	0.68280315	0.013038012	9.8384234e-08	2.489481e-08	0.3003522
priorregion1_spot_32	1.6073377e-08	2.1934405e-08	0.0004717524	8.751646e-09	5.493008e-07	9.569044e-09	0.6763337	0.32319394
priorregion1_spot_33	1.0381504e-05	0.6346377	2.2330667e-07	9.901525e-09	4.1573593e-08	2.4104521e-08	0.30765605	0.05769552
priorregion1_spot_34	1.507167e-08	8.326791e-09	7.922508e-08	0.14993523	0.0009968681	2.7205951e-08	2.0873657e-08	0.84906775
priorregion1_spot_35	4.7442703e-09	4.862881e-09	7.3206095e-08	6.8497674e-09	0.00010040541	5.354197e-09	4.961031e-09	0.9998995
