	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	0.00063074	3.8427565e-08	4.9799546e-08	0.045160893	0.0193011	4.2244157e-08	2.5688275e-08	0.9349071
priorregion1_spot_2	7.99185e-09	1.6332821e-08	4.1368423e-08	1.0780917e-08	0.025604462	4.8187076e-08	0.0009887412	0.9734067
priorregion1_spot_3	0.00055396656	4.2066635e-08	4.4566075e-08	0.00073997915	6.357259e-05	2.2401696e-08	2.4310433e-08	0.9986423
priorregion1_spot_4	6.361388e-07	1.5917104e-08	1.891057e-07	0.115579374	0.15297438	7.860784e-09	2.3894923e-08	0.73144543
priorregion1_spot_5	4.0210577e-09	3.5466634e-09	8.851114e-09	0.022671679	0.061763927	6.07256e-09	6.4527312e-09	0.91556436
priorregion1_spot_6	2.2348157e-08	0.0006313908	2.4015915e-07	2.2652511e-08	0.014879352	2.221296e-07	3.9933315e-08	0.9844887
priorregion1_spot_7	9.587671e-09	1.3220713e-08	1.4531277e-08	0.016726673	0.20520042	6.3156604e-09	0.00045502695	0.7776179
priorregion1_spot_8	1.5882787e-08	1.3111281e-08	0.011974649	0.40912881	0.030184165	2.3343109e-08	2.4265171e-08	0.54871225
priorregion1_spot_9	1.2624315e-08	2.4242606e-08	1.2475263e-07	0.0005735871	0.071599886	3.596677e-08	1.7830132e-08	0.92782634
priorregion1_spot_10	0.001252371	8.117105e-07	2.7588393e-07	0.0046723476	0.05191147	3.676799e-08	1.3005977e-08	0.9421627
priorregion1_spot_11	1.7599973e-08	1.1495745e-08	1.5942229e-06	0.45522672	0.032630555	2.4007605e-08	6.4826615e-08	0.51214105
priorregion1_spot_12	6.9990573e-09	1.907007e-08	4.838156e-08	0.30100513	9.502444e-07	2.2712252e-08	2.6287088e-08	0.6989938
priorregion1_spot_13	9.331858e-09	0.0006914269	3.685279e-08	0.037878584	0.11479539	5.728583e-08	0.00062103313	0.8460135
priorregion1_spot_14	1.1439454e-08	2.1305975e-09	3.6750798e-08	0.090717755	0.26283652	7.6005495e-09	0.010496857	0.6359488
priorregion1_spot_15	0.0009975688	1.1148833e-08	5.69963e-08	0.09777435	0.10490597	6.176956e-09	3.7446592e-09	0.79632205
priorregion1_spot_16	0.00018882428	0.00070487	1.0059946e-07	0.036039814	0.028339418	1.7540602e-08	0.00072631025	0.9340007
priorregion1_spot_17	1.268877e-08	6.6918973e-09	8.423874e-08	0.22214693	0.22988252	2.0764425e-08	0.007832207	0.5401382
priorregion1_spot_18	9.903144e-09	6.1105614e-09	1.2975919e-06	0.038165666	0.046646304	1.6627682e-08	8.061918e-09	0.9151867
priorregion1_spot_19	4.2761563e-08	1.8836205e-08	5.7104888e-08	0.24503924	0.009805638	1.7689644e-08	1.1328913e-08	0.7451549
priorregion1_spot_20	9.298875e-09	6.4965233e-09	0.0036946598	0.5635811	0.024158798	5.4078335e-08	0.00178734	0.40677795
priorregion1_spot_21	0.0045873653	3.3113852e-09	2.7024264e-08	5.644692e-09	8.504001e-05	5.750334e-09	3.373291e-09	0.9953276
priorregion1_spot_22	9.759673e-09	1.14637775e-08	3.0175417e-07	0.046829812	0.117579184	3.2594908e-08	8.936886e-09	0.83559066
priorregion1_spot_23	1.1271255e-08	1.0219895e-08	4.3856982e-08	0.018980073	0.013006751	1.9023942e-08	1.1370018e-08	0.9680131
priorregion1_spot_24	0.00029588895	0.00051690807	8.786968e-08	0.034464225	0.13308994	3.6028272e-08	2.0902853e-08	0.83163285
