,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,8.353344824740815e-08,1.42814141845804e-08,0.04008095934987068,0.025316537916660307,3.4650355587473315e-06,3.3469191293988843e-06,4.9205849563804804e-06,0.030966709833592176,5.221652685349909e-07,2.876440089494281e-06,7.84251459329255e-09,1.866009517925704e-06,8.605457679777828e-09,1.1716801282091183e-06,0.3507900044322014,6.214675323690245e-07,2.3867409160160946e-09,0.07242664992809296
priorregion1_spot_2,3.585859822408111e-08,6.68082162924577e-09,4.603368196853808e-07,5.070514475846722e-07,1.2250310248873577e-06,2.819203893977829e-06,2.059283553990099e-06,1.2556578894873384e-06,1.8522607660997892e-06,0.005969719612039626,2.277119082183532e-09,5.537108427233761e-06,3.009901234918289e-08,0.00010625247850839515,0.4060770347714424,2.972420622882055e-06,6.148558440166597e-10,2.484133237885544e-05
priorregion1_spot_3,8.206513157915651e-08,8.29443722594192e-09,4.830077295991942e-06,2.498072535672691e-06,0.04030594471842051,0.00033356517378706484,6.311650599855056e-06,0.06690019480884075,2.264013039621205e-06,5.675457191500754e-06,7.474444796429226e-09,2.5860272853606147e-05,1.5443594758579595e-08,0.006992949638515711,0.7126520752906799,6.998127219048911e-06,1.8985348015920786e-09,6.294302875176072e-05
priorregion1_spot_4,1.2640976763123035e-07,5.014104265121944e-09,0.2090940833091736,6.348745159812098e-06,2.215750998857402e-06,2.7662921979754174e-06,2.2805419916949177e-06,0.16416822448372842,1.249342210485338e-06,1.0655265077730291e-05,2.8176087241149616e-09,2.865426063181076e-06,1.1948552103291376e-08,2.164024760986649e-06,0.62920922935009,1.901660266412364e-06,3.921440328014114e-09,0.008735668985173107
priorregion1_spot_5,9.432758609762005e-08,3.824423033815806e-09,0.09468371979892254,0.04111861493438482,6.293607498264464e-06,9.890105093290914e-06,5.5122372714322415e-06,1.620524481040775e-05,2.056569508113171e-06,5.962575251032833e-05,1.054156975044407e-08,3.333382869641355e-06,2.2987673720109575e-08,1.1482761192382895e-05,0.6331841915845872,0.059843928925693034,8.231472259367935e-09,0.23852632194757462
priorregion1_spot_6,2.6624484839032906e-08,2.566561918548871e-09,1.4306943327824228e-07,3.303461141968001e-07,2.1866064088271743e-07,1.3742134470362543e-07,2.1103623737417368e-07,1.0088812700814742e-07,2.5571454642658864e-07,1.2631525521555888e-06,6.794480089666876e-10,5.171976766860098e-07,2.966985690466828e-09,5.100180814565649e-07,0.5438155859708786,1.8792157504776697e-06,1.0078346046604735e-09,0.11973027139902115
priorregion1_spot_7,7.316213782360139e-07,5.620407939055383e-09,0.3691044583916664,9.42359829423367e-06,5.235514595369751e-06,5.040578480475233e-06,2.109204149292054e-06,0.32688662111759187,8.189075714426509e-07,0.024161743745207787,7.841851745737927e-09,6.846334508736618e-06,1.3585150515638136e-08,1.1023823435607483e-05,0.47419399470090867,1.270033732225784e-06,1.3507301899196024e-08,2.4449292686767874e-05
priorregion1_spot_8,2.758822574833175e-07,1.3014348887452344e-08,4.292836092645303e-06,1.8417320632124755e-06,1.529703098412938e-06,4.457745421859727e-06,1.0073003568322748e-05,0.111244186013937,1.8997237657458754e-05,0.01776768546551466,1.8955497083084083e-07,1.549033180481274e-06,8.61930198325922e-09,4.556490762297472e-06,0.6419741064310074,2.6995514531336088e-06,8.702441745001012e-09,8.877915424818638e-05
priorregion1_spot_9,8.972486718050731e-08,3.7390842977380606e-09,5.771342284788261e-06,1.111939695874753e-05,3.1007854522613344e-05,3.7694682646360893e-06,5.4525786799786155e-05,1.7071169168048076e-05,1.56978057930246e-06,1.7666863459453453e-05,4.359863514658003e-09,3.449065334280022e-05,2.798234621792517e-08,2.0879468820567126e-06,0.37430188059806824,3.9756103660693045e-06,5.6851779950406475e-09,0.4682158187031746
priorregion1_spot_10,1.1812831033353179e-07,6.316722256372032e-09,4.58010658803687e-06,2.419463794467447e-06,4.851431708630116e-06,3.227769157092553e-05,0.2650623843073845,1.334908019998693e-05,2.4563911097175154e-06,0.051720168069005014,3.3182644409990303e-09,4.47842560333811e-06,8.927989991747154e-09,9.737994014358265e-06,0.49180836230516434,1.901731161524367e-06,4.7947918746515935e-09,4.85113025206374e-05
priorregion1_spot_11,5.726460887700569e-08,7.113773103917254e-09,0.31358421593904495,3.4726014973784914e-06,3.1552515679322824e-06,5.285981410452223e-06,4.8626384568706275e-06,0.16168334782123567,2.7743029363591635e-06,3.9633944197703386e-06,4.25899036038402e-09,2.31824272987069e-06,4.589319679837445e-09,3.965518203585816e-06,0.6954428642988205,2.7641265887723422e-06,1.1266937050002924e-09,2.0260575183783658e-05
priorregion1_spot_12,9.708979753497715e-08,1.511461498182598e-08,0.1830956853926182,1.1029638017134857e-05,4.341065846347192e-06,3.827299497061176e-05,0.08431698195636272,4.23029483499704e-05,2.1725161786889656e-06,1.7478511199442438e-05,5.121653456896524e-09,2.2132371327643344e-06,1.4054333741242431e-08,7.082764659571694e-06,0.6213113009929657,0.0006808920181356371,4.877788706281194e-09,0.06913652271032333
priorregion1_spot_13,6.150771056923076e-08,4.103732131888194e-09,7.279985055674844e-07,5.96448691680962e-07,8.143326510889892e-07,3.0086509582361035e-06,7.793514811282877e-07,8.320710804810006e-07,1.7164056885121683e-06,1.137926815317769e-05,1.3225817907525084e-08,9.946440059138696e-07,1.1437036903316767e-06,0.0019712325651198626,0.830078837275505,0.09121039882302284,1.658000886584077e-09,0.08140895441174507
priorregion1_spot_14,5.0385564875909953e-08,8.807236673291642e-09,7.322583610402946e-06,2.8537796765704115e-06,2.2160006778904064e-06,3.5406762208367584e-06,2.235631757230294e-06,1.7542270870762878e-05,1.383063050752753e-06,2.2799848647991893e-05,2.7912363642634827e-09,2.167602190183971e-06,9.29603456434336e-09,0.00032164979056688027,1.0194512844085692,1.4316351962406771e-05,4.4505032104069645e-09,0.054057870991528034
priorregion1_spot_15,1.5250224905116738e-07,1.0779159698159902e-08,0.07274564914405346,1.3891093885831654e-06,2.6194126348855206e-06,7.986216860444984e-06,7.474010317309877e-06,0.10515272244811058,1.5447565886006487e-06,0.022639122512191533,4.422810895299278e-09,5.348189051801456e-06,1.2556874695590637e-08,7.905926986495615e-06,0.5064767599105835,2.345424127270235e-06,1.7270667729274445e-09,0.00014502521153190174
priorregion1_spot_16,1.612432576791889e-07,1.8563921244663106e-08,0.14643918275833132,9.143108218268026e-06,9.646931130191662e-06,2.0335201406851413e-05,3.1675609079684366e-06,0.1439541846513748,6.0498952279886e-06,6.672867421002593e-05,5.963150551124841e-09,5.323507275534212e-06,4.4384893094218114e-08,0.017611810937523842,0.42209289073944095,0.04626149199903011,7.818693203986981e-09,0.02934177778661251
priorregion1_spot_17,2.195212076117059e-07,1.585772286816223e-08,0.13830860853195193,5.796763907710556e-05,7.376933126579389e-06,0.0008400804188568146,0.17122768238186836,0.04382338523864746,1.516056329364801e-06,0.0011797792976722121,1.4504312506602447e-08,1.6470536593260476e-05,2.1585849907523878e-08,0.015716593340039255,0.4233577579259873,0.07003974728286266,2.591660319684053e-09,0.00025957827601814644
priorregion1_spot_18,2.65912817667413e-06,7.407717483864928e-09,2.1386588855420996e-06,2.9434665179906006e-06,4.985609439245309e-06,1.4832784017926316e-06,8.570365980631323e-06,0.17468248978257178,1.8416438251733782e-06,0.03277724571526051,4.613773452177839e-09,1.5354643346654486e-05,2.5026698846630785e-08,0.0013644422811921687,0.2462063618004322,6.527775144604676e-06,3.0703668607579006e-09,0.087335292622447
priorregion1_spot_19,6.255741965333072e-07,1.3700757550694222e-08,0.43863053470849994,1.748743909502082e-06,1.9623790467449e-05,5.581287496170262e-06,3.0364113740688483e-06,0.04214405622333288,1.4443296493027448e-06,6.364160508383065e-05,5.6387753355480186e-09,2.2297419582173462e-05,1.4935468017895915e-08,3.6293465086600918e-06,0.3975623607635498,2.0239795617271743e-06,4.718204404952076e-09,1.4765095511393157e-05
priorregion1_spot_20,5.16042854670218e-08,2.840108537238706e-09,4.556367298391706e-06,2.9658970788659646e-06,2.0017570295749466e-05,2.8991794351895805e-05,3.1425385486727462e-06,3.3431012639084655e-06,2.620469122120994e-05,0.0001153515371697722,6.1787997385209815e-09,1.1695597459038254e-05,8.46028660461684e-09,0.022445635218173266,0.8485857516527175,1.5577161207147583e-06,2.7077422415366928e-09,0.08394626453518868
priorregion1_spot_21,8.743380988107675e-08,1.2163015927768583e-08,4.366641064734722e-07,1.2350002762673287e-07,9.726941129883926e-07,1.3968605617264985e-05,5.502959481873405e-07,4.916496379792079e-07,0.0042867966461926695,2.643725122197793e-06,3.741369969390007e-08,9.094603655057655e-07,1.1708905001128756e-08,0.012485871836543084,0.6158302158117295,9.68101371654484e-06,2.3632426571218446e-09,0.00019891792035195977
priorregion1_spot_22,7.501479437621585e-08,2.9609613649839166e-09,5.771729604475696e-07,6.020612602242181e-07,1.1904115922334313e-06,2.4574353687967234e-06,9.71462617371799e-07,6.530553207539925e-07,1.382293976348592e-06,3.343508569741971e-06,4.3265933280522976e-09,8.291388326142624e-07,4.2957196200177346e-08,3.935259610443609e-06,0.9220113128423691,6.279235049078125e-06,1.9638593857962403e-05,0.12477649897336959
priorregion1_spot_23,1.146294767551126e-07,1.1286764411977401e-08,1.1295303011138458e-05,9.098134341911646e-06,2.7040579334425276e-05,5.624905916192801e-05,3.7857977622479674e-05,0.12555120140314102,5.591582907982229e-06,2.9030621772108137e-05,7.54246318734886e-09,3.111116473064612e-06,1.74126279617326e-08,0.026012145914137363,0.9585399210453034,0.057489399239420896,5.892622634284806e-09,0.13397482857108117
priorregion1_spot_24,7.887040919740686e-05,6.5116258829434064e-09,1.7045515392055675e-06,3.1498298085352876e-06,2.2065463781473226e-06,1.1481440697025392e-05,1.5912086155367435e-06,2.453328499996133e-06,9.756908468716575e-07,1.0659682902769417e-05,2.6771160399619026e-09,1.4718345539677103e-06,9.685425217398348e-09,0.016775542497634886,1.1059685945510864,0.00017052431358024477,7.49825388446368e-09,0.00014161701546981932
