,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,3.2518652304247554e-08,4.409285292439337e-09,0.6763740539550781,0.095041448995471,0.047762679494917394,0.0001673754792136606,0.00035136370279360564,0.11933777555823326,2.609585408208659e-05,5.69324825505646e-07,4.284265298082346e-09,1.6556499667785828e-05,2.1957282569928795e-08,1.1739818774003655e-06,7.606710369145731e-07,3.616161229729186e-05,9.364290981528358e-10,1.0514878177048103e-07
priorregion1_spot_2,8.263832551591577e-09,1.597331711344907e-09,0.5514881104230881,0.00040116297750500965,7.463228917004017e-06,1.3300519776748843e-05,4.011759324384912e-06,4.900719122815645e-05,3.1251915174834726e-06,6.994171606322653e-08,4.778635875890559e-10,3.87549707738799e-06,4.586736856992957e-09,8.438226871021471e-07,1.8105919394884042e-07,4.301222688241069e-07,4.76069261790002e-10,5.114340609679857e-07
priorregion1_spot_3,1.3110048016073964e-07,9.287139457470061e-09,0.5965508699417114,0.16672807782888413,1.6447359303128906e-05,0.00013158553774701432,1.8370580346527276e-05,7.976680863066579e-05,9.410880011273548e-06,1.6061665974120845e-06,5.081524823147277e-09,0.32381804287433624,2.4111115504155125e-08,2.015505360759562e-05,3.8980138725719373e-07,2.313532434072841e-06,2.7632732879645518e-09,9.180856409329863e-07
priorregion1_spot_4,2.548534236979094e-08,1.0934194749623317e-08,0.4356916502118111,0.025675475411117078,0.02180625256150961,0.0005261512123979628,0.00034046911168843507,9.732424550747965e-05,1.0539073582549464e-05,2.1609866891481035e-07,2.075495530995397e-09,0.11652325615286827,2.5886823973308998e-08,2.9023973695530004e-07,9.06479119322512e-08,7.247740541060922e-07,1.0409023254442929e-09,9.804829765869273e-08
priorregion1_spot_5,5.3839340097283646e-09,2.506471619145856e-09,0.7101012885570526,4.423171158123296e-05,7.570452726213261e-05,6.587665279766952e-06,1.3162028835722596e-05,0.2110070250928402,2.1646481513926123e-06,4.7451344542537305e-08,3.0723052296677273e-10,6.6354988803141175e-06,6.539552965811879e-09,8.00048024274247e-08,7.273738695801058e-08,1.2424003124067442e-07,8.274544022190966e-10,4.193903819782463e-08
priorregion1_spot_6,4.327787923585902e-08,3.1390489430016545e-09,0.7661921620368958,0.03739634491503239,4.567860942188418e-05,0.058825739473104474,0.00014338143810164184,0.0666314497590065,0.04982088897377252,2.890032789082398e-07,2.668571152941723e-09,0.08522477895021438,1.2254905135122842e-08,4.661105180048253e-07,3.854562834249009e-07,7.083363925630693e-07,9.913264487071416e-10,4.948814563476845e-07
priorregion1_spot_7,9.606114815596813e-07,2.8433410470540823e-08,0.42427633702754974,0.0066176839405670766,0.005133328679949045,0.027370988577604293,3.079967609664891e-05,0.21274467930197716,0.022449045535176994,1.3010602003760142e-06,6.823477338713247e-09,0.12121366150677204,2.7450240747128873e-08,2.9245848509162896e-06,4.352859355094552e-06,8.394033386593946e-07,2.3075348409840052e-09,4.076739827496568e-07
priorregion1_spot_8,5.958241922066066e-09,1.8934866230502224e-09,0.4736094370484352,0.0009293973125750199,9.936963724612723e-05,2.6643879391485825e-05,7.791436610204983e-06,0.061660065129399304,4.425675197126111e-05,1.3994536516293012e-07,2.947417432341837e-09,0.14343308508396146,6.75184341769608e-09,1.2079809934562037e-07,9.019927666997775e-08,2.3571931797050636e-05,7.13571984833905e-10,1.4877984995109727e-07
priorregion1_spot_9,1.9890781466358476e-08,3.946907223273399e-09,0.9037500977516174,0.00015793861748534253,0.05811898279935122,3.432024095673114e-05,2.1630472838296557e-05,0.0046293522696942094,2.0471862899285043e-05,3.236841720877237e-07,3.713697771523528e-09,5.0607054254214746e-05,5.018109572318963e-09,6.313990041917351e-07,3.713812972705455e-07,3.514140772153951e-07,1.361074813965857e-09,6.066848676766768e-08
priorregion1_spot_10,1.0336393119203534e-08,2.5719422147574278e-09,0.3616163894534111,9.925802842190024e-05,0.006805957038886845,0.0015641552454326302,1.127014666053583e-05,0.00010956323021673597,1.9046325087401785e-05,1.112976189432402e-07,1.5454594048947002e-09,0.2041646830737591,6.008499187082351e-09,4.815701146299034e-07,3.227988472076504e-07,1.4177674643178761e-06,1.4809018122896588e-09,2.630311939810781e-07
priorregion1_spot_11,4.030321054671049e-08,7.290806292026276e-09,0.19175543561577796,0.0275863217189908,1.7420659060007892e-05,1.5854404864512617e-05,9.762958507053556e-06,0.041711080633103845,1.2935916947753868e-05,4.6435538223477126e-07,4.203699628391178e-08,1.364539673431864e-06,8.078905011643657e-07,2.770642993255024e-06,1.448478101906403e-07,2.1758095726909235e-06,9.039808540611816e-10,1.8142159348144561e-07
priorregion1_spot_12,3.626841014181537e-08,1.580426989278294e-07,0.5912726938724518,0.04949537049978971,3.913541058864212e-05,0.027483541425317524,1.6466889610455835e-05,0.18028395473957062,0.00018248612104798667,1.3783892001129063e-07,9.799307365554458e-09,2.740378931775922e-06,7.983350265305946e-08,6.56789856634532e-07,1.439658852575576e-07,3.1256453212336057e-07,1.8286470948591926e-09,1.8064861677657974e-07
priorregion1_spot_13,5.084254102172281e-08,1.8026833981110715e-08,0.9219703823328018,0.10419976711273193,0.00047701473085908224,0.0011472115758806465,7.085925535648129e-05,0.07139316387474537,8.045436807151418e-05,2.953328366857022e-05,2.305801194424362e-08,0.10761470608413219,2.7236852062628716e-08,1.2610533303814009e-05,3.841986739416825e-07,0.00018266541082994083,2.9387901445687705e-09,1.0861369560188906e-06
priorregion1_spot_14,2.4675503684790102e-08,8.232357417981008e-09,0.6799489349126816,0.012811033055186272,0.0816858496516943,0.0003648673198767938,1.5802982125023847e-05,0.019211026746779682,0.006052343104965985,0.0029778594151139257,4.5762348799272e-09,0.1588646203279495,5.829002946988737e-09,1.8554389214386901e-06,1.1601971209529439e-06,1.653372845566992e-06,2.2832015389440133e-09,1.255610902717308e-06
