,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,0.00024641702766530215,1.0304800510406493,2.5286439631599935e-05,2.369465410083649e-05,0.000666205381276086,1.002298867702484,4.593624598783208e-05,4.1020377830136566e-05,0.23511120602488517,8.781846700003371e-05,0.2763279244303703,1.736102221912006e-05,2.9271851076373423e-06,9.718005603644998e-05
priorregion1_spot_2,0.033431881852447984,0.8203693330287933,0.000588580354815349,0.00016331106453435496,0.07559458799660206,1.4785568118095398,0.00017827589763328434,2.861109542209306e-05,0.03909011110663414,0.0008348529401700944,0.1282557539641857,0.0001230727601068793,3.588745385059156e-05,0.0019260463654063643
priorregion1_spot_3,5.293258782330668e-05,0.5856925636529922,2.483072357790661e-05,4.169079602434067e-05,0.00013145952616469003,1.4797569453716277,0.00013856604491593316,7.584418053738775e-05,0.08394173420965671,0.04622200038284063,0.0005107189674163238,1.0839615470104036e-05,1.0577794546406949e-05,1.7298693546763388e-05
priorregion1_spot_4,0.000105470357084414,1.1165112793445588,0.0014752558607142418,2.9004043608438223e-05,0.028621202614158393,0.02366137448698282,8.817434081720422e-06,1.1141652566948326e-05,0.009131731744855643,0.08413853086531162,0.11665286161005498,1.0692421619751258e-05,6.720047304042965e-06,0.0005531619011890143
priorregion1_spot_5,0.000350008433451876,1.1040887355804443,6.923313703737222e-05,7.976240340212826e-06,0.00013232064156909473,0.48729313910007477,5.3440771262103225e-05,0.11935208886861802,0.10014617033302783,0.0002442927252559457,0.0022160745109431443,2.887289083446376e-05,8.302311653096694e-06,6.805641314713284e-05
priorregion1_spot_6,0.00019294449739390985,1.5782979130744934,0.018442383967339993,9.340966316813137e-05,0.1327879458665848,0.7865302115678787,0.00011480740140541456,0.0002456744856317528,0.06584302708506584,0.027298289351165295,0.03087761774659157,0.00030353907786775377,2.540969926485559e-05,0.0004797217348823324
priorregion1_spot_7,0.0015250966302119194,1.154567188024521,0.0002657549761352129,8.490108957630582e-05,0.08669668212532997,0.5529356807470323,0.06264901310205459,0.09697906747460365,0.06230908501893282,0.00258934412850067,0.16423181146383287,0.00014336854146677067,0.00020289224194129933,0.16471829265356064
priorregion1_spot_8,1.3121893925926997e-05,4.779855188985494e-07,7.207898352135089e-06,1.2025118167002802e-05,1.4140382006644362e-06,1.5804552257061006,0.2794050484895706,0.09022319205105304,1.6379561103008202e-07,2.4884879849196296e-06,1.4078936914074804e-07,1.6784487343102228e-05,0.00012421029241522775,1.28136112834909e-05
priorregion1_spot_9,3.294321104476694e-05,0.012074831873178482,1.2920116341774701e-05,1.2357949344732333e-05,1.2559758897623396e-05,1.8925605356693267,8.104786320473067e-05,0.00019682806232594887,2.0861531993432436e-05,4.8639961096341726e-05,0.7356870651245118,2.5507149075565396e-06,2.4804172880976697e-06,2.419442953396356e-05
priorregion1_spot_10,0.00026683507749112326,0.3448197335004806,2.0108429544052343e-05,1.3039773557466106e-05,0.00016820038072182797,1.5160978913307188,0.0001436044702131767,2.9938685838715176e-05,0.0002748197221080773,0.0001995382692257408,0.3459676161408424,0.07131475582718849,9.964048376787104e-06,0.15719686448574066
priorregion1_spot_11,3.345575041748817e-05,0.60522341132164,0.07133557610213756,0.00077874758571852,0.00016849109015311113,0.8748353481292724,0.00010153536713914945,0.0032841562293469905,0.054316175542771815,6.376859200827312e-05,0.2823927477002144,6.584968855349871e-06,2.7036859319196082e-05,8.969135124061723e-05
