,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,0.3739343971014023,0.000822058942867443,0.27432711124420167,3.46654011082137e-05,1.9728721144929296e-05,0.002802109264302999,3.7858525138290135e-05,2.064881118712947e-05,2.1251308953651464e-05,2.1521864414215086,0.5122646957635879,1.3583495020866394,3.2164889853447674e-05,0.12063820473849775
priorregion1_spot_2,0.32718918919563295,0.042639547586441034,0.01827518008649349,5.5308598803094355e-06,6.700057710986585e-05,2.838203945429996e-05,9.513736085864369e-06,7.574438740221013e-07,1.8435905622027347e-05,1.5163791358470915,0.18806658461689948,1.278684502840042,0.00021130480454303326,0.4337297812104225
priorregion1_spot_3,0.09039608426392079,0.1928710989654064,0.9460330754518509,0.08458818830549716,6.891102129884531e-05,0.011202954826876521,8.441151549050119e-05,5.308224581312971e-06,0.00029705664492212235,1.355819058418274,0.15266850739717483,1.164015293121338,6.133260158094345e-05,0.4473247215151787
priorregion1_spot_4,0.0004257416381733492,3.273719066783087e-05,0.6374997496604919,0.4836011976003647,0.007682346366345882,0.0029888746794313192,1.0276524244545726e-05,1.8437684957461899e-06,2.5688409095891984e-05,0.0017987577943131328,0.0007272057177033275,0.3469089552760124,0.0013589027395937592,0.011910197930410505
priorregion1_spot_5,0.5329359889030456,0.0003330128369270824,0.42151057720184326,5.3981132805347445e-05,0.00022643664342467674,0.0021563233458437026,0.09270897693932056,6.601662971661427e-05,2.8238149661774516e-05,0.00306404335424304,4.083236290171044e-05,2.4672440886497498,0.0015548363735433668,1.8555484950542451
priorregion1_spot_6,5.1614629410323696e-05,0.005584304360672832,0.8964829325675965,0.13721679672598838,1.1567523188205089e-06,4.2034317573325095e-07,2.1636955921167104e-06,4.446920613077055e-07,0.0005119614623254165,0.002269665978383273,3.597810264182044e-05,0.18951335549354553,4.918442800772028e-06,0.014645624812692402
priorregion1_spot_7,0.6076138436794282,0.0004355308803496882,0.06991748549044131,2.285601940457127e-05,6.576418272743467e-05,2.2273603917710715e-06,1.0323889637220419e-05,2.1671134504686056e-06,3.354914053943503e-06,1.4534316241741179,0.1279386892914772,1.2173340618610382,0.0003711528261192143,0.040094906277954576
priorregion1_spot_8,0.12373907566070558,0.020663084555417297,0.8597213923931122,2.2267575877776836e-05,0.029979175329208373,0.002711322263348848,0.05549103394150734,3.111466878635838e-06,0.00014587093246518635,0.5437220066785812,0.0002658365265233442,0.9711012303829193,0.00022116006221040152,0.3787417352199554
priorregion1_spot_9,0.004646757571026683,8.472548142890446e-05,1.1135637283325195,0.0008361618965864183,3.984344834861986e-06,0.00047819399333093315,1.195581444335403e-05,0.0047580556012690066,1.847407997956907e-06,0.4978789985179901,0.015922317747026682,0.35336211770772935,0.0009313547663623468,0.05628119967877865
priorregion1_spot_10,0.17369720265269278,0.010952852852642535,1.380751293897629,0.0004050093484693207,4.5759825843560976e-05,6.21866379333369e-06,0.00013714711967622862,2.97458526574701e-06,7.0864777399037855e-06,0.6479421138763427,0.08748636282980443,0.25072049498558047,0.0001880059724499006,0.023021024651825428
priorregion1_spot_11,0.22615407705307006,0.0010233821987640113,0.3903129979968071,5.984155886835651e-05,0.00020543466453091242,0.006123300106264651,8.74600256793201e-05,0.00018587010272312914,2.601890009827912e-05,1.8809892714023588,0.3455896735191345,1.1997999012470244,7.698556473769714e-05,0.23612790405750275
priorregion1_spot_12,0.37090881913900375,0.0004458505296497606,0.6698480397462845,0.0004465191857889295,0.00023077874211594463,0.027795338723808526,0.0002659457240952179,9.142746239376722e-06,4.1288835745945114e-05,0.6581510365009308,0.0002267570460389834,2.3086674332618715,0.004242451908066869,0.5507600486278533
priorregion1_spot_13,0.022162755019962788,0.0006879732653032988,1.1918432772159575,0.02980251731351018,1.5321860291805934e-05,9.794074640012696e-06,0.0005456519284052774,3.588048493838869e-05,4.440133034222527e-05,0.4748606324195862,0.017043691035360096,0.5083059549331665,0.00881658773869276,0.028929098322987557
priorregion1_spot_14,0.00044776944268960507,0.01198303299024701,1.4491289675235748,0.18743534088134767,5.036042985011591e-05,2.4026751725614306e-05,0.0025661676772870123,2.4645341636642118e-05,0.00012860476053901947,0.006039416487328708,0.0004813195555470884,0.5688926368951798,0.0009409258491359651,0.1097740150988102
priorregion1_spot_15,0.06354857645928859,0.020608930103480815,0.7138754844665527,0.03573161568492651,9.981384664570214e-06,0.0014178470417391508,4.293735710234614e-05,2.6074465836245508e-06,9.028391787069268e-06,0.3880086123943329,0.0011049056134652346,0.5513924777507783,5.049929086453631e-06,0.019569795671850444
priorregion1_spot_16,0.040890693292021746,0.005222465400584042,1.232719439268112,0.10977508388459682,2.5938647104339908e-05,0.008404063154011964,2.0847053565375973e-05,1.4679768992209574e-05,0.00043572761351242664,0.5691193282604218,0.03695705477148295,0.5540519386529923,3.341632764204405e-05,0.07221622839570045
priorregion1_spot_17,0.3067918345332146,0.030882602743804458,0.49376116693019867,0.000104196743995999,8.405443149968052e-05,0.02666907422244549,0.00013833619304932655,0.00013815250931656923,3.126443443761673e-05,2.3571626901626583,0.28291063010692596,0.6498651057481766,0.00022008103478583508,0.015570626873522998
priorregion1_spot_18,0.5402135908603668,0.0019448116654530168,0.8931026279926301,0.0003435752369114198,0.0011622901307418942,0.0041389353806152935,0.008103309571743012,7.740899854979944e-06,2.1472517528309253e-05,0.8467467784881593,0.010611064638942479,2.1834873318672177,0.0009954055451089517,1.620651924610138
priorregion1_spot_19,0.30561157166957853,0.0019772405968979,0.5715348243713378,8.608276475570166e-05,3.430315136938589e-05,0.005776798725128174,0.00369974859058857,5.20431678978639e-06,2.8669760649790987e-05,1.3857489049434664,0.11655330136418342,0.5679087460041046,0.0019831848330795765,0.1623116061091423
priorregion1_spot_20,0.26200205832719803,0.0003141844616038725,0.38341641128063203,3.372388564457651e-05,4.671019723900827e-06,0.0023750525782816113,1.4832124907115942e-05,1.642568918214238e-06,0.0013252981880214067,0.27412188053131104,0.00011954877954849509,1.1697167575359344,4.452447296898754e-06,0.3967467054724694
priorregion1_spot_21,0.1103328999131918,4.422976126079447e-05,1.822344607114792,0.11037019491195678,1.5418947350553934e-05,1.6022760792111513e-05,3.6338003155833576e-05,1.8998559085048329e-06,5.759628015766794e-06,0.01580958431586623,2.7436682739789833e-05,1.0399603962898254,0.00017903842381201686,0.39852453470230104
priorregion1_spot_22,0.3394809111952782,7.070694550748159e-06,0.0058640427188947795,2.954887975192833e-06,2.750259238837316e-06,3.32322697431664e-05,0.0028128035832196475,7.498143702378002e-07,6.03997310122395e-07,0.010150030348449945,1.8492274023174105e-06,1.4375081479549408,0.0049889904214069246,0.1619322933256626
