	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.0319533e-06	0.16809763	1.8606115e-06	1.3704367e-07	0.19644159	0.0022639805	1.7704922e-07	0.5484492	0.084744394
priorregion1_spot_2	0.29872206	4.9010567e-05	0.025943486	0.13011727	0.0236446	0.2451174	8.797219e-06	1.0276257e-06	0.27639645
priorregion1_spot_3	0.13702597	0.07427785	0.015794275	0.06590303	5.5174155e-07	0.30951956	0.03235003	0.36368507	0.0014437581
priorregion1_spot_4	0.17698644	1.398131e-06	0.10805411	0.042871173	1.8142023e-07	0.41892308	0.046644818	0.2055982	0.0009205957
priorregion1_spot_5	0.5042384	2.0088037e-06	2.5337588e-06	7.1776515e-07	7.531529e-07	0.34186363	0.017275821	0.007049341	0.12956667
priorregion1_spot_6	0.23024437	0.041974667	0.05284821	0.13325368	0.04890998	0.2600458	0.021040257	0.2114893	0.00019372342
priorregion1_spot_7	0.33504835	0.17383526	4.5316085e-07	0.0037899911	3.1366346e-07	0.017120969	2.8733095e-07	0.47020438	1.6671114e-08
priorregion1_spot_8	0.35921913	8.999827e-06	0.065753125	0.048929863	5.437353e-07	0.32916978	8.179207e-07	0.075127594	0.12179
priorregion1_spot_9	3.9220302e-07	2.010506e-07	2.9793679e-08	0.07321711	6.029176e-08	0.46072772	0.059426676	0.31438524	0.092242524
priorregion1_spot_10	0.05490163	8.702762e-07	4.1274484e-07	0.14318985	0.0050460864	0.48307738	0.0617354	0.25204846	3.297156e-08
priorregion1_spot_11	0.27023926	1.5976542e-05	0.052134153	0.046360128	4.6307932e-07	0.2516616	0.012859713	0.22012693	0.14660174
priorregion1_spot_12	0.100101955	0.16414852	1.3593584e-06	8.9436e-08	8.1907535e-07	2.1058311e-07	5.618081e-07	0.6732892	0.062457327
priorregion1_spot_13	0.029257951	0.0031705245	4.0749887e-07	0.035527207	0.0015070465	0.17221773	1.5761811e-06	0.5466445	0.21167308
priorregion1_spot_14	0.25522938	2.5031184e-07	7.204878e-07	0.17456524	0.08306258	0.36879048	4.412748e-06	0.046645757	0.07170117
priorregion1_spot_15	0.30888444	0.032136668	4.5987773e-07	0.014290914	2.4399083e-06	0.18711714	1.5682331e-06	0.18617728	0.2713891
priorregion1_spot_16	0.24612744	3.6168956e-05	0.015027982	0.06126192	0.047440697	0.18791404	0.0037087004	0.28054044	0.15794261
priorregion1_spot_17	0.30655706	3.5321616e-06	0.10710059	0.14672881	1.5863833e-06	0.17334792	8.8247117e-07	0.15538318	0.11087639
priorregion1_spot_18	4.928052e-07	0.19506067	3.2167268e-06	0.19648884	3.4938043e-07	0.16388382	6.263323e-05	0.4431866	0.0013134292
priorregion1_spot_19	0.18002443	1.0091429e-06	0.058488112	6.2477756e-07	0.069336906	0.48657006	0.05943793	0.14614096	1.4350366e-08
priorregion1_spot_20	0.012793806	0.06653896	0.060724292	0.23886731	9.817672e-07	0.3703638	0.030290931	0.22041987	7.475833e-08
priorregion1_spot_21	0.07934942	5.365006e-07	0.09206357	0.12762035	1.4969672e-07	0.39792576	0.028697016	0.1266989	0.14764424
priorregion1_spot_22	1.0373234e-06	1.3264005e-05	3.5946155e-07	0.2166693	3.310977e-07	0.33255324	0.034432717	0.35731304	0.05901672
priorregion1_spot_23	0.083817184	0.043809693	0.050924312	0.009848719	3.1419693e-06	0.5402641	0.092187226	0.17914549	9.935935e-08
priorregion1_spot_24	0.112240374	1.537355e-05	7.3926126e-06	0.10439906	0.051729072	0.47470593	0.06124883	0.19554004	0.000113936745
priorregion1_spot_25	0.25168225	0.021204345	0.0692806	0.072049916	1.1645645e-06	0.4397074	0.04572918	0.051563274	0.048781898
priorregion1_spot_26	0.22790302	3.43898e-06	0.017640611	0.09572132	0.021760054	0.4344947	0.03134704	0.14690274	0.024227064
priorregion1_spot_27	0.03469573	0.021721374	0.009850557	0.07829882	0.05123899	0.32597628	0.0466493	0.38046727	0.051101726
priorregion1_spot_28	0.1287006	0.013186557	0.04381545	5.7008253e-07	4.7478215e-07	0.2556943	0.026910832	0.41151634	0.12017489
priorregion1_spot_29	0.19350569	0.21415271	1.2461463e-06	3.6633975e-07	2.845267e-06	0.06275352	4.1239477e-07	0.3094224	0.2201608
