	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.7047654	6.731222e-07	2.2939405e-08	1.5443446e-08	3.4785484e-07	0.042355563	0.24818267	0.0046947375	5.1038097e-07	2.7562741e-08	3.9098683e-08	1.4839885e-07
priorregion1_spot_2	0.26714206	6.671461e-08	1.4341661e-08	1.7048206e-08	1.6763272e-07	0.04394054	0.6677031	0.007432134	0.013781684	1.9306544e-08	2.8763207e-08	2.2404987e-07
priorregion1_spot_3	0.18148667	0.0020751865	2.7849605e-08	2.1801561e-08	0.005021598	0.2190484	0.5682084	0.002754896	0.02140435	5.3880413e-08	1.0532339e-07	2.4455883e-07
priorregion1_spot_4	0.18684657	7.473759e-08	1.9030061e-08	3.2462918e-08	0.018446954	0.22812735	0.5407125	2.8936057e-08	0.019194812	2.3909818e-08	0.0050482373	0.0016234126
priorregion1_spot_5	0.42837873	0.0049783955	1.5519044e-08	2.4461883e-08	1.2308607e-07	0.015126892	0.5515155	7.1965644e-08	1.7281948e-07	2.8313433e-08	5.022247e-08	3.5373095e-08
priorregion1_spot_6	0.44169584	4.0473327e-07	1.9319529e-08	2.9948257e-08	2.367144e-06	0.12181888	0.42005637	9.200118e-08	0.016425725	2.3031832e-08	7.179124e-08	7.206769e-08
priorregion1_spot_7	0.23175678	1.386065e-07	0.0008924834	1.497864e-07	0.031782765	0.14124793	0.5857441	1.7936753e-06	0.006520745	3.3528984e-08	0.002052325	7.923363e-07
priorregion1_spot_8	7.6866755e-08	1.1225879e-07	4.5966203e-08	2.7704639e-08	0.05508657	0.09326762	0.79789454	3.2851951e-06	0.044432778	4.4455465e-08	0.009314338	4.6982225e-07
priorregion1_spot_9	0.18177304	1.510783e-06	6.089586e-08	0.0013108571	0.0052958545	0.11821354	0.6478	8.219434e-08	0.041334324	0.00022113303	7.32872e-08	0.004049429
priorregion1_spot_10	0.47302255	4.6059046e-07	1.7310212e-08	1.6453612e-08	3.0531398e-06	0.07706847	0.448898	2.7066866e-07	2.0714242e-06	4.0726835e-08	0.0010050109	1.724461e-07
priorregion1_spot_11	0.36616	0.0022554349	6.37674e-08	1.233677e-07	0.012356757	0.097435474	0.51516956	1.7491202e-07	0.004463898	9.4879304e-08	0.00215826	1.6586996e-07
priorregion1_spot_12	0.4060004	0.0027748882	3.570061e-08	1.2713229e-08	0.014280155	0.21370697	0.3610305	1.767835e-07	0.0022067416	1.5027073e-08	5.830466e-08	4.268264e-08
priorregion1_spot_13	0.57359606	2.843351e-07	1.8884021e-08	1.6325188e-08	1.2982181e-07	0.0067028953	0.41268247	6.5037305e-08	5.339108e-07	4.450333e-08	4.9968634e-07	0.007016899
