	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.0094335545	0.12931198	0.00049355824	3.123734e-08	0.078671835	1.9241925e-06	0.028006915	0.2378895	0.37794822	0.13824144	7.277231e-07	2.6148314e-07
priorregion1_spot_2	0.21525246	1.0542536e-07	5.55749e-06	0.014115811	0.11838266	0.08837831	1.926418e-05	5.0867094e-08	0.56384575	4.5253262e-08	3.8624204e-08	1.2484479e-07
priorregion1_spot_3	0.052548792	0.22892182	1.6874569e-07	3.0248668e-08	0.12950875	0.04456434	0.1514408	2.797704e-07	0.11239132	0.25297627	0.019364988	0.008282382
priorregion1_spot_4	0.057283293	0.33533895	0.0013407507	2.8348052e-07	0.087261856	1.029365e-06	0.022238284	0.021518735	0.322918	0.149077	0.0030180279	3.7333211e-06
priorregion1_spot_5	0.045263845	0.2505677	5.138543e-08	2.8106012e-08	0.12463465	2.097701e-05	0.06105787	1.43356e-07	0.42697802	0.08831065	3.309552e-07	0.0031657766
priorregion1_spot_6	0.10107465	0.34429696	0.0010939175	8.3760895e-08	0.12679055	0.014310571	0.06145648	9.035407e-08	0.13933109	0.18773787	0.023903431	4.4036865e-06
priorregion1_spot_7	0.08517232	0.27618018	0.021799177	1.1565061e-07	0.09902498	0.009018989	0.018922236	0.0010229546	0.17012586	0.30658624	0.012144931	1.971361e-06
priorregion1_spot_8	0.013951926	0.07357078	7.004228e-08	0.00081182073	0.055738337	0.02905544	0.08648578	0.0733336	0.66652554	4.329483e-07	2.2821482e-07	0.0005259296
priorregion1_spot_9	0.051742636	0.22011165	0.01677908	9.7445216e-08	0.09539529	0.00419065	0.058044776	0.010880482	0.50338316	0.036965743	0.0025060277	3.9876176e-07
priorregion1_spot_10	0.016579904	3.6411115e-05	0.0018023617	3.9425252e-08	0.10182509	0.022868587	0.1380158	2.8325627e-07	0.22418138	0.4129829	0.08170554	1.7555376e-06
priorregion1_spot_11	0.102259	0.32838565	7.2045474e-08	6.199066e-08	0.12600575	3.179586e-06	0.092308186	0.008184663	0.20321776	0.118029065	0.015999809	0.005606768
priorregion1_spot_12	0.11486918	0.2867936	4.4864237e-08	3.8167713e-08	0.13296346	0.023225652	0.035166897	3.3098527e-07	0.26310456	0.13003735	0.0066867126	0.0071522132
priorregion1_spot_13	0.019455373	0.12177255	3.0249883e-08	1.4173263e-08	0.11168028	0.030728633	0.09807402	1.9688608e-07	0.50071985	0.11181063	0.005757953	3.9955188e-07
priorregion1_spot_14	0.14201333	0.61116284	0.0033430592	2.2237032e-07	0.1429676	1.0813897e-06	0.019150894	0.0042714546	0.06013611	0.01331675	2.2872233e-07	0.0036363462
priorregion1_spot_15	3.3476437e-07	0.062140927	3.2662264e-08	2.2913827e-08	0.07479158	0.014578346	0.14926045	0.028130345	0.6160788	0.05501858	3.0023918e-07	2.7431034e-07
priorregion1_spot_16	0.09504512	0.37453157	0.022128873	3.8985627e-07	0.12626562	0.0579824	0.026218276	1.4120369e-06	0.15977614	0.13445339	0.0024139525	0.001182886
priorregion1_spot_17	0.062420618	0.29554138	0.074770115	5.3746458e-08	0.10593446	0.0636567	0.08441371	1.2152131e-07	0.004942269	0.27403226	0.0342854	2.9097343e-06
priorregion1_spot_18	0.056107335	0.37112492	0.002569086	1.308086e-07	0.079849325	7.9431976e-07	1.2377034e-05	0.07732817	0.38021606	0.03251511	1.9686051e-07	0.00027666558
priorregion1_spot_19	0.037915133	0.27970237	4.7920896e-08	2.5155513e-08	0.07626357	5.542468e-07	0.19811119	0.005701282	0.03524757	0.2950106	0.07204372	3.9618044e-06
priorregion1_spot_20	4.9558514e-07	0.037049163	9.176143e-08	2.0569045e-08	0.15883927	0.024413602	0.008657212	0.0046793865	0.017259838	0.64665693	0.10244281	1.1877422e-06
priorregion1_spot_21	0.06293778	0.18138115	0.06637877	1.2150335e-07	0.114488795	0.0003990705	2.873158e-07	0.030931585	0.34398806	0.19825798	0.0012334883	2.8423642e-06
