,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,7.339620182733597e-08,3.097235596882797e-08,3.171601534290858e-07,2.1180018734412441e-07,3.6733498802732357e-07,1.597304179767889e-06,2.6886634145739664e-07,3.718056731827346e-07,6.887761152540862e-08,6.949798716959777e-07,7.796560685946474e-09,2.3431540648743978e-05,1.3869419746015413e-07,1.8215494890228e-07,8.213269993007089e-08,1.676102236558563e-07,1.494306617975235,8.478941992962064e-08
priorregion1_spot_2,1.3578405884118185e-07,5.442363004704021e-08,1.5138222636323918e-06,3.3163763191623727e-06,2.5410095418010315e-06,9.626289147490753e-06,2.747226642441092e-06,2.510510466890992e-06,0.2017375014722347,2.1961276246429408e-07,1.1429760560233148e-08,1.4135040260043754e-06,1.670078881943482e-05,3.57058895872342e-07,4.8254926454660565e-08,1.3057807706218228e-07,1.3655993461608886,7.370478130042102e-08
priorregion1_spot_3,7.783598676702752e-09,1.6447322259693924e-08,5.4496057799724445e-08,1.3207562465922253e-08,3.334789600017985e-08,5.400855780379743e-08,3.445860272677237e-08,2.97126417692084e-08,1.4842813511606326e-08,1.6605292874061205e-08,7.225040388192383e-09,2.0211562823391207e-08,3.693740868726536e-08,1.5066729064372454e-08,6.507182570558712e-09,1.1188227100333849e-08,0.9966359615325927,1.061457846063263e-08
priorregion1_spot_4,2.2907776742187024e-08,2.808982957347439e-08,2.1316330123255513e-08,1.5811502063201032e-08,1.6185401019441773e-08,2.7984525896584957e-08,2.27708690125894e-08,5.143082706382529e-08,1.3973036816494758e-08,1.5509098193433602e-05,5.25646479676567e-09,2.7363147925285602e-08,4.761383376461483e-08,3.6687552018577206e-08,1.659298316525337e-08,2.917250032652419e-08,1.7072325706481932,1.0586948073765258e-08
priorregion1_spot_5,1.341214241890043e-08,6.631461921813297e-08,8.766378822855358e-09,1.043821487023422e-08,7.592155171209923e-09,3.68395769001495e-08,1.065459631632848e-08,1.3052475233976681e-08,1.5161623068138397e-08,5.564144678338323e-09,4.05476111575709e-09,1.734249481799566e-08,2.105192411505641e-08,8.225591829891248e-09,5.091322274886068e-09,6.497488236334449e-09,1.165229469537735,4.111135920581433e-09
priorregion1_spot_6,2.7272424407698283e-08,1.1882455330791685e-08,4.072526582632464e-09,5.882929077216659e-09,5.817132087138078e-09,9.13695963333794e-09,1.3003578347436929e-08,1.2927223824732438e-08,5.556598114964118e-09,6.349638792535473e-09,6.666836016577805e-09,1.0655540094717254e-08,9.905342368554671e-09,1.672828418008976e-08,3.6684688065058424e-09,9.712030779596149e-09,1.4495965778827666,3.6515538703874034e-09
priorregion1_spot_7,2.7252867251803542e-08,5.130742835035562e-08,9.401636891226418e-09,7.511140753813095e-09,4.185543622803323e-09,1.274494976222229e-08,9.135497469614506e-09,8.259502726204461e-09,1.4725607222487725e-08,6.655217466011721e-09,9.464601857800405e-09,1.8612263819051124e-08,2.5215507815090637e-08,1.7114373740412248e-08,3.7507561390093265e-09,7.186637240863547e-09,1.4903201341629027,1.6326124119281363e-09
priorregion1_spot_8,1.4363953537710471e-08,1.609479243214196e-08,1.1058473825542594e-08,8.525150718696752e-09,4.179292600881013e-09,3.596170028430379e-08,1.1377470876539066e-08,1.0453933363407941e-08,6.570211752432443e-09,1.1460934636886578e-07,5.8497891197717425e-09,1.3004906840308197e-08,1.768389132905668e-08,7.484104691535265e-09,2.2996839721400877e-08,1.3221360850579346e-08,1.3287326514720916,9.51087280043339e-09
priorregion1_spot_9,2.6611626680050904e-07,1.5849878849394374e-07,1.0115246652731003e-06,2.4526726463136587e-07,5.262786942239473e-07,2.271514517815376e-06,9.35699355864017e-07,1.0336188381643296e-06,2.2188433945302675e-06,0.21465835347771645,2.9593173689335116e-09,5.624238326618069e-07,9.042791901947566e-08,5.40601436682664e-07,2.0577685191369713e-07,1.7999732975226835e-07,0.6700039833784103,1.668317473502157e-07
priorregion1_spot_10,2.190882455010979e-07,3.1608507100600036e-07,5.051728862781602e-07,8.275849410210867e-07,1.190606809586825e-06,2.183464744121011e-06,2.5366000386384256e-06,2.9614870754812733e-06,2.409808030279237e-06,0.08198902122676373,3.861116368852891e-08,1.3586470186055522e-05,2.4057425775936284e-07,0.01178852552548051,0.02944357367232442,8.184316783399481e-07,0.9040540486574173,6.889694105893797e-07
