	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	6.52215e-08	4.411621e-08	0.99999946	1.9567258e-07	5.0221608e-08	5.878523e-08	1.021158e-07	1.1448378e-08
priorregion1_spot_2	0.020095503	1.726912e-07	0.97561973	0.0042838836	1.761637e-07	2.189493e-07	3.3930587e-07	2.4322492e-08
priorregion1_spot_3	0.09047646	1.3958022e-07	0.8660991	2.5288557e-07	1.0699645e-07	0.043423794	1.0673138e-07	1.8371066e-08
priorregion1_spot_4	0.031945463	2.8718514e-07	0.96805286	7.6166356e-07	1.2319715e-07	2.6377626e-07	2.4919743e-07	2.514233e-08
priorregion1_spot_5	0.059102725	3.8109116e-07	0.9401451	5.213981e-07	6.702075e-08	1.6463771e-07	0.00075106975	1.0384622e-08
priorregion1_spot_6	0.09820527	4.178274e-07	0.89053136	0.011251871	2.6651662e-07	9.965303e-06	6.891511e-07	4.4527415e-08
priorregion1_spot_7	0.025298541	5.932712e-07	0.97469974	4.4097357e-07	1.6539566e-07	1.8533717e-07	2.8371312e-07	2.7706328e-08
priorregion1_spot_8	0.004210809	8.3493103e-07	0.99578196	5.8281194e-06	1.5767591e-07	2.1076629e-07	2.8913536e-07	2.4331364e-08
priorregion1_spot_9	6.976992e-08	5.9052187e-08	0.9999993	2.9127375e-07	5.8116555e-08	1.8565872e-07	7.8988904e-08	6.640746e-09
priorregion1_spot_10	0.08903443	1.4329314e-06	0.9104388	1.4946129e-06	4.2366224e-07	1.0032894e-06	0.00052233913	2.6704196e-08
priorregion1_spot_11	0.042685233	0.0017238498	0.95558965	4.249158e-07	1.0651661e-07	2.1537674e-07	5.7460187e-07	2.4910978e-08
priorregion1_spot_12	0.097188786	7.817285e-07	0.9028066	2.890127e-06	1.6026394e-07	4.779111e-07	3.207581e-07	2.8737258e-08
priorregion1_spot_13	0.074770905	0.002342301	0.9228858	4.8593085e-07	1.7311366e-07	1.9387743e-07	1.50192e-07	4.222336e-08
