,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,2.8461857557296755,2.8142506153017165e-06,7.553471982646443e-06,3.5874414720638017e-06,0.005609450372867286,0.18004168942570686,0.0023402059334330263,0.0010029444936662914,0.008262049406766891,0.0001603955461177975,0.00013742196024395527,1.0166507065296173
priorregion1_spot_2,0.9276064276695251,1.295059621497785e-06,1.0543733310441894e-06,1.5220574240970562e-07,3.2918344118115782e-06,0.009651891188696027,0.00036539544962579387,1.8940550603474548e-07,5.0174273201264445e-05,4.1745512862689804e-05,6.912780299899169e-05,1.2413318395614623
priorregion1_spot_3,2.6611432075500487,2.1285394177539273e-05,1.0557807854638668e-05,2.092115244067827e-06,0.0015758700843434782,0.0014680476859211921,0.03352238386869431,1.9041016548726476e-05,0.019375449791550637,0.013018020149320363,0.0128460758831352,1.7583694279193878
priorregion1_spot_4,0.9916154593229294,1.5690451346017656e-05,1.1644148935374688e-05,4.657648517536472e-07,2.2104835224467935e-07,2.13160997191153e-05,0.06464359275996685,1.552367298245372e-05,0.0001592640212038532,0.021263006888329983,0.04612959884107113,2.1473788261413573
priorregion1_spot_5,0.30806076526641846,8.497223475956163e-08,1.5733335374079618e-06,1.774784379904304e-07,3.0124175737000772e-06,0.00034646469284780327,0.0055060707032680515,0.008036890206858516,0.0003421766814426519,9.468436201132136e-06,2.0213690902437525e-06,0.8325728923082352
priorregion1_spot_6,1.5012297213077546,6.168831396280438e-06,8.073351273196749e-06,7.412404954720842e-07,2.0748292627104096e-06,3.460823081695708e-05,0.04799524955451488,0.0008720088138943539,0.00010086353613587563,0.0037019230774603786,2.013480607274687e-05,0.958728340268135
priorregion1_spot_7,0.5070326298475265,7.206630812106597e-08,1.0534719976362796e-07,1.237333497883242e-08,1.3708199997353178e-08,4.885881111249547e-07,2.200703318067099e-06,2.7269365077131626e-08,6.366249834854899e-07,2.548353222664446e-06,4.916998250337202e-07,0.24008080065250398
priorregion1_spot_8,1.592467349767685,2.4364716182390116e-06,7.575985222274541e-07,5.481002972373973e-07,3.1440480597666465e-05,0.002591170149389654,0.006681410945020616,7.632936302570671e-07,0.00027354943595128136,3.481285530142487e-05,1.102356577575847e-05,1.2294215619564057
priorregion1_spot_9,1.1712116837501527,5.185113508332507e-07,4.19276168486249e-06,7.15628897296483e-07,2.8849864577296106e-07,2.7685935037879975e-05,0.0019019008614122868,1.4752699598830077e-05,0.011894943099468947,0.00013452781568048524,6.560382212228433e-06,1.1152546226978302
priorregion1_spot_10,2.696971678733826,2.145446637769055e-06,1.2935197673868972e-05,1.3368973128535802e-07,1.283544111174706e-06,0.022006626427173617,0.047370809502899645,0.004226774815469981,8.377717385883443e-05,0.00012177584030723665,6.118890541984002e-06,0.2987088516354561
priorregion1_spot_11,1.1381712555885315,1.5097539403541304e-06,1.8124901316696195e-06,1.3860830705425545e-07,6.18055800316597e-08,7.396279147542373e-06,9.73260135651799e-05,3.071537264531799e-07,2.5358351740578657e-05,4.2435093928361314e-05,7.840951070647863e-06,0.9822337955236434
priorregion1_spot_12,2.186283493041992,4.41351196514006e-06,5.752431093242194e-06,2.365875639043225e-06,0.00019016801525140184,0.026281605008989573,0.10449087135493755,2.2008050677868598e-06,0.0002499442649423145,0.00017830578799475917,0.0002594709541881457,1.9521226763725281
priorregion1_spot_13,0.9879073649644852,2.0449107250897217e-05,1.9116783550998662e-05,2.9173066764087714e-06,0.0004948240864905529,0.01411484181880951,0.09695135727524756,1.2209272745167254e-05,0.013968328945338726,0.08196462653577329,0.026392810605466364,2.224637937545776
priorregion1_spot_14,1.4908154249191283,5.504919613485982e-06,1.8814475060935366e-05,9.94831184470968e-06,1.0126399445198331e-06,6.507351754407864e-05,0.013713822979480029,2.492709245416336e-05,0.12221647761762143,0.004879981628619134,0.02083587581291795,2.243195247650146
priorregion1_spot_15,1.0485998511314392,1.1367487644520225e-07,8.547381639800732e-07,3.5234665674011016e-08,3.0265412398478027e-08,3.510687861307815e-07,1.9933377416236907e-06,1.5076045229989176e-07,3.6413206544239077e-06,2.977513162250034e-07,3.063873251107907e-07,0.12769459709525108
priorregion1_spot_16,1.931319707632065,1.4446598152062507e-05,2.25902584134019e-05,7.22550814771239e-06,5.764092406934651e-07,0.00010877177264774218,0.08926144689321518,0.00012784706996171735,0.062105415202677254,0.02013913355767727,0.020079691894352436,2.6319961190223693
priorregion1_spot_17,3.312074327468872,5.151978257345036e-06,3.048069424949063e-06,9.275302147671027e-07,0.00970320818014443,0.009610768407583237,0.04395153261721134,3.8127005950627796e-06,0.0008878831780748442,0.00012096951395506041,0.00016333547828253358,1.4048158705234528
priorregion1_spot_18,2.269635784626007,0.0027214846340939403,1.1418631038395688e-05,6.604541613342008e-06,1.759536417011987e-06,0.0006099899997934698,0.11132379062473774,1.5051062018756057e-05,0.03673243504017591,0.0035145496716722847,0.0033053696039132773,2.181685793399811
priorregion1_spot_19,1.1448181986808776,1.2605253175479449e-06,1.169967782743697e-06,1.0401801091575182e-06,0.00026879523211391647,0.036191286891698836,0.011781880492344498,9.020473783039052e-07,0.014446957968175413,0.00017691385946818627,0.00020888461149297656,0.9916101098060608
priorregion1_spot_20,2.6648023247718813,0.0016339871217496693,1.4684642394513504e-06,1.0158435259199905e-06,5.338507503438451e-06,0.0014464874577242881,0.048116748407483104,1.0523508251480964e-06,0.0012594035943038762,5.2374966071511156e-05,8.232595655499609e-06,1.0920444369316102
priorregion1_spot_21,0.6792934298515321,3.8924064966749937e-07,1.0232790657482837e-06,8.039747356747284e-08,1.0216732619028336e-06,0.00010997797871823425,0.019327623024582862,1.724490317656091e-06,0.00020389070123201237,4.894164176221239e-05,5.395327821133833e-06,1.024423086643219
priorregion1_spot_22,1.2994641661643982,3.836796935274833e-07,3.866224076887193e-07,3.262886405508426e-08,1.981357024760655e-06,5.458004511638137e-06,5.6242429855046795e-05,8.446704953257722e-07,1.3040873000136347e-05,7.698146509937942e-06,1.4242000077047123e-06,0.5689886599779129
priorregion1_spot_23,1.2691975116729737,1.7726650412441815e-06,2.855252557765198e-06,3.051840701573383e-06,4.6328878688939315e-08,9.00905874914315e-06,0.05526899751275778,1.4682639402963106e-06,9.251243463950231e-05,1.494151097176655e-05,7.090874532877933e-06,0.9151869118213654
priorregion1_spot_24,2.684312391281128,4.901531974610407e-06,2.683381933366036e-06,8.276430918385815e-07,7.984551143636055e-06,0.0010470427048858255,0.061197823099792006,1.5142144661695057e-06,0.00017147999460576102,0.0006191910593770445,9.181383438772172e-06,1.4909583508968354
priorregion1_spot_25,2.0125067949295046,4.814979234879502e-07,1.0091568583447951e-06,1.2967327762680726e-07,1.8753982033103967e-06,6.928137554496061e-05,0.0008988383691757918,4.0460894297211784e-07,2.9039134187769387e-05,1.1193559657840527e-05,1.8543708222296118e-06,0.7043491721153259
priorregion1_spot_26,0.9109108775854111,0.0001613151383935474,1.7177965037262766e-05,5.30375243670278e-06,7.406013196487039e-07,4.7799031017348176e-05,0.1356770724058151,1.5294069817173296e-05,0.040148670226335524,0.010539002669975163,0.0866932462900877,2.7232263803482053
priorregion1_spot_27,0.0003823505947366357,4.984787302930727e-08,3.166369469909114e-06,6.050432084236945e-08,3.199670768339047e-08,2.690067034905042e-07,3.909040901817207e-06,4.054303485645505e-06,5.6596355989313455e-06,0.0019591029500588774,0.00010058689294965007,1.1235594928264618
priorregion1_spot_28,1.724243175983429,3.7664460478481492e-06,6.711827495564648e-06,8.24370897589688e-07,0.0002598720573587343,0.0004563170426990837,0.08734333142638206,2.1361471408454235e-05,0.00016163545660674572,0.00494561663363129,0.00012748988447128796,1.859485214948654
priorregion1_spot_29,0.002162557886913419,9.509942699992283e-09,2.540310660492651e-07,1.0396853289407204e-08,3.413936366936099e-09,5.884323748261978e-08,2.5754496704166744e-07,1.3817642630087335e-08,3.231309278817208e-07,1.477920085335427e-06,5.4195512007027e-07,0.4552567690610886
priorregion1_spot_30,2.033587431907654,0.0008068953931797296,3.627228522873338e-06,1.5392503371458588e-06,0.048456916026771074,0.0834126215428114,0.0011993567924946547,1.9580571120059176e-06,0.02896494334563613,0.056601022556424144,0.000163572674500756,1.0987589299678804
priorregion1_spot_31,3.6366612553596496,8.830787191982382e-06,2.0406646399351307e-06,5.514196317335518e-07,2.2208356881492365e-06,0.000447341067774687,0.00644851045217365,3.3514693427605386e-06,0.020219690073281525,4.308769493945875e-05,3.993624868599e-05,0.7176068693399429
priorregion1_spot_32,0.24610574692487716,5.730282346405602e-08,8.463775429845555e-07,9.353472982809307e-08,2.433239316701475e-08,1.732894253336781e-06,0.03229905776679516,7.613901885861197e-07,5.069977432867745e-05,5.627866676150006e-06,2.970323350837134e-06,0.9010814666748047
