,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,0.046897293813526635,7.129501063900534e-05,1.3386969521889114e-05,2.868038145606989e-05,0.037484860792756085,2.552953774284106e-05,2.3398857501888417e-05,0.0024374831933528184,0.006835727812722326,1.648669558763504,0.00012253430686541832,3.1493003249168394,0.0002799981695716269,0.40020451098680493,0.18094312325119974,0.07205739431083202
priorregion1_spot_2,1.2085919070159435e-05,3.915606203008792e-06,3.2741827794779966e-06,3.8432169588986655e-07,0.00041443941881880164,6.468432843576012e-07,2.1353721777472856e-07,0.00010184879465668928,8.624267422874256e-07,0.43839427381753926,5.35088016562213e-08,2.6597459077835084,4.8667206283425915e-05,0.0851525254547596,1.9734577290364544e-05,0.029764772951602934
priorregion1_spot_3,1.3541484296321868,2.8897028300889363e-06,6.272798345889896e-05,3.3731595863173425e-06,0.644270783662796,1.8160981142045784e-06,4.491864046940464e-06,0.006214697076939047,5.967079550828204e-06,1.1346430242061614,4.0367840909993906e-07,1.6677032351493835,2.748368714833305e-07,0.7344575196504594,1.6601204970356777e-05,5.598226630354475e-06
priorregion1_spot_4,0.8626904487609863,2.928851165506785e-06,4.484903220145498e-05,1.265214723389363e-06,0.0040276092011481525,9.765254844751325e-07,3.4318616485506937e-06,0.0027868589968420565,1.2425470140442484e-05,0.000814122532028705,3.674301715363981e-05,4.237365651130676,4.888720042117711e-07,0.07019578516483306,3.618995815486414e-05,7.957747897080481e-07
priorregion1_spot_5,0.17846134975552558,5.01347155932308e-06,0.0007041368255158886,7.129046110776472e-07,0.0010473735339473933,3.088903781645058e-07,1.4995217838986718e-06,0.00011501793851493859,0.0003197326557710767,5.31726063854876e-05,4.5348980037829284e-08,2.6750818014144895,6.223197992483165e-08,0.04684562645852566,2.6564599352241206e-06,5.7807538311749353e-08
priorregion1_spot_6,0.28435367047786714,8.655696947243997e-05,4.811171538676718e-06,2.2292158632808425e-06,0.0002462667354848236,1.7037760699167848e-05,8.368862290808466e-06,0.13621154949069023,5.8178646941087206e-05,0.0027625505113974217,4.4688581901652927e-08,2.9505145430564883,0.006807133997790515,0.5265701234340668,1.64631865118281e-05,4.277848051970069e-06
priorregion1_spot_7,1.450784452572407e-06,9.247094538977763e-07,1.4431893532673713e-06,2.267735004224392e-08,1.633874981052941e-05,2.0509367502086206e-07,8.734891316919402e-08,0.0016723903128877283,2.2422875467498218e-08,0.3344810545444489,4.273087998996062e-08,0.31086197793483733,1.0320498290639078e-06,0.001624886115314439,1.9753086007767705e-06,1.8577868650027086e-05
priorregion1_spot_8,0.27102390229701995,1.644222584218369e-06,8.408870769471833e-07,6.382413495487072e-08,7.978037574503106e-05,1.6667388393898364e-07,2.070770835871372e-06,0.00011484246315376367,9.479061145611922e-06,0.00030291592993307863,0.00018890179417212495,1.5178794145584107,1.1821211138851595e-07,0.5168511718511581,3.3690054465296276e-06,2.5114764810041376e-07
priorregion1_spot_9,0.24227212443947793,1.2795499060302975e-06,1.3726117458645604e-05,8.753588872423279e-07,0.00062957460177131,0.18129874020814896,7.123619943740778e-05,0.00019325208850204945,0.014185540517792106,0.30558691322803494,7.21991199270633e-08,2.06671222448349,2.322154773537477e-06,0.7393587350845338,8.673726097185864e-06,5.241473581918399e-06
priorregion1_spot_10,2.7895562880075888e-06,1.1047829069354975e-07,5.02314966510653e-08,1.3862677405995783e-08,1.9703933730852443e-06,2.8836969701018234e-08,1.3659337616545032e-08,1.8095200005063816e-06,3.976259499438584e-08,4.074778829021852e-07,9.253941790632326e-09,1.3778996884822845,1.39709892543749e-08,0.00032571727351751175,4.506641118950939e-07,5.397727287359544e-09
