,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,4.360059705277308e-07,2.1818312416144184e-05,2.6890819668769836,6.9337802415248e-05,0.009663492860272526,2.128921880739654e-06,4.0069861029223835e-07,0.0029663092107512054,1.04990722782361e-08,7.609693199128743e-07,0.00036758604546776046,0.0619581712409854,4.9869846030503595e-08,0.00010465271152497735,2.605297349873581e-05,3.6780863510443855e-08
priorregion1_spot_2,1.3416087369932939e-06,1.2274245545995654e-05,2.5457199811935425,7.135925443435555e-06,0.00032162314164452255,0.0001108965720050037,5.113492250075069e-07,0.0005038157512899488,2.940928229833162e-08,1.677656558740637e-06,0.00025756087998161096,0.5760226935148239,6.002474535193871e-08,6.680609330942389e-05,1.8469567112333608e-05,4.698344806541854e-08
priorregion1_spot_3,7.150731721594639e-06,4.553865637717536e-05,1.1243648886680602,1.2804299922208884e-05,0.0009870561945717782,2.952263571387448e-06,0.29503920674324036,3.418884716666071e-05,4.753596613227273e-06,5.206927398830885e-05,1.6999807119369506,0.11479804255068302,4.81714340594408e-07,0.0007443211798090488,5.664237187374966e-06,2.542751951750688e-06
priorregion1_spot_4,2.8187494308440363e-06,4.066737960783939e-06,0.42085853368043896,9.752712003319175e-06,0.46709732711315155,1.0887369853662676e-05,0.024106408562511207,0.0007597860181704165,3.6402615705810606e-06,4.111745806767431e-06,1.5417966842651367,2.2123977065086367,2.961519805921853e-06,6.947672045498621e-05,9.430634463569733e-06,1.9204463583832883e-07
priorregion1_spot_5,5.076198999631743e-06,0.0001581402677402366,0.6334707111120224,1.9040529878111556e-05,0.6198855489492416,1.0737925379089573e-06,0.042239367961883545,0.00014714552089571954,1.3912464964960236e-06,2.9396907052614554e-06,0.6303811222314835,0.6524340629577636,7.612080537455768e-07,8.16464740637457e-05,2.3216751105792355e-05,4.4736215585317043e-07
priorregion1_spot_6,6.074495308894257e-06,0.0023371363175101576,1.2218153953552247,0.00013065264211036264,0.61407071352005,2.4437262709398057e-06,0.0004404477731441148,0.00011402099444239866,1.2627143121335392e-06,0.002393669483717531,0.7140386790037155,0.6844433695077896,4.972264378011461e-07,0.0022085369331762196,6.688715347991092e-06,2.0430537188076413e-05
priorregion1_spot_7,0.37862603515386584,0.00785325700417161,2.191813552379608,0.0002584964808193036,0.0005174301710212603,1.2013376817776589e-05,0.2373054675757885,0.00033686422248138117,6.9408015178851215e-06,6.217304198798957e-05,1.739962249994278,0.5083522260189056,3.432271603287518e-06,0.0002927280656876974,2.111603826051578e-05,5.177396064937057e-06
priorregion1_spot_8,1.6000362575141483e-05,0.0025606762268580493,4.252311635017395,0.0007382241135928779,0.18912439867854117,8.02938998845093e-07,1.2768081717240422e-06,0.5906825333833695,4.1535312966800575e-08,3.824377969863235e-07,0.0008272377890534699,5.408399738371372e-05,6.593577381863727e-08,1.617041389181395e-05,5.0259754971193615e-06,2.7244654035030183e-07
priorregion1_spot_9,1.0786713164634421e-05,6.677259661955758e-05,1.23254674077034,0.00016911450584302659,0.38699293285608294,9.681206256573206e-06,0.00026602569123497234,0.00037729931209469215,3.286900016519212e-06,3.785487547247613e-06,1.1194646239280701,2.969710576534271,4.502896945268731e-06,7.146629577619024e-05,0.024419520888477562,6.0273430108281905e-06
priorregion1_spot_10,0.00018271874432684854,1.8548854586697417e-05,5.009258031845093,0.0027793553657829762,0.011226720456033946,0.00017087931628338994,0.0019455203146208078,0.007174097280949355,2.0838510181420136e-06,0.0037142016808502376,0.7907490432262421,0.06479396782815457,8.732720345960845e-07,0.011767878197133541,2.750342664512573e-05,4.675498007600255e-06
