,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,1.9119727934224786e-08,6.34237817820349e-09,1.0899163453359507e-05,0.33920178115367894,0.29250428080558777,0.00011210375450900757,1.7311605370196047e-05,6.031117550264753e-06,2.2978568722464843e-05,9.399810892318783e-07,8.160280201563453e-10,7.988467950781342e-06,1.8558345331598504e-07,5.059571520860118e-07,1.2048058195546218e-07,4.7175334145777014e-07,1.0223183050106504e-09,9.378503662560435e-08
priorregion1_spot_2,1.9321043165376753e-08,6.923993223217908e-09,1.9543445341696496e-05,0.21791281625628472,0.13395001143217086,2.497539981050068e-05,2.6748773393592276e-06,2.904208463405666e-06,0.24080708622932434,1.0372685665061e-06,7.592240364173719e-10,2.7918136993321245e-06,6.945079782383345e-08,6.062955264951598e-07,1.9916427973498685e-07,2.2566721682437674e-07,4.692994395871786e-10,1.0140267043823315e-07
priorregion1_spot_3,4.036342837743234e-09,3.56128515566212e-09,2.239284970073641e-06,0.3000528320670128,0.2278330847620964,1.1013743778676145e-05,3.893963128120959e-06,4.409296047924728e-06,0.10234814137220383,1.7361056222853223e-06,2.7263320045989305e-09,0.00741896410472691,5.471498165654509e-09,1.638686791238797e-06,2.7662058528221677e-07,1.287556261786449e-06,1.3752796068633443e-09,1.0676223851646683e-07
priorregion1_spot_4,1.2129758664158885e-08,3.033547479880384e-09,4.236959557601949e-06,3.272136345913168e-05,0.24956007227301596,3.129366427856439e-06,1.2255730507604313e-05,0.05032486543059349,0.2944095477461815,1.6039953209201486e-06,1.5881721104893387e-09,1.5203645034489456e-06,7.447604666310781e-09,4.2033615841319263e-07,1.8577427383092984e-07,1.7563895511329973e-07,4.6326477931568646e-10,7.446726471016519e-08
priorregion1_spot_5,7.422203111673298e-06,7.406775681673139e-09,2.873711237043608e-05,0.06773497611284257,0.08451592363417149,3.962839105042804e-06,2.3936135585245213e-05,1.753919959810446e-05,0.5573221981525421,6.001779752295988e-07,7.198181473100364e-09,1.8153752307625837e-06,1.0205638822924357e-08,1.879373257906991e-07,1.3239349456739545e-07,1.9238478685679186e-07,3.327618941284527e-07,5.022322646652812e-08
priorregion1_spot_6,4.0706088810793525e-08,5.3251161036271815e-09,1.9053639243793443e-05,0.23885921016335487,0.1170571729540825,2.7053968915424777e-05,1.907057303469628e-05,7.97949487605365e-05,0.3689939394593239,1.8361538650424337e-06,2.5815663606820755e-09,1.9005261947313558e-06,1.7583261637810213e-07,6.385524613961025e-07,2.2665754855211163e-07,2.9991989549671414e-07,2.7698239923878984e-09,2.6666030663591303e-07
priorregion1_spot_7,1.748252804745221e-08,7.045179217790576e-09,9.615613771529752e-06,0.1635019950568676,0.27805056124925615,0.020763842109590768,9.905798069667072e-05,2.465569446030713e-06,0.0979174453765154,1.1587261383283478e-06,1.6562291149657682e-09,8.215819298129645e-06,7.930306056280757e-09,7.987832731259914e-07,1.2257365504808608e-07,6.994242028213194e-07,1.7169991706200707e-09,1.1495370841885234e-07
priorregion1_spot_8,5.519077689086772e-07,3.944023840851685e-09,3.796318651438924e-06,0.2890940457582474,1.6263342968159122e-05,1.3250407278064815e-06,9.088051541539245e-07,6.9484713549172745e-06,0.6020945459604263,5.268149351422836e-07,8.360822784103662e-10,5.628620556308306e-07,5.2814081330510036e-09,1.858532137077873e-07,2.462373238643068e-08,8.145049683605522e-08,1.2021816597762584e-09,2.517737938134701e-08
priorregion1_spot_9,9.942397483087007e-09,7.811609226138216e-09,2.4552638478780864e-05,0.10714747942984104,3.3193550916621464e-05,6.370933988364413e-05,2.525309209886473e-05,1.5031036173240864e-05,0.42342584431171415,3.2262548415928908e-06,1.2586581887852332e-09,0.007953157601878046,3.4466130927057756e-08,2.204637075919891e-06,1.0515283399570309e-07,4.7650623571371396e-07,2.062186865714466e-09,2.216436044477632e-07
priorregion1_spot_10,1.027936540332064e-08,3.563009132179218e-09,5.78243248128274e-06,0.15942618399858474,0.35336480438709256,1.7041303726728076e-05,4.370950955490116e-06,3.018800578047376e-06,0.16227044761180878,1.4023759547399095e-06,1.868565346896389e-09,4.003659955742478e-06,2.8221549319695787e-09,3.894631799994386e-06,1.3019475559872264e-07,4.7398522440289526e-07,7.236637622476394e-10,7.245379762821358e-08
