	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	2.4718496e-08	0.038831364	1.2915385e-06	3.3784914e-07	3.7421896e-07	6.884548e-07	3.8914632e-07	0.11920451	0.006518953	0.028789463	1.7017358e-08	0.011886825	1.0802909e-08	0.39169902	8.9203816e-08	0.4030665	1.6029919e-08	1.7995987e-07
priorregion1_spot_2	5.493918e-08	0.22608915	7.05384e-08	7.1071085e-08	1.264185e-07	5.823275e-07	1.4340098e-07	9.89098e-08	0.053236496	9.75599e-07	2.6318423e-08	2.3946896e-07	1.1612624e-08	0.0016438115	1.112103e-06	0.71160495	0.0068975813	0.0005244131
priorregion1_spot_3	5.564412e-08	0.4062824	3.9637018e-07	1.4446456e-07	1.4521295e-07	0.018831281	1.9563372e-07	2.6103174e-07	7.4488e-08	0.0031543672	4.8593666e-08	2.842485e-07	2.0270683e-08	0.3189897	1.1550561e-07	0.25274017	3.1529686e-07	1.2886427e-07
priorregion1_spot_4	8.137065e-05	0.025778666	0.14163761	0.006559137	2.0407024e-06	1.8037467e-07	1.0542582e-07	0.07788308	5.9707126e-08	2.2938089e-07	9.088389e-09	0.02630787	2.793768e-09	0.28403047	1.8949882e-07	0.4377189	9.1315515e-09	1.01002705e-07
priorregion1_spot_5	5.2444612e-08	0.1434141	0.030730728	4.789074e-07	7.796435e-07	1.2400083e-05	4.1345815e-05	0.19816802	3.4160456e-07	0.0041546733	8.6218776e-08	8.284308e-07	5.6082158e-08	0.60703343	4.0327942e-07	0.016439041	2.9174432e-06	3.4178802e-07
priorregion1_spot_6	0.0049732383	0.2702649	0.0098082945	2.4283029e-06	1.5107356e-07	1.1359937e-07	9.258862e-08	0.115027845	7.08451e-08	0.007107499	3.644753e-08	0.02924976	1.0801827e-08	0.3200999	1.302528e-07	0.23780356	0.0056468123	1.5185499e-05
priorregion1_spot_7	2.3967235e-07	0.38504654	3.5455942e-06	1.9640893e-07	5.33268e-07	1.7588924e-05	2.5166347e-07	0.10005479	2.949701e-07	2.3431255e-06	9.679119e-08	0.0019164167	1.823953e-08	0.35063812	1.5837179e-07	0.14889574	0.013422791	2.165365e-07
priorregion1_spot_8	1.5200052e-07	0.3044365	0.037475538	0.0032763744	2.7185217e-06	1.7433493e-06	2.1694007e-06	0.24019985	0.009159632	6.5202967e-06	5.244621e-08	4.831522e-07	3.7503153e-08	0.40541542	1.0434402e-06	1.6027856e-05	3.1254854e-07	5.5023784e-06
priorregion1_spot_9	2.2395822e-08	9.193684e-09	0.01716147	1.7877657e-07	2.472085e-07	1.8824201e-07	1.2408869e-07	0.0010483668	1.3230077e-07	4.2267307e-06	5.824403e-05	1.7342589e-07	1.006796e-08	0.052054226	0.027121106	0.8643444	1.7098273e-08	0.03820682
priorregion1_spot_10	0.0017367866	0.11731187	1.1410938e-06	0.030191192	1.7702775e-06	5.1673182e-06	9.630732e-06	0.38434768	1.809117e-07	0.017656904	5.018132e-08	2.184196e-07	9.726732e-09	0.18282434	1.9627949e-07	0.2659124	4.259085e-08	3.5293468e-07
priorregion1_spot_11	1.7077943e-08	4.7794955e-09	8.101784e-08	7.691618e-08	7.813563e-08	5.535989e-07	7.615208e-08	5.4603518e-08	6.2529566e-08	1.1935158e-07	2.3700688e-08	1.1882743e-07	5.69023e-09	0.7679045	7.5215304e-08	0.23209392	4.469568e-09	1.8139505e-07
priorregion1_spot_12	1.6872802e-08	0.06113984	1.7911099e-06	0.009344935	1.2154619e-06	2.0068998e-07	2.539085e-07	0.2550266	1.2456448e-07	2.6195048e-07	1.3196089e-08	1.2700066e-07	1.18565024e-08	0.2673564	1.8112361e-07	0.40558618	1.5916742e-08	0.00154182
priorregion1_spot_13	2.1025929e-07	0.5033842	6.715318e-07	0.0195599	0.012780551	2.9706175e-06	7.4838124e-07	2.400048e-06	2.5093743e-07	0.0071561695	1.2803523e-06	2.579266e-07	6.023855e-08	0.44041628	6.3722047e-07	5.296973e-05	1.3065159e-05	0.016627448
priorregion1_spot_14	2.996025e-08	0.124317735	0.010592079	0.04522811	0.032630093	0.009364327	6.252457e-07	0.16257842	1.6606548e-07	1.0005225e-06	1.1851055e-08	0.035069995	4.345347e-09	0.23406349	8.788433e-08	0.3376704	2.9478892e-08	0.008483492
priorregion1_spot_15	0.006014694	0.34158793	3.567323e-06	1.1927308e-06	5.734587e-07	1.9424954e-06	3.6268807e-06	0.17435081	8.6149316e-07	0.048355166	1.0256064e-07	4.6264012e-07	3.539491e-08	0.20150478	7.4424594e-07	0.1902187	0.005826947	0.032127913
priorregion1_spot_16	1.2649387e-07	0.28124076	0.02745514	0.025997763	0.03038772	0.0045940224	3.0056543e-07	0.17921934	8.101544e-08	6.2389233e-07	6.761354e-07	7.86548e-07	1.358658e-08	3.0828505e-06	6.227564e-08	0.45109877	3.7750382e-07	4.1894793e-07
