	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	2.1848969e-08	0.12754573	0.009832725	4.0814624e-07	1.2688263e-06	0.070142604	1.4155331e-05	0.29308513	0.48058426	1.5360348e-06	7.628762e-08	0.014097139	7.63265e-09	3.2392842e-07	9.936589e-08	2.7864794e-06	0.004691345	4.8972765e-07
priorregion1_spot_2	0.00069410034	9.0475964e-09	2.3267716e-05	0.022785526	1.2262629e-05	4.800176e-07	0.028312352	0.6019245	0.15302037	0.19322465	8.833172e-09	4.568239e-07	7.1252964e-07	5.2149045e-07	3.6225737e-07	2.572693e-07	1.8659048e-08	1.5621842e-07
priorregion1_spot_3	3.604496e-08	0.031949528	2.8540233e-06	0.078810364	0.38607198	5.2691627e-07	0.013399013	0.22766289	3.665729e-07	0.2529221	1.4582545e-08	2.4559854e-06	1.2292181e-08	1.226037e-06	0.008622701	2.2401186e-07	0.0005530985	6.6099574e-07
priorregion1_spot_4	4.6665026e-08	0.3103396	0.07630729	0.033090908	0.090923645	6.48236e-07	0.042409964	0.033710547	0.22074051	0.19095385	0.00016658698	0.0013534391	1.9368944e-08	1.0124346e-06	1.019468e-07	4.2207876e-07	1.1949712e-06	1.096905e-07
priorregion1_spot_5	3.7556667e-08	0.25309062	0.057238016	0.22762184	1.6068978e-05	1.3182922e-06	0.0001220957	0.24147917	0.15151618	1.3103947e-07	3.5265558e-08	0.04407643	8.389678e-09	5.7804815e-08	1.6189082e-07	0.02483636	2.2418729e-07	1.3941809e-06
priorregion1_spot_6	2.0692544e-07	0.4264806	0.21550706	4.0877247e-05	1.4455684e-05	8.618856e-05	1.5808284e-05	0.2726214	0.08421167	1.7045194e-07	1.2391946e-07	1.09314e-06	0.0010176732	4.4110217e-07	2.7245758e-07	3.1727572e-07	8.0926134e-07	7.9433624e-07
priorregion1_spot_7	1.3346789e-08	0.08595547	0.0042326036	0.19564316	6.162712e-06	0.072268754	0.08515913	0.174073	0.38266104	4.8929646e-08	1.9975023e-08	1.05503275e-07	9.463798e-09	9.1181825e-08	2.6105893e-08	7.613384e-08	1.3972173e-07	7.371165e-08
priorregion1_spot_8	2.3203732e-08	0.12494477	0.106302194	3.585105e-05	3.7106513e-06	0.11475098	4.960998e-05	0.6342681	0.01808557	1.7616524e-07	1.736252e-08	1.8029928e-07	1.1007351e-08	2.9873357e-07	8.633514e-08	1.3674814e-07	0.0015563108	2.0305245e-06
priorregion1_spot_9	2.666122e-08	0.13371177	0.08318914	0.01397369	0.14067397	0.07022337	0.031311236	0.14337735	0.096162766	0.14746846	0.00030445112	0.07617196	1.0492386e-08	8.001965e-07	0.06342938	6.5289606e-07	1.0720872e-07	9.2256306e-07
priorregion1_spot_10	2.6689941e-08	0.11126835	0.06559663	1.9720299e-05	0.032728896	3.6631525e-07	3.2777891e-06	0.35170844	0.28124338	0.10915498	1.0326623e-08	0.0022783307	6.566991e-09	0.001204677	1.9123581e-07	0.044789143	2.043132e-07	3.3382362e-06
priorregion1_spot_11	1.9814905e-08	0.11250975	0.078713715	0.042811505	0.021923484	2.6259995e-06	7.158139e-07	0.15527399	0.27550516	0.2517262	1.2980205e-08	0.01716392	6.2396235e-09	0.020061161	2.0804679e-07	0.012201283	1.1694633e-08	0.012106225
priorregion1_spot_12	9.228235e-09	0.06113396	0.13197887	0.012555118	0.05807359	0.0033998422	2.8222402e-07	0.3470388	0.08704065	0.2550085	6.568655e-09	9.400703e-08	2.6714556e-08	0.012178282	0.031591505	2.2022454e-07	1.687608e-08	3.7541122e-07
priorregion1_spot_13	0.007189066	0.31256548	3.4915715e-06	1.2644754e-05	3.248793e-06	0.052852396	5.6776557e-06	0.31033516	0.21933345	0.0659481	1.07038396e-07	4.0469956e-07	1.9495685e-08	0.019790722	3.938148e-07	4.578929e-06	0.011954262	8.266964e-07
priorregion1_spot_14	0.0022543783	0.14281899	0.054410115	0.08164014	2.4799007e-07	1.8025696e-07	8.5797944e-07	0.31543052	0.17801613	0.22105691	9.599783e-07	3.4025285e-07	1.3171174e-08	3.557368e-07	1.4224044e-07	2.2226524e-07	0.0043683834	1.2743732e-06
priorregion1_spot_15	2.5294222e-08	0.038742267	0.06496377	0.05272392	0.02055381	2.8503841e-06	0.025012452	0.043567892	0.24515913	0.49452552	1.5409944e-08	0.0033608624	0.00043570733	0.010866207	6.5655723e-07	4.9546825e-06	7.438695e-05	5.6589565e-06
priorregion1_spot_16	4.057486e-08	0.16844504	0.021170767	4.7262023e-05	0.26695675	0.0080924025	1.8254683e-06	3.939724e-06	0.41918775	0.0891396	4.9740413e-07	0.010208223	2.6399814e-08	0.009569077	3.3814982e-07	1.6136404e-06	0.0071742604	6.0978255e-07
priorregion1_spot_17	9.844852e-09	1.5934651e-08	0.14948533	3.5415349e-06	2.6510393e-06	0.030551653	1.0249233e-05	0.41181517	0.40812933	1.0961758e-07	5.6964193e-09	1.1926121e-06	6.5011476e-09	2.3993763e-07	1.1773464e-07	2.0511962e-07	2.8238372e-08	2.308506e-07
priorregion1_spot_18	5.5656166e-08	2.7681518e-08	0.036494073	0.009508389	0.1381002	0.011692798	0.011475717	1.4969725e-05	0.19852638	0.5933028	2.3438183e-08	1.7980929e-06	1.8744979e-08	1.055824e-06	1.0847166e-06	4.8343895e-07	0.00086769386	1.2445526e-05
priorregion1_spot_19	6.875533e-08	0.17189625	2.4663348e-06	0.055093233	0.24273212	0.018831324	0.00014594672	3.859894e-06	0.18184415	0.29424998	5.708157e-08	1.6975884e-05	2.120101e-08	0.03518219	2.3854437e-07	3.7512433e-07	1.13652334e-07	5.158157e-07
priorregion1_spot_20	0.000288714	0.2022848	1.4376121e-06	0.03293727	0.20634498	6.6669617e-07	0.017137872	0.14786215	0.15582043	0.22667912	3.846868e-08	0.01064164	7.0103785e-09	3.276125e-07	1.05685174e-07	1.4190141e-07	1.417825e-07	1.2251536e-07
