	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.03330461	6.493966e-08	5.7379864e-08	4.8882054e-08	4.9903e-08	1.0747393e-06	0.07943224	6.3052354e-08	0.17504963	0.017410388	1.9401229e-08	1.2733449e-07	5.0430244e-06	0.17453879	0.003061243	0.5171965
priorregion1_spot_2	1.8119076e-07	8.15842e-08	1.0088141e-07	8.692545e-08	1.5693918e-06	1.829657e-07	7.264885e-08	2.1256032e-07	3.9127862e-08	0.1284015	6.4348455e-09	0.20986962	0.1654425	1.290331e-06	0.25872794	0.23755454
priorregion1_spot_3	0.16796003	8.808537e-08	2.3118314e-07	1.02678186e-07	0.06671917	0.017623637	1.8325174e-07	7.628091e-07	0.057845797	4.2809003e-08	3.965682e-09	0.08469258	0.074236736	0.03270095	0.48997042	0.008249299
priorregion1_spot_4	0.005228744	7.202866e-08	4.0870887e-07	8.0770214e-08	7.445198e-08	0.0057620527	0.010064616	8.745534e-08	0.34148195	1.0646881e-07	1.2419434e-08	0.12823182	0.20625846	0.1322236	0.15342127	0.017326694
priorregion1_spot_5	2.7414884e-05	6.267465e-08	8.9091024e-08	6.781356e-08	9.1629076e-08	0.000432815	0.05475188	6.583652e-08	0.17491582	4.5683663e-07	1.194369e-08	0.089585796	2.9941162e-07	0.1799905	0.38211015	0.118184544
priorregion1_spot_6	0.008997539	1.3090923e-07	0.003884886	2.021183e-07	0.037428614	0.006793488	1.4897739e-07	4.3501504e-07	0.05993862	4.778507e-08	7.483588e-09	0.022840073	0.13989805	0.07694105	0.6432579	1.884395e-05
priorregion1_spot_7	0.027662063	2.6142408e-07	1.8011158e-07	2.2038321e-07	2.5190982e-07	0.06465165	1.9411839e-07	5.9262225e-06	0.0670816	1.11792914e-07	9.890995e-09	0.04172193	0.51204264	0.2868301	2.6405614e-06	2.0247751e-07
priorregion1_spot_8	0.05354321	6.259791e-08	4.2782286e-08	5.0138773e-08	6.58677e-08	0.0016954696	0.020529915	1.10157494e-07	0.030320412	0.04126179	5.5868736e-09	0.21766782	0.03253509	0.16666521	0.3929436	0.042837117
priorregion1_spot_9	2.6736587e-05	5.1205166e-08	4.8216133e-08	4.543554e-08	5.1205266e-08	7.4610825e-06	0.04032503	6.5457755e-08	0.094159395	0.06394802	9.175817e-09	0.06467328	0.0055421153	0.028167287	0.4069583	0.2961921
priorregion1_spot_10	1.2102745e-07	5.126918e-07	6.9876864e-07	0.00293086	0.10794301	0.016869543	7.015043e-08	1.8518224e-07	3.1089705e-08	3.4135146e-06	6.0038157e-09	0.06272448	0.1101626	1.6951589e-07	0.56464714	0.13471721
priorregion1_spot_11	0.026162734	2.4348503e-07	1.6774922e-07	1.8887621e-07	0.0457646	0.008360687	0.0029393588	7.564363e-07	0.11423875	1.7257804e-07	1.37781555e-08	0.35209006	0.08462987	3.3248164e-06	0.258187	0.1076221
