	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.3675399	1.00294805e-07	5.8918967e-08	4.554294e-08	0.011830888	1.0830924e-07	5.594956e-08	0.012133331	8.49889e-08	0.001991669	4.8163327e-09	0.57115716	2.3690177e-07	0.035344493	1.6610854e-06	1.6088721e-07
priorregion1_spot_2	4.53031e-07	2.8806987e-08	4.6730314e-08	2.6770195e-08	9.1517684e-08	7.6524294e-08	0.01621098	7.331623e-08	0.024986744	2.6932494e-08	3.2092236e-09	0.73231316	1.2370025e-07	0.040478993	0.18600911	1.0827184e-07
priorregion1_spot_3	0.008151451	2.705211e-08	4.0819526e-08	3.929438e-08	1.9517938e-07	2.1085222e-07	2.8630625e-08	7.622189e-08	0.0087247705	2.6558569e-08	4.1653068e-09	0.5739551	5.8877458e-08	0.048855845	0.36031204	5.3211366e-08
priorregion1_spot_4	0.012765535	8.173163e-08	4.7038096e-08	3.921884e-08	6.8141475e-07	8.554367e-08	3.8600906e-08	5.331026e-07	0.026460867	3.076999e-08	3.8268566e-09	0.4753505	1.096875e-05	0.0014754246	0.48393416	9.785845e-07
priorregion1_spot_5	0.19634564	8.8189125e-08	5.2880388e-08	4.1498513e-08	4.1157162e-07	1.7339076e-07	7.933075e-08	0.0020015321	0.014443453	4.0731166e-08	4.699943e-09	0.3517076	7.086875e-07	2.03118e-07	0.42967167	0.005828346
priorregion1_spot_6	0.035094522	1.5332647e-07	3.96034e-08	4.683091e-08	3.455512e-07	7.020153e-08	3.2030606e-08	9.156281e-08	0.029354932	2.5974465e-08	3.7195698e-09	0.5019134	1.4665895e-07	0.016579164	0.4170569	6.242554e-08
priorregion1_spot_7	0.16150528	1.3649165e-07	6.726826e-07	1.9533923e-07	0.22660674	1.0895994e-06	5.9464664e-08	0.0026815014	0.005774737	9.699471e-08	7.704646e-09	0.3384308	1.1695178e-06	0.040487863	0.22450927	3.577182e-07
priorregion1_spot_8	8.403739e-08	5.6855907e-08	5.49739e-08	5.3848385e-08	1.9322624e-07	7.9863646e-08	4.6122118e-08	1.6699619e-07	0.018401094	3.254004e-08	3.618695e-09	0.75213236	1.2872911e-07	0.020376787	0.2090888	5.6516086e-08
priorregion1_spot_9	0.06968544	1.058652e-07	3.7396017e-08	4.6061167e-08	1.9683615e-07	3.6040117e-07	0.11015838	1.1735993e-07	0.0015085902	5.8234377e-08	8.4025995e-09	0.50558484	1.9940896e-06	0.13043402	0.18262522	5.630967e-07
priorregion1_spot_10	4.5637185e-07	1.5193038e-07	3.1860168e-07	0.0031960725	0.010902557	0.01016721	5.1886712e-08	5.082769e-07	0.04432162	3.8677314e-08	3.5648804e-09	0.40816343	5.316148e-05	0.014141909	0.50904804	4.378529e-06
priorregion1_spot_11	3.7249357e-08	3.5528964e-07	0.00021320974	1.5703048e-07	0.015831327	1.1084731e-07	1.3863961e-08	0.013416295	2.2673621e-08	1.5214416e-08	2.5593159e-09	0.9705367	4.730763e-07	4.438784e-08	1.2168862e-06	2.7236352e-08
priorregion1_spot_12	0.19132902	1.00613924e-07	4.705345e-08	5.064698e-08	2.3456016e-07	1.5401066e-07	7.374617e-08	2.3750316e-07	0.0023311295	7.481957e-07	0.0001494315	0.48302707	4.6773144e-07	0.06859426	0.25456655	4.3097253e-07
priorregion1_spot_13	1.152734e-06	2.040836e-07	6.296007e-07	3.063456e-07	6.2637247e-07	1.218731e-05	0.081345774	7.030975e-07	0.042946607	4.2589477e-08	7.776726e-09	0.49944887	0.0023246019	0.033863105	0.3400551	9.4631346e-08
priorregion1_spot_14	0.14576158	4.8262294e-08	4.7752504e-08	3.4129023e-08	7.944861e-08	7.51872e-08	3.2941795e-08	2.5273593e-07	0.014504111	3.587581e-08	4.6813615e-09	0.5768838	1.5033778e-07	0.06585594	0.19699378	7.674283e-08
priorregion1_spot_15	1.3145558e-08	7.018904e-08	8.528779e-08	1.8096636e-06	0.05287663	2.5094945e-08	6.4034427e-09	6.1913966e-08	8.3670955e-09	1.0453749e-06	3.241773e-09	0.90159863	4.80556e-08	1.0140273e-08	0.04552159	7.926743e-09
priorregion1_spot_16	0.011594257	3.1131384e-07	0.0025597652	7.5590015e-07	0.0262426	0.0012786004	2.261021e-08	0.013140119	0.01998775	2.7724711e-08	3.2441425e-09	0.5891774	3.011632e-07	0.006286672	0.3297312	7.335712e-08
priorregion1_spot_17	0.041481394	6.710677e-08	4.906231e-08	4.3243116e-08	2.3320592e-07	2.5590626e-07	3.5156592e-08	4.515303e-07	0.015572392	2.4707413e-08	2.7513416e-09	0.44834766	2.782396e-06	0.031395793	0.46319866	1.6934493e-07
priorregion1_spot_18	0.011582476	4.592133e-07	2.684944e-07	6.1486304e-07	6.6743445e-07	7.1928633e-07	4.2087706e-08	3.2891083e-07	0.07436531	7.691929e-08	6.5444836e-09	0.67332596	2.6865834e-07	0.015819972	0.22490272	1.3275573e-07
priorregion1_spot_19	0.18314308	6.9416416e-08	8.393969e-08	7.189041e-08	0.11237635	1.785276e-07	4.473774e-08	0.020440308	3.9642146e-07	2.6552385e-08	5.025686e-09	0.47650114	1.090772e-06	6.9146756e-07	0.20753632	7.326029e-08
priorregion1_spot_20	0.1746445	7.6121765e-08	8.044007e-08	1.04880556e-07	0.19175592	0.0020833518	2.996264e-08	0.008551722	1.9211002e-05	2.5004772e-08	3.7322163e-09	0.5539835	0.00800243	6.606567e-08	0.06095886	3.0199573e-08
priorregion1_spot_21	0.04685647	4.5802427e-08	3.9378726e-08	3.243779e-08	0.0032118205	0.00068450894	3.9001065e-08	6.8437565e-08	0.06276305	2.33009e-08	2.0331246e-09	0.6477731	8.934884e-08	0.08216263	0.15654795	5.69693e-08
priorregion1_spot_22	0.04965361	9.7933516e-08	1.5528273e-07	1.3928235e-07	0.10226235	7.9696457e-07	3.9738094e-08	1.9049345e-05	0.011691898	2.7809058e-08	4.6204813e-09	0.4240704	2.2029413e-05	0.007637655	0.40464172	5.575608e-08
priorregion1_spot_23	0.2579988	7.7396905e-08	1.2209622e-07	7.761147e-08	0.10910819	9.0410964e-08	6.887552e-08	3.469029e-07	1.4485398e-07	6.4436215e-08	6.4484005e-09	0.2933315	2.8554413e-07	0.041405182	0.29815492	1.9691724e-07
priorregion1_spot_24	0.07510075	6.9622956e-08	7.910609e-08	8.03643e-08	8.088738e-08	0.00016309986	1.1718969e-07	8.78339e-08	0.038010307	4.220891e-08	4.260698e-09	0.23803124	3.9127085e-07	0.17711018	0.47158256	9.670466e-07
priorregion1_spot_25	7.4532625e-07	9.020902e-08	1.13909245e-07	1.1045153e-07	2.8052023e-07	2.6324687e-07	0.19744308	0.013693413	0.07535528	1.07797106e-07	1.4887926e-08	0.24261172	9.0700297e-07	0.062272564	0.39504284	0.013578423
priorregion1_spot_26	0.0699758	2.2695458e-07	3.071091e-07	5.379341e-07	0.20966205	2.4079975e-06	4.907975e-08	3.1084169e-06	0.031031115	4.1206814e-08	1.0924153e-08	0.18418019	8.959793e-06	0.0012432582	0.5038918	1.213749e-07
priorregion1_spot_27	0.24002339	1.2380612e-07	1.941993e-07	1.7868844e-07	2.9784553e-07	0.0024373743	2.3131638e-07	9.466738e-06	0.0006947474	7.772727e-08	9.688046e-09	0.46831992	6.3462977e-07	0.029199481	0.23979758	0.019516177
priorregion1_spot_28	0.002725691	6.2718975e-08	1.7524954e-07	7.2000496e-08	0.0051266523	9.150646e-08	2.2419137e-07	0.0062367544	0.0010551836	8.367182e-08	6.116663e-09	0.38149127	1.1975474e-07	0.0036489961	0.59971446	1.878747e-07
priorregion1_spot_29	0.012269172	1.4123049e-07	6.94752e-08	9.339174e-08	7.4873003e-07	0.0017654678	0.2879982	3.1497564e-07	8.835149e-07	8.160645e-08	1.5956427e-08	0.69796276	2.2048351e-07	6.3059696e-07	6.873511e-07	4.7498247e-07
priorregion1_spot_30	0.22754887	5.7599298e-08	3.366384e-08	3.3326426e-08	6.7744445e-08	4.5373728e-08	3.308449e-08	1.7851488e-07	0.0071870964	2.4749552e-08	3.86903e-09	0.51850015	2.0370102e-07	2.873308e-07	0.24676277	5.732513e-08
priorregion1_spot_31	2.0205617e-07	3.9425817e-08	7.63808e-08	6.73794e-08	1.0343436e-07	6.5017645e-08	3.398781e-08	8.200909e-08	0.021057596	3.0455446e-08	6.0513665e-09	0.4566666	1.1384412e-07	0.086423345	0.4358515	5.523051e-08
priorregion1_spot_32	0.4215242	4.7597545e-08	6.499883e-08	2.7426777e-08	9.707138e-08	5.7737925e-08	1.4033289e-07	2.2983207e-07	6.3073145e-07	5.7487167e-08	4.528015e-09	0.359357	5.378071e-07	0.17790979	0.041207004	8.876182e-08
priorregion1_spot_33	0.47728032	8.409771e-08	6.0493235e-08	7.521678e-08	1.2337048e-07	2.3974997e-07	8.587365e-08	2.5032304e-07	0.0019415305	1.4032182e-07	7.0346062e-09	0.2757959	3.292998e-06	0.17940363	0.065573916	3.2013045e-07
priorregion1_spot_34	0.0075071147	4.6187576e-08	2.6193412e-08	3.1767495e-08	6.293068e-08	5.9391468e-08	5.3837123e-08	6.872185e-08	0.10555541	3.1891588e-08	3.1703944e-09	0.5579365	5.2590387e-08	0.32900032	1.4099197e-07	3.126267e-08
priorregion1_spot_35	8.7787235e-08	3.3733482e-08	3.142691e-08	2.6301185e-08	7.9197115e-08	1.6105248e-07	3.9262268e-08	6.917161e-08	0.061065007	2.9667618e-08	2.7243514e-09	0.5788384	8.316122e-08	0.09161537	0.26848057	4.6947388e-08
priorregion1_spot_36	0.011776421	0.03208745	2.8530454e-07	4.0501334e-07	0.0001773207	3.048709e-07	4.3559076e-08	0.028092261	0.01377187	3.3447176e-08	4.2765156e-09	0.4547157	3.1330828e-07	0.0274989	0.4318786	6.393038e-08
priorregion1_spot_37	0.006696306	5.041967e-08	1.0621641e-07	5.7457758e-08	1.4578224e-07	1.8675074e-07	3.8332864e-08	1.18191316e-07	0.0244845	3.3031277e-08	3.1651555e-09	0.34640554	3.7720932e-07	0.037349883	0.5850622	3.6311138e-07
priorregion1_spot_38	0.025282422	5.1378937e-08	2.3038393e-08	2.581885e-08	5.666637e-08	5.2492165e-08	3.14107e-08	9.454077e-08	0.027740844	1.9065725e-08	5.089783e-09	0.5776454	4.9536002e-08	0.053474937	0.31585595	3.429721e-08
priorregion1_spot_39	9.475337e-08	6.721854e-08	5.0177242e-08	5.4241674e-08	4.876337e-07	2.9270328e-07	2.3994138e-08	8.599116e-07	0.0128211975	2.4412538e-08	2.0678064e-09	0.53971446	1.770703e-07	0.0175914	0.4298707	5.9136305e-08
priorregion1_spot_40	6.945113e-08	6.577768e-08	5.4786153e-08	5.0231346e-08	8.2915653e-07	5.0384877e-08	1.4160404e-08	0.008177445	2.3159267e-08	3.3536843e-08	4.5458965e-09	0.33299348	1.4365995e-07	0.0013160522	0.65751153	1.5517661e-07
priorregion1_spot_41	0.3790202	1.1956e-07	8.2850995e-08	1.1470598e-07	0.17368466	4.485843e-07	9.3756725e-08	1.1750282e-06	0.029981187	1.0190045e-07	5.9417857e-09	0.20001301	6.271681e-07	0.13047512	0.08682288	1.6094471e-07
priorregion1_spot_42	1.1378577e-06	0.0022449873	4.3277186e-08	1.5137076e-07	3.6856946e-07	4.0350903e-07	1.5112325e-07	0.006952045	0.039597027	4.721376e-08	4.9016586e-09	0.68679047	6.395791e-07	0.09652748	0.16328612	0.0045989575
priorregion1_spot_43	0.00943091	8.1925215e-08	1.4064206e-07	1.02731306e-07	1.0834309e-05	6.891542e-07	0.1762305	4.110388e-07	0.017570445	8.153526e-08	1.32022455e-08	0.37822896	3.3119224e-07	0.05570629	0.3628199	2.8876875e-07
priorregion1_spot_44	0.016320294	7.4625454e-08	8.6767564e-08	7.997867e-08	9.030884e-08	5.977002e-07	0.59032303	1.18583685e-07	3.059988e-06	1.8019148e-07	4.326445e-08	0.36978206	1.8718293e-07	0.023568612	3.4720736e-07	1.1140318e-06
priorregion1_spot_45	0.52883697	7.565853e-08	1.01149276e-07	1.07002e-07	0.064278156	3.2217943e-07	9.837818e-08	0.0017755455	0.010064418	1.4379597e-07	7.562891e-09	8.920395e-07	0.014059668	0.23439722	0.14658602	2.1645303e-07
priorregion1_spot_46	0.018777788	1.244437e-07	4.2984944e-08	7.96181e-08	3.5273996e-07	6.316293e-08	0.2053728	8.876487e-08	1.6432084e-07	3.8298985e-08	1.1871326e-08	0.7335126	5.8655505e-08	3.7027564e-07	0.042335335	6.3517334e-08
priorregion1_spot_47	0.010073474	6.765793e-08	2.6491162e-07	8.946695e-08	1.0748709e-07	0.015080583	3.9698982e-08	0.013065528	0.009818509	2.451616e-08	2.7121299e-09	7.842709e-07	2.3189897e-07	0.10612791	0.84583217	1.4975701e-07
priorregion1_spot_48	0.3447081	3.8639637e-08	2.3200946e-06	4.4446406e-08	8.960975e-08	1.1577577e-07	5.132507e-08	1.2579484e-07	0.009674017	8.723345e-08	3.5165075e-09	0.45724544	1.6386856e-07	0.11439599	0.073972926	4.4589916e-07
priorregion1_spot_49	8.813495e-08	6.669202e-08	4.8669467e-08	4.1795158e-08	4.647168e-07	6.064835e-08	1.6997761e-08	3.3136646e-07	2.8709882e-08	3.136921e-08	3.5056225e-09	0.44351795	1.3772994e-07	0.00026709822	0.5562128	9.468684e-07
priorregion1_spot_50	1.4071357e-05	6.2366226e-08	4.2763702e-08	4.355469e-08	6.638285e-08	0.027958538	0.48759538	4.3947097e-08	1.3413973e-06	1.5355924e-07	2.0523448e-08	0.21476112	3.2112015e-07	0.26966813	4.1941578e-07	2.1522929e-07
priorregion1_spot_51	3.2063895e-08	5.8639895e-08	6.059203e-08	4.6819544e-08	0.0004637389	4.653834e-08	1.0938429e-08	3.0668886e-07	2.0774875e-08	1.8781517e-08	1.863726e-09	0.5197162	8.598137e-08	5.2424298e-08	0.47981933	2.7342452e-08
