,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,0.00019683402788359672,0.5587811648845673,4.647021978598787e-05,0.018473329208791255,0.003477199515327811,2.9938003649476745e-06,0.0016092838370241227,2.915506601333618,1.46187737470882e-07
priorregion1_spot_2,1.3276710569858552,2.0305681943893434,0.40864019840955734,0.010106914304196834,1.9921346962451933,0.00019123240635963157,0.0032471671234816316,2.0534063100814817,7.670285327776583e-07
priorregion1_spot_3,0.0002444241901685018,1.145833683013916,0.003485874261241406,0.010883496329188348,0.16894795447587968,2.9465989769050792e-06,6.669241229246837e-05,0.6435163378715515,4.170570431227816e-08
priorregion1_spot_4,0.0007227553840493785,2.2673355460166933,0.1989883214235306,0.00021168974635656923,1.2158821821212769,8.17871989511332e-06,0.00303425764432177,3.2084211468696595,1.7698904514418246e-06
priorregion1_spot_5,0.0008245429693488404,1.086223489046097,0.0006243961863219738,0.0011324962135404349,0.08753169104456901,0.007853050716221333,0.011005588760599495,1.4908969759941102,6.082077135260988e-07
priorregion1_spot_6,2.352939581871033,1.0589503049850464,0.20228800475597383,0.0006460712611442432,0.5210871070623397,0.0010455268085934222,0.0007467416464351118,0.7266291528940201,9.086400353908175e-07
priorregion1_spot_7,1.3912596344947814,2.7997146964073183,0.024023843742907044,5.564818293350982e-05,0.6408326745033265,1.0721372473199154e-05,0.00027168328524567186,1.252895760536194,6.242989911697806e-08
priorregion1_spot_8,0.016463257372379303,1.5361907958984375,0.3908843532204628,0.003488817764446139,2.065424072742462,3.1317176535594623e-06,0.00013032437855144965,2.0674294352531435,1.366046454620573e-07
priorregion1_spot_9,0.9138737440109252,0.971091678738594,0.010704962490126492,0.006615000660531223,0.12101568765938282,0.00011645289814623538,0.00044970218878006565,2.965748703479767,3.759975356842915e-07
priorregion1_spot_10,6.359355102176779e-05,0.6593168258666992,0.1603624776005745,0.00012998632810194976,1.0124545395374298,1.7392131610449726e-06,0.006389385159127414,0.5120920658111572,2.2450199033130502e-08
priorregion1_spot_11,0.006488360813818872,3.4034472346305846,0.4502936005592346,0.0003910429673851468,1.9315129458904265,1.3435983873932855e-05,0.00015959915472194553,2.1754753112792966,6.690387948538046e-07
priorregion1_spot_12,2.5427452783333138e-05,0.7373605251312255,0.0002584792746347375,0.00010140752383449581,0.012799361068755389,0.00011754527258744929,8.657576836412773e-06,0.9198380649089812,2.390006512698051e-08
priorregion1_spot_13,0.0002287262810568791,0.27833636552095414,0.000612044709851034,3.5501069760357495e-05,0.14380297288298607,1.7423400777261125e-06,2.411486127584795e-06,0.41440027952194214,1.1226531881902703e-08
priorregion1_spot_14,0.0015364349761512132,3.200416791439056,0.24343109875917435,0.0007341568969422952,1.4005223095417023,9.174887309200131e-05,0.002966109826229513,5.776974463462829,1.3163398477900046e-06
priorregion1_spot_15,0.00010977320198435336,2.4891330718994142,0.012020072201266885,0.0004154807262239046,0.5409197896718979,1.0082971948577324e-05,0.0031315895263105634,4.197588992118836,2.8737746049500867e-07
priorregion1_spot_16,0.00028939612820977345,1.4947906017303467,0.041449643298983575,0.000142947694985196,1.526238602399826,1.1260181452144024e-06,0.001406914001563564,1.3315557956695558,3.814060178797263e-08
priorregion1_spot_17,0.0002854749196558259,2.8275909423828125,0.006762694451026619,0.007889311574399472,0.24956269562244415,1.3200534885982053e-05,0.000611328921513632,5.506789946556091,8.755144648375791e-07
priorregion1_spot_18,0.002576987911015749,3.6218115091323853,0.06883515678346157,0.00037274997448548673,1.2141294360160826,2.917664614869864e-05,0.0017403018078766765,4.144821333885193,6.004069092568898e-07
priorregion1_spot_19,1.2950558129887213e-05,0.944712695479393,0.0526788642629981,4.9614887575444304e-05,0.24238589480519293,1.772656567311515e-07,2.190699542552466e-05,0.898523923754692,3.217560555768274e-08
priorregion1_spot_20,0.00012419529957696795,1.927598351240158,0.10299219116568566,0.036080582626163954,0.7838761031627655,5.5296073469435216e-06,0.0005951601517153904,2.2259091019630435,3.7516040265472837e-07
priorregion1_spot_21,8.206965976569336e-05,1.7278024435043335,0.04784022159874439,8.58987285027979e-05,1.4608614265918731,2.056756659385428e-06,0.0001596378853719216,2.1215786218643187,7.96561028693077e-08
priorregion1_spot_22,1.5520226907028703e-05,0.6257963895797729,0.03892259541898966,8.449654633295723e-05,0.18320633620023727,3.3184802958885486e-07,4.9757012129703076e-05,0.454693654179573,3.0201668632656725e-08
priorregion1_spot_23,1.5424913167953491,1.360706067085266,0.2651411443948746,0.002171417663339526,1.7369480013847352,5.465820268000243e-05,0.00011370102765795309,1.2534421145915986,1.7142446750995077e-07
priorregion1_spot_24,1.24136620759964,1.6795401632785798,0.004777053464204073,0.0007157853455282749,0.487961919605732,0.0007568682340206578,0.007993774302303792,1.7048843324184417,2.2616145187726035e-07
priorregion1_spot_25,0.00018346554643358106,1.5083561182022094,0.0015235985396429897,0.0005161768407560885,0.17508309334516525,1.3666822587765637e-05,0.0006764803169062361,1.7403340637683868,8.941766935777196e-08
priorregion1_spot_26,1.4910698337189389e-05,0.3373014509677887,3.785329147376615e-06,0.00015432061700266784,0.00031286640296457335,6.192652961090062e-07,0.00012342622139840386,1.6431645035743712,2.290551458372647e-06
priorregion1_spot_27,0.4735519826412201,1.4118736505508422,0.0005685783078661188,0.0020140307256951927,0.021927883569151166,0.0009890157380141318,0.00046699844824615866,2.8147621393203734,7.265854378601944e-07
priorregion1_spot_28,0.0002906244990299456,1.8432125210762025,0.3768849015235901,0.003436829906422645,1.282851243019104,4.019668062937853e-06,0.010379797406494617,2.5223313212394713,6.6759781248038054e-06
priorregion1_spot_29,0.0004971497473889032,3.447582244873047,0.0706349141895771,0.007361275888979435,1.1909461975097657,0.0003195184530341067,0.0017200519214384258,4.124403047561645,5.819835052989219e-07
priorregion1_spot_30,0.00021346052963053808,2.6089372634887695,0.023192113637924196,0.0030161238624714314,0.3741098165512085,2.2621440621151127e-05,0.0014583206386305392,3.4953125834465024,2.8352765468753205e-07
priorregion1_spot_31,0.0006197503738803789,1.2034422755241394,0.21044939532876014,0.0002786772311083041,1.0923282861709593,5.654660594700544e-06,2.3782169319019885e-05,1.4258594512939453,3.1040460779507844e-08
priorregion1_spot_32,2.0667821172537518e-05,0.937564879655838,0.03355358969420195,2.010091395732161e-06,0.4397415742278099,2.698026293046496e-07,1.5458650409527765e-06,0.46418351382017137,1.4516235111727837e-07
priorregion1_spot_33,0.7539979577064514,1.648003304004669,0.0035686786402948202,0.0005054582579759881,0.4951431632041931,7.478315455955453e-06,0.0007148114120354876,0.9459233492612839,3.335095044576519e-08
