,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,0.00023755403817631306,1.3441229214095078e-07,1.2226167029893988e-07,3.186978414504438e-08,1.0592626690864564,0.9771394222974777,9.63437072641682e-05,0.0003543806335073896,1.451441647759566e-06,2.619998567752191e-05,2.3265086426249582e-07,2.998187991209988e-08
priorregion1_spot_2,1.2515410662672365e-05,9.356899818158128e-06,1.576739566644392e-06,3.1684033814372014e-07,1.3611589074134827,0.2556862488389015,0.424303275346756,4.829704403164214e-06,3.375611104274867e-05,0.9179816633462905,0.04734883774071932,1.746768180055369e-06
priorregion1_spot_3,9.854805903160013e-05,8.763588630245067e-06,1.993498506180913e-06,5.779217417511974e-07,0.39134355783462527,0.5310559183359147,0.13641511648893356,0.00014665400885860436,5.528943402168807e-05,0.9541004955768585,0.05117158349603415,0.004454147955402732
priorregion1_spot_4,1.5642840753571364e-05,1.1925588660233189e-05,0.0016972060024272651,1.0498004030523589e-06,1.9922010421752931,0.2277753993868828,0.26436127275228505,0.0011094225279521198,0.000226400943211047,0.00032467061100760475,3.7199156736278383e-06,2.033951389535105e-07
priorregion1_spot_5,4.198928709229222e-05,1.6277994177471555e-06,7.297001360484501e-07,9.150727926510172e-08,0.8122475057840347,0.3148271575570107,1.2355805120023433e-05,1.0420026228530332e-06,5.76524109874299e-06,0.34375830441713334,0.002406858932226896,9.22589549645636e-07
priorregion1_spot_6,0.012717804685235024,9.577592345522135e-06,2.0879149587926803e-06,5.125492606339322e-07,1.4483235001564028,0.4834783941507339,0.028926126565784215,7.20457304851152e-05,0.00014447856665356085,1.0538241386413574,0.01143656438216567,8.072594965824464e-07
priorregion1_spot_7,0.0007527561829192565,1.44070040164479e-06,3.656562611809022e-07,7.176703498146254e-08,1.9778129935264588,0.2616362705826759,0.000264217215590179,7.628078549259955e-07,1.2642807723750593e-05,0.1834023803472519,2.8114348333474484e-05,3.6396623102064043e-07
priorregion1_spot_8,1.3052143458480715e-06,5.070217401481614e-08,2.6887865232083643e-07,5.585656452922194e-08,1.9562352776527403,0.0005689938727300615,0.000399688612378668,1.7711567537048723e-07,3.4949502037306954e-06,0.0002630462622619234,8.021425003335026e-07,2.681463717735255e-08
priorregion1_spot_9,1.2044164213875776e-05,5.985978514218005e-05,1.3600246973055619e-06,2.693781027574005e-07,1.2305951774120332,0.7603028923273086,0.007964604999870062,6.025049827940165e-07,3.8202316682145464e-05,0.9149294376373291,0.018549798429012297,2.1704469190808604e-06
priorregion1_spot_10,2.066719753202051e-06,7.177935401614377e-07,5.167307847386837e-07,3.8038181671140594e-08,1.4139552474021913,0.47129503786563876,0.0007215220422949641,2.435561398783648e-07,1.562846000524587e-06,0.146210265904665,7.632134384039091e-06,6.860736796454603e-08
priorregion1_spot_11,6.391304050339386e-05,8.062592996793683e-06,1.6761905840212422e-06,5.997144000957633e-07,1.368955910205841,1.5262088894844057,0.03435307554900646,2.051450974249747e-06,3.1441592545888854e-05,0.46013482213020324,0.16193326115608217,1.5624292564098143e-05
priorregion1_spot_12,0.00024654397639096716,7.071184683127285e-07,7.388453104795191e-06,5.476651637081887e-07,1.0502292275428773,1.0489926636219025,0.00023213722233776933,0.0043421212118119,2.200016369897639e-05,0.5211049824953079,0.006987821660004556,1.4658645909548796e-06
priorregion1_spot_13,1.9187986345059473e-05,1.2769681052304807e-05,4.90033235678311e-07,4.6906856994155537e-07,1.36268510222435,1.1810712814331055,0.000388122811273206,1.3011961584652455e-06,4.434996226336807e-05,0.3111517608165741,1.2241171452842538e-05,6.112827037441094e-07
priorregion1_spot_14,1.018340817608987e-05,2.158321500189686e-07,8.574503340241791e-07,1.193286237821667e-07,0.7357771456241607,0.00099718653364107,0.13886919319629668,6.027919198459132e-07,0.00019701515484484843,0.08654769584536552,0.038635514117777346,3.497208285807574e-06
priorregion1_spot_15,0.0005601976095931605,2.150093791897234e-06,5.549812976823886e-06,1.153537073150801e-06,1.837604320049286,0.006064300355501474,0.0006043512519681827,0.0006265440315473825,0.00026205276808468627,0.6970290392637253,0.0005224512686254456,9.344061709271048e-07
priorregion1_spot_16,5.352577318262775e-06,7.586410184501347e-08,2.3033977925024374e-07,5.0944383112039314e-08,1.1002575993537904,0.00016394625054090285,0.002857453899923712,1.4811638777700866e-07,1.6836954443988361e-06,0.1492175690829754,0.0004989258450223133,4.3521494035303477e-07
priorregion1_spot_17,4.2403224142617546e-05,8.741987494431668e-06,0.00017264364796574228,6.102478550928936e-07,1.076651108264923,0.4556247547268868,0.15047697275876998,6.243152847673628e-06,0.010299724526703358,0.6600357413291931,0.022575402818620204,2.4303160898853096e-06
priorregion1_spot_18,4.925686353089986e-05,3.6098521036365126e-06,2.6786309445014925e-05,1.3269394628423471e-06,1.9901295363903047,0.1610567718744278,0.22929136902093886,0.00023417200573021545,0.016585012897849083,0.24812107309699058,3.072990712098545e-05,3.8946176488252605e-07
priorregion1_spot_19,1.270947145712853e-05,2.9430814493025536e-06,1.301567931477621e-06,2.1788017718904486e-07,2.0117939352989196,0.027343370113521816,0.34215449541807175,2.6187149046563716e-06,0.00015505699630011805,0.32994083464145657,0.000337482278700918,1.0694341369799077e-06
priorregion1_spot_20,0.0019001165579538792,7.811606472785115e-08,0.0001943765440955758,2.8601074177458943e-06,0.8559248715639115,1.8608840048313142,5.130010890752601e-06,2.127387524524238e-05,0.012046341178938748,1.5449017973878656e-05,2.4916508891692505e-07,8.660205338628658e-07
priorregion1_spot_21,1.532740125185228e-05,3.718134081509561e-07,2.865004361751744e-07,8.220298610694954e-08,1.6167973697185516,0.2710800439119339,6.646271540375891e-05,7.50591641462961e-07,0.0143586999271065,0.12763585075736045,0.0003247109751100652,1.8053924009109325e-06
priorregion1_spot_22,4.750945458908973e-06,5.38222494128604e-07,1.0980471813581972e-06,1.9865766205384718e-07,1.1576655626296997,0.0006332407996524126,0.1693624511361122,1.3080815915600398e-05,0.0005456437822431325,0.28089726716279984,0.017322485335171223,9.536389029562997e-07
priorregion1_spot_23,4.324608598835766e-05,1.8299792525766636e-08,2.8489400705211665e-07,6.793375497693433e-08,0.5240738421678544,0.00017977629759116098,9.119018784531363e-07,2.4454717220123715e-07,1.2046057577208556e-06,0.13596494421362876,1.734266816129093e-05,1.4928716964845993e-07
priorregion1_spot_24,4.423282643983839e-06,2.9603831080748932e-05,3.897790520568379e-07,1.0935451868476776e-07,1.583321738243103,1.0988381505012512,0.016569322906434536,5.799983171073108e-07,8.601688068665681e-06,0.18635751977562906,5.573294711211929e-05,3.189422145055688e-07
priorregion1_spot_25,1.3199300019550719e-05,1.0099038127009407e-05,6.0871142068208425e-06,2.5448724613852394e-06,1.373783564567566,0.002006619446910918,0.05955895539373159,6.185141046444189e-07,0.00013870880138711073,1.3874011397361756,0.0843850016593933,1.4632424745286699e-05
priorregion1_spot_26,1.845097622208414e-05,1.552993904851974e-06,4.855246146462377e-07,9.731978778404485e-08,1.3957626938819887,1.1364047408103943,0.00029409450798993935,5.512277567731871e-07,1.559804031785461e-05,0.2949225604534149,1.0307452703273156e-05,1.0734342083651427e-06
priorregion1_spot_27,1.0022555261457456e-05,4.452368287388709e-08,8.782433056353512e-08,1.9737410816844658e-08,0.7164312064647674,0.4137084364891052,4.733764817501651e-05,4.1731311029025164e-07,4.1881138628241394e-07,2.9384566278167768e-05,2.1016248084038127e-07,3.494196629816315e-08
priorregion1_spot_28,3.048355551982241e-06,1.671921660317821e-06,1.3869158237866943e-06,8.521154519769427e-08,1.667070060968399,0.42140961587429043,0.00021970968882669694,2.546494556554535e-07,5.0129052624470205e-06,0.133528321236372,0.04949839040637016,5.355521398087148e-06
priorregion1_spot_29,1.364068225484516e-05,4.499094643506397e-07,6.246302120871407e-07,4.027029998354692e-08,1.2637753009796144,0.0024656127672642468,0.019048052560538056,8.228996875914163e-06,0.0011607765394728632,9.663606761023402e-05,7.103298594302032e-05,1.7118128835136306e-05
priorregion1_spot_30,1.5857954522857652e-07,9.39694144719283e-09,4.718720756358153e-08,9.204709572330217e-09,1.521707957983017,4.234321131662e-05,3.378267365405918e-06,1.0781532786552361e-07,2.3126587649358047e-07,4.5669951941818e-05,1.4913241699332503e-07,1.1885966477720445e-08
priorregion1_spot_31,0.008957967534661293,2.719780022744089e-05,3.50204414644395e-05,5.556210680879304e-07,0.9849710494279862,1.1630431413650513,0.19241104125976563,8.210710120692966e-06,0.00013900838530389592,0.2969607651233673,0.20932686030864714,0.0019857061794027685
priorregion1_spot_32,2.2446151604071932e-07,1.4827464456246277e-08,7.857368666819298e-09,3.6552931126365705e-09,0.3397429883480072,1.1303286737529562e-05,5.653625763102354e-08,2.6613503507633145e-07,9.44892210696935e-08,2.5993566850957e-06,1.4643374512957054e-08,1.188915601524343e-08
priorregion1_spot_33,1.959131850526319e-06,1.860203454384646e-07,4.275972582945542e-06,6.883382184241783e-07,1.033119475841522,0.0066942485282197595,0.0014776358497329057,1.2493282426362386e-07,9.082550741368323e-06,0.31657440811395643,9.18436953725177e-06,2.429924926161675e-07
priorregion1_spot_34,0.0013390420179348439,2.7026834459320526e-07,4.5840602354019215e-07,7.951873541856004e-08,1.737960308790207,0.004316227510571481,0.03827282693237066,1.1480930595553218e-06,8.155258592523751e-06,0.13019409403204918,2.0349094120319934e-05,1.6767163515396533e-07
priorregion1_spot_35,1.0117119700225885e-05,2.0690148261337526e-07,9.052722305114003e-07,1.3584422688950327e-07,0.22820094525814058,0.008354368899017571,0.18200296610593797,0.00015972921391949058,2.576125752966618e-05,0.373397658765316,5.178042556508444e-06,1.1859909250233614e-07
priorregion1_spot_36,0.007896257424727082,8.020864015634289e-07,2.05773019388289e-06,3.297152488812572e-07,1.7590234994888307,1.2368288457393646,0.00026673560059862215,0.00034220306988572705,4.5751212746836244e-05,0.27252769321203235,0.0018765150278341025,9.432877845938493e-07
priorregion1_spot_37,1.2812809563911288e-05,1.0871661366707031e-07,5.434958183059281e-07,4.220430724899416e-08,1.9226464211940766,0.000795674105756916,6.033050085534342e-05,2.6389265315174273e-07,3.886528133989486e-06,0.09492819905281068,1.1912552918147411e-05,9.872263575516628e-08
priorregion1_spot_38,3.153651641696342e-06,1.242886256136444e-07,2.275878735247261e-07,5.529303130913377e-08,1.004424661397934,0.22361945435404776,1.2384168803691864e-05,7.97764450055638e-08,1.0069087579722693e-06,0.12480478957295418,5.973917222945602e-06,6.998098918131744e-08
priorregion1_spot_39,2.47423919290668e-06,1.0133870951278824e-07,6.76407846640359e-06,5.521325192603399e-07,0.22616932913661003,0.003179602965246886,0.045072167366743084,0.0004987700813217089,0.0012155298027209938,0.2823534026741981,3.886782315021265e-06,5.552249735529813e-08
priorregion1_spot_40,3.342358977533878e-05,3.3053227497248374e-07,9.713526658572392e-08,3.020425811683936e-08,0.5852298319339753,0.00029759909375570714,0.021530703455209733,1.8190614071045276e-06,5.413241046881013e-06,1.6531257188034942e-05,1.8788436975114565e-07,1.7081869501112125e-07
priorregion1_spot_41,9.425803028761949e-07,1.0091546585044855e-07,2.357180530765391e-08,5.73600822395548e-09,0.28031712472438813,0.05637103784829378,0.00013322676968527958,3.107416723935331e-08,8.69791716695545e-07,2.6822803647519324e-06,4.1029463382358244e-08,1.42745883113804e-08
priorregion1_spot_42,2.778651014523348e-06,1.215369599094629e-06,8.020087676641196e-07,4.349439706174963e-08,2.0073463559150695,0.5666960179805756,0.01773745808750391,1.4052358849880877e-07,7.163597692851909e-05,0.0004218606321956031,1.7361736865950663e-06,8.159274322849797e-08
priorregion1_spot_43,2.697666275253141e-06,1.3241307385669645e-06,7.340723328752575e-07,6.882388987605738e-08,0.7228972733020782,0.5613456904888153,0.07792157605290413,4.2452018504945955e-07,4.185148213764478e-06,0.22526696622371672,0.0017388114356435835,3.722722503880504e-05
priorregion1_spot_44,0.009979877248406412,4.030865898130287e-06,1.8606091543915683e-06,3.871831054880204e-07,1.0064623773097991,1.298164075613022,0.00029336762090679256,2.4275043051602553e-05,4.374695963633713e-05,0.42345159202814103,5.0970290612895044e-05,7.046798543797195e-07
priorregion1_spot_45,5.295123592077289e-05,4.121080364711815e-05,0.00017191591032315046,9.517354811805492e-07,1.2170348286628725,0.5446122795343399,0.270555080473423,2.728201229729166e-06,0.012980896001681686,0.3191887646913528,0.2751623153686523,9.073000910575502e-05
priorregion1_spot_46,1.0751264881037059e-06,1.297151488444115e-08,1.280061729858062e-06,7.580875482915418e-08,0.5746884912252427,4.906278227281291e-05,3.3117865427811925e-06,2.374679627337173e-06,2.0017182760057042e-05,0.1377824530005455,3.3422820365558444e-06,1.14202975396438e-06
priorregion1_spot_47,3.513172441671486e-06,2.6126381698077243e-07,2.3726684830194248e-07,3.485287773941082e-08,1.0285967230796813,0.2538137033581734,0.0003173761724610813,3.405808947718469e-05,6.335521857181448e-06,0.09632874056696891,6.100784094087432e-06,1.0671786512261861e-07
priorregion1_spot_48,0.0002878639395930804,3.117681174558129e-07,2.062245165745935e-07,7.827224202117124e-08,0.7215959221124649,0.5637634932994843,7.264102168846875e-05,0.00019431355613050983,5.34072719347023e-06,0.14235557466745374,0.017189886700361968,9.649038020143054e-07
priorregion1_spot_49,8.022197698664968e-06,2.0611823714489224e-07,1.4861600163840194e-06,1.1189789859145096e-06,0.7892060816287995,0.0006428383407182991,0.08936441950500013,1.5710454363215832e-06,0.00015873682568781077,0.5994762033224106,0.06615489833056926,1.1624357227901783e-06
priorregion1_spot_50,1.8739787151389464e-06,9.745294811125405e-08,1.6096971080514781e-06,9.918579131351635e-08,0.5183095246553421,0.0030272474861703816,0.11196675226092338,2.803893877967312e-07,0.0012649740325286984,0.24537233710289003,7.08644245605683e-05,0.001302700798260048
priorregion1_spot_51,2.4776431109785336e-05,1.0722669594542826e-05,4.121623478567926e-05,1.1801104392361594e-06,2.092365491390228,0.01154640973545611,0.026922607887536285,0.0009112389408983291,0.01224323040805757,0.5405571401119231,0.0032063566613942385,4.636989388018265e-06
priorregion1_spot_52,1.2950900952546364e-06,5.52638724911958e-05,4.227196470196759e-07,4.6165594191904804e-08,1.3064903140068054,0.2526601508259773,8.673020056448878e-05,3.8278419793869035e-07,9.559030695527328e-06,0.13929278552532195,1.733436283757328e-05,1.676903217173731e-07
priorregion1_spot_53,4.1609794436681125e-07,2.6394324777356816e-06,1.0527441958174677e-07,2.315055684931622e-08,0.8643292516469956,0.5740312874317168,0.005768626485951245,1.0466318087765103e-06,1.0342952521114057e-06,1.891187848741538e-05,3.941186079714498e-07,1.2290191175878817e-08
priorregion1_spot_54,6.583996446352103e-06,0.00018046473196591252,3.2780650656150105e-07,7.825020240659342e-08,1.2406001269817353,1.0318571746349334,0.14559987261891366,9.063847585366603e-07,1.7528310581838018e-05,0.2745369657874107,4.809846996067791e-05,0.00048524423182243486
priorregion1_spot_55,1.3389949754127883e-05,1.30506732602953e-06,8.199351714210935e-06,2.4138123535522025e-07,2.3089577436447146,0.14611497297883036,0.00465695452876389,4.5606583853441405e-06,0.0005621157819405198,0.25756468176841735,0.00026241802552249286,1.1304967893011055e-05
priorregion1_spot_56,2.6332205834478373e-05,2.483289605947903e-07,1.4472614253691066e-07,3.118847100580524e-08,1.4031518042087554,1.2392581641674043,9.170975790766534e-05,4.6288135138183864e-07,1.1708449221714547e-06,6.89701053488534e-05,6.755560519877691e-07,9.915985934583205e-08
priorregion1_spot_57,0.020740568917244673,9.681037965947329e-07,9.54921517859475e-07,1.4548087960974955e-07,1.299327790737152,0.5736086696386338,3.6083208578929776e-05,1.6591106486885114e-06,1.8907912817667242e-05,0.604579558968544,0.009833973599597812,8.187415090787909e-07
priorregion1_spot_58,0.00045789904252160343,9.881738492367733e-07,0.00012575551299960354,1.2874230890247418e-06,1.0647786796092986,0.01502131181769073,0.007631259760819376,2.1000330548304193e-06,0.03148496225476265,0.6566664457321167,0.3004196912050247,0.00011505082438816317
priorregion1_spot_59,2.2353685653797588e-05,4.189611377114488e-06,0.00034224193514091893,2.5748183816176606e-06,1.8144890129566194,0.4937822356820107,0.031200552079826593,6.049345415704011e-06,0.00010404239328636322,0.534283310174942,0.1540596440434456,2.5822212592174767e-06
priorregion1_spot_60,9.745928764459677e-07,1.045512828312667e-07,9.443416999488363e-08,1.923487493726839e-08,1.7763607263565062,0.13035406842827796,2.5129705772997112e-05,2.363222199619486e-06,5.546671054617036e-05,0.00014646093404735439,5.250759187447329e-07,2.160756285007892e-08
priorregion1_spot_61,1.3850807499693476e-05,3.2217060947914437e-06,7.343310767282675e-06,6.946800994001023e-07,2.0797102093696593,0.7121829003095628,0.0009379512048326433,1.393812050309862e-06,2.9851729232177606e-05,0.3071553885936737,0.1867879204452038,9.261988998332526e-06
priorregion1_spot_62,0.0009868899593129753,1.3757704834915785e-06,3.8064333352849648e-06,4.002336663688766e-06,0.8196625143289565,1.156505638360977,6.467028251790907e-05,5.069452345196624e-06,0.0507165551185608,1.12364422082901,0.04336577318608761,0.0001271229164558463
priorregion1_spot_63,0.00015898114652372896,1.743220246908095e-06,8.71749716679915e-07,2.0542007348467452e-07,1.2007218182086945,1.2319939255714416,4.226278670103057e-05,1.665979158360642e-06,4.19339045038214e-05,0.7982041150331498,0.0019102296500932425,9.218708754588079e-07
priorregion1_spot_64,1.2029731533402811e-05,3.765411207723446e-07,9.378853093267027e-07,8.093811310061483e-08,2.5888562202453613,0.0005427442723885179,0.0001681450135947671,6.429324145074134e-07,7.125752517822549e-06,0.20833372473716738,0.0005755103629780933,2.859829089629784e-06
priorregion1_spot_65,1.2322937038788951e-06,3.2229512925141536e-08,1.1410138789358373e-07,5.9874547986282784e-09,1.254512631893158,0.13802631720900535,8.033040512600564e-06,2.5415767339609375e-07,7.001273729656532e-07,3.874162921420066e-05,1.638940332782113e-07,1.719609423744828e-08
priorregion1_spot_66,0.0005893712252145634,1.1453496142621589e-06,2.7467638574307783e-06,3.8324819087165455e-07,1.0869996130466462,0.4648712322115898,6.94607399054803e-05,3.0576033077522885e-05,7.312714587897063e-05,0.4473516508936882,0.06938860826194286,7.231428435261477e-06
