,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,0.00018536014249548316,1.9562005377338212e-06,3.7533540194090166e-06,5.701362454146875e-07,0.46750688552856445,1.8445811808109283,3.885434234142304,5.3049004236527255e-06,0.00011647639730654193,1.735574318217914e-06,1.6968412751339203e-06,1.493636216309824e-06
priorregion1_spot_2,0.00022260928599280306,1.471615166792617e-06,2.1665808276338794e-06,3.371013704622783e-07,0.041570890508592126,0.5458037734031677,2.62345324754715,8.105076346964779e-07,1.3651902418132523e-05,3.551423930048259e-07,5.697108690583264e-07,1.7516508307835466e-06
priorregion1_spot_3,0.0001703876019746531,1.956385227686042e-06,1.9112479388713837,2.5722916234371953e-06,0.09762661159038544,0.7679249405860901,2.3163315892219547,5.372407349568676e-06,3.822334401775152e-05,4.497128884395352e-07,1.0999261746746924e-06,2.921792713550531e-06
priorregion1_spot_4,0.0006054527621017769,5.596034895916091e-07,1.2789299726486207,4.1618440320689843e-07,0.032352315820753576,0.470876482129097,1.453136146068573,1.377037556267169e-05,5.073070569778793e-05,1.1193022295685755e-07,5.717829822060595e-07,6.855009644368694e-07
priorregion1_spot_5,2.920082033597282e-05,1.110672901631915e-05,0.6014748722314834,8.478070503770142e-06,0.6194627106189727,2.2448594331741334,4.5076950788497925,2.5176171561724913e-06,0.0001053254683938576,2.073611653941043e-06,7.394499630208884e-06,1.8783264351895924e-06
priorregion1_spot_6,3.282137512883309e-08,4.366396422206265e-09,2.3054275377631942e-08,4.604577763522857e-09,2.469364358148596e-06,0.00019472845960990528,0.4106395199894905,3.976911200354039e-09,5.346268565631363e-08,4.621554672290529e-09,4.973247169637319e-09,1.1265758215195377e-09
priorregion1_spot_7,9.006097843666794e-06,1.9506977650962654e-06,1.2248727671249074e-06,3.192793741391142e-07,0.3522165387868881,2.182897138595581,3.080065941810608,7.403142376460893e-07,8.958814805737348e-06,1.5958545702687843e-06,8.242470897812383e-07,3.7543442772403067e-07
priorregion1_spot_8,1.3307187555255951e-05,5.287711928758655e-06,0.7715671926736831,3.57455670609852e-06,0.2191327005624771,0.8696517318487167,2.8090578794479373,0.00425068405456841,1.9359018824616215e-05,7.95476447024157e-07,2.6535370579949814e-06,1.0525727248023033e-06
priorregion1_spot_9,7.497057085856796e-05,1.8437815469951604e-06,1.338234977765751e-06,3.8336260956839394e-07,0.08398269526660443,0.6615093171596527,2.813015854358673,7.041208277769329e-07,1.1575872986213654e-05,4.0962237619623924e-07,5.236382463635891e-07,3.255672382351804e-07
priorregion1_spot_10,8.596005682193208e-06,1.6759622170070543e-07,0.6120650500059127,0.03484968356788158,0.10301529802381992,0.7138331770896912,0.7306786507368087,6.462714918598067e-05,8.11988770692551e-06,2.053634034382412e-07,4.852538083355285e-07,2.2928976832758966e-07
