	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	3.5305004e-07	2.1862928e-07	0.3051985	0.67600197	0.009496891	5.6211627e-07	0.007097789	1.9718554e-07	8.050359e-07	1.12745965e-07	1.4441666e-07	0.0022020922	1.3319966e-07	1.8816037e-07
priorregion1_spot_2	0.02284441	1.524884e-07	0.30176103	0.6580525	3.536919e-07	4.0003236e-08	7.125324e-08	9.7222504e-08	3.3310675e-07	7.70749e-08	6.728692e-08	2.7829384e-07	1.1901458e-07	0.017340582
priorregion1_spot_3	2.155212e-07	2.1198957e-07	0.35930294	0.6368247	4.7458198e-07	6.108954e-08	2.0894262e-07	5.998285e-08	3.545063e-07	1.11720894e-07	0.0038700306	1.6367419e-07	7.499672e-08	2.0294847e-07
priorregion1_spot_4	1.0165661e-07	8.9540315e-08	0.26619852	0.7293188	2.053324e-07	3.5319388e-07	1.7044253e-07	7.7565396e-08	2.2774547e-07	3.1027253e-07	0.0044808034	8.923803e-08	6.654332e-08	1.4543177e-07
priorregion1_spot_5	0.027281342	1.015853e-07	0.29893088	0.6724607	1.5738904e-07	8.041733e-08	6.6973e-08	7.67263e-08	2.2397141e-07	1.2554999e-07	8.217581e-08	0.0013258628	4.8183214e-08	2.555617e-07
priorregion1_spot_6	0.02222694	4.2808352e-07	0.3840385	0.5937209	7.2537646e-06	8.008522e-08	1.123531e-07	1.2534747e-07	4.635487e-06	1.6375907e-07	2.7629082e-07	1.6034795e-07	1.3522164e-07	1.7394225e-07
priorregion1_spot_7	1.8097012e-07	2.8173613e-07	0.29072553	0.708058	6.920624e-07	4.0409773e-08	5.4414155e-08	4.7557453e-08	3.365783e-07	0.0012143522	1.1746526e-07	4.8652513e-08	7.251732e-08	6.4283235e-08
priorregion1_spot_8	0.0034581302	1.7624332e-07	0.33728412	0.65925515	2.527116e-07	5.6172233e-08	9.3423886e-08	8.873199e-08	9.216391e-07	9.088428e-08	1.6595116e-07	2.3076487e-07	2.0542757e-07	3.0916763e-07
priorregion1_spot_9	1.1265334e-07	7.681398e-06	0.36399308	0.63056254	8.320642e-06	4.6238096e-08	3.722958e-08	3.651771e-08	0.0051206974	6.269254e-08	1.14361015e-07	5.3271823e-08	0.00030706453	9.363113e-08
priorregion1_spot_10	1.021153e-07	1.0571617e-07	0.29178315	0.70821536	2.2114264e-07	6.450708e-08	6.164962e-08	1.01623435e-07	4.1742976e-07	4.7452023e-08	7.250845e-08	1.252741e-07	2.7453439e-08	1.00043444e-07
priorregion1_spot_11	1.0410822e-07	6.352567e-08	0.60367936	0.39631927	6.4942206e-08	7.092225e-08	7.78135e-08	6.076324e-08	5.290426e-07	7.758853e-08	6.919813e-08	8.900065e-08	4.3708805e-08	1.05189045e-07
