	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	6.274911e-06	5.935366e-07	0.83061874	0.07154511	2.411323e-07	0.0123257255	2.1391739e-07	0.015810704	1.1197416e-06	0.0051058284	7.028364e-07	0.016794905	0.005878591	0.041911222
priorregion1_spot_2	0.058512993	8.1897994e-08	0.9303068	3.4463046e-05	1.6341909e-07	6.8681777e-07	7.5113815e-07	2.13382e-07	1.4717874e-07	8.8031356e-08	6.2221666e-08	0.011143183	9.6601624e-08	1.7648212e-07
priorregion1_spot_3	0.0058827833	0.016444191	0.6118287	0.3655461	3.9421016e-07	7.802438e-08	2.6189693e-07	1.1266164e-07	0.0002961414	1.5367654e-07	2.9463592e-07	1.1086403e-07	1.2020718e-07	6.993712e-07
priorregion1_spot_4	0.0015916796	8.571411e-08	0.729341	0.26906547	1.4095964e-07	1.4536506e-07	2.4363837e-07	1.0261466e-07	6.8556386e-07	7.218074e-08	6.643653e-08	8.81833e-08	5.6204478e-08	8.063302e-08
priorregion1_spot_5	1.3534238e-06	2.099236e-07	0.47527048	0.17543408	1.5625247e-07	0.004241932	1.3516118e-06	0.00904856	4.9704045e-07	1.5737615e-07	1.4674671e-07	1.9858504e-05	1.3688634e-06	0.3359799
priorregion1_spot_6	3.3174416e-07	4.847049e-07	0.83304083	0.15492626	2.1398401e-07	2.2579454e-07	8.365123e-06	1.633404e-05	2.2303093e-06	2.7109343e-07	3.6795416e-07	0.0013936067	1.2906325e-07	0.010610356
priorregion1_spot_7	1.3929699e-06	4.776053e-07	0.5275422	0.3528589	2.0272856e-07	3.2578671e-07	6.0585234e-07	0.0027017228	9.848101e-06	3.0112847e-07	2.2162168e-07	2.9874907e-06	1.4200964e-07	0.11688065
priorregion1_spot_8	0.010801877	1.4068304e-07	0.7835423	0.13088849	9.9519674e-08	8.42681e-07	5.649447e-07	2.0231633e-07	3.946527e-07	1.21823e-07	8.865994e-08	1.7480681e-07	1.18435615e-07	0.07476463
priorregion1_spot_9	2.2291036e-07	8.713426e-07	0.6858321	0.25311136	4.0790798e-07	5.7513245e-07	0.013906755	0.00027454412	0.038162895	1.9116148e-07	2.7704357e-07	4.774343e-07	6.789895e-08	0.008709358
priorregion1_spot_10	0.06307671	7.2510915e-08	0.65710336	0.13941951	7.589814e-08	3.53239e-08	4.3844807e-08	4.7514845e-08	7.6242806e-08	0.0031615049	7.379236e-08	0.011591753	6.205356e-08	0.12564652
priorregion1_spot_11	3.4692502e-07	1.4093823e-07	0.6669187	0.20923918	2.3172768e-07	7.967814e-08	1.3278995e-07	1.4590402e-07	6.1210903e-07	1.1330468e-06	1.4297224e-07	4.7099846e-07	1.0426077e-07	0.12383868
priorregion1_spot_12	2.0956514e-07	2.389093e-07	0.7319928	0.0716212	1.0592985e-07	9.602625e-07	5.206903e-07	0.0062955697	0.00723131	1.6293696e-07	1.2697103e-07	1.8955885e-07	6.3863865e-08	0.18285657
priorregion1_spot_13	9.48172e-08	2.1063155e-07	0.9176914	0.072839655	1.03048144e-07	0.005936003	7.524885e-07	5.0998647e-06	4.920713e-07	0.0035253998	3.1799857e-07	4.3716324e-07	8.637254e-08	1.3528748e-07
priorregion1_spot_14	1.2554233e-07	0.00980135	0.7694179	0.22074477	3.8622753e-07	5.6256354e-08	1.5470755e-07	1.06752886e-07	3.4100052e-05	1.5693472e-07	5.806296e-07	1.3492406e-07	4.891982e-08	1.1671494e-07
priorregion1_spot_15	8.864708e-07	0.005395906	0.61673075	0.09723183	0.018443683	1.5731807e-07	0.02183358	1.99829e-07	1.5598819e-06	1.3718783e-07	4.1385897e-07	4.5834093e-07	0.0013348802	0.23902555
